|dates|Unassigned_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Connecticut_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Connecticut_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-03-31|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-04-01|185.0|0|185.0|0|2.0|0|0.0|100
0|2020-04-02|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-04-03|218.0|0|218.0|0|1.0|0|0.0|100
0|2020-04-04|241.0|0|241.0|0|1.0|0|0.0|100
0|2020-04-05|222.0|0|222.0|0|1.0|0|0.0|100
0|2020-04-06|264.0|0|264.0|0|0.0|0|0.0|100
0|2020-04-07|292.0|0|292.0|0|3.0|0|0.0|100
0|2020-04-08|292.0|0|366.0|0|52.0|0|0.0|100
0|2020-04-09|392.0|0|392.0|0|2.0|0|0.0|100
0|2020-04-10|407.0|0|407.0|0|4.0|0|0.0|100
0|2020-04-11|456.0|0|456.0|0|5.0|0|0.0|100
0|2020-04-12|501.0|0|501.0|0|4.0|0|0.0|100
0|2020-04-13|491.0|0|491.0|0|4.0|0|0.0|100
0|2020-04-14|533.0|0|533.0|0|4.0|0|0.0|100
0|2020-04-15|537.0|0|537.0|0|2.0|0|0.0|100
0|2020-04-16|534.0|0|534.0|0|2.0|0|0.0|100
0|2020-04-17|495.0|0|495.0|0|2.0|0|0.0|100
0|2020-04-18|525.0|0|525.0|0|3.0|0|0.0|100
0|2020-04-19|529.0|0|529.0|0|4.0|0|0.0|100
0|2020-04-20|514.0|0|514.0|0|4.0|0|0.0|100
0|2020-04-21|503.0|0|503.0|0|4.0|0|0.0|100
0|2020-04-22|550.0|0|527.0|0|4.0|0|0.0|100
0|2020-04-23|522.0|0|522.0|0|6.0|0|0.0|100
0|2020-04-24|522.0|0|507.0|0|6.0|0|0.0|100
0|2020-04-25|522.0|0|521.0|0|6.0|0|0.0|100
0|2020-04-26|522.0|0|522.0|0|0.0|0|0.0|100
0|2020-04-27|484.0|0|484.0|0|1.0|0|0.0|100
0|2020-04-28|491.0|0|491.0|0|1.0|0|0.0|100
0|2020-04-29|507.0|0|507.0|0|3.0|0|0.0|100
0|2020-04-30|462.0|0|462.0|0|4.0|0|0.0|100
0|2020-05-01|371.0|0|371.0|0|2.0|0|0.0|100
0|2020-05-02|312.0|0|342.0|0|1.0|0|0.0|100
0|2020-05-03|312.0|0|312.0|0|1.0|0|0.0|100
0|2020-05-04|363.0|0|363.0|0|3.0|0|0.0|100
0|2020-05-05|368.0|0|368.0|0|2.0|0|0.0|100
0|2020-05-06|305.0|0|305.0|0|2.0|0|0.0|100
0|2020-05-07|285.0|0|285.0|0|2.0|0|0.0|100
0|2020-05-08|302.0|0|302.0|0|3.0|0|0.0|100
0|2020-05-09|246.0|0|246.0|0|3.0|0|0.0|100
0|2020-05-10|300.0|0|300.0|0|3.0|0|0.0|100
0|2020-05-11|273.0|0|273.0|0|3.0|0|0.0|100
0|2020-05-12|263.0|0|263.0|0|3.0|0|0.0|100
0|2020-05-13|250.0|0|250.0|0|5.0|0|0.0|100
