|dates|Holmes_Florida_UnitedStates.JHU_ConfirmedCases.data|Holmes_Florida_UnitedStates.JHU_ConfirmedCases.missing|Holmes_Florida_UnitedStates.NYT_ConfirmedCases.data|Holmes_Florida_UnitedStates.NYT_ConfirmedCases.missing|Holmes_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Holmes_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Holmes_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Holmes_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-16|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-17|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-21|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-22|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-26|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-28|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-29|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-30|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-31|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-01|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-02|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-03|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-04|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-05|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-06|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-07|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-08|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-09|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-10|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-11|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-12|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-13|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-14|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-15|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-16|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-17|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-18|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-06-19|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-20|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-06-21|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-06-22|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-06-23|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-06-24|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-06-25|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-06-26|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-06-27|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-06-28|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-06-29|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-06-30|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-07-01|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-07-02|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-07-03|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-07-04|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-07-05|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-07-06|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-07-07|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-07-08|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-07-09|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-07-10|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-07-11|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-07-12|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-07-13|229.0|0|229.0|0|1.0|0|0.0|100
0|2020-07-14|234.0|0|234.0|0|1.0|0|0.0|100
0|2020-07-15|258.0|0|258.0|0|1.0|0|0.0|100
0|2020-07-16|265.0|0|265.0|0|1.0|0|0.0|100
0|2020-07-17|275.0|0|275.0|0|1.0|0|0.0|100
0|2020-07-18|286.0|0|286.0|0|1.0|0|0.0|100
0|2020-07-19|303.0|0|303.0|0|1.0|0|0.0|100
0|2020-07-20|313.0|0|313.0|0|1.0|0|0.0|100
0|2020-07-21|323.0|0|323.0|0|1.0|0|0.0|100
0|2020-07-22|331.0|0|331.0|0|1.0|0|0.0|100
0|2020-07-23|348.0|0|348.0|0|1.0|0|0.0|100
0|2020-07-24|364.0|0|364.0|0|1.0|0|0.0|100
0|2020-07-25|371.0|0|371.0|0|1.0|0|0.0|100
0|2020-07-26|375.0|0|375.0|0|1.0|0|0.0|100
0|2020-07-27|384.0|0|384.0|0|1.0|0|0.0|100
0|2020-07-28|399.0|0|399.0|0|1.0|0|0.0|100
0|2020-07-29|402.0|0|402.0|0|1.0|0|0.0|100
0|2020-07-30|413.0|0|413.0|0|2.0|0|0.0|100
0|2020-07-31|422.0|0|422.0|0|2.0|0|0.0|100
0|2020-08-01|433.0|0|433.0|0|2.0|0|0.0|100
0|2020-08-02|445.0|0|445.0|0|2.0|0|0.0|100
0|2020-08-03|455.0|0|455.0|0|2.0|0|0.0|100
0|2020-08-04|457.0|0|457.0|0|2.0|0|0.0|100
0|2020-08-05|460.0|0|460.0|0|2.0|0|0.0|100
0|2020-08-06|476.0|0|476.0|0|2.0|0|0.0|100
0|2020-08-07|486.0|0|486.0|0|2.0|0|0.0|100
0|2020-08-08|494.0|0|494.0|0|2.0|0|0.0|100
0|2020-08-09|505.0|0|505.0|0|2.0|0|0.0|100
0|2020-08-10|507.0|0|507.0|0|2.0|0|0.0|100
0|2020-08-11|509.0|0|509.0|0|3.0|0|0.0|100
0|2020-08-12|513.0|0|513.0|0|4.0|0|0.0|100
0|2020-08-13|518.0|0|518.0|0|4.0|0|0.0|100
0|2020-08-14|524.0|0|524.0|0|4.0|0|0.0|100
0|2020-08-15|528.0|0|528.0|0|4.0|0|0.0|100
0|2020-08-16|533.0|0|533.0|0|4.0|0|0.0|100
0|2020-08-17|534.0|0|534.0|0|4.0|0|0.0|100
0|2020-08-18|556.0|0|556.0|0|4.0|0|0.0|100
0|2020-08-19|557.0|0|557.0|0|4.0|0|0.0|100
0|2020-08-20|562.0|0|562.0|0|4.0|0|0.0|100
0|2020-08-21|572.0|0|572.0|0|4.0|0|0.0|100
0|2020-08-22|581.0|0|581.0|0|4.0|0|0.0|100
0|2020-08-23|587.0|0|587.0|0|4.0|0|0.0|100
0|2020-08-24|589.0|0|589.0|0|4.0|0|0.0|100
0|2020-08-25|600.0|0|600.0|0|4.0|0|0.0|100
0|2020-08-26|600.0|0|600.0|0|4.0|0|0.0|100
0|2020-08-27|609.0|0|609.0|0|5.0|0|0.0|100
0|2020-08-28|616.0|0|616.0|0|5.0|0|0.0|100
0|2020-08-29|619.0|0|619.0|0|5.0|0|0.0|100
0|2020-08-30|622.0|0|622.0|0|5.0|0|0.0|100
0|2020-08-31|622.0|0|622.0|0|5.0|0|0.0|100
0|2020-09-01|640.0|0|640.0|0|5.0|0|0.0|100
0|2020-09-02|640.0|0|654.0|0|5.0|0|0.0|100
0|2020-09-03|662.0|0|662.0|0|5.0|0|0.0|100
0|2020-09-04|676.0|0|676.0|0|5.0|0|0.0|100
0|2020-09-05|677.0|0|677.0|0|5.0|0|0.0|100
0|2020-09-06|686.0|0|686.0|0|5.0|0|0.0|100
0|2020-09-07|689.0|0|689.0|0|5.0|0|0.0|100
0|2020-09-08|689.0|0|690.0|0|5.0|0|0.0|100
0|2020-09-09|691.0|0|691.0|0|5.0|0|0.0|100
0|2020-09-10|692.0|0|692.0|0|5.0|0|0.0|100
0|2020-09-11|696.0|0|696.0|0|5.0|0|0.0|100
0|2020-09-12|699.0|0|699.0|0|5.0|0|0.0|100
0|2020-09-13|702.0|0|702.0|0|5.0|0|0.0|100
0|2020-09-14|702.0|0|707.0|0|5.0|0|0.0|100
0|2020-09-15|711.0|0|711.0|0|5.0|0|0.0|100
0|2020-09-16|711.0|0|711.0|0|5.0|0|0.0|100
0|2020-09-17|717.0|0|717.0|0|5.0|0|0.0|100
0|2020-09-18|720.0|0|720.0|0|5.0|0|0.0|100
0|2020-09-19|727.0|0|727.0|0|5.0|0|0.0|100
0|2020-09-20|727.0|0|727.0|0|5.0|0|0.0|100
0|2020-09-21|727.0|0|727.0|0|5.0|0|0.0|100
0|2020-09-22|728.0|0|728.0|0|5.0|0|0.0|100
0|2020-09-23|735.0|0|735.0|0|6.0|0|0.0|100
0|2020-09-24|741.0|0|741.0|0|7.0|0|0.0|100
0|2020-09-25|744.0|0|744.0|0|7.0|0|0.0|100
0|2020-09-26|752.0|0|752.0|0|7.0|0|0.0|100
0|2020-09-27|753.0|0|753.0|0|7.0|0|0.0|100
0|2020-09-28|753.0|0|753.0|0|7.0|0|0.0|100
0|2020-09-29|755.0|0|755.0|0|7.0|0|0.0|100
0|2020-09-30|756.0|0|756.0|0|8.0|0|0.0|100
0|2020-10-01|756.0|0|756.0|0|8.0|0|0.0|100
0|2020-10-02|759.0|0|759.0|0|8.0|0|0.0|100
0|2020-10-03|766.0|0|766.0|0|9.0|0|0.0|100
0|2020-10-04|768.0|0|768.0|0|9.0|0|0.0|100
0|2020-10-05|769.0|0|769.0|0|9.0|0|0.0|100
0|2020-10-06|771.0|0|771.0|0|9.0|0|0.0|100
0|2020-10-07|774.0|0|774.0|0|9.0|0|0.0|100
0|2020-10-08|781.0|0|781.0|0|9.0|0|0.0|100
0|2020-10-09|784.0|0|784.0|0|9.0|0|0.0|100
0|2020-10-10|784.0|0|784.0|0|9.0|0|0.0|100
0|2020-10-11|790.0|0|790.0|0|10.0|0|0.0|100
0|2020-10-12|793.0|0|793.0|0|10.0|0|0.0|100
0|2020-10-13|799.0|0|799.0|0|10.0|0|0.0|100
0|2020-10-14|803.0|0|803.0|0|10.0|0|0.0|100
0|2020-10-15|812.0|0|812.0|0|10.0|0|0.0|100
0|2020-10-16|818.0|0|818.0|0|10.0|0|0.0|100
0|2020-10-17|836.0|0|836.0|0|11.0|0|0.0|100
0|2020-10-18|835.0|0|835.0|0|11.0|0|0.0|100
0|2020-10-19|836.0|0|836.0|0|11.0|0|0.0|100
0|2020-10-20|850.0|0|850.0|0|12.0|0|0.0|100
0|2020-10-21|851.0|0|851.0|0|12.0|0|0.0|100
0|2020-10-22|851.0|0|860.0|0|12.0|0|0.0|100
0|2020-10-23|851.0|0|869.0|0|12.0|0|0.0|100
0|2020-10-24|851.0|0|881.0|0|12.0|0|0.0|100
0|2020-10-25|851.0|0|885.0|0|12.0|0|0.0|100
0|2020-10-26|886.0|0|886.0|0|12.0|0|0.0|100
0|2020-10-27|889.0|0|889.0|0|12.0|0|0.0|100
0|2020-10-28|889.0|0|907.0|0|12.0|0|0.0|100
0|2020-10-29|889.0|0|914.0|0|12.0|0|0.0|100
0|2020-10-30|889.0|0|924.0|0|12.0|0|0.0|100
0|2020-10-31|889.0|0|934.0|0|12.0|0|0.0|100
0|2020-11-01|889.0|0|932.0|0|12.0|0|0.0|100
0|2020-11-02|936.0|0|936.0|0|12.0|0|0.0|100
0|2020-11-03|946.0|0|946.0|0|13.0|0|0.0|100
0|2020-11-04|956.0|0|956.0|0|13.0|0|0.0|100
0|2020-11-05|962.0|0|962.0|0|13.0|0|0.0|100
0|2020-11-06|976.0|0|976.0|0|13.0|0|0.0|100
0|2020-11-07|980.0|0|980.0|0|13.0|0|0.0|100
0|2020-11-08|987.0|0|987.0|0|13.0|0|0.0|100
0|2020-11-09|989.0|0|989.0|0|13.0|0|0.0|100
0|2020-11-10|989.0|0|991.0|0|13.0|0|0.0|100
0|2020-11-11|1002.0|0|1002.0|0|13.0|0|0.0|100
0|2020-11-12|1002.0|0|1011.0|0|13.0|0|0.0|100
0|2020-11-13|1025.0|0|1025.0|0|13.0|0|0.0|100
0|2020-11-14|1028.0|0|1028.0|0|13.0|0|0.0|100
0|2020-11-15|1028.0|0|1032.0|0|13.0|0|0.0|100
0|2020-11-16|1028.0|0|1035.0|0|13.0|0|0.0|100
0|2020-11-17|1028.0|0|1040.0|0|13.0|0|0.0|100
0|2020-11-18|1028.0|0|1055.0|0|14.0|0|0.0|100
0|2020-11-19|1028.0|0|1062.0|0|14.0|0|0.0|100
0|2020-11-20|1084.0|0|1084.0|0|14.0|0|0.0|100
0|2020-11-21|1099.0|0|1099.0|0|14.0|0|0.0|100
0|2020-11-22|1103.0|0|1103.0|0|14.0|0|0.0|100
0|2020-11-23|1103.0|0|1105.0|0|14.0|0|0.0|100
0|2020-11-24|1113.0|0|1113.0|0|14.0|0|0.0|100
0|2020-11-25|1113.0|0|1120.0|0|14.0|0|0.0|100
0|2020-11-26|1113.0|0|1120.0|0|14.0|0|0.0|100
0|2020-11-27|1147.0|0|1147.0|0|14.0|0|0.0|100
0|2020-11-28|1147.0|0|1155.0|0|14.0|0|0.0|100
0|2020-11-29|1163.0|0|1163.0|0|14.0|0|0.0|100
0|2020-11-30|1166.0|0|1166.0|0|15.0|0|0.0|100
0|2020-12-01|1166.0|0|1169.0|0|15.0|0|0.0|100
0|2020-12-02|1199.0|0|1199.0|0|15.0|0|0.0|100
0|2020-12-03|1199.0|0|1214.0|0|15.0|0|0.0|100
0|2020-12-04|1199.0|0|1233.0|0|15.0|0|0.0|100
0|2020-12-05|1199.0|0|1247.0|0|15.0|0|0.0|100
0|2020-12-06|1199.0|0|1256.0|0|15.0|0|0.0|100
0|2020-12-07|1199.0|0|1261.0|0|15.0|0|0.0|100
0|2020-12-08|1199.0|0|1266.0|0|15.0|0|0.0|100
0|2020-12-09|1199.0|0|1276.0|0|15.0|0|0.0|100
0|2020-12-10|1293.0|0|1293.0|0|15.0|0|0.0|100
0|2020-12-11|1293.0|0|1305.0|0|15.0|0|0.0|100
0|2020-12-12|1314.0|0|1314.0|0|17.0|0|0.0|100
0|2020-12-13|1315.0|0|1315.0|0|17.0|0|0.0|100
0|2020-12-14|1323.0|0|1323.0|0|17.0|0|0.0|100
0|2020-12-15|1323.0|0|1339.0|0|17.0|0|0.0|100
0|2020-12-16|1323.0|0|1356.0|0|17.0|0|0.0|100
0|2020-12-17|1323.0|0|1411.0|0|19.0|0|0.0|100
0|2020-12-18|1323.0|0|1416.0|0|19.0|0|0.0|100
0|2020-12-19|1323.0|0|1439.0|0|19.0|0|0.0|100
0|2020-12-20|1323.0|0|1447.0|0|19.0|0|0.0|100
0|2020-12-21|1323.0|0|1487.0|0|19.0|0|0.0|100
0|2020-12-22|1323.0|0|1502.0|0|19.0|0|0.0|100
0|2020-12-23|1323.0|0|1518.0|0|19.0|0|0.0|100
0|2020-12-24|1323.0|0|1568.0|0|19.0|0|0.0|100
0|2020-12-25|1323.0|0|1568.0|0|19.0|0|0.0|100
0|2020-12-26|1323.0|0|1583.0|0|19.0|0|0.0|100
0|2020-12-27|1323.0|0|1590.0|0|19.0|0|0.0|100
0|2020-12-28|1323.0|0|1603.0|0|19.0|0|0.0|100
0|2020-12-29|1615.0|0|1615.0|0|24.0|0|0.0|100
0|2020-12-30|1628.0|0|1628.0|0|25.0|0|0.0|100
0|2020-12-31|1628.0|0|1683.0|0|25.0|0|0.0|100
0|2021-01-01|1683.0|0|1683.0|0|25.0|0|0.0|100
0|2021-01-02|1683.0|0|1727.0|0|25.0|0|0.0|100
0|2021-01-03|1683.0|0|1735.0|0|25.0|0|0.0|100
0|2021-01-04|1683.0|0|1746.0|0|25.0|0|0.0|100
0|2021-01-05|1683.0|0|1766.0|0|25.0|0|0.0|100
0|2021-01-06|1826.0|0|1826.0|0|29.0|0|0.0|100
0|2021-01-07|1826.0|0|1839.0|0|30.0|0|0.0|100
0|2021-01-08|1852.0|0|1852.0|0|30.0|0|0.0|100
0|2021-01-09|1852.0|0|1877.0|0|30.0|0|0.0|100
0|2021-01-10|1852.0|0|1882.0|0|30.0|0|0.0|100
0|2021-01-11|1887.0|0|1887.0|0|31.0|0|0.0|100
0|2021-01-12|1903.0|0|1903.0|0|30.0|0|0.0|100
0|2021-01-13|1923.0|0|1923.0|0|31.0|0|0.0|100
0|2021-01-14|1942.0|0|1942.0|0|32.0|0|0.0|100
0|2021-01-15|1942.0|0|1954.0|0|32.0|0|0.0|100
0|2021-01-16|1964.0|0|1964.0|0|32.0|0|0.0|100
0|2021-01-17|1967.0|0|1967.0|0|32.0|0|0.0|100
0|2021-01-18|1973.0|0|1973.0|0|32.0|0|0.0|100
0|2021-01-19|1973.0|0|1975.0|0|32.0|0|0.0|100
0|2021-01-20|1987.0|0|1987.0|0|33.0|0|0.0|100
0|2021-01-21|1998.0|0|1998.0|0|33.0|0|0.0|100
0|2021-01-22|2004.0|0|2004.0|0|33.0|0|0.0|100
0|2021-01-23|2004.0|0|2014.0|0|33.0|0|0.0|100
0|2021-01-24|2004.0|0|2018.0|0|34.0|0|0.0|100
0|2021-01-25|2021.0|0|2021.0|0|34.0|0|0.0|100
0|2021-01-26|2029.0|0|2029.0|0|34.0|0|0.0|100
0|2021-01-27|2040.0|0|2040.0|0|34.0|0|0.0|100
0|2021-01-28|2040.0|0|2047.0|0|34.0|0|0.0|100
0|2021-01-29|2040.0|0|2057.0|0|34.0|0|0.0|100
0|2021-01-30|2040.0|0|2072.0|0|34.0|0|0.0|100
0|2021-01-31|2040.0|0|2083.0|0|42.0|0|0.0|100
0|2021-02-01|2084.0|0|2084.0|0|42.0|0|0.0|100
0|2021-02-02|2084.0|0|2089.0|0|42.0|0|0.0|100
0|2021-02-03|2098.0|0|2098.0|0|41.0|0|0.0|100
0|2021-02-04|2098.0|0|2103.0|0|41.0|0|0.0|100
0|2021-02-05|2098.0|0|2115.0|0|41.0|0|0.0|100
