|dates|Suffolk_NewYork_UnitedStates.JHU_ConfirmedCases.data|Suffolk_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Suffolk_NewYork_UnitedStates.NYT_ConfirmedCases.data|Suffolk_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Suffolk_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Suffolk_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Suffolk_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Suffolk_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-12|20.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-13|28.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-14|33.0|0|41.0|0|0.0|0|0.0|100
0|2020-03-15|41.0|0|47.0|0|0.0|0|0.0|100
0|2020-03-16|74.0|0|63.0|0|2.0|0|0.0|100
0|2020-03-17|97.0|0|84.0|0|3.0|0|0.0|100
0|2020-03-18|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-03-19|239.0|0|178.0|0|3.0|0|0.0|100
0|2020-03-20|459.0|0|371.0|0|7.0|0|0.0|100
0|2020-03-21|662.0|0|662.0|0|9.0|0|0.0|100
0|2020-03-22|1034.0|0|1034.0|0|9.0|0|0.0|100
0|2020-03-23|1458.0|0|1458.0|0|13.0|0|0.0|100
0|2020-03-24|1880.0|0|1880.0|0|17.0|0|0.0|100
0|2020-03-25|2260.0|0|2260.0|0|20.0|0|0.0|100
0|2020-03-26|2735.0|0|2735.0|0|22.0|0|0.0|100
0|2020-03-27|3385.0|0|3385.0|0|30.0|0|0.0|100
0|2020-03-28|4138.0|0|4138.0|0|30.0|0|0.0|100
0|2020-03-29|5023.0|0|5023.0|0|40.0|0|0.0|100
0|2020-03-30|5791.0|0|5791.0|0|40.0|0|0.0|100
0|2020-03-31|6713.0|0|6713.0|0|44.0|0|0.0|100
0|2020-04-01|7605.0|0|7605.0|0|53.0|0|0.0|100
0|2020-04-02|8746.0|0|8746.0|0|69.0|0|0.0|100
0|2020-04-03|10154.0|0|10154.0|0|84.0|0|0.0|100
0|2020-04-04|11370.0|0|12328.0|0|124.0|0|0.0|100
0|2020-04-05|13129.0|0|12933.0|0|175.0|0|0.0|100
0|2020-04-06|14185.0|0|14473.0|0|199.0|0|0.0|100
0|2020-04-07|15561.0|0|15561.0|0|263.0|0|0.0|100
0|2020-04-08|17008.0|0|15844.0|0|323.0|0|0.0|100
0|2020-04-09|18803.0|0|17413.0|0|362.0|0|0.0|100
0|2020-04-10|20320.0|0|18692.0|0|414.0|0|0.0|100
0|2020-04-11|20321.0|0|19883.0|0|458.0|0|0.0|100
0|2020-04-12|20934.0|0|20816.0|0|518.0|0|0.0|100
0|2020-04-13|21643.0|0|21643.0|0|568.0|0|0.0|100
0|2020-04-14|22691.0|0|22462.0|0|608.0|0|0.0|100
0|2020-04-15|23523.0|0|23278.0|0|653.0|0|0.0|100
0|2020-04-16|24812.0|0|24182.0|0|693.0|0|0.0|100
0|2020-04-17|25035.0|0|25035.0|0|693.0|0|0.0|100
0|2020-04-18|26143.0|0|26143.0|0|693.0|0|0.0|100
0|2020-04-19|26888.0|0|26888.0|0|693.0|0|0.0|100
0|2020-04-20|28127.0|0|27662.0|0|859.0|0|0.0|100
0|2020-04-21|28701.0|0|28154.0|0|888.0|0|0.0|100
0|2020-04-22|28854.0|0|28854.0|0|926.0|0|0.0|100
0|2020-04-23|29567.0|0|29567.0|0|959.0|0|0.0|100
0|2020-04-24|30606.0|0|30606.0|0|993.0|0|0.0|100
0|2020-04-25|31368.0|0|31368.0|0|1042.0|0|0.0|100
0|2020-04-26|32059.0|0|32059.0|0|1070.0|0|0.0|100
0|2020-04-27|32470.0|0|32470.0|0|1102.0|0|0.0|100
0|2020-04-28|32724.0|0|32724.0|0|1131.0|0|0.0|100
0|2020-04-29|33265.0|0|33265.0|0|1155.0|0|0.0|100
0|2020-04-30|33664.0|0|33664.0|0|1177.0|0|0.0|100
0|2020-05-01|34037.0|0|34037.0|0|1203.0|0|0.0|100
0|2020-05-02|34478.0|0|34478.0|0|1227.0|0|0.0|100
0|2020-05-03|34855.0|0|34855.0|0|1256.0|0|0.0|100
0|2020-05-04|35077.0|0|35077.0|0|1273.0|0|0.0|100
0|2020-05-05|35275.0|0|35275.0|0|1296.0|0|0.0|100
0|2020-05-06|35543.0|0|35543.0|0|1522.0|0|0.0|100
0|2020-05-07|35892.0|0|35892.0|0|1547.0|0|0.0|100
0|2020-05-08|36223.0|0|36223.0|0|1568.0|0|0.0|100
0|2020-05-09|36461.0|0|36461.0|0|1597.0|0|0.0|100
