|dates|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LosAngeles_California_UnitedStates.NYT_ConfirmedDeaths.data|LosAngeles_California_UnitedStates.NYT_ConfirmedDeaths.missing|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LosAngeles_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2020-02-20|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-21|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-22|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-11|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-12|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-13|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-14|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-15|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-16|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-17|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-18|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-19|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-03-20|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-03-21|0.0|100|4.0|0|0.0|100|0.0|100
0|2020-03-22|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-03-23|0.0|100|7.0|0|0.0|100|0.0|100
0|2020-03-24|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-03-25|0.0|100|13.0|0|0.0|100|0.0|100
0|2020-03-26|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-03-27|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-03-28|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-03-29|0.0|100|37.0|0|0.0|100|0.0|100
0|2020-03-30|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-03-31|0.0|100|54.0|0|0.0|100|0.0|100
0|2020-04-01|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-04-02|0.0|100|78.0|0|0.0|100|0.0|100
0|2020-04-03|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-04-04|0.0|100|117.0|0|0.0|100|0.0|100
0|2020-04-05|0.0|100|132.0|0|0.0|100|0.0|100
0|2020-04-06|0.0|100|147.0|0|0.0|100|0.0|100
0|2020-04-07|0.0|100|169.0|0|0.0|100|0.0|100
0|2020-04-08|0.0|100|198.0|0|0.0|100|0.0|100
0|2020-04-09|0.0|100|223.0|0|0.0|100|0.0|100
0|2020-04-10|0.0|100|241.0|0|0.0|100|0.0|100
0|2020-04-11|0.0|100|265.0|0|0.0|100|0.0|100
0|2020-04-12|0.0|100|296.0|0|0.0|100|0.0|100
0|2020-04-13|0.0|100|320.0|0|0.0|100|0.0|100
0|2020-04-14|0.0|100|360.0|0|0.0|100|0.0|100
0|2020-04-15|0.0|100|402.0|0|0.0|100|0.0|100
0|2020-04-16|0.0|100|455.0|0|0.0|100|0.0|100
0|2020-04-17|0.0|100|495.0|0|0.0|100|0.0|100
0|2020-04-18|0.0|100|576.0|0|0.0|100|0.0|100
0|2020-04-19|0.0|100|600.0|0|0.0|100|0.0|100
0|2020-04-20|0.0|100|617.0|0|0.0|100|0.0|100
0|2020-04-21|0.0|100|663.0|0|0.0|100|0.0|100
0|2020-04-22|0.0|100|729.0|0|0.0|100|0.0|100
0|2020-04-23|0.0|100|797.0|0|0.0|100|0.0|100
0|2020-04-24|0.0|100|850.0|0|0.0|100|0.0|100
0|2020-04-25|0.0|100|895.0|0|0.0|100|0.0|100
0|2020-04-26|0.0|100|913.0|0|0.0|100|0.0|100
0|2020-04-27|0.0|100|942.0|0|0.0|100|0.0|100
0|2020-04-28|0.0|100|1000.0|0|0.0|100|0.0|100
0|2020-04-29|0.0|100|1056.0|0|0.0|100|0.0|100
0|2020-04-30|0.0|100|1111.0|0|0.0|100|0.0|100
0|2020-05-01|0.0|100|1172.0|0|0.0|100|0.0|100
0|2020-05-02|0.0|100|1209.0|0|0.0|100|0.0|100
0|2020-05-03|0.0|100|1229.0|0|0.0|100|0.0|100
0|2020-05-04|0.0|100|1256.0|0|0.0|100|0.0|100
0|2020-05-05|0.0|100|1313.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|1367.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|1418.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|1468.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|1512.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|1530.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|1569.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|1613.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|1659.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|1659.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|1755.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|1793.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|1821.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|1839.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|1913.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|1970.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|2016.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|2049.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|2090.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|2104.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|2116.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|2143.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|2195.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|2241.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|2290.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|2338.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|2362.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|2384.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|2443.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|2489.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|2531.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|2565.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|2620.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|2645.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|2655.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|2707.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|2768.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|2813.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|2832.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|2890.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|2907.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|2926.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|2959.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|2991.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|3027.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|3063.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|3110.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|3120.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|3137.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|3171.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|3205.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|3246.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|3267.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|3285.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|3305.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|3326.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|3369.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|3402.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|3454.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|3454.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|3454.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|3487.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|3534.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|3579.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|3642.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|3689.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|3738.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|3793.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|3809.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|3822.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|3894.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|3936.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|3988.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|4047.0|0|0.0|100|0.0|100
0|2020-07-18|0.0|100|4066.0|0|0.0|100|0.0|100
0|2020-07-19|0.0|100|4095.0|0|0.0|100|0.0|100
0|2020-07-20|0.0|100|4104.0|0|0.0|100|0.0|100
0|2020-07-21|0.0|100|4154.0|0|0.0|100|0.0|100
0|2020-07-22|0.0|100|4213.0|0|0.0|100|0.0|100
0|2020-07-23|0.0|100|4262.0|0|0.0|100|0.0|100
0|2020-07-24|0.0|100|4300.0|0|0.0|100|0.0|100
0|2020-07-25|0.0|100|4351.0|0|0.0|100|0.0|100
0|2020-07-26|0.0|100|4360.0|0|0.0|100|0.0|100
0|2020-07-27|0.0|100|4375.0|0|0.0|100|0.0|100
0|2020-07-28|0.0|100|4426.0|0|0.0|100|0.0|100
0|2020-07-29|0.0|100|4516.0|0|0.0|100|0.0|100
0|2020-07-30|0.0|100|4552.0|0|0.0|100|0.0|100
0|2020-07-31|0.0|100|4621.0|0|0.0|100|0.0|100
0|2020-08-01|0.0|100|4669.0|0|0.0|100|0.0|100
0|2020-08-02|0.0|100|4692.0|0|0.0|100|0.0|100
0|2020-08-03|0.0|100|4701.0|0|0.0|100|0.0|100
0|2020-08-04|0.0|100|4758.0|0|0.0|100|0.0|100
0|2020-08-05|0.0|100|4825.0|0|0.0|100|0.0|100
0|2020-08-06|0.0|100|4869.0|0|0.0|100|0.0|100
0|2020-08-07|0.0|100|4918.0|0|0.0|100|0.0|100
0|2020-08-08|0.0|100|4967.0|0|0.0|100|0.0|100
0|2020-08-09|0.0|100|4977.0|0|0.0|100|0.0|100
0|2020-08-10|0.0|100|4996.0|0|0.0|100|0.0|100
0|2020-08-11|0.0|100|5057.0|0|0.0|100|0.0|100
0|2020-08-12|0.0|100|5109.0|0|0.0|100|0.0|100
0|2020-08-13|0.0|100|5171.0|0|0.0|100|0.0|100
0|2020-08-14|0.0|100|5214.0|0|0.0|100|0.0|100
0|2020-08-15|0.0|100|5245.0|0|0.0|100|0.0|100
0|2020-08-16|0.0|100|5254.0|0|0.0|100|0.0|100
0|2020-08-17|0.0|100|5273.0|0|0.0|100|0.0|100
0|2020-08-18|0.0|100|5335.0|0|0.0|100|0.0|100
0|2020-08-19|0.0|100|5392.0|0|0.0|100|0.0|100
0|2020-08-20|0.0|100|5446.0|0|0.0|100|0.0|100
0|2020-08-21|0.0|100|5491.0|0|0.0|100|0.0|100
0|2020-08-22|0.0|100|5537.0|0|0.0|100|0.0|100
0|2020-08-23|0.0|100|5545.0|0|0.0|100|0.0|100
0|2020-08-24|0.0|100|5558.0|0|0.0|100|0.0|100
0|2020-08-25|0.0|100|5605.0|0|0.0|100|0.0|100
0|2020-08-26|0.0|100|5663.0|0|0.0|100|0.0|100
0|2020-08-27|0.0|100|5701.0|0|0.0|100|0.0|100
0|2020-08-28|0.0|100|5732.0|0|0.0|100|0.0|100
0|2020-08-29|0.0|100|5759.0|0|0.0|100|0.0|100
0|2020-08-30|0.0|100|5769.0|0|0.0|100|0.0|100
0|2020-08-31|0.0|100|5784.0|0|0.0|100|0.0|100
0|2020-09-01|0.0|100|5829.0|0|0.0|100|0.0|100
0|2020-09-02|0.0|100|5878.0|0|0.0|100|0.0|100
0|2020-09-03|0.0|100|5932.0|0|0.0|100|0.0|100
0|2020-09-04|0.0|100|5977.0|0|0.0|100|0.0|100
0|2020-09-05|0.0|100|6000.0|0|0.0|100|0.0|100
0|2020-09-06|0.0|100|6005.0|0|0.0|100|0.0|100
0|2020-09-07|0.0|100|6030.0|0|0.0|100|0.0|100
0|2020-09-08|0.0|100|6036.0|0|0.0|100|0.0|100
0|2020-09-09|0.0|100|6090.0|0|0.0|100|0.0|100
0|2020-09-10|0.0|100|6128.0|0|0.0|100|0.0|100
0|2020-09-11|0.0|100|6171.0|0|0.0|100|0.0|100
0|2020-09-12|0.0|100|6197.0|0|0.0|100|0.0|100
0|2020-09-13|0.0|100|6208.0|0|0.0|100|0.0|100
0|2020-09-14|0.0|100|6231.0|0|0.0|100|0.0|100
0|2020-09-15|0.0|100|6273.0|0|0.0|100|0.0|100
0|2020-09-16|0.0|100|6303.0|0|0.0|100|0.0|100
0|2020-09-17|0.0|100|6324.0|0|0.0|100|0.0|100
0|2020-09-18|0.0|100|6330.0|0|0.0|100|0.0|100
0|2020-09-19|0.0|100|6330.0|0|0.0|100|0.0|100
0|2020-09-20|0.0|100|6353.0|0|0.0|100|0.0|100
0|2020-09-21|0.0|100|6366.0|0|0.0|100|0.0|100
0|2020-09-22|0.0|100|6401.0|0|0.0|100|0.0|100
0|2020-09-23|0.0|100|6423.0|0|0.0|100|0.0|100
0|2020-09-24|0.0|100|6455.0|0|0.0|100|0.0|100
0|2020-09-25|0.0|100|6488.0|0|0.0|100|0.0|100
0|2020-09-26|0.0|100|6504.0|0|0.0|100|0.0|100
0|2020-09-27|0.0|100|6514.0|0|0.0|100|0.0|100
0|2020-09-28|0.0|100|6515.0|0|0.0|100|0.0|100
0|2020-09-29|0.0|100|6551.0|0|0.0|100|0.0|100
0|2020-09-30|0.0|100|6576.0|0|0.0|100|0.0|100
0|2020-10-01|0.0|100|6610.0|0|0.0|100|0.0|100
0|2020-10-02|0.0|100|6626.0|0|0.0|100|0.0|100
0|2020-10-03|0.0|100|6642.0|0|0.0|100|0.0|100
0|2020-10-04|0.0|100|6647.0|0|0.0|100|0.0|100
0|2020-10-05|0.0|100|6654.0|0|0.0|100|0.0|100
0|2020-10-06|0.0|100|6681.0|0|0.0|100|0.0|100
0|2020-10-07|0.0|100|6709.0|0|0.0|100|0.0|100
0|2020-10-08|0.0|100|6726.0|0|0.0|100|0.0|100
0|2020-10-09|0.0|100|6741.0|0|0.0|100|0.0|100
0|2020-10-10|0.0|100|6768.0|0|0.0|100|0.0|100
0|2020-10-11|0.0|100|6771.0|0|0.0|100|0.0|100
0|2020-10-12|0.0|100|6773.0|0|0.0|100|0.0|100
0|2020-10-13|0.0|100|6790.0|0|0.0|100|0.0|100
0|2020-10-14|0.0|100|6812.0|0|0.0|100|0.0|100
0|2020-10-15|0.0|100|6834.0|0|0.0|100|0.0|100
0|2020-10-16|0.0|100|6855.0|0|0.0|100|0.0|100
0|2020-10-17|0.0|100|6863.0|0|0.0|100|0.0|100
0|2020-10-18|0.0|100|6876.0|0|0.0|100|0.0|100
0|2020-10-19|0.0|100|6877.0|0|0.0|100|0.0|100
0|2020-10-20|0.0|100|6912.0|0|0.0|100|0.0|100
0|2020-10-21|0.0|100|6944.0|0|0.0|100|0.0|100
0|2020-10-22|0.0|100|6956.0|0|0.0|100|0.0|100
0|2020-10-23|0.0|100|6974.0|0|0.0|100|0.0|100
0|2020-10-24|0.0|100|6989.0|0|0.0|100|0.0|100
0|2020-10-25|0.0|100|6993.0|0|0.0|100|0.0|100
0|2020-10-26|0.0|100|7000.0|0|0.0|100|0.0|100
0|2020-10-27|0.0|100|7027.0|0|0.0|100|0.0|100
0|2020-10-28|0.0|100|7040.0|0|0.0|100|0.0|100
0|2020-10-29|0.0|100|7044.0|0|0.0|100|0.0|100
0|2020-10-30|0.0|100|7056.0|0|0.0|100|0.0|100
0|2020-10-31|0.0|100|7071.0|0|0.0|100|0.0|100
0|2020-11-01|0.0|100|7074.0|0|0.0|100|0.0|100
0|2020-11-02|0.0|100|7076.0|0|0.0|100|0.0|100
0|2020-11-03|0.0|100|7097.0|0|0.0|100|0.0|100
0|2020-11-04|0.0|100|7117.0|0|0.0|100|0.0|100
0|2020-11-05|0.0|100|7140.0|0|0.0|100|0.0|100
0|2020-11-06|0.0|100|7157.0|0|0.0|100|0.0|100
0|2020-11-07|0.0|100|7170.0|0|0.0|100|0.0|100
0|2020-11-08|0.0|100|7172.0|0|0.0|100|0.0|100
0|2020-11-09|0.0|100|7177.0|0|0.0|100|0.0|100
0|2020-11-10|0.0|100|7200.0|0|0.0|100|0.0|100
0|2020-11-11|0.0|100|7216.0|0|0.0|100|0.0|100
0|2020-11-12|0.0|100|7221.0|0|0.0|100|0.0|100
0|2020-11-13|0.0|100|7246.0|0|0.0|100|0.0|100
0|2020-11-14|0.0|100|7266.0|0|0.0|100|0.0|100
0|2020-11-15|0.0|100|7269.0|0|0.0|100|0.0|100
0|2020-11-16|0.0|100|7275.0|0|0.0|100|0.0|100
0|2020-11-17|0.0|100|7287.0|0|0.0|100|0.0|100
0|2020-11-18|0.0|100|7335.0|0|0.0|100|0.0|100
0|2020-11-19|0.0|100|7363.0|0|0.0|100|0.0|100
0|2020-11-20|0.0|100|7396.0|0|0.0|100|0.0|100
0|2020-11-21|0.0|100|7429.0|0|0.0|100|0.0|100
0|2020-11-22|0.0|100|7438.0|0|0.0|100|0.0|100
0|2020-11-23|0.0|100|7446.0|0|0.0|100|0.0|100
0|2020-11-24|0.0|100|7497.0|0|0.0|100|0.0|100
0|2020-11-25|0.0|100|7543.0|0|0.0|100|0.0|100
0|2020-11-26|0.0|100|7580.0|0|0.0|100|0.0|100
0|2020-11-27|0.0|100|7604.0|0|0.0|100|0.0|100
0|2020-11-28|0.0|100|7623.0|0|0.0|100|0.0|100
0|2020-11-29|0.0|100|7639.0|0|0.0|100|0.0|100
0|2020-11-30|0.0|100|7655.0|0|0.0|100|0.0|100
0|2020-12-01|0.0|100|7700.0|0|0.0|100|0.0|100
0|2020-12-02|0.0|100|7740.0|0|0.0|100|0.0|100
0|2020-12-03|0.0|100|7782.0|0|0.0|100|0.0|100
0|2020-12-04|0.0|100|7842.0|0|0.0|100|0.0|100
0|2020-12-05|0.0|100|7886.0|0|0.0|100|0.0|100
0|2020-12-06|0.0|100|7909.0|0|0.0|100|0.0|100
0|2020-12-07|0.0|100|7936.0|0|0.0|100|0.0|100
0|2020-12-08|0.0|100|8000.0|0|0.0|100|0.0|100
0|2020-12-09|0.0|100|8075.0|0|0.0|100|0.0|100
0|2020-12-10|0.0|100|8149.0|0|0.0|100|0.0|100
0|2020-12-11|0.0|100|8199.0|0|0.0|100|0.0|100
0|2020-12-12|0.0|100|8269.0|0|0.0|100|0.0|100
0|2020-12-13|0.0|100|8298.0|0|0.0|100|0.0|100
0|2020-12-14|0.0|100|8345.0|0|0.0|100|0.0|100
0|2020-12-15|0.0|100|8431.0|0|0.0|100|0.0|100
0|2020-12-16|0.0|100|8568.0|0|0.0|100|0.0|100
0|2020-12-17|0.0|100|8664.0|0|0.0|100|0.0|100
0|2020-12-18|0.0|100|8757.0|0|0.0|100|0.0|100
0|2020-12-19|0.0|100|8817.0|0|0.0|100|0.0|100
0|2020-12-20|0.0|100|8875.0|0|0.0|100|0.0|100
0|2020-12-21|0.0|100|8931.0|0|0.0|100|0.0|100
0|2020-12-22|0.0|100|9016.0|0|0.0|100|0.0|100
0|2020-12-23|0.0|100|9153.0|0|0.0|100|0.0|100
0|2020-12-24|0.0|100|9299.0|0|0.0|100|0.0|100
0|2020-12-25|0.0|100|9299.0|0|0.0|100|0.0|100
0|2020-12-26|0.0|100|9438.0|0|0.0|100|0.0|100
0|2020-12-27|0.0|100|9482.0|0|0.0|100|0.0|100
0|2020-12-28|0.0|100|9555.0|0|0.0|100|0.0|100
0|2020-12-29|0.0|100|9782.0|0|0.0|100|0.0|100
0|2020-12-30|0.0|100|10056.0|0|0.0|100|0.0|100
0|2020-12-31|0.0|100|10345.0|0|0.0|100|0.0|100
0|2021-01-01|0.0|100|10552.0|0|0.0|100|0.0|100
0|2021-01-02|0.0|100|10682.0|0|0.0|100|0.0|100
0|2021-01-03|0.0|100|10773.0|0|0.0|100|0.0|100
0|2021-01-04|0.0|100|10850.0|0|0.0|100|0.0|100
0|2021-01-05|0.0|100|11071.0|0|0.0|100|0.0|100
0|2021-01-06|0.0|100|11328.0|0|0.0|100|0.0|100
0|2021-01-07|0.0|100|11545.0|0|0.0|100|0.0|100
0|2021-01-08|0.0|100|11863.0|0|0.0|100|0.0|100
0|2021-01-09|0.0|100|12084.0|0|0.0|100|0.0|100
0|2021-01-10|0.0|100|12250.0|0|0.0|100|0.0|100
0|2021-01-11|0.0|100|12387.0|0|0.0|100|0.0|100
0|2021-01-12|0.0|100|12674.0|0|0.0|100|0.0|100
0|2021-01-13|0.0|100|12955.0|0|0.0|100|0.0|100
0|2021-01-14|0.0|100|13234.0|0|0.0|100|0.0|100
0|2021-01-15|0.0|100|13489.0|0|0.0|100|0.0|100
0|2021-01-16|0.0|100|13741.0|0|0.0|100|0.0|100
0|2021-01-17|0.0|100|13848.0|0|0.0|100|0.0|100
0|2021-01-18|0.0|100|13936.0|0|0.0|100|0.0|100
0|2021-01-19|0.0|100|14122.0|0|0.0|100|0.0|100
0|2021-01-20|0.0|100|14384.0|0|0.0|100|0.0|100
0|2021-01-21|0.0|100|14641.0|0|0.0|100|0.0|100
0|2021-01-22|0.0|100|14894.0|0|0.0|100|0.0|100
0|2021-01-23|0.0|100|15162.0|0|0.0|100|0.0|100
0|2021-01-24|0.0|100|15260.0|0|0.0|100|0.0|100
0|2021-01-25|0.0|100|15303.0|0|0.0|100|0.0|100
0|2021-01-26|0.0|100|15592.0|0|0.0|100|0.0|100
0|2021-01-27|0.0|100|15897.0|0|0.0|100|0.0|100
0|2021-01-28|0.0|100|16107.0|0|0.0|100|0.0|100
