|dates|Brazoria_Texas_UnitedStates.JHU_ConfirmedCases.data|Brazoria_Texas_UnitedStates.JHU_ConfirmedCases.missing|Brazoria_Texas_UnitedStates.NYT_ConfirmedCases.data|Brazoria_Texas_UnitedStates.NYT_ConfirmedCases.missing|Brazoria_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Brazoria_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Brazoria_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Brazoria_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-21|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-23|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-24|28.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-25|28.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-26|39.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-27|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-03-28|61.0|0|52.0|0|0.0|0|0.0|100
0|2020-03-29|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-03-30|68.0|0|61.0|0|1.0|0|0.0|100
0|2020-03-31|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-04-01|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-04-02|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-04-03|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-04-04|144.0|0|136.0|0|1.0|0|0.0|100
0|2020-04-05|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-04-06|167.0|0|151.0|0|1.0|0|0.0|100
0|2020-04-07|173.0|0|167.0|0|1.0|0|0.0|100
0|2020-04-08|173.0|0|184.0|0|1.0|0|0.0|100
0|2020-04-09|184.0|0|199.0|0|1.0|0|0.0|100
0|2020-04-10|199.0|0|199.0|0|2.0|0|0.0|100
0|2020-04-11|216.0|0|225.0|0|2.0|0|0.0|100
0|2020-04-12|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-04-13|237.0|0|250.0|0|2.0|0|0.0|100
0|2020-04-14|250.0|0|259.0|0|2.0|0|0.0|100
0|2020-04-15|259.0|0|272.0|0|3.0|0|0.0|100
0|2020-04-16|272.0|0|272.0|0|3.0|0|0.0|100
0|2020-04-17|285.0|0|302.0|0|3.0|0|0.0|100
0|2020-04-18|302.0|0|304.0|0|3.0|0|0.0|100
0|2020-04-19|304.0|0|315.0|0|3.0|0|0.0|100
0|2020-04-20|315.0|0|333.0|0|3.0|0|0.0|100
0|2020-04-21|333.0|0|345.0|0|3.0|0|0.0|100
0|2020-04-22|345.0|0|382.0|0|3.0|0|0.0|100
0|2020-04-23|392.0|0|392.0|0|3.0|0|0.0|100
0|2020-04-24|417.0|0|417.0|0|3.0|0|0.0|100
0|2020-04-25|417.0|0|445.0|0|3.0|0|0.0|100
0|2020-04-26|445.0|0|449.0|0|3.0|0|0.0|100
0|2020-04-27|449.0|0|464.0|0|3.0|0|0.0|100
0|2020-04-28|464.0|0|476.0|0|5.0|0|0.0|100
0|2020-04-29|476.0|0|485.0|0|6.0|0|0.0|100
0|2020-04-30|485.0|0|509.0|0|6.0|0|0.0|100
0|2020-05-01|509.0|0|537.0|0|6.0|0|0.0|100
0|2020-05-02|537.0|0|542.0|0|6.0|0|0.0|100
0|2020-05-03|542.0|0|551.0|0|6.0|0|0.0|100
0|2020-05-04|551.0|0|566.0|0|6.0|0|0.0|100
0|2020-05-05|566.0|0|570.0|0|7.0|0|0.0|100
0|2020-05-06|588.0|0|588.0|0|7.0|0|0.0|100
0|2020-05-07|588.0|0|613.0|0|7.0|0|0.0|100
0|2020-05-08|613.0|0|644.0|0|8.0|0|0.0|100
0|2020-05-09|644.0|0|656.0|0|9.0|0|0.0|100
0|2020-05-10|656.0|0|661.0|0|9.0|0|0.0|100
0|2020-05-11|661.0|0|673.0|0|9.0|0|0.0|100
0|2020-05-12|673.0|0|686.0|0|9.0|0|0.0|100
0|2020-05-13|686.0|0|710.0|0|9.0|0|0.0|100
