|dates|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Kanawha_WestVirginia_UnitedStates.NYT_ConfirmedCases.data|Kanawha_WestVirginia_UnitedStates.NYT_ConfirmedCases.missing|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Kanawha_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-27|15.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-28|17.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-29|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-30|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-31|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-01|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-02|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-03|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-04|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-04-05|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-06|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-04-07|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-04-08|69.0|0|70.0|0|0.0|0|0.0|100
0|2020-04-09|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-04-10|82.0|0|74.0|0|0.0|0|0.0|100
0|2020-04-11|82.0|0|83.0|0|0.0|0|0.0|100
0|2020-04-12|83.0|0|86.0|0|0.0|0|0.0|100
0|2020-04-13|86.0|0|85.0|0|0.0|0|0.0|100
0|2020-04-14|85.0|0|86.0|0|0.0|0|0.0|100
0|2020-04-15|88.0|0|91.0|0|0.0|0|0.0|100
0|2020-04-16|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-04-17|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-04-18|106.0|0|111.0|0|0.0|0|0.0|100
0|2020-04-19|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-04-20|128.0|0|133.0|0|0.0|0|0.0|100
0|2020-04-21|133.0|0|136.0|0|0.0|0|0.0|100
0|2020-04-22|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-04-23|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-04-24|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-04-25|147.0|0|148.0|0|3.0|0|0.0|100
0|2020-04-26|153.0|0|153.0|0|4.0|0|0.0|100
0|2020-04-27|155.0|0|156.0|0|4.0|0|0.0|100
0|2020-04-28|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-04-29|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-04-30|160.0|0|160.0|0|5.0|0|0.0|100
0|2020-05-01|161.0|0|161.0|0|7.0|0|0.0|100
0|2020-05-02|168.0|0|168.0|0|9.0|0|0.0|100
0|2020-05-03|167.0|0|167.0|0|9.0|0|0.0|100
0|2020-05-04|168.0|0|168.0|0|9.0|0|0.0|100
0|2020-05-05|170.0|0|170.0|0|9.0|0|0.0|100
0|2020-05-06|170.0|0|172.0|0|10.0|0|0.0|100
0|2020-05-07|172.0|0|175.0|0|10.0|0|0.0|100
0|2020-05-08|180.0|0|180.0|0|10.0|0|0.0|100
0|2020-05-09|180.0|0|182.0|0|10.0|0|0.0|100
0|2020-05-10|183.0|0|183.0|0|11.0|0|0.0|100
0|2020-05-11|185.0|0|186.0|0|11.0|0|0.0|100
0|2020-05-12|186.0|0|186.0|0|12.0|0|0.0|100
