|dates|Nueces_Texas_UnitedStates.JHU_ConfirmedCases.data|Nueces_Texas_UnitedStates.JHU_ConfirmedCases.missing|Nueces_Texas_UnitedStates.NYT_ConfirmedCases.data|Nueces_Texas_UnitedStates.NYT_ConfirmedCases.missing|Nueces_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Nueces_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Nueces_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Nueces_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|6.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-28|21.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-29|22.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-30|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-31|34.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-01|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-02|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-03|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-04|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-04-05|53.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-06|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-04-07|65.0|0|59.0|0|0.0|0|0.0|100
0|2020-04-08|65.0|0|69.0|0|0.0|0|0.0|100
0|2020-04-09|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-04-10|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-04-11|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-04-12|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-04-13|76.0|0|79.0|0|0.0|0|0.0|100
0|2020-04-14|79.0|0|83.0|0|0.0|0|0.0|100
0|2020-04-15|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-04-16|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-04-17|87.0|0|89.0|0|0.0|0|0.0|100
0|2020-04-18|89.0|0|90.0|0|0.0|0|0.0|100
0|2020-04-19|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-04-20|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-04-21|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-04-22|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-04-23|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-04-24|91.0|0|92.0|0|1.0|0|0.0|100
0|2020-04-25|92.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-26|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-04-27|94.0|0|99.0|0|3.0|0|0.0|100
0|2020-04-28|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-04-29|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-04-30|99.0|0|102.0|0|3.0|0|0.0|100
0|2020-05-01|102.0|0|106.0|0|3.0|0|0.0|100
0|2020-05-02|106.0|0|107.0|0|3.0|0|0.0|100
0|2020-05-03|107.0|0|107.0|0|3.0|0|0.0|100
0|2020-05-04|107.0|0|113.0|0|3.0|0|0.0|100
0|2020-05-05|113.0|0|114.0|0|3.0|0|0.0|100
0|2020-05-06|114.0|0|117.0|0|3.0|0|0.0|100
0|2020-05-07|117.0|0|123.0|0|3.0|0|0.0|100
0|2020-05-08|123.0|0|128.0|0|3.0|0|0.0|100
0|2020-05-09|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-05-10|129.0|0|132.0|0|3.0|0|0.0|100
0|2020-05-11|132.0|0|147.0|0|3.0|0|0.0|100
0|2020-05-12|147.0|0|174.0|0|3.0|0|0.0|100
0|2020-05-13|174.0|0|186.0|0|3.0|0|0.0|100
