|dates|Johnson_Texas_UnitedStates.JHU_ConfirmedCases.data|Johnson_Texas_UnitedStates.JHU_ConfirmedCases.missing|Johnson_Texas_UnitedStates.NYT_ConfirmedCases.data|Johnson_Texas_UnitedStates.NYT_ConfirmedCases.missing|Johnson_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Johnson_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Johnson_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Johnson_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-29|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-30|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-31|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-04-01|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-04-02|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-03|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-04-04|21.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-05|23.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-06|21.0|0|22.0|0|1.0|0|0.0|100
0|2020-04-07|24.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-08|25.0|0|30.0|0|1.0|0|0.0|100
0|2020-04-09|25.0|0|30.0|0|1.0|0|0.0|100
0|2020-04-10|27.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-11|28.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-12|28.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-13|28.0|0|35.0|0|1.0|0|0.0|100
0|2020-04-14|31.0|0|39.0|0|1.0|0|0.0|100
0|2020-04-15|34.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-16|37.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-17|37.0|0|45.0|0|1.0|0|0.0|100
0|2020-04-18|39.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-19|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-20|41.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-21|44.0|0|52.0|0|1.0|0|0.0|100
0|2020-04-22|47.0|0|61.0|0|1.0|0|0.0|100
0|2020-04-23|50.0|0|61.0|0|1.0|0|0.0|100
0|2020-04-24|54.0|0|61.0|0|1.0|0|0.0|100
0|2020-04-25|57.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-26|57.0|0|64.0|0|1.0|0|0.0|100
0|2020-04-27|58.0|0|64.0|0|2.0|0|0.0|100
0|2020-04-28|62.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-29|67.0|0|81.0|0|4.0|0|0.0|100
0|2020-04-30|69.0|0|82.0|0|4.0|0|0.0|100
0|2020-05-01|69.0|0|90.0|0|4.0|0|0.0|100
0|2020-05-02|82.0|0|90.0|0|4.0|0|0.0|100
0|2020-05-03|82.0|0|90.0|0|4.0|0|0.0|100
0|2020-05-04|83.0|0|97.0|0|4.0|0|0.0|100
0|2020-05-05|87.0|0|102.0|0|4.0|0|0.0|100
0|2020-05-06|95.0|0|102.0|0|4.0|0|0.0|100
0|2020-05-07|97.0|0|150.0|0|4.0|0|0.0|100
0|2020-05-08|99.0|0|114.0|0|4.0|0|0.0|100
0|2020-05-09|100.0|0|114.0|0|4.0|0|0.0|100
0|2020-05-10|100.0|0|114.0|0|4.0|0|0.0|100
0|2020-05-11|103.0|0|117.0|0|4.0|0|0.0|100
0|2020-05-12|107.0|0|121.0|0|4.0|0|0.0|100
0|2020-05-13|110.0|0|121.0|0|4.0|0|0.0|100
