|dates|York_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|York_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|York_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|York_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|York_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|York_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|York_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|York_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-24|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-26|18.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-27|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-28|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-29|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-03-30|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-03-31|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-01|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-04-02|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-04-03|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-04-04|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-04-05|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-04-06|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-04-07|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-04-08|108.0|0|115.0|0|2.0|0|0.0|100
0|2020-04-09|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-04-10|125.0|0|125.0|0|2.0|0|0.0|100
0|2020-04-11|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-04-12|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-04-13|134.0|0|136.0|0|3.0|0|0.0|100
0|2020-04-14|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-04-15|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-04-16|149.0|0|149.0|0|3.0|0|0.0|100
0|2020-04-17|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-04-18|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-04-19|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-04-20|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-04-21|159.0|0|162.0|0|3.0|0|0.0|100
0|2020-04-22|166.0|0|166.0|0|3.0|0|0.0|100
0|2020-04-23|171.0|0|171.0|0|3.0|0|0.0|100
0|2020-04-24|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-04-25|177.0|0|177.0|0|3.0|0|0.0|100
0|2020-04-26|181.0|0|181.0|0|3.0|0|0.0|100
0|2020-04-27|186.0|0|186.0|0|3.0|0|0.0|100
0|2020-04-28|188.0|0|188.0|0|3.0|0|0.0|100
0|2020-04-29|197.0|0|197.0|0|3.0|0|0.0|100
0|2020-04-30|210.0|0|210.0|0|3.0|0|0.0|100
0|2020-05-01|215.0|0|215.0|0|3.0|0|0.0|100
0|2020-05-02|219.0|0|219.0|0|3.0|0|0.0|100
0|2020-05-03|221.0|0|221.0|0|3.0|0|0.0|100
0|2020-05-04|222.0|0|222.0|0|3.0|0|0.0|100
0|2020-05-05|219.0|0|219.0|0|4.0|0|0.0|100
0|2020-05-06|222.0|0|222.0|0|5.0|0|0.0|100
0|2020-05-07|225.0|0|225.0|0|5.0|0|0.0|100
0|2020-05-08|233.0|0|233.0|0|5.0|0|0.0|100
0|2020-05-09|237.0|0|237.0|0|5.0|0|0.0|100
0|2020-05-10|238.0|0|238.0|0|5.0|0|0.0|100
0|2020-05-11|242.0|0|242.0|0|5.0|0|0.0|100
0|2020-05-12|258.0|0|258.0|0|5.0|0|0.0|100
0|2020-05-13|265.0|0|265.0|0|5.0|0|0.0|100
