|dates|Washington_Kansas_UnitedStates.JHU_ConfirmedCases.data|Washington_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Washington_Kansas_UnitedStates.NYT_ConfirmedCases.data|Washington_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Washington_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-07|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-08|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-09|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-10|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-11|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-12|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-13|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-14|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-15|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-16|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-02|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-03|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-04|15.0|0|13.0|0|0.0|0|0.0|100
0|2020-09-05|15.0|0|13.0|0|0.0|0|0.0|100
0|2020-09-06|15.0|0|13.0|0|0.0|0|0.0|100
0|2020-09-07|15.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-08|15.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-09|16.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-10|16.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-11|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-12|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-13|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-15|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-16|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-18|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-19|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-20|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-21|17.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-22|17.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-23|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-26|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-27|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-28|19.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-29|19.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-30|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-01|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-02|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-03|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-04|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-05|23.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-07|24.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-08|24.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-09|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-10-10|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-10-11|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-10-12|26.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-13|26.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-14|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-10-15|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-10-16|27.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-17|27.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-18|27.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-19|29.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-20|29.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-21|31.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-22|31.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-23|31.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-24|31.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-25|31.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-26|31.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-27|31.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-28|31.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-29|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-30|39.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-31|39.0|0|42.0|0|0.0|0|0.0|100
0|2020-11-01|39.0|0|42.0|0|0.0|0|0.0|100
0|2020-11-02|57.0|0|60.0|0|0.0|0|0.0|100
0|2020-11-03|57.0|0|71.0|0|0.0|0|0.0|100
0|2020-11-04|68.0|0|71.0|0|0.0|0|0.0|100
0|2020-11-05|68.0|0|71.0|0|0.0|0|0.0|100
0|2020-11-06|68.0|0|89.0|0|0.0|0|0.0|100
0|2020-11-07|68.0|0|89.0|0|0.0|0|0.0|100
0|2020-11-08|68.0|0|89.0|0|0.0|0|0.0|100
0|2020-11-09|68.0|0|122.0|0|0.0|0|0.0|100
0|2020-11-10|68.0|0|122.0|0|0.0|0|0.0|100
0|2020-11-11|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-11-12|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-11-13|206.0|0|194.0|0|0.0|0|0.0|100
0|2020-11-14|206.0|0|194.0|0|0.0|0|0.0|100
0|2020-11-15|206.0|0|194.0|0|0.0|0|0.0|100
0|2020-11-16|206.0|0|217.0|0|5.0|0|0.0|100
0|2020-11-17|206.0|0|217.0|0|5.0|0|0.0|100
0|2020-11-18|239.0|0|239.0|0|5.0|0|0.0|100
0|2020-11-19|239.0|0|239.0|0|5.0|0|0.0|100
0|2020-11-20|264.0|0|264.0|0|5.0|0|0.0|100
0|2020-11-21|264.0|0|264.0|0|5.0|0|0.0|100
0|2020-11-22|264.0|0|264.0|0|5.0|0|0.0|100
0|2020-11-23|286.0|0|286.0|0|5.0|0|0.0|100
0|2020-11-24|286.0|0|286.0|0|5.0|0|0.0|100
0|2020-11-25|286.0|0|303.0|0|5.0|0|0.0|100
0|2020-11-26|286.0|0|303.0|0|5.0|0|0.0|100
0|2020-11-27|318.0|0|318.0|0|6.0|0|0.0|100
0|2020-11-28|318.0|0|318.0|0|6.0|0|0.0|100
0|2020-11-29|318.0|0|318.0|0|6.0|0|0.0|100
0|2020-11-30|318.0|0|322.0|0|6.0|0|0.0|100
0|2020-12-01|318.0|0|322.0|0|6.0|0|0.0|100
0|2020-12-02|327.0|0|327.0|0|6.0|0|0.0|100
0|2020-12-03|327.0|0|327.0|0|6.0|0|0.0|100
0|2020-12-04|346.0|0|346.0|0|7.0|0|0.0|100
0|2020-12-05|346.0|0|346.0|0|7.0|0|0.0|100
0|2020-12-06|346.0|0|346.0|0|7.0|0|0.0|100
0|2020-12-07|346.0|0|346.0|0|7.0|0|0.0|100
0|2020-12-08|346.0|0|346.0|0|7.0|0|0.0|100
0|2020-12-09|352.0|0|352.0|0|7.0|0|0.0|100
0|2020-12-10|352.0|0|352.0|0|7.0|0|0.0|100
0|2020-12-11|366.0|0|359.0|0|8.0|0|0.0|100
0|2020-12-12|366.0|0|359.0|0|8.0|0|0.0|100
0|2020-12-13|366.0|0|366.0|0|8.0|0|0.0|100
0|2020-12-14|366.0|0|366.0|0|8.0|0|0.0|100
0|2020-12-15|366.0|0|366.0|0|8.0|0|0.0|100
0|2020-12-16|366.0|0|375.0|0|8.0|0|0.0|100
0|2020-12-17|375.0|0|375.0|0|8.0|0|0.0|100
0|2020-12-18|375.0|0|388.0|0|8.0|0|0.0|100
0|2020-12-19|388.0|0|388.0|0|8.0|0|0.0|100
0|2020-12-20|388.0|0|388.0|0|8.0|0|0.0|100
0|2020-12-21|394.0|0|394.0|0|8.0|0|0.0|100
0|2020-12-22|394.0|0|394.0|0|8.0|0|0.0|100
0|2020-12-23|395.0|0|395.0|0|8.0|0|0.0|100
0|2020-12-24|395.0|0|395.0|0|8.0|0|0.0|100
0|2020-12-25|395.0|0|395.0|0|8.0|0|0.0|100
0|2020-12-26|395.0|0|395.0|0|8.0|0|0.0|100
0|2020-12-27|395.0|0|395.0|0|8.0|0|0.0|100
0|2020-12-28|395.0|0|403.0|0|8.0|0|0.0|100
0|2020-12-29|403.0|0|403.0|0|8.0|0|0.0|100
0|2020-12-30|403.0|0|436.0|0|8.0|0|0.0|100
0|2020-12-31|436.0|0|436.0|0|8.0|0|0.0|100
0|2021-01-01|440.0|0|440.0|0|8.0|0|0.0|100
0|2021-01-02|440.0|0|440.0|0|8.0|0|0.0|100
0|2021-01-03|440.0|0|440.0|0|8.0|0|0.0|100
0|2021-01-04|440.0|0|442.0|0|8.0|0|0.0|100
0|2021-01-05|442.0|0|442.0|0|8.0|0|0.0|100
0|2021-01-06|444.0|0|444.0|0|8.0|0|0.0|100
0|2021-01-07|444.0|0|444.0|0|8.0|0|0.0|100
0|2021-01-08|444.0|0|451.0|0|8.0|0|0.0|100
0|2021-01-09|451.0|0|451.0|0|8.0|0|0.0|100
0|2021-01-10|451.0|0|451.0|0|8.0|0|0.0|100
0|2021-01-11|451.0|0|457.0|0|8.0|0|0.0|100
0|2021-01-12|457.0|0|457.0|0|8.0|0|0.0|100
0|2021-01-13|457.0|0|463.0|0|8.0|0|0.0|100
0|2021-01-14|457.0|0|463.0|0|6.0|0|0.0|100
0|2021-01-15|457.0|0|472.0|0|7.0|0|0.0|100
0|2021-01-16|469.0|0|472.0|0|7.0|0|0.0|100
0|2021-01-17|469.0|0|472.0|0|7.0|0|0.0|100
0|2021-01-18|476.0|0|476.0|0|7.0|0|0.0|100
0|2021-01-19|476.0|0|476.0|0|7.0|0|0.0|100
0|2021-01-20|476.0|0|478.0|0|7.0|0|0.0|100
0|2021-01-21|476.0|0|478.0|0|7.0|0|0.0|100
0|2021-01-22|481.0|0|481.0|0|7.0|0|0.0|100
0|2021-01-23|481.0|0|481.0|0|7.0|0|0.0|100
0|2021-01-24|481.0|0|481.0|0|7.0|0|0.0|100
0|2021-01-25|481.0|0|481.0|0|7.0|0|0.0|100
0|2021-01-26|481.0|0|481.0|0|7.0|0|0.0|100
0|2021-01-27|485.0|0|485.0|0|7.0|0|0.0|100
0|2021-01-28|485.0|0|485.0|0|7.0|0|0.0|100
0|2021-01-29|489.0|0|489.0|0|8.0|0|0.0|100
0|2021-01-30|489.0|0|489.0|0|8.0|0|0.0|100
0|2021-01-31|489.0|0|489.0|0|8.0|0|0.0|100
0|2021-02-01|492.0|0|492.0|0|8.0|0|0.0|100
0|2021-02-02|492.0|0|492.0|0|8.0|0|0.0|100
0|2021-02-03|496.0|0|496.0|0|8.0|0|0.0|100
0|2021-02-04|496.0|0|496.0|0|8.0|0|0.0|100
0|2021-02-05|496.0|0|503.0|0|8.0|0|0.0|100
0|2021-02-06|503.0|0|503.0|0|9.0|0|0.0|100
0|2021-02-07|503.0|0|503.0|0|9.0|0|0.0|100
0|2021-02-08|508.0|0|508.0|0|9.0|0|0.0|100
0|2021-02-09|508.0|0|508.0|0|9.0|0|0.0|100
0|2021-02-10|516.0|0|516.0|0|10.0|0|0.0|100
0|2021-02-11|516.0|0|516.0|0|10.0|0|0.0|100
