|dates|Jackson_Missouri_UnitedStates.JHU_ConfirmedCases.data|Jackson_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Jackson_Missouri_UnitedStates.NYT_ConfirmedCases.data|Jackson_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Jackson_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|8.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-21|8.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-22|8.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-23|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-24|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-25|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-03-26|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-03-27|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-03-28|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-03-29|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-03-30|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-03-31|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-04-01|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-04-02|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-04-03|103.0|0|120.0|0|3.0|0|0.0|100
0|2020-04-04|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-04-05|135.0|0|139.0|0|3.0|0|0.0|100
0|2020-04-06|155.0|0|149.0|0|4.0|0|0.0|100
0|2020-04-07|162.0|0|154.0|0|4.0|0|0.0|100
0|2020-04-08|162.0|0|167.0|0|4.0|0|0.0|100
0|2020-04-09|167.0|0|177.0|0|5.0|0|0.0|100
0|2020-04-10|199.0|0|193.0|0|5.0|0|0.0|100
0|2020-04-11|217.0|0|208.0|0|7.0|0|0.0|100
0|2020-04-12|225.0|0|213.0|0|7.0|0|0.0|100
0|2020-04-13|225.0|0|223.0|0|7.0|0|0.0|100
0|2020-04-14|237.0|0|237.0|0|9.0|0|0.0|100
0|2020-04-15|237.0|0|243.0|0|9.0|0|0.0|100
0|2020-04-16|260.0|0|260.0|0|10.0|0|0.0|100
0|2020-04-17|267.0|0|267.0|0|11.0|0|0.0|100
0|2020-04-18|268.0|0|268.0|0|11.0|0|0.0|100
0|2020-04-19|268.0|0|268.0|0|11.0|0|0.0|100
0|2020-04-20|271.0|0|271.0|0|11.0|0|0.0|100
0|2020-04-21|279.0|0|279.0|0|11.0|0|0.0|100
0|2020-04-22|288.0|0|288.0|0|12.0|0|0.0|100
0|2020-04-23|287.0|0|296.0|0|12.0|0|0.0|100
0|2020-04-24|300.0|0|300.0|0|12.0|0|0.0|100
0|2020-04-25|303.0|0|303.0|0|12.0|0|0.0|100
0|2020-04-26|307.0|0|307.0|0|12.0|0|0.0|100
0|2020-04-27|309.0|0|309.0|0|12.0|0|0.0|100
0|2020-04-28|309.0|0|309.0|0|12.0|0|0.0|100
0|2020-04-29|313.0|0|313.0|0|13.0|0|0.0|100
0|2020-04-30|315.0|0|323.0|0|14.0|0|0.0|100
0|2020-05-01|328.0|0|329.0|0|14.0|0|0.0|100
0|2020-05-02|339.0|0|339.0|0|14.0|0|0.0|100
0|2020-05-03|342.0|0|342.0|0|14.0|0|0.0|100
0|2020-05-04|335.0|0|351.0|0|15.0|0|0.0|100
0|2020-05-05|347.0|0|357.0|0|16.0|0|0.0|100
0|2020-05-06|362.0|0|362.0|0|16.0|0|0.0|100
0|2020-05-07|373.0|0|373.0|0|16.0|0|0.0|100
0|2020-05-08|380.0|0|380.0|0|16.0|0|0.0|100
0|2020-05-09|390.0|0|390.0|0|16.0|0|0.0|100
0|2020-05-10|398.0|0|398.0|0|16.0|0|0.0|100
0|2020-05-11|388.0|0|401.0|0|16.0|0|0.0|100
0|2020-05-12|402.0|0|402.0|0|16.0|0|0.0|100
0|2020-05-13|401.0|0|402.0|0|16.0|0|0.0|100
