|dates|Allen_Indiana_UnitedStates.JHU_ConfirmedCases.data|Allen_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Allen_Indiana_UnitedStates.NYT_ConfirmedCases.data|Allen_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Allen_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Allen_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Allen_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Allen_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|898.0|0|905.0|0|61.0|0|0.0|100
0|2020-05-15|955.0|0|962.0|0|60.0|0|0.0|100
0|2020-05-16|985.0|0|992.0|0|61.0|0|0.0|100
0|2020-05-17|996.0|0|1003.0|0|61.0|0|0.0|100
0|2020-05-18|1033.0|0|1040.0|0|61.0|0|0.0|100
0|2020-05-19|1053.0|0|1060.0|0|65.0|0|0.0|100
0|2020-05-20|1106.0|0|1113.0|0|65.0|0|0.0|100
0|2020-05-21|1139.0|0|1146.0|0|65.0|0|0.0|100
0|2020-05-22|1191.0|0|1199.0|0|65.0|0|0.0|100
0|2020-05-23|1213.0|0|1221.0|0|65.0|0|0.0|100
0|2020-05-24|1240.0|0|1248.0|0|65.0|0|0.0|100
0|2020-05-25|1277.0|0|1285.0|0|66.0|0|0.0|100
0|2020-05-26|1309.0|0|1317.0|0|66.0|0|0.0|100
0|2020-05-27|1353.0|0|1361.0|0|66.0|0|0.0|100
0|2020-05-28|1419.0|0|1427.0|0|66.0|0|0.0|100
0|2020-05-29|1451.0|0|1459.0|0|68.0|0|0.0|100
0|2020-05-30|1600.0|0|1608.0|0|69.0|0|0.0|100
0|2020-05-31|1618.0|0|1626.0|0|69.0|0|0.0|100
0|2020-06-01|1662.0|0|1670.0|0|69.0|0|0.0|100
0|2020-06-02|1711.0|0|1719.0|0|70.0|0|0.0|100
0|2020-06-03|1743.0|0|1751.0|0|71.0|0|0.0|100
0|2020-06-04|1753.0|0|1762.0|0|71.0|0|0.0|100
0|2020-06-05|1810.0|0|1819.0|0|71.0|0|0.0|100
0|2020-06-06|1851.0|0|1860.0|0|72.0|0|0.0|100
0|2020-06-07|1883.0|0|1892.0|0|74.0|0|0.0|100
0|2020-06-08|1896.0|0|1905.0|0|77.0|0|0.0|100
0|2020-06-09|1956.0|0|1965.0|0|77.0|0|0.0|100
0|2020-06-10|2014.0|0|2023.0|0|77.0|0|0.0|100
0|2020-06-11|2089.0|0|2098.0|0|78.0|0|0.0|100
0|2020-06-12|2127.0|0|2136.0|0|79.0|0|0.0|100
0|2020-06-13|2168.0|0|2177.0|0|80.0|0|0.0|100
0|2020-06-14|2195.0|0|2204.0|0|80.0|0|0.0|100
0|2020-06-15|2224.0|0|2233.0|0|85.0|0|0.0|100
0|2020-06-16|2261.0|0|2271.0|0|87.0|0|0.0|100
0|2020-06-17|2277.0|0|2287.0|0|90.0|0|0.0|100
0|2020-06-18|2324.0|0|2334.0|0|91.0|0|0.0|100
0|2020-06-19|2331.0|0|2341.0|0|91.0|0|0.0|100
0|2020-06-20|2368.0|0|2382.0|0|91.0|0|0.0|100
0|2020-06-21|2414.0|0|2428.0|0|91.0|0|0.0|100
0|2020-06-22|2427.0|0|2442.0|0|95.0|0|0.0|100
0|2020-06-23|2436.0|0|2451.0|0|97.0|0|0.0|100
0|2020-06-24|2466.0|0|2485.0|0|97.0|0|0.0|100
0|2020-06-25|2507.0|0|2526.0|0|97.0|0|0.0|100
0|2020-06-26|2547.0|0|2566.0|0|100.0|0|0.0|100
0|2020-06-27|2575.0|0|2594.0|0|104.0|0|0.0|100
0|2020-06-28|2598.0|0|2617.0|0|104.0|0|0.0|100
0|2020-06-29|2621.0|0|2640.0|0|106.0|0|0.0|100
0|2020-06-30|2649.0|0|2668.0|0|110.0|0|0.0|100
0|2020-07-01|2677.0|0|2696.0|0|114.0|0|0.0|100
0|2020-07-02|2695.0|0|2714.0|0|117.0|0|0.0|100
0|2020-07-03|2717.0|0|2736.0|0|128.0|0|0.0|100
0|2020-07-04|2737.0|0|2756.0|0|129.0|0|0.0|100
0|2020-07-05|2762.0|0|2781.0|0|129.0|0|0.0|100
0|2020-07-06|2798.0|0|2817.0|0|132.0|0|0.0|100
0|2020-07-07|2815.0|0|2834.0|0|132.0|0|0.0|100
0|2020-07-08|2835.0|0|2854.0|0|133.0|0|0.0|100
0|2020-07-09|2867.0|0|2886.0|0|133.0|0|0.0|100
0|2020-07-10|2902.0|0|2921.0|0|133.0|0|0.0|100
0|2020-07-11|2939.0|0|2958.0|0|134.0|0|0.0|100
0|2020-07-12|2952.0|0|2971.0|0|134.0|0|0.0|100
0|2020-07-13|2971.0|0|2990.0|0|134.0|0|0.0|100
0|2020-07-14|2988.0|0|3007.0|0|135.0|0|0.0|100
0|2020-07-15|3013.0|0|3032.0|0|136.0|0|0.0|100
0|2020-07-16|3035.0|0|3055.0|0|138.0|0|0.0|100
0|2020-07-17|3061.0|0|3081.0|0|138.0|0|0.0|100
0|2020-07-18|3103.0|0|3123.0|0|141.0|0|0.0|100
0|2020-07-19|3136.0|0|3156.0|0|141.0|0|0.0|100
0|2020-07-20|3168.0|0|3189.0|0|143.0|0|0.0|100
0|2020-07-21|3203.0|0|3224.0|0|144.0|0|0.0|100
0|2020-07-22|3217.0|0|3238.0|0|148.0|0|0.0|100
0|2020-07-23|3245.0|0|3270.0|0|149.0|0|0.0|100
0|2020-07-24|3278.0|0|3304.0|0|151.0|0|0.0|100
0|2020-07-25|3307.0|0|3333.0|0|151.0|0|0.0|100
0|2020-07-26|3345.0|0|3371.0|0|152.0|0|0.0|100
0|2020-07-27|3375.0|0|3401.0|0|152.0|0|0.0|100
0|2020-07-28|3416.0|0|3442.0|0|155.0|0|0.0|100
0|2020-07-29|3441.0|0|3467.0|0|155.0|0|0.0|100
0|2020-07-30|3480.0|0|3506.0|0|155.0|0|0.0|100
0|2020-07-31|3509.0|0|3535.0|0|157.0|0|0.0|100
0|2020-08-01|3557.0|0|3583.0|0|157.0|0|0.0|100
0|2020-08-02|3611.0|0|3637.0|0|157.0|0|0.0|100
0|2020-08-03|3635.0|0|3661.0|0|158.0|0|0.0|100
0|2020-08-04|3662.0|0|3688.0|0|158.0|0|0.0|100
0|2020-08-05|3695.0|0|3721.0|0|160.0|0|0.0|100
0|2020-08-06|3725.0|0|3751.0|0|160.0|0|0.0|100
0|2020-08-07|3789.0|0|3815.0|0|161.0|0|0.0|100
0|2020-08-08|3835.0|0|3861.0|0|163.0|0|0.0|100
0|2020-08-09|3902.0|0|3928.0|0|163.0|0|0.0|100
0|2020-08-10|3937.0|0|3963.0|0|163.0|0|0.0|100
0|2020-08-11|4002.0|0|4028.0|0|163.0|0|0.0|100
0|2020-08-12|4040.0|0|4066.0|0|163.0|0|0.0|100
0|2020-08-13|4103.0|0|4129.0|0|164.0|0|0.0|100
0|2020-08-14|4161.0|0|4187.0|0|164.0|0|0.0|100
0|2020-08-15|4225.0|0|4251.0|0|166.0|0|0.0|100
0|2020-08-16|4277.0|0|4303.0|0|166.0|0|0.0|100
0|2020-08-17|4314.0|0|4340.0|0|166.0|0|0.0|100
0|2020-08-18|4350.0|0|4376.0|0|169.0|0|0.0|100
0|2020-08-19|4370.0|0|4396.0|0|171.0|0|0.0|100
0|2020-08-20|4421.0|0|4447.0|0|171.0|0|0.0|100
0|2020-08-21|4462.0|0|4488.0|0|172.0|0|0.0|100
0|2020-08-22|4526.0|0|4552.0|0|172.0|0|0.0|100
0|2020-08-23|4552.0|0|4578.0|0|172.0|0|0.0|100
0|2020-08-24|4650.0|0|4676.0|0|172.0|0|0.0|100
0|2020-08-25|4714.0|0|4740.0|0|173.0|0|0.0|100
0|2020-08-26|4756.0|0|4782.0|0|176.0|0|0.0|100
0|2020-08-27|4826.0|0|4852.0|0|177.0|0|0.0|100
0|2020-08-28|4849.0|0|4875.0|0|177.0|0|0.0|100
0|2020-08-29|4906.0|0|4932.0|0|177.0|0|0.0|100
0|2020-08-30|4953.0|0|4979.0|0|177.0|0|0.0|100
0|2020-08-31|4979.0|0|5005.0|0|178.0|0|0.0|100
0|2020-09-01|5009.0|0|5035.0|0|178.0|0|0.0|100
0|2020-09-02|5062.0|0|5088.0|0|179.0|0|0.0|100
0|2020-09-03|5127.0|0|5154.0|0|179.0|0|0.0|100
0|2020-09-04|5185.0|0|5212.0|0|182.0|0|0.0|100
0|2020-09-05|5250.0|0|5277.0|0|182.0|0|0.0|100
0|2020-09-06|5294.0|0|5321.0|0|182.0|0|0.0|100
0|2020-09-07|5333.0|0|5360.0|0|182.0|0|0.0|100
0|2020-09-08|5373.0|0|5400.0|0|185.0|0|0.0|100
0|2020-09-09|5411.0|0|5438.0|0|187.0|0|0.0|100
0|2020-09-10|5463.0|0|5491.0|0|187.0|0|0.0|100
0|2020-09-11|5519.0|0|5547.0|0|189.0|0|0.0|100
0|2020-09-12|5592.0|0|5620.0|0|193.0|0|0.0|100
0|2020-09-13|5627.0|0|5655.0|0|193.0|0|0.0|100
0|2020-09-14|5627.0|0|5680.0|0|193.0|0|0.0|100
0|2020-09-15|5703.0|0|5731.0|0|196.0|0|0.0|100
0|2020-09-16|5743.0|0|5771.0|0|197.0|0|0.0|100
0|2020-09-17|5785.0|0|5813.0|0|198.0|0|0.0|100
0|2020-09-18|5849.0|0|5877.0|0|198.0|0|0.0|100
0|2020-09-19|5849.0|0|5949.0|0|200.0|0|0.0|100
0|2020-09-20|5849.0|0|5993.0|0|200.0|0|0.0|100
0|2020-09-21|5849.0|0|6026.0|0|200.0|0|0.0|100
0|2020-09-22|6029.0|0|6057.0|0|200.0|0|0.0|100
0|2020-09-23|6060.0|0|6088.0|0|200.0|0|0.0|100
0|2020-09-24|6113.0|0|6141.0|0|201.0|0|0.0|100
0|2020-09-25|6178.0|0|6206.0|0|202.0|0|0.0|100
0|2020-09-26|6244.0|0|6273.0|0|203.0|0|0.0|100
0|2020-09-27|6292.0|0|6321.0|0|203.0|0|0.0|100
0|2020-09-28|6330.0|0|6359.0|0|205.0|0|0.0|100
0|2020-09-29|6364.0|0|6393.0|0|205.0|0|0.0|100
0|2020-09-30|6411.0|0|6440.0|0|206.0|0|0.0|100
0|2020-10-01|6459.0|0|6488.0|0|207.0|0|0.0|100
0|2020-10-02|6513.0|0|6543.0|0|208.0|0|0.0|100
0|2020-10-03|6567.0|0|6599.0|0|209.0|0|0.0|100
0|2020-10-04|6618.0|0|6650.0|0|209.0|0|0.0|100
0|2020-10-05|6660.0|0|6692.0|0|209.0|0|0.0|100
0|2020-10-06|6701.0|0|6734.0|0|209.0|0|0.0|100
0|2020-10-07|6774.0|0|6808.0|0|209.0|0|0.0|100
0|2020-10-08|6848.0|0|6882.0|0|209.0|0|0.0|100
0|2020-10-09|6937.0|0|6971.0|0|209.0|0|0.0|100
0|2020-10-10|7025.0|0|7059.0|0|211.0|0|0.0|100
0|2020-10-11|7111.0|0|7145.0|0|211.0|0|0.0|100
0|2020-10-12|7158.0|0|7192.0|0|212.0|0|0.0|100
0|2020-10-13|7240.0|0|7274.0|0|213.0|0|0.0|100
0|2020-10-14|7320.0|0|7354.0|0|213.0|0|0.0|100
0|2020-10-15|7406.0|0|7441.0|0|216.0|0|0.0|100
0|2020-10-16|7542.0|0|7577.0|0|219.0|0|0.0|100
0|2020-10-17|7667.0|0|7702.0|0|220.0|0|0.0|100
0|2020-10-18|7756.0|0|7791.0|0|221.0|0|0.0|100
0|2020-10-19|7815.0|0|7850.0|0|221.0|0|0.0|100
0|2020-10-20|7880.0|0|7915.0|0|222.0|0|0.0|100
0|2020-10-21|7978.0|0|8013.0|0|222.0|0|0.0|100
0|2020-10-22|8129.0|0|8164.0|0|228.0|0|0.0|100
0|2020-10-23|8278.0|0|8313.0|0|230.0|0|0.0|100
0|2020-10-24|8424.0|0|8459.0|0|230.0|0|0.0|100
0|2020-10-25|8424.0|0|8587.0|0|230.0|0|0.0|100
0|2020-10-26|8424.0|0|8682.0|0|230.0|0|0.0|100
0|2020-10-27|8424.0|0|8776.0|0|230.0|0|0.0|100
0|2020-10-28|8424.0|0|8921.0|0|230.0|0|0.0|100
0|2020-10-29|8424.0|0|9158.0|0|230.0|0|0.0|100
0|2020-10-30|9275.0|0|9310.0|0|235.0|0|0.0|100
0|2020-10-31|9488.0|0|9523.0|0|237.0|0|0.0|100
0|2020-11-01|9488.0|0|9673.0|0|237.0|0|0.0|100
0|2020-11-02|9765.0|0|9800.0|0|239.0|0|0.0|100
0|2020-11-03|9919.0|0|9954.0|0|240.0|0|0.0|100
0|2020-11-04|10191.0|0|10226.0|0|241.0|0|0.0|100
0|2020-11-05|10442.0|0|10477.0|0|243.0|0|0.0|100
0|2020-11-06|10789.0|0|10823.0|0|244.0|0|0.0|100
0|2020-11-07|11106.0|0|11140.0|0|244.0|0|0.0|100
0|2020-11-08|11441.0|0|11475.0|0|250.0|0|0.0|100
0|2020-11-09|11647.0|0|11681.0|0|252.0|0|0.0|100
0|2020-11-10|11647.0|0|12006.0|0|252.0|0|0.0|100
0|2020-11-11|12380.0|0|12414.0|0|255.0|0|0.0|100
0|2020-11-12|12776.0|0|12810.0|0|259.0|0|0.0|100
0|2020-11-13|13157.0|0|13191.0|0|259.0|0|0.0|100
0|2020-11-14|13778.0|0|13812.0|0|265.0|0|0.0|100
0|2020-11-15|13778.0|0|14265.0|0|265.0|0|0.0|100
0|2020-11-16|13778.0|0|14579.0|0|268.0|0|0.0|100
0|2020-11-17|13778.0|0|14889.0|0|268.0|0|0.0|100
0|2020-11-18|13778.0|0|15377.0|0|279.0|0|0.0|100
0|2020-11-19|13778.0|0|15849.0|0|282.0|0|0.0|100
0|2020-11-20|16218.0|0|16252.0|0|282.0|0|0.0|100
0|2020-11-21|16218.0|0|16684.0|0|288.0|0|0.0|100
0|2020-11-22|17025.0|0|17060.0|0|288.0|0|0.0|100
0|2020-11-23|17299.0|0|17334.0|0|290.0|0|0.0|100
0|2020-11-24|17621.0|0|17656.0|0|295.0|0|0.0|100
0|2020-11-25|17621.0|0|18045.0|0|295.0|0|0.0|100
0|2020-11-26|17621.0|0|18398.0|0|295.0|0|0.0|100
0|2020-11-27|18363.0|0|18695.0|0|295.0|0|0.0|100
0|2020-11-28|18363.0|0|19041.0|0|295.0|0|0.0|100
0|2020-11-29|19325.0|0|19361.0|0|295.0|0|0.0|100
0|2020-11-30|19572.0|0|19608.0|0|307.0|0|0.0|100
0|2020-12-01|19572.0|0|19871.0|0|307.0|0|0.0|100
0|2020-12-02|20256.0|0|20294.0|0|307.0|0|0.0|100
0|2020-12-03|20668.0|0|20706.0|0|338.0|0|0.0|100
0|2020-12-04|21054.0|0|21092.0|0|342.0|0|0.0|100
0|2020-12-05|21526.0|0|21567.0|0|342.0|0|0.0|100
0|2020-12-06|21814.0|0|21855.0|0|350.0|0|0.0|100
0|2020-12-07|22138.0|0|22179.0|0|354.0|0|0.0|100
0|2020-12-08|22138.0|0|22458.0|0|354.0|0|0.0|100
0|2020-12-09|22738.0|0|22780.0|0|377.0|0|0.0|100
0|2020-12-10|22955.0|0|22997.0|0|377.0|0|0.0|100
0|2020-12-11|23418.0|0|23459.0|0|381.0|0|0.0|100
0|2020-12-12|23774.0|0|23815.0|0|387.0|0|0.0|100
0|2020-12-13|23774.0|0|24059.0|0|393.0|0|0.0|100
0|2020-12-14|24247.0|0|24288.0|0|395.0|0|0.0|100
0|2020-12-15|24247.0|0|24463.0|0|401.0|0|0.0|100
0|2020-12-16|24770.0|0|24813.0|0|413.0|0|0.0|100
0|2020-12-17|24770.0|0|25102.0|0|413.0|0|0.0|100
0|2020-12-18|24770.0|0|25284.0|0|421.0|0|0.0|100
0|2020-12-19|25525.0|0|25568.0|0|424.0|0|0.0|100
0|2020-12-20|25783.0|0|25827.0|0|426.0|0|0.0|100
0|2020-12-21|25936.0|0|25980.0|0|429.0|0|0.0|100
0|2020-12-22|26118.0|0|26162.0|0|453.0|0|0.0|100
0|2020-12-23|26354.0|0|26399.0|0|456.0|0|0.0|100
0|2020-12-24|26653.0|0|26698.0|0|458.0|0|0.0|100
0|2020-12-25|26871.0|0|26916.0|0|461.0|0|0.0|100
0|2020-12-26|27042.0|0|27088.0|0|463.0|0|0.0|100
0|2020-12-27|27103.0|0|27150.0|0|467.0|0|0.0|100
0|2020-12-28|27103.0|0|27278.0|0|467.0|0|0.0|100
0|2020-12-29|27103.0|0|27556.0|0|480.0|0|0.0|100
0|2020-12-30|27103.0|0|27822.0|0|480.0|0|0.0|100
0|2020-12-31|28012.0|0|28059.0|0|487.0|0|0.0|100
0|2021-01-01|28274.0|0|28321.0|0|488.0|0|0.0|100
0|2021-01-02|28532.0|0|28579.0|0|492.0|0|0.0|100
0|2021-01-03|28532.0|0|28711.0|0|492.0|0|0.0|100
0|2021-01-04|28906.0|0|28954.0|0|495.0|0|0.0|100
0|2021-01-05|28906.0|0|29143.0|0|509.0|0|0.0|100
0|2021-01-06|29369.0|0|29418.0|0|509.0|0|0.0|100
0|2021-01-07|29369.0|0|29712.0|0|509.0|0|0.0|100
0|2021-01-08|29369.0|0|29978.0|0|509.0|0|0.0|100
0|2021-01-09|30187.0|0|30236.0|0|509.0|0|0.0|100
0|2021-01-10|30665.0|0|30714.0|0|524.0|0|0.0|100
0|2021-01-11|30665.0|0|30851.0|0|526.0|0|0.0|100
0|2021-01-12|30665.0|0|31055.0|0|529.0|0|0.0|100
0|2021-01-13|31185.0|0|31234.0|0|535.0|0|0.0|100
0|2021-01-14|31185.0|0|31429.0|0|537.0|0|0.0|100
0|2021-01-15|31608.0|0|31657.0|0|539.0|0|0.0|100
0|2021-01-16|31797.0|0|31846.0|0|541.0|0|0.0|100
0|2021-01-17|31919.0|0|31968.0|0|541.0|0|0.0|100
0|2021-01-18|32035.0|0|32084.0|0|543.0|0|0.0|100
0|2021-01-19|32165.0|0|32214.0|0|543.0|0|0.0|100
0|2021-01-20|32165.0|0|32380.0|0|543.0|0|0.0|100
0|2021-01-21|32498.0|0|32547.0|0|545.0|0|0.0|100
0|2021-01-22|32646.0|0|32695.0|0|545.0|0|0.0|100
0|2021-01-23|32803.0|0|32852.0|0|548.0|0|0.0|100
0|2021-01-24|32891.0|0|32940.0|0|552.0|0|0.0|100
0|2021-01-25|32980.0|0|33029.0|0|552.0|0|0.0|100
0|2021-01-26|32980.0|0|33151.0|0|560.0|0|0.0|100
