|dates|Sebastian_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Sebastian_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Sebastian_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Sebastian_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Sebastian_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Sebastian_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Sebastian_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Sebastian_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-15|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-16|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-18|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-21|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-23|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-24|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-25|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-26|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-27|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-28|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-29|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-05-30|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-05-31|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-01|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-02|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-06-03|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-06-04|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-06-05|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-06|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-06-07|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-06-08|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-06-09|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-06-10|102.0|0|102.0|0|2.0|0|0.0|100
0|2020-06-11|109.0|0|109.0|0|2.0|0|0.0|100
0|2020-06-12|133.0|0|133.0|0|2.0|0|0.0|100
0|2020-06-13|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-06-14|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-06-15|165.0|0|165.0|0|2.0|0|0.0|100
0|2020-06-16|169.0|0|169.0|0|2.0|0|0.0|100
0|2020-06-17|187.0|0|187.0|0|2.0|0|0.0|100
0|2020-06-18|193.0|0|193.0|0|2.0|0|0.0|100
0|2020-06-19|219.0|0|219.0|0|2.0|0|0.0|100
0|2020-06-20|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-06-21|244.0|0|244.0|0|2.0|0|0.0|100
0|2020-06-22|250.0|0|250.0|0|2.0|0|0.0|100
0|2020-06-23|258.0|0|258.0|0|2.0|0|0.0|100
0|2020-06-24|298.0|0|298.0|0|2.0|0|0.0|100
0|2020-06-25|324.0|0|324.0|0|2.0|0|0.0|100
0|2020-06-26|357.0|0|357.0|0|2.0|0|0.0|100
0|2020-06-27|378.0|0|378.0|0|4.0|0|0.0|100
0|2020-06-28|435.0|0|435.0|0|5.0|0|0.0|100
0|2020-06-29|457.0|0|457.0|0|5.0|0|0.0|100
0|2020-06-30|468.0|0|468.0|0|5.0|0|0.0|100
0|2020-07-01|476.0|0|476.0|0|5.0|0|0.0|100
0|2020-07-02|533.0|0|533.0|0|5.0|0|0.0|100
0|2020-07-03|548.0|0|548.0|0|5.0|0|0.0|100
0|2020-07-04|577.0|0|577.0|0|5.0|0|0.0|100
0|2020-07-05|602.0|0|602.0|0|5.0|0|0.0|100
0|2020-07-06|622.0|0|622.0|0|5.0|0|0.0|100
0|2020-07-07|634.0|0|634.0|0|7.0|0|0.0|100
0|2020-07-08|649.0|0|649.0|0|7.0|0|0.0|100
0|2020-07-09|705.0|0|705.0|0|7.0|0|0.0|100
0|2020-07-10|747.0|0|747.0|0|7.0|0|0.0|100
0|2020-07-11|806.0|0|806.0|0|7.0|0|0.0|100
0|2020-07-12|834.0|0|834.0|0|7.0|0|0.0|100
0|2020-07-13|874.0|0|874.0|0|7.0|0|0.0|100
0|2020-07-14|929.0|0|929.0|0|8.0|0|0.0|100
0|2020-07-15|981.0|0|981.0|0|8.0|0|0.0|100
0|2020-07-16|1025.0|0|1025.0|0|8.0|0|0.0|100
0|2020-07-17|1048.0|0|1048.0|0|9.0|0|0.0|100
0|2020-07-18|1102.0|0|1102.0|0|9.0|0|0.0|100
0|2020-07-19|1144.0|0|1144.0|0|9.0|0|0.0|100
0|2020-07-20|1166.0|0|1166.0|0|9.0|0|0.0|100
0|2020-07-21|1197.0|0|1197.0|0|10.0|0|0.0|100
0|2020-07-22|1214.0|0|1214.0|0|11.0|0|0.0|100
0|2020-07-23|1278.0|0|1278.0|0|13.0|0|0.0|100
0|2020-07-24|1318.0|0|1318.0|0|13.0|0|0.0|100
0|2020-07-25|1354.0|0|1354.0|0|13.0|0|0.0|100
0|2020-07-26|1402.0|0|1402.0|0|13.0|0|0.0|100
0|2020-07-27|1454.0|0|1454.0|0|13.0|0|0.0|100
0|2020-07-28|1499.0|0|1499.0|0|13.0|0|0.0|100
0|2020-07-29|1543.0|0|1543.0|0|13.0|0|0.0|100
0|2020-07-30|1601.0|0|1601.0|0|14.0|0|0.0|100
0|2020-07-31|1689.0|0|1689.0|0|14.0|0|0.0|100
0|2020-08-01|1724.0|0|1724.0|0|14.0|0|0.0|100
0|2020-08-02|1768.0|0|1768.0|0|15.0|0|0.0|100
0|2020-08-03|1856.0|0|1856.0|0|15.0|0|0.0|100
0|2020-08-04|1919.0|0|1919.0|0|15.0|0|0.0|100
0|2020-08-05|1977.0|0|1977.0|0|17.0|0|0.0|100
0|2020-08-06|2038.0|0|2038.0|0|17.0|0|0.0|100
0|2020-08-07|2079.0|0|2079.0|0|19.0|0|0.0|100
0|2020-08-08|2133.0|0|2133.0|0|20.0|0|0.0|100
0|2020-08-09|2176.0|0|2176.0|0|20.0|0|0.0|100
0|2020-08-10|2229.0|0|2229.0|0|20.0|0|0.0|100
0|2020-08-11|2250.0|0|2250.0|0|20.0|0|0.0|100
0|2020-08-12|2297.0|0|2297.0|0|21.0|0|0.0|100
0|2020-08-13|2344.0|0|2344.0|0|21.0|0|0.0|100
0|2020-08-14|2358.0|0|2358.0|0|21.0|0|0.0|100
0|2020-08-15|2401.0|0|2401.0|0|22.0|0|0.0|100
0|2020-08-16|2435.0|0|2435.0|0|22.0|0|0.0|100
0|2020-08-17|2456.0|0|2456.0|0|22.0|0|0.0|100
0|2020-08-18|2499.0|0|2499.0|0|23.0|0|0.0|100
0|2020-08-19|2552.0|0|2552.0|0|27.0|0|0.0|100
0|2020-08-20|2583.0|0|2583.0|0|27.0|0|0.0|100
0|2020-08-21|2622.0|0|2622.0|0|27.0|0|0.0|100
0|2020-08-22|2666.0|0|2666.0|0|27.0|0|0.0|100
0|2020-08-23|2679.0|0|2679.0|0|29.0|0|0.0|100
0|2020-08-24|2686.0|0|2686.0|0|29.0|0|0.0|100
0|2020-08-25|2722.0|0|2722.0|0|30.0|0|0.0|100
0|2020-08-26|2753.0|0|2753.0|0|32.0|0|0.0|100
0|2020-08-27|2790.0|0|2790.0|0|32.0|0|0.0|100
0|2020-08-28|2817.0|0|2817.0|0|32.0|0|0.0|100
0|2020-08-29|2842.0|0|2842.0|0|32.0|0|0.0|100
0|2020-08-30|2862.0|0|2862.0|0|33.0|0|0.0|100
0|2020-08-31|2877.0|0|2877.0|0|33.0|0|0.0|100
0|2020-09-01|2900.0|0|2900.0|0|34.0|0|0.0|100
0|2020-09-02|2910.0|0|2910.0|0|35.0|0|0.0|100
0|2020-09-03|2910.0|0|2946.0|0|35.0|0|0.0|100
0|2020-09-04|2967.0|0|2967.0|0|35.0|0|0.0|100
0|2020-09-05|2983.0|0|2983.0|0|35.0|0|0.0|100
0|2020-09-06|3021.0|0|3021.0|0|35.0|0|0.0|100
0|2020-09-07|3030.0|0|3030.0|0|36.0|0|0.0|100
0|2020-09-08|3030.0|0|3042.0|0|36.0|0|0.0|100
0|2020-09-09|3053.0|0|3053.0|0|38.0|0|0.0|100
0|2020-09-10|3075.0|0|3075.0|0|39.0|0|0.0|100
0|2020-09-11|3128.0|0|3129.0|0|39.0|0|0.0|100
0|2020-09-12|3163.0|0|3163.0|0|39.0|0|0.0|100
0|2020-09-13|3175.0|0|3175.0|0|40.0|0|0.0|100
0|2020-09-14|3175.0|0|3192.0|0|40.0|0|0.0|100
0|2020-09-15|3253.0|0|3253.0|0|55.0|0|0.0|100
0|2020-09-16|3277.0|0|3277.0|0|56.0|0|0.0|100
0|2020-09-17|3345.0|0|3345.0|0|56.0|0|0.0|100
0|2020-09-18|3378.0|0|3378.0|0|56.0|0|0.0|100
0|2020-09-19|3410.0|0|3410.0|0|56.0|0|0.0|100
0|2020-09-20|3410.0|0|3434.0|0|56.0|0|0.0|100
0|2020-09-21|3410.0|0|3459.0|0|56.0|0|0.0|100
0|2020-09-22|3492.0|0|3492.0|0|57.0|0|0.0|100
0|2020-09-23|3543.0|0|3543.0|0|58.0|0|0.0|100
0|2020-09-24|3590.0|0|3590.0|0|59.0|0|0.0|100
0|2020-09-25|3638.0|0|3638.0|0|59.0|0|0.0|100
0|2020-09-26|3677.0|0|3677.0|0|60.0|0|0.0|100
0|2020-09-27|3704.0|0|3704.0|0|60.0|0|0.0|100
0|2020-09-28|3738.0|0|3738.0|0|60.0|0|0.0|100
0|2020-09-29|3779.0|0|3779.0|0|60.0|0|0.0|100
0|2020-09-30|3812.0|0|3812.0|0|61.0|0|0.0|100
0|2020-10-01|3856.0|0|3856.0|0|61.0|0|0.0|100
0|2020-10-02|3902.0|0|3902.0|0|61.0|0|0.0|100
0|2020-10-03|3926.0|0|3926.0|0|61.0|0|0.0|100
0|2020-10-04|3946.0|0|3946.0|0|62.0|0|0.0|100
0|2020-10-05|3974.0|0|3974.0|0|63.0|0|0.0|100
0|2020-10-06|4007.0|0|4007.0|0|64.0|0|0.0|100
0|2020-10-07|4040.0|0|4040.0|0|65.0|0|0.0|100
0|2020-10-08|4107.0|0|4107.0|0|67.0|0|0.0|100
0|2020-10-09|4188.0|0|4188.0|0|72.0|0|0.0|100
0|2020-10-10|4254.0|0|4254.0|0|77.0|0|0.0|100
0|2020-10-11|4271.0|0|4271.0|0|79.0|0|0.0|100
0|2020-10-12|4305.0|0|4305.0|0|80.0|0|0.0|100
0|2020-10-13|4330.0|0|4330.0|0|81.0|0|0.0|100
0|2020-10-14|4366.0|0|4366.0|0|81.0|0|0.0|100
0|2020-10-15|4427.0|0|4427.0|0|87.0|0|0.0|100
0|2020-10-16|4457.0|0|4457.0|0|87.0|0|0.0|100
0|2020-10-17|4495.0|0|4495.0|0|87.0|0|0.0|100
0|2020-10-18|4495.0|0|4539.0|0|87.0|0|0.0|100
0|2020-10-19|4563.0|0|4563.0|0|88.0|0|0.0|100
0|2020-10-20|4598.0|0|4598.0|0|90.0|0|0.0|100
0|2020-10-21|4632.0|0|4632.0|0|90.0|0|0.0|100
0|2020-10-22|4632.0|0|4666.0|0|90.0|0|0.0|100
0|2020-10-23|4632.0|0|4704.0|0|90.0|0|0.0|100
0|2020-10-24|4632.0|0|4753.0|0|90.0|0|0.0|100
0|2020-10-25|4632.0|0|4784.0|0|90.0|0|0.0|100
0|2020-10-26|4632.0|0|4820.0|0|90.0|0|0.0|100
0|2020-10-27|4632.0|0|4849.0|0|90.0|0|0.0|100
0|2020-10-28|4632.0|0|4877.0|0|90.0|0|0.0|100
0|2020-10-29|4877.0|0|4920.0|0|94.0|0|0.0|100
0|2020-10-30|4972.0|0|4972.0|0|95.0|0|0.0|100
0|2020-10-31|4972.0|0|5045.0|0|95.0|0|0.0|100
0|2020-11-01|4972.0|0|5104.0|0|95.0|0|0.0|100
0|2020-11-02|5133.0|0|5133.0|0|101.0|0|0.0|100
0|2020-11-03|5166.0|0|5166.0|0|103.0|0|0.0|100
0|2020-11-04|5219.0|0|5219.0|0|105.0|0|0.0|100
0|2020-11-05|5297.0|0|5297.0|0|105.0|0|0.0|100
0|2020-11-06|5389.0|0|5389.0|0|105.0|0|0.0|100
0|2020-11-07|5461.0|0|5461.0|0|105.0|0|0.0|100
0|2020-11-08|5562.0|0|5562.0|0|106.0|0|0.0|100
0|2020-11-09|5618.0|0|5618.0|0|106.0|0|0.0|100
0|2020-11-10|5618.0|0|5676.0|0|106.0|0|0.0|100
0|2020-11-11|5791.0|0|5791.0|0|107.0|0|0.0|100
0|2020-11-12|5887.0|0|5887.0|0|110.0|0|0.0|100
0|2020-11-13|5984.0|0|5984.0|0|110.0|0|0.0|100
0|2020-11-14|6067.0|0|6067.0|0|110.0|0|0.0|100
0|2020-11-15|6067.0|0|6117.0|0|110.0|0|0.0|100
0|2020-11-16|6179.0|0|6179.0|0|113.0|0|0.0|100
0|2020-11-17|6179.0|0|6218.0|0|113.0|0|0.0|100
0|2020-11-18|6179.0|0|6267.0|0|118.0|0|0.0|100
0|2020-11-19|6386.0|0|6386.0|0|119.0|0|0.0|100
0|2020-11-20|6467.0|0|6467.0|0|119.0|0|0.0|100
0|2020-11-21|6555.0|0|6555.0|0|121.0|0|0.0|100
0|2020-11-22|6555.0|0|6596.0|0|121.0|0|0.0|100
0|2020-11-23|6555.0|0|6657.0|0|121.0|0|0.0|100
0|2020-11-24|6715.0|0|6715.0|0|122.0|0|0.0|100
0|2020-11-25|6809.0|0|6809.0|0|123.0|0|0.0|100
0|2020-11-26|6809.0|0|6876.0|0|123.0|0|0.0|100
0|2020-11-27|6809.0|0|6913.0|0|123.0|0|0.0|100
0|2020-11-28|6809.0|0|6981.0|0|123.0|0|0.0|100
0|2020-11-29|6809.0|0|7015.0|0|123.0|0|0.0|100
0|2020-11-30|7015.0|0|7045.0|0|119.0|0|0.0|100
0|2020-12-01|7015.0|0|7122.0|0|119.0|0|0.0|100
0|2020-12-02|7189.0|0|7189.0|0|119.0|0|0.0|100
0|2020-12-03|7300.0|0|7300.0|0|119.0|0|0.0|100
0|2020-12-04|7361.0|0|7361.0|0|121.0|0|0.0|100
0|2020-12-05|7455.0|0|7455.0|0|122.0|0|0.0|100
0|2020-12-06|7513.0|0|7513.0|0|126.0|0|0.0|100
0|2020-12-07|7563.0|0|7563.0|0|127.0|0|0.0|100
0|2020-12-08|7563.0|0|7653.0|0|127.0|0|0.0|100
0|2020-12-09|7563.0|0|7739.0|0|127.0|0|0.0|100
0|2020-12-10|7563.0|0|7828.0|0|127.0|0|0.0|100
0|2020-12-11|7563.0|0|7918.0|0|127.0|0|0.0|100
0|2020-12-12|7563.0|0|8041.0|0|127.0|0|0.0|100
0|2020-12-13|7563.0|0|8079.0|0|127.0|0|0.0|100
0|2020-12-14|7563.0|0|8139.0|0|127.0|0|0.0|100
0|2020-12-15|7563.0|0|8201.0|0|127.0|0|0.0|100
0|2020-12-16|8297.0|0|8297.0|0|136.0|0|0.0|100
0|2020-12-17|8382.0|0|8382.0|0|138.0|0|0.0|100
0|2020-12-18|8382.0|0|8475.0|0|139.0|0|0.0|100
0|2020-12-19|8558.0|0|8558.0|0|140.0|0|0.0|100
0|2020-12-20|8610.0|0|8610.0|0|140.0|0|0.0|100
0|2020-12-21|8610.0|0|8672.0|0|140.0|0|0.0|100
0|2020-12-22|8610.0|0|8728.0|0|140.0|0|0.0|100
0|2020-12-23|8610.0|0|8825.0|0|140.0|0|0.0|100
0|2020-12-24|8610.0|0|8936.0|0|140.0|0|0.0|100
0|2020-12-25|8610.0|0|9018.0|0|140.0|0|0.0|100
0|2020-12-26|8610.0|0|9042.0|0|140.0|0|0.0|100
0|2020-12-27|8610.0|0|9083.0|0|140.0|0|0.0|100
0|2020-12-28|8610.0|0|9170.0|0|140.0|0|0.0|100
0|2020-12-29|9266.0|0|9266.0|0|153.0|0|0.0|100
0|2020-12-30|9403.0|0|9403.0|0|154.0|0|0.0|100
0|2020-12-31|9514.0|0|9514.0|0|156.0|0|0.0|100
0|2021-01-01|9788.0|0|9788.0|0|158.0|0|0.0|100
0|2021-01-02|9788.0|0|9869.0|0|158.0|0|0.0|100
0|2021-01-03|9788.0|0|9982.0|0|158.0|0|0.0|100
0|2021-01-04|10046.0|0|10046.0|0|158.0|0|0.0|100
0|2021-01-05|10312.0|0|10312.0|0|160.0|0|0.0|100
0|2021-01-06|10490.0|0|10490.0|0|160.0|0|0.0|100
0|2021-01-07|10490.0|0|10608.0|0|160.0|0|0.0|100
0|2021-01-08|10753.0|0|10753.0|0|161.0|0|0.0|100
0|2021-01-09|10852.0|0|10852.0|0|165.0|0|0.0|100
0|2021-01-10|10852.0|0|11245.0|0|166.0|0|0.0|100
0|2021-01-11|10852.0|0|11329.0|0|168.0|0|0.0|100
0|2021-01-12|11733.0|0|11733.0|0|169.0|0|0.0|100
0|2021-01-13|11884.0|0|11884.0|0|169.0|0|0.0|100
0|2021-01-14|11884.0|0|11981.0|0|174.0|0|0.0|100
0|2021-01-15|12144.0|0|12144.0|0|178.0|0|0.0|100
0|2021-01-16|12259.0|0|12259.0|0|178.0|0|0.0|100
0|2021-01-17|12322.0|0|12322.0|0|181.0|0|0.0|100
0|2021-01-18|12365.0|0|12365.0|0|184.0|0|0.0|100
0|2021-01-19|12431.0|0|12431.0|0|190.0|0|0.0|100
0|2021-01-20|12558.0|0|12558.0|0|193.0|0|0.0|100
0|2021-01-21|12770.0|0|12770.0|0|200.0|0|0.0|100
0|2021-01-22|12882.0|0|12882.0|0|200.0|0|0.0|100
0|2021-01-23|12882.0|0|12926.0|0|205.0|0|0.0|100
0|2021-01-24|12974.0|0|12974.0|0|205.0|0|0.0|100
0|2021-01-25|12999.0|0|12999.0|0|208.0|0|0.0|100
0|2021-01-26|13192.0|0|13192.0|0|212.0|0|0.0|100
0|2021-01-27|13192.0|0|13289.0|0|212.0|0|0.0|100
0|2021-01-28|13357.0|0|13357.0|0|222.0|0|0.0|100
