|dates|Collin_Texas_UnitedStates.JHU_ConfirmedCases.data|Collin_Texas_UnitedStates.JHU_ConfirmedCases.missing|Collin_Texas_UnitedStates.NYT_ConfirmedCases.data|Collin_Texas_UnitedStates.NYT_ConfirmedCases.missing|Collin_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Collin_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Collin_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Collin_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-12|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-14|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-15|7.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-18|11.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-19|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-03-20|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-03-21|27.0|0|31.0|0|1.0|0|0.0|100
0|2020-03-22|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-03-23|38.0|0|45.0|0|1.0|0|0.0|100
0|2020-03-24|45.0|0|53.0|0|1.0|0|0.0|100
0|2020-03-25|53.0|0|66.0|0|1.0|0|0.0|100
0|2020-03-26|66.0|0|88.0|0|1.0|0|0.0|100
0|2020-03-27|87.0|0|118.0|0|1.0|0|0.0|100
0|2020-03-28|118.0|0|128.0|0|1.0|0|0.0|100
0|2020-03-29|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-03-30|134.0|0|160.0|0|1.0|0|0.0|100
0|2020-03-31|160.0|0|160.0|0|1.0|0|0.0|100
0|2020-04-01|184.0|0|184.0|0|1.0|0|0.0|100
0|2020-04-02|207.0|0|207.0|0|1.0|0|0.0|100
0|2020-04-03|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-04-04|256.0|0|268.0|0|3.0|0|0.0|100
0|2020-04-05|287.0|0|268.0|0|3.0|0|0.0|100
0|2020-04-06|306.0|0|306.0|0|4.0|0|0.0|100
0|2020-04-07|306.0|0|343.0|0|4.0|0|0.0|100
0|2020-04-08|343.0|0|378.0|0|5.0|0|0.0|100
0|2020-04-09|378.0|0|406.0|0|6.0|0|0.0|100
0|2020-04-10|406.0|0|406.0|0|6.0|0|0.0|100
0|2020-04-11|425.0|0|441.0|0|7.0|0|0.0|100
0|2020-04-12|453.0|0|441.0|0|7.0|0|0.0|100
0|2020-04-13|472.0|0|472.0|0|10.0|0|0.0|100
0|2020-04-14|472.0|0|477.0|0|10.0|0|0.0|100
0|2020-04-15|477.0|0|477.0|0|10.0|0|0.0|100
0|2020-04-16|505.0|0|494.0|0|11.0|0|0.0|100
0|2020-04-17|505.0|0|521.0|0|11.0|0|0.0|100
0|2020-04-18|522.0|0|522.0|0|13.0|0|0.0|100
0|2020-04-19|522.0|0|527.0|0|13.0|0|0.0|100
0|2020-04-20|527.0|0|544.0|0|13.0|0|0.0|100
0|2020-04-21|570.0|0|570.0|0|14.0|0|0.0|100
0|2020-04-22|584.0|0|584.0|0|14.0|0|0.0|100
0|2020-04-23|609.0|0|609.0|0|14.0|0|0.0|100
0|2020-04-24|639.0|0|639.0|0|16.0|0|0.0|100
0|2020-04-25|639.0|0|654.0|0|16.0|0|0.0|100
0|2020-04-26|654.0|0|663.0|0|16.0|0|0.0|100
0|2020-04-27|663.0|0|676.0|0|17.0|0|0.0|100
0|2020-04-28|676.0|0|692.0|0|17.0|0|0.0|100
0|2020-04-29|692.0|0|710.0|0|19.0|0|0.0|100
0|2020-04-30|710.0|0|724.0|0|19.0|0|0.0|100
0|2020-05-01|724.0|0|767.0|0|20.0|0|0.0|100
0|2020-05-02|766.0|0|786.0|0|22.0|0|0.0|100
0|2020-05-03|784.0|0|791.0|0|22.0|0|0.0|100
0|2020-05-04|789.0|0|806.0|0|22.0|0|0.0|100
0|2020-05-05|804.0|0|830.0|0|22.0|0|0.0|100
0|2020-05-06|828.0|0|841.0|0|22.0|0|0.0|100
0|2020-05-07|839.0|0|859.0|0|22.0|0|0.0|100
0|2020-05-08|857.0|0|889.0|0|24.0|0|0.0|100
0|2020-05-09|887.0|0|903.0|0|27.0|0|0.0|100
0|2020-05-10|918.0|0|920.0|0|28.0|0|0.0|100
0|2020-05-11|918.0|0|941.0|0|28.0|0|0.0|100
0|2020-05-12|939.0|0|965.0|0|29.0|0|0.0|100
0|2020-05-13|963.0|0|980.0|0|29.0|0|0.0|100
0|2020-05-14|978.0|0|995.0|0|30.0|0|0.0|100
