|dates|Coffee_Alabama_UnitedStates.JHU_ConfirmedCases.data|Coffee_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Coffee_Alabama_UnitedStates.NYT_ConfirmedCases.data|Coffee_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Coffee_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Coffee_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Coffee_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Coffee_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-04-03|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-04|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-04-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-04-06|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-07|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-08|8.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-09|13.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-10|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-11|17.0|0|20.0|0|0.0|0|0.0|100
0|2020-04-12|31.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-13|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-14|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-15|40.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-16|47.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-17|51.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-18|55.0|0|56.0|0|0.0|0|0.0|100
0|2020-04-19|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-04-20|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-04-21|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-04-22|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-04-23|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-04-24|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-04-25|87.0|0|88.0|0|1.0|0|0.0|100
0|2020-04-26|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-27|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-04-28|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-29|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-04-30|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-05-01|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-05-02|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-05-03|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-05-04|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-05-05|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-05-06|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-05-07|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-05-08|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-05-09|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-05-10|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-05-11|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-05-12|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-05-13|158.0|0|158.0|0|1.0|0|0.0|100
