|dates|Wicomico_Maryland_UnitedStates.JHU_ConfirmedCases.data|Wicomico_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Wicomico_Maryland_UnitedStates.NYT_ConfirmedCases.data|Wicomico_Maryland_UnitedStates.NYT_ConfirmedCases.missing|Wicomico_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Wicomico_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Wicomico_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Wicomico_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-29|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-03-30|6.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-31|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-04-01|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-04-02|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-04-03|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-04-04|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-04-05|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-04-06|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-04-07|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-08|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-09|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-04-10|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-04-11|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-04-12|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-13|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-04-14|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-15|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-16|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-04-17|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-04-18|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-04-19|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-04-20|166.0|0|166.0|0|3.0|0|0.0|100
0|2020-04-21|176.0|0|176.0|0|2.0|0|0.0|100
0|2020-04-22|183.0|0|183.0|0|2.0|0|0.0|100
0|2020-04-23|203.0|0|203.0|0|3.0|0|0.0|100
0|2020-04-24|203.0|0|222.0|0|3.0|0|0.0|100
0|2020-04-25|242.0|0|242.0|0|4.0|0|0.0|100
0|2020-04-26|270.0|0|270.0|0|4.0|0|0.0|100
0|2020-04-27|336.0|0|336.0|0|5.0|0|0.0|100
0|2020-04-28|340.0|0|340.0|0|5.0|0|0.0|100
0|2020-04-29|350.0|0|350.0|0|7.0|0|0.0|100
0|2020-04-30|406.0|0|406.0|0|7.0|0|0.0|100
0|2020-05-01|425.0|0|425.0|0|7.0|0|0.0|100
0|2020-05-02|452.0|0|452.0|0|10.0|0|0.0|100
0|2020-05-03|473.0|0|473.0|0|10.0|0|0.0|100
0|2020-05-04|480.0|0|480.0|0|10.0|0|0.0|100
0|2020-05-05|500.0|0|500.0|0|11.0|0|0.0|100
0|2020-05-06|517.0|0|517.0|0|11.0|0|0.0|100
0|2020-05-07|541.0|0|541.0|0|13.0|0|0.0|100
0|2020-05-08|553.0|0|553.0|0|15.0|0|0.0|100
0|2020-05-09|558.0|0|558.0|0|15.0|0|0.0|100
0|2020-05-10|571.0|0|571.0|0|15.0|0|0.0|100
0|2020-05-11|690.0|0|690.0|0|16.0|0|0.0|100
0|2020-05-12|694.0|0|694.0|0|16.0|0|0.0|100
0|2020-05-13|738.0|0|738.0|0|17.0|0|0.0|100
