|dates|Kershaw_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Kershaw_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Kershaw_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Kershaw_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Kershaw_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Kershaw_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Kershaw_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Kershaw_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|257.0|0|257.0|0|12.0|0|0.0|100
0|2020-05-14|257.0|0|257.0|0|12.0|0|0.0|100
0|2020-05-15|261.0|0|261.0|0|12.0|0|0.0|100
0|2020-05-16|265.0|0|265.0|0|12.0|0|0.0|100
0|2020-05-17|265.0|0|265.0|0|12.0|0|0.0|100
0|2020-05-18|270.0|0|270.0|0|12.0|0|0.0|100
0|2020-05-19|272.0|0|272.0|0|12.0|0|0.0|100
0|2020-05-20|275.0|0|275.0|0|12.0|0|0.0|100
0|2020-05-21|281.0|0|281.0|0|13.0|0|0.0|100
0|2020-05-22|289.0|0|289.0|0|13.0|0|0.0|100
0|2020-05-23|299.0|0|299.0|0|13.0|0|0.0|100
0|2020-05-24|300.0|0|300.0|0|14.0|0|0.0|100
0|2020-05-25|300.0|0|300.0|0|14.0|0|0.0|100
0|2020-05-26|305.0|0|305.0|0|14.0|0|0.0|100
0|2020-05-27|312.0|0|312.0|0|14.0|0|0.0|100
0|2020-05-28|317.0|0|317.0|0|14.0|0|0.0|100
0|2020-05-29|324.0|0|324.0|0|14.0|0|0.0|100
0|2020-05-30|329.0|0|329.0|0|14.0|0|0.0|100
0|2020-05-31|332.0|0|332.0|0|14.0|0|0.0|100
0|2020-06-01|338.0|0|338.0|0|14.0|0|0.0|100
0|2020-06-02|339.0|0|339.0|0|14.0|0|0.0|100
0|2020-06-03|339.0|0|347.0|0|14.0|0|0.0|100
0|2020-06-04|339.0|0|351.0|0|14.0|0|0.0|100
0|2020-06-05|368.0|0|368.0|0|14.0|0|0.0|100
0|2020-06-06|368.0|0|373.0|0|14.0|0|0.0|100
0|2020-06-07|379.0|0|379.0|0|14.0|0|0.0|100
0|2020-06-08|384.0|0|384.0|0|15.0|0|0.0|100
0|2020-06-09|391.0|0|391.0|0|15.0|0|0.0|100
0|2020-06-10|397.0|0|397.0|0|15.0|0|0.0|100
0|2020-06-11|404.0|0|404.0|0|15.0|0|0.0|100
0|2020-06-12|419.0|0|419.0|0|15.0|0|0.0|100
0|2020-06-13|430.0|0|430.0|0|15.0|0|0.0|100
0|2020-06-14|444.0|0|444.0|0|15.0|0|0.0|100
0|2020-06-15|448.0|0|448.0|0|15.0|0|0.0|100
0|2020-06-16|461.0|0|461.0|0|15.0|0|0.0|100
0|2020-06-17|469.0|0|469.0|0|15.0|0|0.0|100
0|2020-06-18|485.0|0|487.0|0|16.0|0|0.0|100
0|2020-06-19|502.0|0|503.0|0|16.0|0|0.0|100
0|2020-06-20|519.0|0|520.0|0|16.0|0|0.0|100
0|2020-06-21|531.0|0|532.0|0|16.0|0|0.0|100
0|2020-06-22|557.0|0|558.0|0|16.0|0|0.0|100
0|2020-06-23|570.0|0|571.0|0|15.0|0|0.0|100
0|2020-06-24|581.0|0|581.0|0|15.0|0|0.0|100
0|2020-06-25|587.0|0|587.0|0|15.0|0|0.0|100
0|2020-06-26|608.0|0|608.0|0|15.0|0|0.0|100
0|2020-06-27|615.0|0|615.0|0|15.0|0|0.0|100
0|2020-06-28|628.0|0|628.0|0|15.0|0|0.0|100
0|2020-06-29|640.0|0|640.0|0|15.0|0|0.0|100
0|2020-06-30|665.0|0|665.0|0|15.0|0|0.0|100
0|2020-07-01|695.0|0|695.0|0|15.0|0|0.0|100
0|2020-07-02|708.0|0|708.0|0|15.0|0|0.0|100
0|2020-07-03|725.0|0|725.0|0|17.0|0|0.0|100
0|2020-07-04|744.0|0|744.0|0|17.0|0|0.0|100
0|2020-07-05|767.0|0|767.0|0|17.0|0|0.0|100
0|2020-07-06|790.0|0|790.0|0|17.0|0|0.0|100
0|2020-07-07|797.0|0|797.0|0|16.0|0|0.0|100
0|2020-07-08|807.0|0|807.0|0|17.0|0|0.0|100
0|2020-07-09|822.0|0|822.0|0|17.0|0|0.0|100
0|2020-07-10|832.0|0|832.0|0|17.0|0|0.0|100
0|2020-07-11|846.0|0|846.0|0|17.0|0|0.0|100
0|2020-07-12|859.0|0|859.0|0|17.0|0|0.0|100
0|2020-07-13|866.0|0|866.0|0|17.0|0|0.0|100
0|2020-07-14|892.0|0|892.0|0|17.0|0|0.0|100
0|2020-07-15|906.0|0|906.0|0|17.0|0|0.0|100
0|2020-07-16|915.0|0|915.0|0|18.0|0|0.0|100
0|2020-07-17|935.0|0|935.0|0|19.0|0|0.0|100
0|2020-07-18|956.0|0|956.0|0|19.0|0|0.0|100
0|2020-07-19|993.0|0|993.0|0|19.0|0|0.0|100
0|2020-07-20|1009.0|0|1009.0|0|19.0|0|0.0|100
0|2020-07-21|1045.0|0|1045.0|0|19.0|0|0.0|100
0|2020-07-22|1066.0|0|1066.0|0|19.0|0|0.0|100
0|2020-07-23|1087.0|0|1087.0|0|19.0|0|0.0|100
0|2020-07-24|1106.0|0|1106.0|0|19.0|0|0.0|100
0|2020-07-25|1127.0|0|1127.0|0|21.0|0|0.0|100
0|2020-07-26|1145.0|0|1145.0|0|21.0|0|0.0|100
0|2020-07-27|1163.0|0|1163.0|0|21.0|0|0.0|100
0|2020-07-28|1198.0|0|1198.0|0|21.0|0|0.0|100
0|2020-07-29|1216.0|0|1216.0|0|22.0|0|0.0|100
0|2020-07-30|1246.0|0|1246.0|0|22.0|0|0.0|100
0|2020-07-31|1260.0|0|1260.0|0|22.0|0|0.0|100
0|2020-08-01|1267.0|0|1267.0|0|23.0|0|0.0|100
0|2020-08-02|1284.0|0|1284.0|0|23.0|0|0.0|100
0|2020-08-03|1295.0|0|1295.0|0|23.0|0|0.0|100
0|2020-08-04|1311.0|0|1311.0|0|23.0|0|0.0|100
0|2020-08-05|1339.0|0|1339.0|0|23.0|0|0.0|100
0|2020-08-06|1357.0|0|1357.0|0|23.0|0|0.0|100
0|2020-08-07|1365.0|0|1365.0|0|23.0|0|0.0|100
0|2020-08-08|1390.0|0|1390.0|0|24.0|0|0.0|100
0|2020-08-09|1394.0|0|1394.0|0|25.0|0|0.0|100
0|2020-08-10|1407.0|0|1407.0|0|25.0|0|0.0|100
0|2020-08-11|1409.0|0|1409.0|0|27.0|0|0.0|100
0|2020-08-12|1418.0|0|1418.0|0|27.0|0|0.0|100
0|2020-08-13|1425.0|0|1425.0|0|27.0|0|0.0|100
0|2020-08-14|1437.0|0|1437.0|0|27.0|0|0.0|100
0|2020-08-15|1450.0|0|1450.0|0|27.0|0|0.0|100
0|2020-08-16|1455.0|0|1455.0|0|27.0|0|0.0|100
0|2020-08-17|1461.0|0|1461.0|0|29.0|0|0.0|100
0|2020-08-18|1457.0|0|1457.0|0|29.0|0|0.0|100
0|2020-08-19|1466.0|0|1466.0|0|30.0|0|0.0|100
0|2020-08-20|1478.0|0|1478.0|0|29.0|0|0.0|100
0|2020-08-21|1484.0|0|1484.0|0|29.0|0|0.0|100
0|2020-08-22|1504.0|0|1504.0|0|29.0|0|0.0|100
0|2020-08-23|1515.0|0|1515.0|0|29.0|0|0.0|100
0|2020-08-24|1518.0|0|1518.0|0|29.0|0|0.0|100
0|2020-08-25|1534.0|0|1534.0|0|29.0|0|0.0|100
0|2020-08-26|1540.0|0|1540.0|0|29.0|0|0.0|100
0|2020-08-27|1550.0|0|1550.0|0|29.0|0|0.0|100
0|2020-08-28|1576.0|0|1576.0|0|29.0|0|0.0|100
0|2020-08-29|1591.0|0|1591.0|0|29.0|0|0.0|100
0|2020-08-30|1600.0|0|1600.0|0|29.0|0|0.0|100
0|2020-08-31|1606.0|0|1606.0|0|29.0|0|0.0|100
0|2020-09-01|1626.0|0|1626.0|0|29.0|0|0.0|100
0|2020-09-02|1636.0|0|1636.0|0|29.0|0|0.0|100
0|2020-09-03|1651.0|0|1651.0|0|29.0|0|0.0|100
0|2020-09-04|1686.0|0|1686.0|0|31.0|0|0.0|100
0|2020-09-05|1697.0|0|1697.0|0|31.0|0|0.0|100
0|2020-09-06|1702.0|0|1702.0|0|32.0|0|0.0|100
0|2020-09-07|1712.0|0|1712.0|0|32.0|0|0.0|100
0|2020-09-08|1715.0|0|1715.0|0|32.0|0|0.0|100
0|2020-09-09|1716.0|0|1716.0|0|33.0|0|0.0|100
0|2020-09-10|1716.0|0|1716.0|0|34.0|0|0.0|100
0|2020-09-11|1737.0|0|1737.0|0|35.0|0|0.0|100
0|2020-09-12|1737.0|0|1746.0|0|35.0|0|0.0|100
0|2020-09-13|1762.0|0|1762.0|0|36.0|0|0.0|100
0|2020-09-14|1762.0|0|1767.0|0|36.0|0|0.0|100
0|2020-09-15|1784.0|0|1784.0|0|36.0|0|0.0|100
0|2020-09-16|1791.0|0|1791.0|0|36.0|0|0.0|100
0|2020-09-17|1824.0|0|1824.0|0|36.0|0|0.0|100
0|2020-09-18|1834.0|0|1834.0|0|36.0|0|0.0|100
0|2020-09-19|1853.0|0|1853.0|0|36.0|0|0.0|100
0|2020-09-20|1853.0|0|1855.0|0|36.0|0|0.0|100
0|2020-09-21|1864.0|0|1864.0|0|36.0|0|0.0|100
0|2020-09-22|1885.0|0|1885.0|0|37.0|0|0.0|100
0|2020-09-23|1892.0|0|1892.0|0|37.0|0|0.0|100
0|2020-09-24|1918.0|0|1918.0|0|37.0|0|0.0|100
0|2020-09-25|1951.0|0|1951.0|0|37.0|0|0.0|100
0|2020-09-26|1972.0|0|1972.0|0|37.0|0|0.0|100
0|2020-09-27|1985.0|0|1985.0|0|37.0|0|0.0|100
0|2020-09-28|1999.0|0|1999.0|0|37.0|0|0.0|100
0|2020-09-29|2017.0|0|2017.0|0|38.0|0|0.0|100
0|2020-09-30|2022.0|0|2022.0|0|38.0|0|0.0|100
0|2020-10-01|2041.0|0|2041.0|0|38.0|0|0.0|100
0|2020-10-02|2049.0|0|2049.0|0|38.0|0|0.0|100
0|2020-10-03|2086.0|0|2086.0|0|38.0|0|0.0|100
0|2020-10-04|2098.0|0|2098.0|0|38.0|0|0.0|100
0|2020-10-05|2108.0|0|2108.0|0|38.0|0|0.0|100
0|2020-10-06|2128.0|0|2128.0|0|38.0|0|0.0|100
0|2020-10-07|2140.0|0|2140.0|0|38.0|0|0.0|100
0|2020-10-08|2152.0|0|2152.0|0|38.0|0|0.0|100
0|2020-10-09|2172.0|0|2172.0|0|38.0|0|0.0|100
0|2020-10-10|2184.0|0|2184.0|0|40.0|0|0.0|100
0|2020-10-11|2194.0|0|2194.0|0|40.0|0|0.0|100
0|2020-10-12|2206.0|0|2206.0|0|41.0|0|0.0|100
0|2020-10-13|2233.0|0|2233.0|0|41.0|0|0.0|100
0|2020-10-14|2244.0|0|2244.0|0|41.0|0|0.0|100
0|2020-10-15|2286.0|0|2286.0|0|42.0|0|0.0|100
0|2020-10-16|2306.0|0|2306.0|0|42.0|0|0.0|100
0|2020-10-17|2325.0|0|2325.0|0|42.0|0|0.0|100
0|2020-10-18|2338.0|0|2338.0|0|42.0|0|0.0|100
0|2020-10-19|2345.0|0|2345.0|0|42.0|0|0.0|100
0|2020-10-20|2362.0|0|2362.0|0|43.0|0|0.0|100
0|2020-10-21|2376.0|0|2376.0|0|43.0|0|0.0|100
0|2020-10-22|2385.0|0|2385.0|0|43.0|0|0.0|100
0|2020-10-23|2413.0|0|2413.0|0|44.0|0|0.0|100
0|2020-10-24|2423.0|0|2423.0|0|44.0|0|0.0|100
0|2020-10-25|2423.0|0|2432.0|0|44.0|0|0.0|100
0|2020-10-26|2423.0|0|2442.0|0|44.0|0|0.0|100
0|2020-10-27|2423.0|0|2459.0|0|44.0|0|0.0|100
0|2020-10-28|2423.0|0|2467.0|0|44.0|0|0.0|100
0|2020-10-29|2484.0|0|2484.0|0|46.0|0|0.0|100
0|2020-10-30|2514.0|0|2514.0|0|46.0|0|0.0|100
0|2020-10-31|2521.0|0|2521.0|0|49.0|0|0.0|100
0|2020-11-01|2521.0|0|2535.0|0|49.0|0|0.0|100
0|2020-11-02|2562.0|0|2562.0|0|50.0|0|0.0|100
0|2020-11-03|2588.0|0|2588.0|0|51.0|0|0.0|100
0|2020-11-04|2597.0|0|2597.0|0|52.0|0|0.0|100
0|2020-11-05|2597.0|0|2604.0|0|52.0|0|0.0|100
0|2020-11-06|2597.0|0|2613.0|0|52.0|0|0.0|100
0|2020-11-07|2627.0|0|2627.0|0|52.0|0|0.0|100
0|2020-11-08|2627.0|0|2636.0|0|52.0|0|0.0|100
0|2020-11-09|2627.0|0|2650.0|0|52.0|0|0.0|100
0|2020-11-10|2627.0|0|2668.0|0|52.0|0|0.0|100
0|2020-11-11|2627.0|0|2682.0|0|52.0|0|0.0|100
0|2020-11-12|2627.0|0|2694.0|0|52.0|0|0.0|100
0|2020-11-13|2627.0|0|2711.0|0|52.0|0|0.0|100
0|2020-11-14|2728.0|0|2728.0|0|57.0|0|0.0|100
0|2020-11-15|2728.0|0|2738.0|0|57.0|0|0.0|100
0|2020-11-16|2738.0|0|2739.0|0|58.0|0|0.0|100
0|2020-11-17|2738.0|0|2769.0|0|58.0|0|0.0|100
0|2020-11-18|2787.0|0|2787.0|0|58.0|0|0.0|100
0|2020-11-19|2797.0|0|2797.0|0|58.0|0|0.0|100
0|2020-11-20|2823.0|0|2823.0|0|61.0|0|0.0|100
0|2020-11-21|2853.0|0|2853.0|0|62.0|0|0.0|100
0|2020-11-22|2853.0|0|2861.0|0|62.0|0|0.0|100
0|2020-11-23|2853.0|0|2868.0|0|62.0|0|0.0|100
0|2020-11-24|2853.0|0|2888.0|0|62.0|0|0.0|100
0|2020-11-25|2853.0|0|2909.0|0|62.0|0|0.0|100
0|2020-11-26|2853.0|0|2909.0|0|62.0|0|0.0|100
0|2020-11-27|2927.0|0|2927.0|0|64.0|0|0.0|100
0|2020-11-28|2927.0|0|2935.0|0|64.0|0|0.0|100
0|2020-11-29|2953.0|0|2953.0|0|64.0|0|0.0|100
0|2020-11-30|2966.0|0|2966.0|0|65.0|0|0.0|100
0|2020-12-01|2966.0|0|2975.0|0|65.0|0|0.0|100
0|2020-12-02|2993.0|0|2993.0|0|65.0|0|0.0|100
0|2020-12-03|3014.0|0|3014.0|0|65.0|0|0.0|100
0|2020-12-04|3033.0|0|3033.0|0|65.0|0|0.0|100
0|2020-12-05|3075.0|0|3075.0|0|65.0|0|0.0|100
0|2020-12-06|3107.0|0|3107.0|0|69.0|0|0.0|100
0|2020-12-07|3120.0|0|3120.0|0|69.0|0|0.0|100
0|2020-12-08|3120.0|0|3140.0|0|69.0|0|0.0|100
0|2020-12-09|3186.0|0|3186.0|0|70.0|0|0.0|100
0|2020-12-10|3186.0|0|3202.0|0|70.0|0|0.0|100
0|2020-12-11|3228.0|0|3228.0|0|70.0|0|0.0|100
0|2020-12-12|3228.0|0|3276.0|0|70.0|0|0.0|100
0|2020-12-13|3228.0|0|3297.0|0|70.0|0|0.0|100
0|2020-12-14|3324.0|0|3324.0|0|71.0|0|0.0|100
0|2020-12-15|3353.0|0|3353.0|0|71.0|0|0.0|100
0|2020-12-16|3385.0|0|3385.0|0|71.0|0|0.0|100
0|2020-12-17|3421.0|0|3421.0|0|71.0|0|0.0|100
0|2020-12-18|3469.0|0|3469.0|0|72.0|0|0.0|100
0|2020-12-19|3499.0|0|3499.0|0|72.0|0|0.0|100
0|2020-12-20|3499.0|0|3531.0|0|72.0|0|0.0|100
0|2020-12-21|3547.0|0|3547.0|0|72.0|0|0.0|100
0|2020-12-22|3570.0|0|3570.0|0|72.0|0|0.0|100
0|2020-12-23|3633.0|0|3633.0|0|72.0|0|0.0|100
0|2020-12-24|3652.0|0|3652.0|0|72.0|0|0.0|100
0|2020-12-25|3652.0|0|3652.0|0|72.0|0|0.0|100
0|2020-12-26|3705.0|0|3705.0|0|73.0|0|0.0|100
0|2020-12-27|3762.0|0|3762.0|0|73.0|0|0.0|100
0|2020-12-28|3762.0|0|3778.0|0|73.0|0|0.0|100
0|2020-12-29|3807.0|0|3807.0|0|73.0|0|0.0|100
0|2020-12-30|3846.0|0|3846.0|0|73.0|0|0.0|100
0|2020-12-31|3846.0|0|3911.0|0|73.0|0|0.0|100
0|2021-01-01|3846.0|0|3911.0|0|73.0|0|0.0|100
0|2021-01-02|3846.0|0|3947.0|0|73.0|0|0.0|100
0|2021-01-03|3846.0|0|4050.0|0|73.0|0|0.0|100
0|2021-01-04|4076.0|0|4076.0|0|73.0|0|0.0|100
0|2021-01-05|4076.0|0|4130.0|0|73.0|0|0.0|100
0|2021-01-06|4196.0|0|4196.0|0|80.0|0|0.0|100
0|2021-01-07|4196.0|0|4245.0|0|80.0|0|0.0|100
0|2021-01-08|4316.0|0|4316.0|0|83.0|0|0.0|100
0|2021-01-09|4362.0|0|4362.0|0|83.0|0|0.0|100
0|2021-01-10|4392.0|0|4392.0|0|83.0|0|0.0|100
0|2021-01-11|4425.0|0|4425.0|0|83.0|0|0.0|100
0|2021-01-12|4425.0|0|4453.0|0|83.0|0|0.0|100
0|2021-01-13|4553.0|0|4553.0|0|83.0|0|0.0|100
0|2021-01-14|4553.0|0|4631.0|0|84.0|0|0.0|100
0|2021-01-15|4665.0|0|4665.0|0|86.0|0|0.0|100
0|2021-01-16|4665.0|0|4728.0|0|86.0|0|0.0|100
0|2021-01-17|4854.0|0|4854.0|0|86.0|0|0.0|100
0|2021-01-18|4854.0|0|4895.0|0|86.0|0|0.0|100
0|2021-01-19|4854.0|0|4934.0|0|87.0|0|0.0|100
0|2021-01-20|4984.0|0|4984.0|0|87.0|0|0.0|100
0|2021-01-21|5035.0|0|5035.0|0|87.0|0|0.0|100
0|2021-01-22|5035.0|0|5085.0|0|87.0|0|0.0|100
0|2021-01-23|5153.0|0|5153.0|0|87.0|0|0.0|100
0|2021-01-24|5153.0|0|5218.0|0|87.0|0|0.0|100
0|2021-01-25|5153.0|0|5265.0|0|87.0|0|0.0|100
0|2021-01-26|5284.0|0|5284.0|0|88.0|0|0.0|100
0|2021-01-27|5284.0|0|5355.0|0|89.0|0|0.0|100
0|2021-01-28|5400.0|0|5400.0|0|93.0|0|0.0|100
