|dates|Webb_Texas_UnitedStates.JHU_ConfirmedCases.data|Webb_Texas_UnitedStates.JHU_ConfirmedCases.missing|Webb_Texas_UnitedStates.NYT_ConfirmedCases.data|Webb_Texas_UnitedStates.NYT_ConfirmedCases.missing|Webb_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Webb_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Webb_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Webb_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|4.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|9.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-26|11.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-27|19.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-28|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-29|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-30|35.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-31|45.0|0|37.0|0|2.0|0|0.0|100
0|2020-04-01|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-04-02|63.0|0|57.0|0|4.0|0|0.0|100
0|2020-04-03|65.0|0|65.0|0|5.0|0|0.0|100
0|2020-04-04|83.0|0|65.0|0|5.0|0|0.0|100
0|2020-04-05|98.0|0|102.0|0|6.0|0|0.0|100
0|2020-04-06|122.0|0|110.0|0|6.0|0|0.0|100
0|2020-04-07|122.0|0|125.0|0|6.0|0|0.0|100
0|2020-04-08|135.0|0|135.0|0|6.0|0|0.0|100
0|2020-04-09|155.0|0|163.0|0|6.0|0|0.0|100
0|2020-04-10|166.0|0|166.0|0|6.0|0|0.0|100
0|2020-04-11|171.0|0|171.0|0|6.0|0|0.0|100
0|2020-04-12|191.0|0|191.0|0|6.0|0|0.0|100
0|2020-04-13|196.0|0|206.0|0|8.0|0|0.0|100
0|2020-04-14|206.0|0|223.0|0|8.0|0|0.0|100
0|2020-04-15|223.0|0|239.0|0|8.0|0|0.0|100
0|2020-04-16|239.0|0|245.0|0|10.0|0|0.0|100
0|2020-04-17|245.0|0|253.0|0|11.0|0|0.0|100
0|2020-04-18|253.0|0|267.0|0|11.0|0|0.0|100
0|2020-04-19|267.0|0|280.0|0|11.0|0|0.0|100
0|2020-04-20|280.0|0|281.0|0|11.0|0|0.0|100
0|2020-04-21|281.0|0|295.0|0|11.0|0|0.0|100
0|2020-04-22|295.0|0|302.0|0|11.0|0|0.0|100
0|2020-04-23|321.0|0|321.0|0|12.0|0|0.0|100
0|2020-04-24|321.0|0|338.0|0|12.0|0|0.0|100
0|2020-04-25|338.0|0|340.0|0|12.0|0|0.0|100
0|2020-04-26|340.0|0|345.0|0|13.0|0|0.0|100
0|2020-04-27|345.0|0|346.0|0|15.0|0|0.0|100
0|2020-04-28|346.0|0|349.0|0|15.0|0|0.0|100
0|2020-04-29|349.0|0|358.0|0|15.0|0|0.0|100
0|2020-04-30|358.0|0|363.0|0|16.0|0|0.0|100
0|2020-05-01|363.0|0|368.0|0|16.0|0|0.0|100
0|2020-05-02|368.0|0|385.0|0|16.0|0|0.0|100
0|2020-05-03|385.0|0|391.0|0|16.0|0|0.0|100
0|2020-05-04|391.0|0|396.0|0|16.0|0|0.0|100
0|2020-05-05|396.0|0|400.0|0|17.0|0|0.0|100
0|2020-05-06|400.0|0|410.0|0|17.0|0|0.0|100
0|2020-05-07|410.0|0|414.0|0|17.0|0|0.0|100
0|2020-05-08|414.0|0|424.0|0|17.0|0|0.0|100
0|2020-05-09|424.0|0|434.0|0|17.0|0|0.0|100
0|2020-05-10|434.0|0|435.0|0|17.0|0|0.0|100
0|2020-05-11|435.0|0|437.0|0|17.0|0|0.0|100
0|2020-05-12|444.0|0|444.0|0|17.0|0|0.0|100
0|2020-05-13|444.0|0|445.0|0|17.0|0|0.0|100
0|2020-05-14|445.0|0|451.0|0|17.0|0|0.0|100
