|dates|Mellette_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Mellette_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Mellette_SouthDakota_UnitedStates.NYT_ConfirmedCases.data|Mellette_SouthDakota_UnitedStates.NYT_ConfirmedCases.missing|Mellette_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Mellette_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Mellette_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Mellette_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-01|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-04|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-06|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-10|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-11|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-19|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-20|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-23|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-24|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-25|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-27|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-28|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-29|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-30|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-31|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-01|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-02|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-03|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-04|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-05|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-07|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-08|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-09|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-10|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-11|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-12|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-13|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-14|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-15|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-16|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-17|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-18|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-19|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-20|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-21|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-22|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-23|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-24|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-25|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-27|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-28|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-29|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-30|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-31|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-01|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-02|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-03|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-04|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-05|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-06|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-07|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-08|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-09|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-10|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-11|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-12|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-13|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-14|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-15|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-16|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-17|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-18|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-19|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-20|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-21|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-22|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-23|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-24|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-25|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-26|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-27|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-28|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-29|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-30|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-01|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-02|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-10-03|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-04|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-05|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-06|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-07|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-08|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-09|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-10|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-11|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-12|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-13|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-14|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-10-15|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-10-16|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-10-17|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-10-18|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-10-19|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-10-20|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-10-21|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-10-22|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-10-23|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-10-24|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-10-25|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-10-26|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-10-27|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-10-28|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-10-29|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-10-30|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-10-31|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-11-01|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-11-02|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-11-03|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-11-04|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-11-05|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-11-06|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-11-07|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-11-08|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-11-09|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-11-10|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-11-11|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-11-12|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-11-13|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-11-14|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-11-15|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-11-16|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-11-17|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-11-18|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-11-19|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-11-20|149.0|0|149.0|0|1.0|0|0.0|100
0|2020-11-21|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-11-22|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-11-23|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-11-24|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-11-25|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-11-26|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-11-27|170.0|0|170.0|0|1.0|0|0.0|100
0|2020-11-28|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-11-29|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-11-30|178.0|0|178.0|0|1.0|0|0.0|100
0|2020-12-01|180.0|0|180.0|0|1.0|0|0.0|100
0|2020-12-02|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-12-03|186.0|0|186.0|0|1.0|0|0.0|100
0|2020-12-04|188.0|0|188.0|0|1.0|0|0.0|100
0|2020-12-05|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-06|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-07|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-12-08|201.0|0|201.0|0|1.0|0|0.0|100
0|2020-12-09|204.0|0|204.0|0|1.0|0|0.0|100
0|2020-12-10|205.0|0|205.0|0|1.0|0|0.0|100
0|2020-12-11|204.0|0|204.0|0|1.0|0|0.0|100
0|2020-12-12|205.0|0|205.0|0|1.0|0|0.0|100
0|2020-12-13|206.0|0|206.0|0|1.0|0|0.0|100
0|2020-12-14|208.0|0|208.0|0|1.0|0|0.0|100
0|2020-12-15|209.0|0|209.0|0|1.0|0|0.0|100
0|2020-12-16|211.0|0|211.0|0|1.0|0|0.0|100
0|2020-12-17|212.0|0|212.0|0|1.0|0|0.0|100
0|2020-12-18|212.0|0|212.0|0|2.0|0|0.0|100
0|2020-12-19|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-12-20|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-12-21|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-12-22|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-12-23|215.0|0|215.0|0|2.0|0|0.0|100
0|2020-12-24|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-12-25|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-12-26|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-12-27|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-12-28|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-12-29|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-12-30|216.0|0|216.0|0|2.0|0|0.0|100
0|2020-12-31|215.0|0|215.0|0|2.0|0|0.0|100
0|2021-01-01|215.0|0|215.0|0|2.0|0|0.0|100
0|2021-01-02|219.0|0|219.0|0|2.0|0|0.0|100
0|2021-01-03|220.0|0|220.0|0|2.0|0|0.0|100
0|2021-01-04|220.0|0|220.0|0|2.0|0|0.0|100
0|2021-01-05|223.0|0|223.0|0|2.0|0|0.0|100
0|2021-01-06|224.0|0|224.0|0|2.0|0|0.0|100
0|2021-01-07|224.0|0|224.0|0|2.0|0|0.0|100
0|2021-01-08|225.0|0|225.0|0|2.0|0|0.0|100
0|2021-01-09|225.0|0|225.0|0|2.0|0|0.0|100
0|2021-01-10|225.0|0|225.0|0|2.0|0|0.0|100
0|2021-01-11|227.0|0|227.0|0|2.0|0|0.0|100
0|2021-01-12|227.0|0|227.0|0|2.0|0|0.0|100
0|2021-01-13|228.0|0|228.0|0|2.0|0|0.0|100
0|2021-01-14|230.0|0|230.0|0|2.0|0|0.0|100
0|2021-01-15|231.0|0|231.0|0|2.0|0|0.0|100
0|2021-01-16|230.0|0|230.0|0|2.0|0|0.0|100
0|2021-01-17|232.0|0|232.0|0|2.0|0|0.0|100
0|2021-01-18|232.0|0|232.0|0|2.0|0|0.0|100
0|2021-01-19|232.0|0|232.0|0|2.0|0|0.0|100
0|2021-01-20|233.0|0|233.0|0|2.0|0|0.0|100
0|2021-01-21|233.0|0|233.0|0|2.0|0|0.0|100
0|2021-01-22|234.0|0|234.0|0|2.0|0|0.0|100
0|2021-01-23|237.0|0|237.0|0|2.0|0|0.0|100
0|2021-01-24|237.0|0|237.0|0|2.0|0|0.0|100
0|2021-01-25|237.0|0|237.0|0|2.0|0|0.0|100
0|2021-01-26|237.0|0|237.0|0|2.0|0|0.0|100
0|2021-01-27|238.0|0|238.0|0|2.0|0|0.0|100
0|2021-01-28|238.0|0|238.0|0|2.0|0|0.0|100
0|2021-01-29|238.0|0|238.0|0|2.0|0|0.0|100
0|2021-01-30|238.0|0|238.0|0|2.0|0|0.0|100
0|2021-01-31|239.0|0|239.0|0|2.0|0|0.0|100
0|2021-02-01|239.0|0|239.0|0|2.0|0|0.0|100
0|2021-02-02|240.0|0|240.0|0|2.0|0|0.0|100
0|2021-02-03|241.0|0|241.0|0|2.0|0|0.0|100
0|2021-02-04|241.0|0|241.0|0|2.0|0|0.0|100
0|2021-02-05|241.0|0|241.0|0|2.0|0|0.0|100
0|2021-02-06|241.0|0|241.0|0|2.0|0|0.0|100
0|2021-02-07|241.0|0|241.0|0|2.0|0|0.0|100
0|2021-02-08|241.0|0|241.0|0|2.0|0|0.0|100
0|2021-02-09|241.0|0|241.0|0|2.0|0|0.0|100
