|dates|Buffalo_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Buffalo_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Buffalo_SouthDakota_UnitedStates.NYT_ConfirmedCases.data|Buffalo_SouthDakota_UnitedStates.NYT_ConfirmedCases.missing|Buffalo_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Buffalo_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Buffalo_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Buffalo_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-23|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-01|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-02|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-03|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-04|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-05|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-07|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-08|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-09|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-10|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-11|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-12|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-13|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-06-14|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-06-15|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-06-16|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-17|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-18|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-06-19|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-06-20|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-21|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-22|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-23|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-06-24|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-06-25|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-26|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-27|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-06-28|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-06-29|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-06-30|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-07-01|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-07-02|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-07-03|76.0|0|76.0|0|3.0|0|0.0|100
0|2020-07-04|76.0|0|76.0|0|3.0|0|0.0|100
0|2020-07-05|76.0|0|76.0|0|3.0|0|0.0|100
0|2020-07-06|76.0|0|76.0|0|3.0|0|0.0|100
0|2020-07-07|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-07-08|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-07-09|84.0|0|84.0|0|3.0|0|0.0|100
0|2020-07-10|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-07-11|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-07-12|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-07-13|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-07-14|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-07-15|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-07-16|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-07-17|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-07-18|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-07-19|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-20|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-21|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-22|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-07-23|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-24|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-25|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-07-26|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-07-27|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-07-28|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-07-29|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-07-30|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-07-31|106.0|0|106.0|0|3.0|0|0.0|100
0|2020-08-01|107.0|0|107.0|0|3.0|0|0.0|100
0|2020-08-02|107.0|0|107.0|0|3.0|0|0.0|100
0|2020-08-03|108.0|0|108.0|0|3.0|0|0.0|100
0|2020-08-04|108.0|0|108.0|0|3.0|0|0.0|100
0|2020-08-05|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-06|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-07|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-08|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-09|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-10|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-11|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-12|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-13|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-14|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-15|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-16|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-17|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-18|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-19|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-20|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-21|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-22|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-23|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-24|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-25|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-26|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-27|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-28|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-29|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-08-30|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-08-31|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-09-01|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-09-02|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-09-03|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-09-04|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-09-05|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-09-06|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-09-07|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-09-08|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-09-09|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-09-10|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-09-11|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-09-12|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-09-13|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-09-14|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-09-15|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-09-16|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-09-17|115.0|0|115.0|0|3.0|0|0.0|100
0|2020-09-18|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-09-19|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-09-20|117.0|0|118.0|0|3.0|0|0.0|100
0|2020-09-21|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-09-22|119.0|0|119.0|0|3.0|0|0.0|100
0|2020-09-23|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-09-24|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-09-25|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-09-26|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-09-27|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-09-28|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-09-29|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-09-30|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-10-01|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-10-02|150.0|0|150.0|0|3.0|0|0.0|100
0|2020-10-03|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-10-04|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-10-05|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-10-06|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-10-07|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-10-08|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-10-09|171.0|0|171.0|0|3.0|0|0.0|100
0|2020-10-10|177.0|0|177.0|0|3.0|0|0.0|100
0|2020-10-11|180.0|0|180.0|0|3.0|0|0.0|100
0|2020-10-12|181.0|0|181.0|0|3.0|0|0.0|100
0|2020-10-13|181.0|0|181.0|0|3.0|0|0.0|100
0|2020-10-14|185.0|0|185.0|0|3.0|0|0.0|100
0|2020-10-15|187.0|0|187.0|0|3.0|0|0.0|100
0|2020-10-16|192.0|0|192.0|0|3.0|0|0.0|100
0|2020-10-17|196.0|0|196.0|0|3.0|0|0.0|100
0|2020-10-18|202.0|0|202.0|0|3.0|0|0.0|100
0|2020-10-19|201.0|0|201.0|0|3.0|0|0.0|100
0|2020-10-20|208.0|0|208.0|0|3.0|0|0.0|100
0|2020-10-21|213.0|0|213.0|0|4.0|0|0.0|100
0|2020-10-22|213.0|0|218.0|0|4.0|0|0.0|100
0|2020-10-23|213.0|0|220.0|0|4.0|0|0.0|100
0|2020-10-24|213.0|0|222.0|0|4.0|0|0.0|100
0|2020-10-25|213.0|0|237.0|0|4.0|0|0.0|100
0|2020-10-26|213.0|0|235.0|0|4.0|0|0.0|100
0|2020-10-27|213.0|0|238.0|0|4.0|0|0.0|100
0|2020-10-28|213.0|0|249.0|0|4.0|0|0.0|100
0|2020-10-29|254.0|0|254.0|0|4.0|0|0.0|100
0|2020-10-30|261.0|0|261.0|0|4.0|0|0.0|100
0|2020-10-31|266.0|0|266.0|0|4.0|0|0.0|100
0|2020-11-01|266.0|0|272.0|0|4.0|0|0.0|100
0|2020-11-02|272.0|0|272.0|0|4.0|0|0.0|100
0|2020-11-03|272.0|0|277.0|0|4.0|0|0.0|100
0|2020-11-04|272.0|0|287.0|0|4.0|0|0.0|100
0|2020-11-05|272.0|0|291.0|0|4.0|0|0.0|100
0|2020-11-06|272.0|0|298.0|0|4.0|0|0.0|100
0|2020-11-07|302.0|0|302.0|0|5.0|0|0.0|100
0|2020-11-08|302.0|0|311.0|0|5.0|0|0.0|100
0|2020-11-09|310.0|0|310.0|0|5.0|0|0.0|100
0|2020-11-10|310.0|0|310.0|0|5.0|0|0.0|100
0|2020-11-11|310.0|0|316.0|0|5.0|0|0.0|100
0|2020-11-12|310.0|0|324.0|0|5.0|0|0.0|100
0|2020-11-13|325.0|0|325.0|0|5.0|0|0.0|100
0|2020-11-14|331.0|0|331.0|0|5.0|0|0.0|100
0|2020-11-15|331.0|0|331.0|0|5.0|0|0.0|100
0|2020-11-16|332.0|0|332.0|0|5.0|0|0.0|100
0|2020-11-17|332.0|0|334.0|0|5.0|0|0.0|100
0|2020-11-18|332.0|0|341.0|0|5.0|0|0.0|100
0|2020-11-19|332.0|0|347.0|0|5.0|0|0.0|100
0|2020-11-20|332.0|0|352.0|0|5.0|0|0.0|100
0|2020-11-21|359.0|0|359.0|0|6.0|0|0.0|100
0|2020-11-22|360.0|0|360.0|0|6.0|0|0.0|100
0|2020-11-23|360.0|0|360.0|0|6.0|0|0.0|100
0|2020-11-24|360.0|0|365.0|0|6.0|0|0.0|100
0|2020-11-25|369.0|0|369.0|0|6.0|0|0.0|100
0|2020-11-26|369.0|0|369.0|0|6.0|0|0.0|100
0|2020-11-27|369.0|0|375.0|0|6.0|0|0.0|100
0|2020-11-28|369.0|0|376.0|0|6.0|0|0.0|100
0|2020-11-29|377.0|0|377.0|0|8.0|0|0.0|100
0|2020-11-30|377.0|0|378.0|0|8.0|0|0.0|100
0|2020-12-01|377.0|0|378.0|0|8.0|0|0.0|100
0|2020-12-02|377.0|0|383.0|0|8.0|0|0.0|100
0|2020-12-03|385.0|0|385.0|0|9.0|0|0.0|100
0|2020-12-04|385.0|0|385.0|0|9.0|0|0.0|100
0|2020-12-05|385.0|0|390.0|0|9.0|0|0.0|100
0|2020-12-06|391.0|0|391.0|0|10.0|0|0.0|100
0|2020-12-07|391.0|0|391.0|0|10.0|0|0.0|100
0|2020-12-08|391.0|0|393.0|0|10.0|0|0.0|100
0|2020-12-09|394.0|0|394.0|0|10.0|0|0.0|100
0|2020-12-10|394.0|0|397.0|0|10.0|0|0.0|100
0|2020-12-11|394.0|0|401.0|0|10.0|0|0.0|100
0|2020-12-12|401.0|0|401.0|0|10.0|0|0.0|100
0|2020-12-13|401.0|0|401.0|0|10.0|0|0.0|100
0|2020-12-14|401.0|0|401.0|0|10.0|0|0.0|100
0|2020-12-15|401.0|0|401.0|0|10.0|0|0.0|100
0|2020-12-16|401.0|0|403.0|0|10.0|0|0.0|100
0|2020-12-17|401.0|0|404.0|0|10.0|0|0.0|100
0|2020-12-18|401.0|0|405.0|0|10.0|0|0.0|100
0|2020-12-19|401.0|0|405.0|0|10.0|0|0.0|100
0|2020-12-20|406.0|0|406.0|0|10.0|0|0.0|100
0|2020-12-21|406.0|0|406.0|0|10.0|0|0.0|100
0|2020-12-22|406.0|0|406.0|0|10.0|0|0.0|100
0|2020-12-23|406.0|0|406.0|0|10.0|0|0.0|100
0|2020-12-24|406.0|0|410.0|0|10.0|0|0.0|100
0|2020-12-25|406.0|0|410.0|0|10.0|0|0.0|100
0|2020-12-26|406.0|0|410.0|0|10.0|0|0.0|100
0|2020-12-27|406.0|0|410.0|0|10.0|0|0.0|100
0|2020-12-28|406.0|0|410.0|0|10.0|0|0.0|100
0|2020-12-29|410.0|0|410.0|0|10.0|0|0.0|100
0|2020-12-30|410.0|0|410.0|0|10.0|0|0.0|100
0|2020-12-31|410.0|0|410.0|0|10.0|0|0.0|100
0|2021-01-01|410.0|0|410.0|0|10.0|0|0.0|100
0|2021-01-02|411.0|0|411.0|0|10.0|0|0.0|100
0|2021-01-03|411.0|0|411.0|0|10.0|0|0.0|100
0|2021-01-04|411.0|0|411.0|0|10.0|0|0.0|100
0|2021-01-05|411.0|0|411.0|0|10.0|0|0.0|100
0|2021-01-06|413.0|0|413.0|0|10.0|0|0.0|100
0|2021-01-07|413.0|0|413.0|0|10.0|0|0.0|100
0|2021-01-08|415.0|0|415.0|0|10.0|0|0.0|100
0|2021-01-09|415.0|0|415.0|0|10.0|0|0.0|100
0|2021-01-10|415.0|0|415.0|0|10.0|0|0.0|100
0|2021-01-11|415.0|0|415.0|0|10.0|0|0.0|100
0|2021-01-12|415.0|0|415.0|0|10.0|0|0.0|100
0|2021-01-13|415.0|0|415.0|0|10.0|0|0.0|100
0|2021-01-14|415.0|0|415.0|0|10.0|0|0.0|100
0|2021-01-15|415.0|0|415.0|0|11.0|0|0.0|100
0|2021-01-16|415.0|0|415.0|0|11.0|0|0.0|100
0|2021-01-17|415.0|0|415.0|0|12.0|0|0.0|100
0|2021-01-18|415.0|0|415.0|0|12.0|0|0.0|100
0|2021-01-19|415.0|0|415.0|0|12.0|0|0.0|100
0|2021-01-20|415.0|0|415.0|0|12.0|0|0.0|100
0|2021-01-21|415.0|0|416.0|0|12.0|0|0.0|100
0|2021-01-22|416.0|0|416.0|0|12.0|0|0.0|100
0|2021-01-23|416.0|0|416.0|0|12.0|0|0.0|100
0|2021-01-24|416.0|0|416.0|0|12.0|0|0.0|100
0|2021-01-25|416.0|0|416.0|0|12.0|0|0.0|100
0|2021-01-26|416.0|0|416.0|0|12.0|0|0.0|100
0|2021-01-27|416.0|0|416.0|0|12.0|0|0.0|100
0|2021-01-28|418.0|0|418.0|0|13.0|0|0.0|100
0|2021-01-29|418.0|0|418.0|0|13.0|0|0.0|100
0|2021-01-30|418.0|0|418.0|0|13.0|0|0.0|100
0|2021-01-31|418.0|0|420.0|0|13.0|0|0.0|100
0|2021-02-01|418.0|0|420.0|0|13.0|0|0.0|100
0|2021-02-02|420.0|0|420.0|0|13.0|0|0.0|100
0|2021-02-03|420.0|0|420.0|0|13.0|0|0.0|100
0|2021-02-04|420.0|0|420.0|0|13.0|0|0.0|100
0|2021-02-05|419.0|0|419.0|0|13.0|0|0.0|100
0|2021-02-06|419.0|0|419.0|0|13.0|0|0.0|100
0|2021-02-07|419.0|0|419.0|0|13.0|0|0.0|100
0|2021-02-08|419.0|0|419.0|0|13.0|0|0.0|100
0|2021-02-09|419.0|0|419.0|0|13.0|0|0.0|100
