|dates|Brown_Indiana_UnitedStates.JHU_ConfirmedCases.data|Brown_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Brown_Indiana_UnitedStates.NYT_ConfirmedCases.data|Brown_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Brown_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Brown_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Brown_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Brown_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-15|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-16|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-17|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-05-18|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-05-19|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-05-20|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-05-21|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-05-22|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-23|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-24|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-25|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-26|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-27|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-28|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-29|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-30|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-31|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-01|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-02|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-03|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-04|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-05|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-06|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-07|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-08|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-09|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-10|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-11|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-12|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-13|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-14|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-15|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-16|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-17|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-18|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-19|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-20|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-21|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-22|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-23|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-24|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-25|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-26|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-27|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-28|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-29|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-30|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-07-01|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-07-02|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-07-03|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-07-04|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-07-05|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-06|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-07|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-08|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-09|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-10|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-07-11|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-07-12|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-07-13|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-07-14|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-07-15|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-07-16|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-07-17|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-07-18|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-07-19|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-20|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-21|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-07-22|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-07-23|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-07-24|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-25|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-07-26|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-27|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-07-28|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-07-29|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-07-30|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-07-31|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-08-01|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-08-02|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-03|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-04|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-05|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-06|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-08-07|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-08-08|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-08-09|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-08-10|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-08-11|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-08-12|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-08-13|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-08-14|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-08-15|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-08-16|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-08-17|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-08-18|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-08-19|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-08-20|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-08-21|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-08-22|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-08-23|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-08-24|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-08-25|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-08-26|84.0|0|84.0|0|2.0|0|0.0|100
0|2020-08-27|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-08-28|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-08-29|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-08-30|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-08-31|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-09-01|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-09-02|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-09-03|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-09-04|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-09-05|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-09-06|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-09-07|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-09-08|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-09-09|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-09-10|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-09-11|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-09-12|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-09-13|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-09-14|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-09-15|93.0|0|93.0|0|3.0|0|0.0|100
0|2020-09-16|93.0|0|93.0|0|3.0|0|0.0|100
0|2020-09-17|93.0|0|93.0|0|3.0|0|0.0|100
0|2020-09-18|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-09-19|99.0|0|101.0|0|3.0|0|0.0|100
0|2020-09-20|99.0|0|101.0|0|3.0|0|0.0|100
0|2020-09-21|99.0|0|102.0|0|3.0|0|0.0|100
0|2020-09-22|102.0|0|102.0|0|3.0|0|0.0|100
0|2020-09-23|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-09-24|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-09-25|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-09-26|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-09-27|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-09-28|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-09-29|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-09-30|102.0|0|102.0|0|3.0|0|0.0|100
0|2020-10-01|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-10-02|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-10-03|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-10-04|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-10-05|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-10-06|107.0|0|107.0|0|3.0|0|0.0|100
0|2020-10-07|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-10-08|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-10-09|115.0|0|115.0|0|3.0|0|0.0|100
0|2020-10-10|119.0|0|119.0|0|3.0|0|0.0|100
0|2020-10-11|120.0|0|120.0|0|3.0|0|0.0|100
0|2020-10-12|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-10-13|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-10-14|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-10-15|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-10-16|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-10-17|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-10-18|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-10-19|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-10-20|130.0|0|130.0|0|3.0|0|0.0|100
0|2020-10-21|130.0|0|130.0|0|3.0|0|0.0|100
0|2020-10-22|130.0|0|139.0|0|3.0|0|0.0|100
0|2020-10-23|130.0|0|143.0|0|3.0|0|0.0|100
0|2020-10-24|130.0|0|146.0|0|3.0|0|0.0|100
0|2020-10-25|130.0|0|146.0|0|3.0|0|0.0|100
0|2020-10-26|130.0|0|147.0|0|3.0|0|0.0|100
0|2020-10-27|130.0|0|150.0|0|3.0|0|0.0|100
0|2020-10-28|130.0|0|152.0|0|3.0|0|0.0|100
0|2020-10-29|130.0|0|152.0|0|3.0|0|0.0|100
0|2020-10-30|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-10-31|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-11-01|159.0|0|160.0|0|3.0|0|0.0|100
0|2020-11-02|162.0|0|162.0|0|3.0|0|0.0|100
0|2020-11-03|166.0|0|166.0|0|3.0|0|0.0|100
0|2020-11-04|167.0|0|167.0|0|3.0|0|0.0|100
0|2020-11-05|167.0|0|172.0|0|3.0|0|0.0|100
0|2020-11-06|179.0|0|179.0|0|3.0|0|0.0|100
0|2020-11-07|179.0|0|184.0|0|3.0|0|0.0|100
0|2020-11-08|179.0|0|186.0|0|3.0|0|0.0|100
0|2020-11-09|199.0|0|199.0|0|3.0|0|0.0|100
0|2020-11-10|199.0|0|209.0|0|3.0|0|0.0|100
0|2020-11-11|223.0|0|223.0|0|3.0|0|0.0|100
0|2020-11-12|228.0|0|228.0|0|3.0|0|0.0|100
0|2020-11-13|234.0|0|234.0|0|3.0|0|0.0|100
0|2020-11-14|242.0|0|242.0|0|3.0|0|0.0|100
0|2020-11-15|252.0|0|252.0|0|3.0|0|0.0|100
0|2020-11-16|273.0|0|273.0|0|3.0|0|0.0|100
0|2020-11-17|285.0|0|285.0|0|3.0|0|0.0|100
0|2020-11-18|292.0|0|292.0|0|3.0|0|0.0|100
0|2020-11-19|292.0|0|300.0|0|3.0|0|0.0|100
0|2020-11-20|292.0|0|302.0|0|3.0|0|0.0|100
0|2020-11-21|292.0|0|308.0|0|3.0|0|0.0|100
0|2020-11-22|315.0|0|315.0|0|3.0|0|0.0|100
0|2020-11-23|326.0|0|326.0|0|3.0|0|0.0|100
0|2020-11-24|335.0|0|335.0|0|3.0|0|0.0|100
0|2020-11-25|335.0|0|342.0|0|4.0|0|0.0|100
0|2020-11-26|335.0|0|351.0|0|4.0|0|0.0|100
0|2020-11-27|357.0|0|357.0|0|4.0|0|0.0|100
0|2020-11-28|357.0|0|364.0|0|4.0|0|0.0|100
0|2020-11-29|370.0|0|370.0|0|4.0|0|0.0|100
0|2020-11-30|370.0|0|381.0|0|4.0|0|0.0|100
0|2020-12-01|370.0|0|394.0|0|4.0|0|0.0|100
0|2020-12-02|370.0|0|399.0|0|4.0|0|0.0|100
0|2020-12-03|370.0|0|422.0|0|4.0|0|0.0|100
0|2020-12-04|434.0|0|434.0|0|4.0|0|0.0|100
0|2020-12-05|434.0|0|451.0|0|4.0|0|0.0|100
0|2020-12-06|434.0|0|461.0|0|4.0|0|0.0|100
0|2020-12-07|434.0|0|478.0|0|4.0|0|0.0|100
0|2020-12-08|434.0|0|483.0|0|4.0|0|0.0|100
0|2020-12-09|434.0|0|485.0|0|8.0|0|0.0|100
0|2020-12-10|434.0|0|493.0|0|8.0|0|0.0|100
0|2020-12-11|498.0|0|498.0|0|8.0|0|0.0|100
0|2020-12-12|498.0|0|528.0|0|8.0|0|0.0|100
0|2020-12-13|498.0|0|533.0|0|8.0|0|0.0|100
0|2020-12-14|534.0|0|534.0|0|8.0|0|0.0|100
0|2020-12-15|552.0|0|552.0|0|8.0|0|0.0|100
0|2020-12-16|552.0|0|556.0|0|8.0|0|0.0|100
0|2020-12-17|552.0|0|574.0|0|8.0|0|0.0|100
0|2020-12-18|594.0|0|594.0|0|8.0|0|0.0|100
0|2020-12-19|602.0|0|602.0|0|8.0|0|0.0|100
0|2020-12-20|613.0|0|613.0|0|8.0|0|0.0|100
0|2020-12-21|613.0|0|617.0|0|8.0|0|0.0|100
0|2020-12-22|613.0|0|632.0|0|8.0|0|0.0|100
0|2020-12-23|613.0|0|650.0|0|8.0|0|0.0|100
0|2020-12-24|613.0|0|658.0|0|8.0|0|0.0|100
0|2020-12-25|613.0|0|667.0|0|8.0|0|0.0|100
0|2020-12-26|613.0|0|679.0|0|8.0|0|0.0|100
0|2020-12-27|613.0|0|681.0|0|8.0|0|0.0|100
0|2020-12-28|613.0|0|693.0|0|8.0|0|0.0|100
0|2020-12-29|613.0|0|702.0|0|8.0|0|0.0|100
0|2020-12-30|613.0|0|728.0|0|8.0|0|0.0|100
0|2020-12-31|739.0|0|739.0|0|8.0|0|0.0|100
0|2021-01-01|752.0|0|752.0|0|9.0|0|0.0|100
0|2021-01-02|755.0|0|755.0|0|9.0|0|0.0|100
0|2021-01-03|755.0|0|757.0|0|9.0|0|0.0|100
0|2021-01-04|760.0|0|760.0|0|9.0|0|0.0|100
0|2021-01-05|760.0|0|775.0|0|10.0|0|0.0|100
0|2021-01-06|779.0|0|779.0|0|10.0|0|0.0|100
0|2021-01-07|779.0|0|790.0|0|10.0|0|0.0|100
0|2021-01-08|805.0|0|805.0|0|28.0|0|0.0|100
0|2021-01-09|815.0|0|815.0|0|28.0|0|0.0|100
0|2021-01-10|815.0|0|821.0|0|28.0|0|0.0|100
0|2021-01-11|815.0|0|828.0|0|28.0|0|0.0|100
0|2021-01-12|815.0|0|839.0|0|28.0|0|0.0|100
0|2021-01-13|843.0|0|843.0|0|28.0|0|0.0|100
0|2021-01-14|843.0|0|844.0|0|28.0|0|0.0|100
0|2021-01-15|848.0|0|848.0|0|29.0|0|0.0|100
0|2021-01-16|855.0|0|855.0|0|30.0|0|0.0|100
0|2021-01-17|855.0|0|855.0|0|30.0|0|0.0|100
0|2021-01-18|857.0|0|857.0|0|30.0|0|0.0|100
0|2021-01-19|857.0|0|859.0|0|30.0|0|0.0|100
0|2021-01-20|857.0|0|865.0|0|30.0|0|0.0|100
0|2021-01-21|857.0|0|868.0|0|30.0|0|0.0|100
0|2021-01-22|875.0|0|875.0|0|30.0|0|0.0|100
0|2021-01-23|880.0|0|880.0|0|35.0|0|0.0|100
0|2021-01-24|882.0|0|882.0|0|35.0|0|0.0|100
0|2021-01-25|883.0|0|883.0|0|35.0|0|0.0|100
0|2021-01-26|883.0|0|888.0|0|35.0|0|0.0|100
0|2021-01-27|883.0|0|894.0|0|35.0|0|0.0|100
0|2021-01-28|896.0|0|896.0|0|34.0|0|0.0|100
0|2021-01-29|896.0|0|900.0|0|34.0|0|0.0|100
0|2021-01-30|903.0|0|903.0|0|35.0|0|0.0|100
0|2021-01-31|903.0|0|905.0|0|35.0|0|0.0|100
0|2021-02-01|903.0|0|906.0|0|35.0|0|0.0|100
0|2021-02-02|909.0|0|909.0|0|35.0|0|0.0|100
0|2021-02-03|909.0|0|909.0|0|35.0|0|0.0|100
0|2021-02-04|912.0|0|912.0|0|37.0|0|0.0|100
0|2021-02-05|912.0|0|912.0|0|37.0|0|0.0|100
0|2021-02-06|912.0|0|914.0|0|37.0|0|0.0|100
0|2021-02-07|912.0|0|917.0|0|37.0|0|0.0|100
0|2021-02-08|922.0|0|922.0|0|37.0|0|0.0|100
0|2021-02-09|922.0|0|924.0|0|37.0|0|0.0|100
0|2021-02-10|928.0|0|928.0|0|38.0|0|0.0|100
0|2021-02-11|929.0|0|929.0|0|38.0|0|0.0|100
