|dates|Seneca_Ohio_UnitedStates.JHU_ConfirmedCases.data|Seneca_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Seneca_Ohio_UnitedStates.NYT_ConfirmedCases.data|Seneca_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Seneca_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Seneca_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Seneca_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Seneca_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-05-15|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-16|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-17|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-18|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-19|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-20|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-05-21|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-05-22|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-05-23|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-24|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-05-25|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-26|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-27|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-28|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-29|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-30|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-31|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-01|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-02|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-03|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-06-04|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-05|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-06|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-07|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-08|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-09|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-10|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-11|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-12|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-13|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-14|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-15|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-16|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-17|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-18|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-19|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-20|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-21|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-22|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-23|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-06-24|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-25|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-26|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-27|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-28|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-29|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-06-30|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-01|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-02|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-03|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-04|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-05|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-06|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-07-07|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-07-08|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-07-09|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-07-10|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-07-11|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-07-12|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-07-13|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-07-14|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-07-15|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-07-16|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-07-17|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-07-18|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-07-19|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-07-20|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-07-21|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-07-22|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-07-23|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-07-24|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-07-25|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-07-26|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-07-27|112.0|0|112.0|0|2.0|0|0.0|100
0|2020-07-28|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-07-29|120.0|0|120.0|0|3.0|0|0.0|100
0|2020-07-30|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-07-31|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-08-01|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-08-02|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-08-03|161.0|0|161.0|0|3.0|0|0.0|100
0|2020-08-04|167.0|0|167.0|0|3.0|0|0.0|100
0|2020-08-05|177.0|0|177.0|0|3.0|0|0.0|100
0|2020-08-06|190.0|0|190.0|0|3.0|0|0.0|100
0|2020-08-07|196.0|0|196.0|0|3.0|0|0.0|100
0|2020-08-08|204.0|0|204.0|0|3.0|0|0.0|100
0|2020-08-09|214.0|0|214.0|0|3.0|0|0.0|100
0|2020-08-10|222.0|0|222.0|0|3.0|0|0.0|100
0|2020-08-11|228.0|0|228.0|0|3.0|0|0.0|100
0|2020-08-12|234.0|0|234.0|0|4.0|0|0.0|100
0|2020-08-13|242.0|0|242.0|0|4.0|0|0.0|100
0|2020-08-14|245.0|0|245.0|0|4.0|0|0.0|100
0|2020-08-15|248.0|0|248.0|0|4.0|0|0.0|100
0|2020-08-16|250.0|0|250.0|0|4.0|0|0.0|100
0|2020-08-17|251.0|0|251.0|0|4.0|0|0.0|100
0|2020-08-18|251.0|0|264.0|0|4.0|0|0.0|100
0|2020-08-19|270.0|0|270.0|0|10.0|0|0.0|100
0|2020-08-20|279.0|0|279.0|0|10.0|0|0.0|100
0|2020-08-21|282.0|0|282.0|0|10.0|0|0.0|100
0|2020-08-22|288.0|0|288.0|0|10.0|0|0.0|100
0|2020-08-23|292.0|0|292.0|0|10.0|0|0.0|100
0|2020-08-24|297.0|0|297.0|0|10.0|0|0.0|100
0|2020-08-25|296.0|0|296.0|0|10.0|0|0.0|100
0|2020-08-26|309.0|0|309.0|0|11.0|0|0.0|100
0|2020-08-27|321.0|0|321.0|0|11.0|0|0.0|100
0|2020-08-28|334.0|0|334.0|0|11.0|0|0.0|100
0|2020-08-29|338.0|0|338.0|0|13.0|0|0.0|100
0|2020-08-30|347.0|0|347.0|0|11.0|0|0.0|100
0|2020-08-31|351.0|0|351.0|0|11.0|0|0.0|100
0|2020-09-01|359.0|0|359.0|0|12.0|0|0.0|100
0|2020-09-02|368.0|0|368.0|0|12.0|0|0.0|100
0|2020-09-03|371.0|0|371.0|0|12.0|0|0.0|100
0|2020-09-04|371.0|0|371.0|0|12.0|0|0.0|100
0|2020-09-05|374.0|0|374.0|0|12.0|0|0.0|100
0|2020-09-06|377.0|0|377.0|0|12.0|0|0.0|100
0|2020-09-07|380.0|0|380.0|0|13.0|0|0.0|100
0|2020-09-08|382.0|0|382.0|0|13.0|0|0.0|100
0|2020-09-09|385.0|0|385.0|0|13.0|0|0.0|100
0|2020-09-10|389.0|0|389.0|0|13.0|0|0.0|100
0|2020-09-11|394.0|0|394.0|0|14.0|0|0.0|100
0|2020-09-12|394.0|0|396.0|0|14.0|0|0.0|100
0|2020-09-13|400.0|0|400.0|0|14.0|0|0.0|100
0|2020-09-14|400.0|0|402.0|0|14.0|0|0.0|100
0|2020-09-15|410.0|0|410.0|0|14.0|0|0.0|100
0|2020-09-16|416.0|0|416.0|0|14.0|0|0.0|100
0|2020-09-17|418.0|0|418.0|0|14.0|0|0.0|100
0|2020-09-18|429.0|0|429.0|0|14.0|0|0.0|100
0|2020-09-19|435.0|0|435.0|0|14.0|0|0.0|100
0|2020-09-20|435.0|0|439.0|0|14.0|0|0.0|100
0|2020-09-21|448.0|0|448.0|0|14.0|0|0.0|100
0|2020-09-22|453.0|0|453.0|0|14.0|0|0.0|100
0|2020-09-23|464.0|0|464.0|0|14.0|0|0.0|100
0|2020-09-24|464.0|0|464.0|0|14.0|0|0.0|100
0|2020-09-25|470.0|0|470.0|0|14.0|0|0.0|100
0|2020-09-26|480.0|0|480.0|0|14.0|0|0.0|100
0|2020-09-27|485.0|0|485.0|0|14.0|0|0.0|100
0|2020-09-28|488.0|0|488.0|0|14.0|0|0.0|100
0|2020-09-29|495.0|0|495.0|0|14.0|0|0.0|100
0|2020-09-30|497.0|0|497.0|0|14.0|0|0.0|100
0|2020-10-01|498.0|0|498.0|0|14.0|0|0.0|100
0|2020-10-02|506.0|0|506.0|0|14.0|0|0.0|100
0|2020-10-03|510.0|0|510.0|0|14.0|0|0.0|100
0|2020-10-04|510.0|0|510.0|0|14.0|0|0.0|100
0|2020-10-05|510.0|0|510.0|0|14.0|0|0.0|100
0|2020-10-06|512.0|0|512.0|0|14.0|0|0.0|100
0|2020-10-07|514.0|0|514.0|0|14.0|0|0.0|100
0|2020-10-08|519.0|0|519.0|0|14.0|0|0.0|100
0|2020-10-09|524.0|0|524.0|0|14.0|0|0.0|100
0|2020-10-10|525.0|0|525.0|0|14.0|0|0.0|100
0|2020-10-11|528.0|0|528.0|0|14.0|0|0.0|100
0|2020-10-12|535.0|0|535.0|0|14.0|0|0.0|100
0|2020-10-13|539.0|0|539.0|0|14.0|0|0.0|100
0|2020-10-14|546.0|0|546.0|0|14.0|0|0.0|100
0|2020-10-15|549.0|0|549.0|0|14.0|0|0.0|100
0|2020-10-16|558.0|0|558.0|0|14.0|0|0.0|100
0|2020-10-17|570.0|0|570.0|0|14.0|0|0.0|100
0|2020-10-18|576.0|0|576.0|0|14.0|0|0.0|100
0|2020-10-19|582.0|0|582.0|0|14.0|0|0.0|100
0|2020-10-20|585.0|0|585.0|0|14.0|0|0.0|100
0|2020-10-21|595.0|0|595.0|0|14.0|0|0.0|100
0|2020-10-22|595.0|0|601.0|0|14.0|0|0.0|100
0|2020-10-23|595.0|0|607.0|0|14.0|0|0.0|100
0|2020-10-24|595.0|0|620.0|0|14.0|0|0.0|100
0|2020-10-25|595.0|0|624.0|0|14.0|0|0.0|100
0|2020-10-26|595.0|0|636.0|0|14.0|0|0.0|100
0|2020-10-27|595.0|0|643.0|0|14.0|0|0.0|100
0|2020-10-28|595.0|0|652.0|0|14.0|0|0.0|100
0|2020-10-29|671.0|0|671.0|0|14.0|0|0.0|100
0|2020-10-30|687.0|0|687.0|0|14.0|0|0.0|100
0|2020-10-31|709.0|0|709.0|0|14.0|0|0.0|100
0|2020-11-01|709.0|0|735.0|0|14.0|0|0.0|100
0|2020-11-02|758.0|0|758.0|0|14.0|0|0.0|100
0|2020-11-03|788.0|0|788.0|0|14.0|0|0.0|100
0|2020-11-04|824.0|0|824.0|0|15.0|0|0.0|100
0|2020-11-05|846.0|0|846.0|0|15.0|0|0.0|100
0|2020-11-06|875.0|0|875.0|0|15.0|0|0.0|100
0|2020-11-07|910.0|0|910.0|0|15.0|0|0.0|100
0|2020-11-08|933.0|0|933.0|0|15.0|0|0.0|100
0|2020-11-09|990.0|0|990.0|0|15.0|0|0.0|100
0|2020-11-10|990.0|0|1055.0|0|15.0|0|0.0|100
0|2020-11-11|1115.0|0|1115.0|0|15.0|0|0.0|100
0|2020-11-12|1115.0|0|1135.0|0|15.0|0|0.0|100
0|2020-11-13|1192.0|0|1192.0|0|15.0|0|0.0|100
0|2020-11-14|1237.0|0|1237.0|0|15.0|0|0.0|100
0|2020-11-15|1237.0|0|1275.0|0|15.0|0|0.0|100
0|2020-11-16|1275.0|0|1320.0|0|15.0|0|0.0|100
0|2020-11-17|1275.0|0|1365.0|0|15.0|0|0.0|100
0|2020-11-18|1275.0|0|1428.0|0|15.0|0|0.0|100
0|2020-11-19|1483.0|0|1483.0|0|15.0|0|0.0|100
0|2020-11-20|1563.0|0|1563.0|0|18.0|0|0.0|100
0|2020-11-21|1616.0|0|1616.0|0|18.0|0|0.0|100
0|2020-11-22|1616.0|0|1650.0|0|18.0|0|0.0|100
0|2020-11-23|1616.0|0|1731.0|0|18.0|0|0.0|100
0|2020-11-24|1800.0|0|1800.0|0|18.0|0|0.0|100
0|2020-11-25|1829.0|0|1829.0|0|19.0|0|0.0|100
0|2020-11-26|1829.0|0|1829.0|0|19.0|0|0.0|100
0|2020-11-27|1829.0|0|1929.0|0|19.0|0|0.0|100
0|2020-11-28|1829.0|0|1967.0|0|19.0|0|0.0|100
0|2020-11-29|1981.0|0|1981.0|0|19.0|0|0.0|100
0|2020-11-30|1995.0|0|1995.0|0|19.0|0|0.0|100
0|2020-12-01|1995.0|0|2032.0|0|19.0|0|0.0|100
0|2020-12-02|2067.0|0|2067.0|0|19.0|0|0.0|100
0|2020-12-03|2096.0|0|2096.0|0|19.0|0|0.0|100
0|2020-12-04|2128.0|0|2128.0|0|19.0|0|0.0|100
0|2020-12-05|2181.0|0|2181.0|0|21.0|0|0.0|100
0|2020-12-06|2211.0|0|2211.0|0|21.0|0|0.0|100
0|2020-12-07|2254.0|0|2254.0|0|21.0|0|0.0|100
0|2020-12-08|2254.0|0|2460.0|0|21.0|0|0.0|100
0|2020-12-09|2254.0|0|2494.0|0|22.0|0|0.0|100
0|2020-12-10|2556.0|0|2556.0|0|22.0|0|0.0|100
0|2020-12-11|2627.0|0|2627.0|0|23.0|0|0.0|100
0|2020-12-12|2673.0|0|2673.0|0|23.0|0|0.0|100
0|2020-12-13|2710.0|0|2710.0|0|23.0|0|0.0|100
0|2020-12-14|2760.0|0|2760.0|0|23.0|0|0.0|100
0|2020-12-15|2794.0|0|2794.0|0|23.0|0|0.0|100
0|2020-12-16|2853.0|0|2853.0|0|26.0|0|0.0|100
0|2020-12-17|2853.0|0|2934.0|0|26.0|0|0.0|100
0|2020-12-18|3004.0|0|3004.0|0|26.0|0|0.0|100
0|2020-12-19|3004.0|0|3040.0|0|26.0|0|0.0|100
0|2020-12-20|3070.0|0|3070.0|0|29.0|0|0.0|100
0|2020-12-21|3109.0|0|3109.0|0|29.0|0|0.0|100
0|2020-12-22|3144.0|0|3144.0|0|30.0|0|0.0|100
0|2020-12-23|3168.0|0|3168.0|0|31.0|0|0.0|100
0|2020-12-24|3236.0|0|3236.0|0|36.0|0|0.0|100
0|2020-12-25|3236.0|0|3236.0|0|36.0|0|0.0|100
0|2020-12-26|3280.0|0|3280.0|0|36.0|0|0.0|100
0|2020-12-27|3304.0|0|3304.0|0|36.0|0|0.0|100
0|2020-12-28|3304.0|0|3341.0|0|36.0|0|0.0|100
0|2020-12-29|3361.0|0|3361.0|0|36.0|0|0.0|100
0|2020-12-30|3417.0|0|3417.0|0|41.0|0|0.0|100
0|2020-12-31|3417.0|0|3481.0|0|41.0|0|0.0|100
0|2021-01-01|3481.0|0|3481.0|0|41.0|0|0.0|100
0|2021-01-02|3540.0|0|3540.0|0|41.0|0|0.0|100
0|2021-01-03|3540.0|0|3572.0|0|41.0|0|0.0|100
0|2021-01-04|3540.0|0|3614.0|0|41.0|0|0.0|100
0|2021-01-05|3540.0|0|3643.0|0|41.0|0|0.0|100
0|2021-01-06|3697.0|0|3697.0|0|41.0|0|0.0|100
0|2021-01-07|3697.0|0|3747.0|0|41.0|0|0.0|100
0|2021-01-08|3823.0|0|3823.0|0|49.0|0|0.0|100
0|2021-01-09|3868.0|0|3868.0|0|49.0|0|0.0|100
0|2021-01-10|3893.0|0|3893.0|0|49.0|0|0.0|100
0|2021-01-11|3893.0|0|3943.0|0|49.0|0|0.0|100
0|2021-01-12|3975.0|0|3975.0|0|53.0|0|0.0|100
0|2021-01-13|4008.0|0|4008.0|0|54.0|0|0.0|100
0|2021-01-14|4008.0|0|4043.0|0|54.0|0|0.0|100
0|2021-01-15|4008.0|0|4078.0|0|54.0|0|0.0|100
0|2021-01-16|4008.0|0|4117.0|0|54.0|0|0.0|100
0|2021-01-17|4135.0|0|4135.0|0|55.0|0|0.0|100
0|2021-01-18|4135.0|0|4151.0|0|55.0|0|0.0|100
0|2021-01-19|4173.0|0|4173.0|0|57.0|0|0.0|100
0|2021-01-20|4202.0|0|4202.0|0|61.0|0|0.0|100
0|2021-01-21|4234.0|0|4234.0|0|65.0|0|0.0|100
0|2021-01-22|4248.0|0|4248.0|0|65.0|0|0.0|100
0|2021-01-23|4301.0|0|4301.0|0|65.0|0|0.0|100
0|2021-01-24|4315.0|0|4315.0|0|66.0|0|0.0|100
0|2021-01-25|4338.0|0|4338.0|0|66.0|0|0.0|100
0|2021-01-26|4353.0|0|4353.0|0|66.0|0|0.0|100
0|2021-01-27|4375.0|0|4375.0|0|66.0|0|0.0|100
0|2021-01-28|4375.0|0|4389.0|0|66.0|0|0.0|100
0|2021-01-29|4406.0|0|4406.0|0|66.0|0|0.0|100
0|2021-01-30|4406.0|0|4412.0|0|66.0|0|0.0|100
0|2021-01-31|4424.0|0|4424.0|0|66.0|0|0.0|100
0|2021-02-01|4441.0|0|4441.0|0|66.0|0|0.0|100
0|2021-02-02|4441.0|0|4455.0|0|66.0|0|0.0|100
0|2021-02-03|4469.0|0|4469.0|0|69.0|0|0.0|100
0|2021-02-04|4469.0|0|4480.0|0|69.0|0|0.0|100
0|2021-02-05|4469.0|0|4491.0|0|69.0|0|0.0|100
