|dates|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|9.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|9.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|58.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|96.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-21|118.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-22|121.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|61.0|0|0.0|0|0.0|100
0|2020-03-24|13.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-25|20.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-26|24.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-27|35.0|0|33.0|0|2.0|0|0.0|100
0|2020-03-28|32.0|0|34.0|0|4.0|0|0.0|100
0|2020-03-29|31.0|0|33.0|0|5.0|0|0.0|100
0|2020-03-30|49.0|0|32.0|0|2.0|0|0.0|100
0|2020-03-31|34.0|0|33.0|0|3.0|0|0.0|100
0|2020-04-01|44.0|0|34.0|0|4.0|0|0.0|100
0|2020-04-02|43.0|0|10.0|0|6.0|0|0.0|100
0|2020-04-03|47.0|0|13.0|0|6.0|0|0.0|100
0|2020-04-04|53.0|0|12.0|0|8.0|0|0.0|100
0|2020-04-05|57.0|0|14.0|0|10.0|0|0.0|100
0|2020-04-06|67.0|0|11.0|0|10.0|0|0.0|100
0|2020-04-07|44.0|0|11.0|0|12.0|0|0.0|100
0|2020-04-08|44.0|0|13.0|0|12.0|0|0.0|100
0|2020-04-09|13.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-10|21.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-11|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-12|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-13|36.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-14|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-15|48.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-16|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-17|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-18|42.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-19|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-20|45.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-21|45.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-22|95.0|0|113.0|0|0.0|0|0.0|100
0|2020-04-23|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-04-24|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-04-25|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-04-26|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-04-27|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-04-28|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-04-29|228.0|0|167.0|0|0.0|0|0.0|100
0|2020-04-30|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-05-01|173.0|0|160.0|0|0.0|0|0.0|100
0|2020-05-02|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-05-03|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-05-04|176.0|0|163.0|0|0.0|0|0.0|100
0|2020-05-05|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-05-06|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-05-07|159.0|0|153.0|0|0.0|0|0.0|100
0|2020-05-08|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-05-09|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-05-10|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-05-11|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-05-12|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-05-13|140.0|0|140.0|0|0.0|0|0.0|100
