|dates|Columbia_Washington_UnitedStates.JHU_ConfirmedCases.data|Columbia_Washington_UnitedStates.JHU_ConfirmedCases.missing|Columbia_Washington_UnitedStates.NYT_ConfirmedCases.data|Columbia_Washington_UnitedStates.NYT_ConfirmedCases.missing|Columbia_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Columbia_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Columbia_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Columbia_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-30|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-02|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-03|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-04|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-05|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-06|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-07|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-08|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-09|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-20|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-02|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-03|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-04|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-05|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-06|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-07|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-08|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-09|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-10|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-11|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-12|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-13|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-14|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-15|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-16|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-17|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-18|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-19|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-20|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-21|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-22|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-23|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-24|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-25|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-26|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-27|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-28|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-29|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-30|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-31|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-09-01|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-09-02|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-03|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-04|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-05|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-06|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-07|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-08|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-09|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-10|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-11|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-12|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-13|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-14|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-15|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-16|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-17|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-18|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-19|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-20|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-21|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-22|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-23|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-24|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-25|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-26|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-27|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-28|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-29|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-30|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-01|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-02|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-03|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-04|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-05|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-06|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-07|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-08|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-09|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-10|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-11|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-12|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-13|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-14|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-15|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-16|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-17|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-18|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-19|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-20|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-21|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-22|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-23|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-24|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-25|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-26|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-27|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-28|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-29|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-10-30|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-10-31|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-11-01|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-11-02|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-11-03|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-11-04|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-11-05|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-11-06|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-11-07|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-11-08|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-11-09|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-11-10|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-11-11|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-11-12|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-11-13|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-11-14|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-11-15|23.0|0|25.0|0|1.0|0|0.0|100
0|2020-11-16|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-11-17|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-11-18|25.0|0|26.0|0|2.0|0|0.0|100
0|2020-11-19|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-11-20|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-11-21|26.0|0|28.0|0|2.0|0|0.0|100
0|2020-11-22|26.0|0|28.0|0|2.0|0|0.0|100
0|2020-11-23|26.0|0|30.0|0|2.0|0|0.0|100
0|2020-11-24|26.0|0|30.0|0|2.0|0|0.0|100
0|2020-11-25|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-11-26|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-11-27|33.0|0|36.0|0|2.0|0|0.0|100
0|2020-11-28|33.0|0|37.0|0|2.0|0|0.0|100
0|2020-11-29|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-11-30|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-12-01|38.0|0|39.0|0|3.0|0|0.0|100
0|2020-12-02|45.0|0|45.0|0|3.0|0|0.0|100
0|2020-12-03|45.0|0|46.0|0|3.0|0|0.0|100
0|2020-12-04|45.0|0|49.0|0|3.0|0|0.0|100
0|2020-12-05|48.0|0|48.0|0|3.0|0|0.0|100
0|2020-12-06|48.0|0|51.0|0|3.0|0|0.0|100
0|2020-12-07|48.0|0|51.0|0|3.0|0|0.0|100
0|2020-12-08|48.0|0|53.0|0|3.0|0|0.0|100
0|2020-12-09|55.0|0|55.0|0|4.0|0|0.0|100
0|2020-12-10|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-12-11|58.0|0|59.0|0|3.0|0|0.0|100
0|2020-12-12|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-12-13|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-12-14|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-12-15|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-12-16|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-12-17|70.0|0|72.0|0|4.0|0|0.0|100
0|2020-12-18|70.0|0|72.0|0|4.0|0|0.0|100
0|2020-12-19|70.0|0|75.0|0|4.0|0|0.0|100
0|2020-12-20|75.0|0|75.0|0|4.0|0|0.0|100
0|2020-12-21|78.0|0|78.0|0|4.0|0|0.0|100
0|2020-12-22|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-12-23|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-12-24|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-12-25|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-12-26|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-12-27|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-12-28|81.0|0|82.0|0|4.0|0|0.0|100
0|2020-12-29|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-12-30|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-12-31|82.0|0|84.0|0|4.0|0|0.0|100
0|2021-01-01|84.0|0|84.0|0|4.0|0|0.0|100
0|2021-01-02|84.0|0|84.0|0|4.0|0|0.0|100
0|2021-01-03|84.0|0|86.0|0|4.0|0|0.0|100
0|2021-01-04|87.0|0|87.0|0|4.0|0|0.0|100
0|2021-01-05|87.0|0|87.0|0|4.0|0|0.0|100
0|2021-01-06|84.0|0|84.0|0|4.0|0|0.0|100
0|2021-01-07|84.0|0|85.0|0|4.0|0|0.0|100
0|2021-01-08|84.0|0|89.0|0|4.0|0|0.0|100
0|2021-01-09|92.0|0|92.0|0|4.0|0|0.0|100
0|2021-01-10|92.0|0|92.0|0|4.0|0|0.0|100
0|2021-01-11|92.0|0|92.0|0|4.0|0|0.0|100
0|2021-01-12|91.0|0|91.0|0|4.0|0|0.0|100
0|2021-01-13|91.0|0|92.0|0|4.0|0|0.0|100
0|2021-01-14|91.0|0|92.0|0|4.0|0|0.0|100
0|2021-01-15|91.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-16|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-17|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-18|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-19|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-20|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-21|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-22|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-23|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-24|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-25|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-26|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-27|93.0|0|93.0|0|4.0|0|0.0|100
0|2021-01-28|94.0|0|94.0|0|4.0|0|0.0|100
0|2021-01-29|94.0|0|97.0|0|4.0|0|0.0|100
0|2021-01-30|97.0|0|97.0|0|4.0|0|0.0|100
0|2021-01-31|97.0|0|97.0|0|4.0|0|0.0|100
0|2021-02-01|102.0|0|102.0|0|4.0|0|0.0|100
0|2021-02-02|110.0|0|110.0|0|4.0|0|0.0|100
0|2021-02-03|111.0|0|111.0|0|4.0|0|0.0|100
0|2021-02-04|111.0|0|111.0|0|4.0|0|0.0|100
0|2021-02-05|112.0|0|112.0|0|4.0|0|0.0|100
0|2021-02-06|112.0|0|112.0|0|4.0|0|0.0|100
0|2021-02-07|112.0|0|112.0|0|4.0|0|0.0|100
0|2021-02-08|112.0|0|112.0|0|4.0|0|0.0|100
0|2021-02-09|112.0|0|112.0|0|4.0|0|0.0|100
0|2021-02-10|112.0|0|111.0|0|4.0|0|0.0|100
0|2021-02-11|111.0|0|111.0|0|4.0|0|0.0|100
