|dates|Camden_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Camden_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Camden_NewJersey_UnitedStates.NYT_ConfirmedDeaths.data|Camden_NewJersey_UnitedStates.NYT_ConfirmedDeaths.missing|Camden_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Camden_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Camden_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Camden_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2020-02-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-24|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-25|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-26|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-27|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-28|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-29|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-30|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-31|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-04-01|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-04-02|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-04-03|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-04-04|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-04-05|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-04-06|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-04-07|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-04-08|0.0|100|22.0|0|0.0|100|0.0|100
0|2020-04-09|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-04-10|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-04-11|0.0|100|29.0|0|0.0|100|0.0|100
0|2020-04-12|0.0|100|32.0|0|0.0|100|0.0|100
0|2020-04-13|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-04-14|0.0|100|41.0|0|0.0|100|0.0|100
0|2020-04-15|0.0|100|49.0|0|0.0|100|0.0|100
0|2020-04-16|0.0|100|60.0|0|0.0|100|0.0|100
0|2020-04-17|0.0|100|64.0|0|0.0|100|0.0|100
0|2020-04-18|0.0|100|73.0|0|0.0|100|0.0|100
0|2020-04-19|0.0|100|74.0|0|0.0|100|0.0|100
0|2020-04-20|0.0|100|81.0|0|0.0|100|0.0|100
0|2020-04-21|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-04-22|0.0|100|94.0|0|0.0|100|0.0|100
0|2020-04-23|0.0|100|104.0|0|0.0|100|0.0|100
0|2020-04-24|0.0|100|106.0|0|0.0|100|0.0|100
0|2020-04-25|0.0|100|118.0|0|0.0|100|0.0|100
0|2020-04-26|0.0|100|121.0|0|0.0|100|0.0|100
0|2020-04-27|0.0|100|122.0|0|0.0|100|0.0|100
0|2020-04-28|0.0|100|124.0|0|0.0|100|0.0|100
0|2020-04-29|0.0|100|136.0|0|0.0|100|0.0|100
0|2020-04-30|0.0|100|147.0|0|0.0|100|0.0|100
0|2020-05-01|0.0|100|155.0|0|0.0|100|0.0|100
0|2020-05-02|0.0|100|161.0|0|0.0|100|0.0|100
0|2020-05-03|0.0|100|163.0|0|0.0|100|0.0|100
0|2020-05-04|0.0|100|163.0|0|0.0|100|0.0|100
0|2020-05-05|0.0|100|180.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|189.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|193.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|199.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|217.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|225.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|227.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|236.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|246.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|256.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|262.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|268.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|272.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|275.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|279.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|286.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|290.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|299.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|303.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|307.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|308.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|307.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|313.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|318.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|327.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|334.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|338.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|338.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|339.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|346.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|352.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|357.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|364.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|369.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|374.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|381.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|394.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|400.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|399.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|405.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|407.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|416.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|417.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|417.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|417.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|415.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|416.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|416.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|417.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|421.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|425.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|474.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|478.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|480.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|483.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|485.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|489.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|493.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|503.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|513.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|518.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|521.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|525.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|534.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|538.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|540.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|541.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|546.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|546.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|551.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|551.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|556.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|558.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|557.0|0|0.0|100|0.0|100
0|2020-07-18|0.0|100|557.0|0|0.0|100|0.0|100
0|2020-07-19|0.0|100|559.0|0|0.0|100|0.0|100
0|2020-07-20|0.0|100|560.0|0|0.0|100|0.0|100
0|2020-07-21|0.0|100|560.0|0|0.0|100|0.0|100
0|2020-07-22|0.0|100|563.0|0|0.0|100|0.0|100
0|2020-07-23|0.0|100|564.0|0|0.0|100|0.0|100
0|2020-07-24|0.0|100|566.0|0|0.0|100|0.0|100
0|2020-07-25|0.0|100|566.0|0|0.0|100|0.0|100
0|2020-07-26|0.0|100|566.0|0|0.0|100|0.0|100
0|2020-07-27|0.0|100|566.0|0|0.0|100|0.0|100
0|2020-07-28|0.0|100|569.0|0|0.0|100|0.0|100
0|2020-07-29|0.0|100|571.0|0|0.0|100|0.0|100
0|2020-07-30|0.0|100|571.0|0|0.0|100|0.0|100
0|2020-07-31|0.0|100|573.0|0|0.0|100|0.0|100
0|2020-08-01|0.0|100|573.0|0|0.0|100|0.0|100
0|2020-08-02|0.0|100|575.0|0|0.0|100|0.0|100
0|2020-08-03|0.0|100|575.0|0|0.0|100|0.0|100
0|2020-08-04|0.0|100|576.0|0|0.0|100|0.0|100
0|2020-08-05|0.0|100|577.0|0|0.0|100|0.0|100
0|2020-08-06|0.0|100|578.0|0|0.0|100|0.0|100
0|2020-08-07|0.0|100|578.0|0|0.0|100|0.0|100
0|2020-08-08|0.0|100|578.0|0|0.0|100|0.0|100
0|2020-08-09|0.0|100|580.0|0|0.0|100|0.0|100
0|2020-08-10|0.0|100|580.0|0|0.0|100|0.0|100
0|2020-08-11|0.0|100|580.0|0|0.0|100|0.0|100
0|2020-08-12|0.0|100|579.0|0|0.0|100|0.0|100
0|2020-08-13|0.0|100|580.0|0|0.0|100|0.0|100
0|2020-08-14|0.0|100|581.0|0|0.0|100|0.0|100
0|2020-08-15|0.0|100|582.0|0|0.0|100|0.0|100
0|2020-08-16|0.0|100|582.0|0|0.0|100|0.0|100
0|2020-08-17|0.0|100|583.0|0|0.0|100|0.0|100
0|2020-08-18|0.0|100|583.0|0|0.0|100|0.0|100
0|2020-08-19|0.0|100|582.0|0|0.0|100|0.0|100
0|2020-08-20|0.0|100|582.0|0|0.0|100|0.0|100
0|2020-08-21|0.0|100|584.0|0|0.0|100|0.0|100
0|2020-08-22|0.0|100|584.0|0|0.0|100|0.0|100
0|2020-08-23|0.0|100|584.0|0|0.0|100|0.0|100
0|2020-08-24|0.0|100|584.0|0|0.0|100|0.0|100
0|2020-08-25|0.0|100|585.0|0|0.0|100|0.0|100
0|2020-08-26|0.0|100|585.0|0|0.0|100|0.0|100
0|2020-08-27|0.0|100|588.0|0|0.0|100|0.0|100
0|2020-08-28|0.0|100|590.0|0|0.0|100|0.0|100
0|2020-08-29|0.0|100|590.0|0|0.0|100|0.0|100
0|2020-08-30|0.0|100|590.0|0|0.0|100|0.0|100
0|2020-08-31|0.0|100|590.0|0|0.0|100|0.0|100
0|2020-09-01|0.0|100|590.0|0|0.0|100|0.0|100
0|2020-09-02|0.0|100|592.0|0|0.0|100|0.0|100
0|2020-09-03|0.0|100|592.0|0|0.0|100|0.0|100
0|2020-09-04|0.0|100|593.0|0|0.0|100|0.0|100
0|2020-09-05|0.0|100|593.0|0|0.0|100|0.0|100
0|2020-09-06|0.0|100|593.0|0|0.0|100|0.0|100
0|2020-09-07|0.0|100|594.0|0|0.0|100|0.0|100
0|2020-09-08|0.0|100|594.0|0|0.0|100|0.0|100
0|2020-09-09|0.0|100|595.0|0|0.0|100|0.0|100
0|2020-09-10|0.0|100|595.0|0|0.0|100|0.0|100
0|2020-09-11|0.0|100|596.0|0|0.0|100|0.0|100
0|2020-09-12|0.0|100|596.0|0|0.0|100|0.0|100
0|2020-09-13|0.0|100|597.0|0|0.0|100|0.0|100
0|2020-09-14|0.0|100|598.0|0|0.0|100|0.0|100
0|2020-09-15|0.0|100|600.0|0|0.0|100|0.0|100
0|2020-09-16|0.0|100|603.0|0|0.0|100|0.0|100
0|2020-09-17|0.0|100|603.0|0|0.0|100|0.0|100
0|2020-09-18|0.0|100|603.0|0|0.0|100|0.0|100
0|2020-09-19|0.0|100|605.0|0|0.0|100|0.0|100
0|2020-09-20|0.0|100|605.0|0|0.0|100|0.0|100
0|2020-09-21|0.0|100|605.0|0|0.0|100|0.0|100
0|2020-09-22|0.0|100|605.0|0|0.0|100|0.0|100
0|2020-09-23|0.0|100|606.0|0|0.0|100|0.0|100
0|2020-09-24|0.0|100|606.0|0|0.0|100|0.0|100
0|2020-09-25|0.0|100|608.0|0|0.0|100|0.0|100
0|2020-09-26|0.0|100|609.0|0|0.0|100|0.0|100
0|2020-09-27|0.0|100|610.0|0|0.0|100|0.0|100
0|2020-09-28|0.0|100|610.0|0|0.0|100|0.0|100
0|2020-09-29|0.0|100|611.0|0|0.0|100|0.0|100
0|2020-09-30|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-10-01|0.0|100|611.0|0|0.0|100|0.0|100
0|2020-10-02|0.0|100|611.0|0|0.0|100|0.0|100
0|2020-10-03|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-10-04|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-10-05|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-10-06|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-10-07|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-10-08|0.0|100|616.0|0|0.0|100|0.0|100
0|2020-10-09|0.0|100|616.0|0|0.0|100|0.0|100
0|2020-10-10|0.0|100|616.0|0|0.0|100|0.0|100
0|2020-10-11|0.0|100|616.0|0|0.0|100|0.0|100
0|2020-10-12|0.0|100|616.0|0|0.0|100|0.0|100
0|2020-10-13|0.0|100|615.0|0|0.0|100|0.0|100
0|2020-10-14|0.0|100|616.0|0|0.0|100|0.0|100
0|2020-10-15|0.0|100|616.0|0|0.0|100|0.0|100
0|2020-10-16|0.0|100|617.0|0|0.0|100|0.0|100
0|2020-10-17|0.0|100|617.0|0|0.0|100|0.0|100
0|2020-10-18|0.0|100|618.0|0|0.0|100|0.0|100
0|2020-10-19|0.0|100|618.0|0|0.0|100|0.0|100
0|2020-10-20|0.0|100|618.0|0|0.0|100|0.0|100
0|2020-10-21|0.0|100|620.0|0|0.0|100|0.0|100
0|2020-10-22|0.0|100|623.0|0|0.0|100|0.0|100
0|2020-10-23|0.0|100|624.0|0|0.0|100|0.0|100
0|2020-10-24|0.0|100|627.0|0|0.0|100|0.0|100
0|2020-10-25|0.0|100|627.0|0|0.0|100|0.0|100
0|2020-10-26|0.0|100|629.0|0|0.0|100|0.0|100
0|2020-10-27|0.0|100|632.0|0|0.0|100|0.0|100
0|2020-10-28|0.0|100|633.0|0|0.0|100|0.0|100
0|2020-10-29|0.0|100|634.0|0|0.0|100|0.0|100
0|2020-10-30|0.0|100|635.0|0|0.0|100|0.0|100
0|2020-10-31|0.0|100|635.0|0|0.0|100|0.0|100
0|2020-11-01|0.0|100|636.0|0|0.0|100|0.0|100
0|2020-11-02|0.0|100|637.0|0|0.0|100|0.0|100
0|2020-11-03|0.0|100|637.0|0|0.0|100|0.0|100
0|2020-11-04|0.0|100|638.0|0|0.0|100|0.0|100
0|2020-11-05|0.0|100|639.0|0|0.0|100|0.0|100
0|2020-11-06|0.0|100|640.0|0|0.0|100|0.0|100
0|2020-11-07|0.0|100|639.0|0|0.0|100|0.0|100
0|2020-11-08|0.0|100|640.0|0|0.0|100|0.0|100
0|2020-11-09|0.0|100|640.0|0|0.0|100|0.0|100
0|2020-11-10|0.0|100|642.0|0|0.0|100|0.0|100
0|2020-11-11|0.0|100|644.0|0|0.0|100|0.0|100
0|2020-11-12|0.0|100|644.0|0|0.0|100|0.0|100
0|2020-11-13|0.0|100|645.0|0|0.0|100|0.0|100
0|2020-11-14|0.0|100|647.0|0|0.0|100|0.0|100
0|2020-11-15|0.0|100|649.0|0|0.0|100|0.0|100
0|2020-11-16|0.0|100|649.0|0|0.0|100|0.0|100
0|2020-11-17|0.0|100|650.0|0|0.0|100|0.0|100
0|2020-11-18|0.0|100|654.0|0|0.0|100|0.0|100
0|2020-11-19|0.0|100|658.0|0|0.0|100|0.0|100
0|2020-11-20|0.0|100|660.0|0|0.0|100|0.0|100
0|2020-11-21|0.0|100|664.0|0|0.0|100|0.0|100
0|2020-11-22|0.0|100|664.0|0|0.0|100|0.0|100
0|2020-11-23|0.0|100|664.0|0|0.0|100|0.0|100
0|2020-11-24|0.0|100|671.0|0|0.0|100|0.0|100
0|2020-11-25|0.0|100|673.0|0|0.0|100|0.0|100
0|2020-11-26|0.0|100|673.0|0|0.0|100|0.0|100
0|2020-11-27|0.0|100|674.0|0|0.0|100|0.0|100
0|2020-11-28|0.0|100|673.0|0|0.0|100|0.0|100
0|2020-11-29|0.0|100|675.0|0|0.0|100|0.0|100
0|2020-11-30|0.0|100|675.0|0|0.0|100|0.0|100
0|2020-12-01|0.0|100|684.0|0|0.0|100|0.0|100
0|2020-12-02|0.0|100|687.0|0|0.0|100|0.0|100
0|2020-12-03|0.0|100|688.0|0|0.0|100|0.0|100
0|2020-12-04|0.0|100|693.0|0|0.0|100|0.0|100
0|2020-12-05|0.0|100|697.0|0|0.0|100|0.0|100
0|2020-12-06|0.0|100|698.0|0|0.0|100|0.0|100
0|2020-12-07|0.0|100|699.0|0|0.0|100|0.0|100
0|2020-12-08|0.0|100|704.0|0|0.0|100|0.0|100
0|2020-12-09|0.0|100|715.0|0|0.0|100|0.0|100
0|2020-12-10|0.0|100|720.0|0|0.0|100|0.0|100
0|2020-12-11|0.0|100|728.0|0|0.0|100|0.0|100
0|2020-12-12|0.0|100|733.0|0|0.0|100|0.0|100
0|2020-12-13|0.0|100|733.0|0|0.0|100|0.0|100
0|2020-12-14|0.0|100|736.0|0|0.0|100|0.0|100
0|2020-12-15|0.0|100|743.0|0|0.0|100|0.0|100
0|2020-12-16|0.0|100|746.0|0|0.0|100|0.0|100
0|2020-12-17|0.0|100|750.0|0|0.0|100|0.0|100
0|2020-12-18|0.0|100|755.0|0|0.0|100|0.0|100
0|2020-12-19|0.0|100|756.0|0|0.0|100|0.0|100
0|2020-12-20|0.0|100|757.0|0|0.0|100|0.0|100
0|2020-12-21|0.0|100|759.0|0|0.0|100|0.0|100
0|2020-12-22|0.0|100|763.0|0|0.0|100|0.0|100
0|2020-12-23|0.0|100|770.0|0|0.0|100|0.0|100
0|2020-12-24|0.0|100|774.0|0|0.0|100|0.0|100
0|2020-12-25|0.0|100|780.0|0|0.0|100|0.0|100
0|2020-12-26|0.0|100|782.0|0|0.0|100|0.0|100
0|2020-12-27|0.0|100|782.0|0|0.0|100|0.0|100
0|2020-12-28|0.0|100|785.0|0|0.0|100|0.0|100
0|2020-12-29|0.0|100|794.0|0|0.0|100|0.0|100
0|2020-12-30|0.0|100|812.0|0|0.0|100|0.0|100
0|2020-12-31|0.0|100|818.0|0|0.0|100|0.0|100
0|2021-01-01|0.0|100|827.0|0|0.0|100|0.0|100
0|2021-01-02|0.0|100|830.0|0|0.0|100|0.0|100
0|2021-01-03|0.0|100|833.0|0|0.0|100|0.0|100
0|2021-01-04|0.0|100|834.0|0|0.0|100|0.0|100
0|2021-01-05|0.0|100|845.0|0|0.0|100|0.0|100
0|2021-01-06|0.0|100|851.0|0|0.0|100|0.0|100
0|2021-01-07|0.0|100|867.0|0|0.0|100|0.0|100
0|2021-01-08|0.0|100|881.0|0|0.0|100|0.0|100
0|2021-01-09|0.0|100|892.0|0|0.0|100|0.0|100
0|2021-01-10|0.0|100|892.0|0|0.0|100|0.0|100
0|2021-01-11|0.0|100|893.0|0|0.0|100|0.0|100
0|2021-01-12|0.0|100|898.0|0|0.0|100|0.0|100
0|2021-01-13|0.0|100|912.0|0|0.0|100|0.0|100
0|2021-01-14|0.0|100|919.0|0|0.0|100|0.0|100
0|2021-01-15|0.0|100|924.0|0|0.0|100|0.0|100
0|2021-01-16|0.0|100|927.0|0|0.0|100|0.0|100
0|2021-01-17|0.0|100|927.0|0|0.0|100|0.0|100
0|2021-01-18|0.0|100|928.0|0|0.0|100|0.0|100
0|2021-01-19|0.0|100|933.0|0|0.0|100|0.0|100
0|2021-01-20|0.0|100|942.0|0|0.0|100|0.0|100
0|2021-01-21|0.0|100|953.0|0|0.0|100|0.0|100
0|2021-01-22|0.0|100|968.0|0|0.0|100|0.0|100
0|2021-01-23|0.0|100|970.0|0|0.0|100|0.0|100
0|2021-01-24|0.0|100|973.0|0|0.0|100|0.0|100
0|2021-01-25|0.0|100|978.0|0|0.0|100|0.0|100
0|2021-01-26|0.0|100|985.0|0|0.0|100|0.0|100
0|2021-01-27|0.0|100|992.0|0|0.0|100|0.0|100
0|2021-01-28|0.0|100|999.0|0|0.0|100|0.0|100
0|2021-01-29|0.0|100|1006.0|0|0.0|100|0.0|100
0|2021-01-30|0.0|100|1017.0|0|0.0|100|0.0|100
0|2021-01-31|0.0|100|1020.0|0|0.0|100|0.0|100
0|2021-02-01|0.0|100|1024.0|0|0.0|100|0.0|100
0|2021-02-02|0.0|100|1028.0|0|0.0|100|0.0|100
0|2021-02-03|0.0|100|1032.0|0|0.0|100|0.0|100
0|2021-02-04|0.0|100|1040.0|0|0.0|100|0.0|100
