|dates|Richardson_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Richardson_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Richardson_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Richardson_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Richardson_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Richardson_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Richardson_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Richardson_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-19|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-20|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-21|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-22|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-23|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-24|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-25|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-26|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-27|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-28|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-29|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-30|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-01|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-02|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-03|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-04|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-05|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-06|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-07|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-08|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-09|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-10|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-11|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-07-12|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-07-13|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-07-14|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-15|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-16|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-17|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-18|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-19|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-20|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-21|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-22|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-23|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-24|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-25|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-26|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-27|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-28|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-29|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-30|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-31|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-01|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-02|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-03|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-04|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-05|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-06|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-08-07|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-08-08|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-09|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-10|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-08-11|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-12|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-13|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-14|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-15|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-16|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-17|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-18|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-08-19|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-20|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-21|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-22|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-23|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-08-24|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-08-25|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-08-26|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-08-27|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-08-28|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-08-29|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-08-30|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-08-31|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-09-01|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-09-02|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-03|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-04|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-09-05|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-09-06|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-09-07|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-09-08|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-09-09|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-09-10|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-09-11|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-09-12|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-09-13|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-09-14|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-09-15|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-09-16|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-09-17|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-09-18|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-09-19|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-09-20|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-09-21|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-09-22|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-23|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-24|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-25|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-26|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-27|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-09-28|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-09-29|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-09-30|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-10-01|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-10-02|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-10-03|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-04|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-05|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-06|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-10-07|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-10-08|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-10-09|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-10-10|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-10-11|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-10-12|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-10-13|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-10-14|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-10-15|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-10-16|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-10-17|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-10-18|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-10-19|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-10-20|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-10-21|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-10-22|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-10-23|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-10-24|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-10-25|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-10-26|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-10-27|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-10-28|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-10-29|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-10-30|125.0|0|125.0|0|2.0|0|0.0|100
0|2020-10-31|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-11-01|135.0|0|135.0|0|2.0|0|0.0|100
0|2020-11-02|135.0|0|135.0|0|2.0|0|0.0|100
0|2020-11-03|136.0|0|136.0|0|2.0|0|0.0|100
0|2020-11-04|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-11-05|159.0|0|159.0|0|2.0|0|0.0|100
0|2020-11-06|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-11-07|175.0|0|175.0|0|2.0|0|0.0|100
0|2020-11-08|181.0|0|181.0|0|2.0|0|0.0|100
0|2020-11-09|183.0|0|183.0|0|2.0|0|0.0|100
0|2020-11-10|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-11-11|199.0|0|199.0|0|2.0|0|0.0|100
0|2020-11-12|210.0|0|210.0|0|2.0|0|0.0|100
0|2020-11-13|223.0|0|223.0|0|2.0|0|0.0|100
0|2020-11-14|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-11-15|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-11-16|236.0|0|236.0|0|2.0|0|0.0|100
0|2020-11-17|255.0|0|255.0|0|2.0|0|0.0|100
0|2020-11-18|262.0|0|262.0|0|2.0|0|0.0|100
0|2020-11-19|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-11-20|290.0|0|290.0|0|2.0|0|0.0|100
0|2020-11-21|296.0|0|296.0|0|2.0|0|0.0|100
0|2020-11-22|300.0|0|300.0|0|2.0|0|0.0|100
0|2020-11-23|317.0|0|317.0|0|2.0|0|0.0|100
0|2020-11-24|317.0|0|324.0|0|2.0|0|0.0|100
0|2020-11-25|324.0|0|338.0|0|3.0|0|0.0|100
0|2020-11-26|343.0|0|343.0|0|4.0|0|0.0|100
0|2020-11-27|344.0|0|344.0|0|4.0|0|0.0|100
0|2020-11-28|347.0|0|347.0|0|4.0|0|0.0|100
0|2020-11-29|346.0|0|346.0|0|4.0|0|0.0|100
0|2020-11-30|369.0|0|369.0|0|3.0|0|0.0|100
0|2020-12-01|373.0|0|373.0|0|3.0|0|0.0|100
0|2020-12-02|384.0|0|384.0|0|3.0|0|0.0|100
0|2020-12-03|387.0|0|387.0|0|3.0|0|0.0|100
0|2020-12-04|392.0|0|392.0|0|3.0|0|0.0|100
0|2020-12-05|396.0|0|396.0|0|3.0|0|0.0|100
0|2020-12-06|397.0|0|397.0|0|3.0|0|0.0|100
0|2020-12-07|410.0|0|410.0|0|3.0|0|0.0|100
0|2020-12-08|410.0|0|418.0|0|3.0|0|0.0|100
0|2020-12-09|425.0|0|425.0|0|9.0|0|0.0|100
0|2020-12-10|430.0|0|430.0|0|9.0|0|0.0|100
0|2020-12-11|431.0|0|431.0|0|10.0|0|0.0|100
0|2020-12-12|432.0|0|432.0|0|12.0|0|0.0|100
0|2020-12-13|433.0|0|433.0|0|12.0|0|0.0|100
0|2020-12-14|433.0|0|433.0|0|12.0|0|0.0|100
0|2020-12-15|433.0|0|433.0|0|12.0|0|0.0|100
0|2020-12-16|434.0|0|434.0|0|12.0|0|0.0|100
0|2020-12-17|434.0|0|434.0|0|12.0|0|0.0|100
0|2020-12-18|441.0|0|441.0|0|12.0|0|0.0|100
0|2020-12-19|447.0|0|447.0|0|12.0|0|0.0|100
0|2020-12-20|451.0|0|451.0|0|12.0|0|0.0|100
0|2020-12-21|455.0|0|455.0|0|12.0|0|0.0|100
0|2020-12-22|462.0|0|462.0|0|12.0|0|0.0|100
0|2020-12-23|469.0|0|469.0|0|15.0|0|0.0|100
0|2020-12-24|475.0|0|475.0|0|15.0|0|0.0|100
0|2020-12-25|481.0|0|481.0|0|15.0|0|0.0|100
0|2020-12-26|482.0|0|482.0|0|15.0|0|0.0|100
0|2020-12-27|482.0|0|482.0|0|15.0|0|0.0|100
0|2020-12-28|495.0|0|495.0|0|15.0|0|0.0|100
0|2020-12-29|501.0|0|501.0|0|15.0|0|0.0|100
0|2020-12-30|516.0|0|516.0|0|15.0|0|0.0|100
0|2020-12-31|518.0|0|518.0|0|15.0|0|0.0|100
0|2021-01-01|519.0|0|519.0|0|15.0|0|0.0|100
0|2021-01-02|519.0|0|519.0|0|15.0|0|0.0|100
0|2021-01-03|524.0|0|524.0|0|15.0|0|0.0|100
0|2021-01-04|527.0|0|527.0|0|15.0|0|0.0|100
0|2021-01-05|526.0|0|526.0|0|15.0|0|0.0|100
0|2021-01-06|533.0|0|533.0|0|15.0|0|0.0|100
0|2021-01-07|539.0|0|539.0|0|15.0|0|0.0|100
0|2021-01-08|545.0|0|545.0|0|15.0|0|0.0|100
0|2021-01-09|550.0|0|550.0|0|15.0|0|0.0|100
0|2021-01-10|550.0|0|550.0|0|15.0|0|0.0|100
0|2021-01-11|550.0|0|550.0|0|15.0|0|0.0|100
0|2021-01-12|553.0|0|553.0|0|15.0|0|0.0|100
0|2021-01-13|567.0|0|567.0|0|15.0|0|0.0|100
0|2021-01-14|568.0|0|568.0|0|15.0|0|0.0|100
0|2021-01-15|575.0|0|575.0|0|15.0|0|0.0|100
0|2021-01-16|575.0|0|575.0|0|15.0|0|0.0|100
0|2021-01-17|575.0|0|575.0|0|15.0|0|0.0|100
0|2021-01-18|575.0|0|575.0|0|15.0|0|0.0|100
0|2021-01-19|575.0|0|575.0|0|15.0|0|0.0|100
0|2021-01-20|589.0|0|589.0|0|15.0|0|0.0|100
0|2021-01-21|588.0|0|588.0|0|15.0|0|0.0|100
0|2021-01-22|590.0|0|590.0|0|15.0|0|0.0|100
0|2021-01-23|591.0|0|591.0|0|15.0|0|0.0|100
0|2021-01-24|594.0|0|594.0|0|15.0|0|0.0|100
0|2021-01-25|595.0|0|595.0|0|15.0|0|0.0|100
0|2021-01-26|595.0|0|595.0|0|15.0|0|0.0|100
0|2021-01-27|596.0|0|596.0|0|15.0|0|0.0|100
0|2021-01-28|597.0|0|597.0|0|15.0|0|0.0|100
0|2021-01-29|597.0|0|597.0|0|15.0|0|0.0|100
0|2021-01-30|597.0|0|597.0|0|15.0|0|0.0|100
0|2021-01-31|597.0|0|597.0|0|15.0|0|0.0|100
0|2021-02-01|597.0|0|597.0|0|15.0|0|0.0|100
0|2021-02-02|597.0|0|597.0|0|15.0|0|0.0|100
0|2021-02-03|597.0|0|597.0|0|15.0|0|0.0|100
0|2021-02-04|596.0|0|596.0|0|15.0|0|0.0|100
0|2021-02-05|599.0|0|599.0|0|15.0|0|0.0|100
0|2021-02-06|601.0|0|601.0|0|15.0|0|0.0|100
0|2021-02-07|602.0|0|602.0|0|15.0|0|0.0|100
0|2021-02-08|602.0|0|602.0|0|16.0|0|0.0|100
0|2021-02-09|605.0|0|605.0|0|16.0|0|0.0|100
