|dates|Bonner_Idaho_UnitedStates.JHU_ConfirmedCases.data|Bonner_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Bonner_Idaho_UnitedStates.NYT_ConfirmedCases.data|Bonner_Idaho_UnitedStates.NYT_ConfirmedCases.missing|Bonner_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Bonner_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Bonner_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Bonner_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-29|4.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-11|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-12|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-13|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-17|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-22|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-24|15.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-25|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-27|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-28|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-29|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-30|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-01|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-02|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-03|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-04|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-05|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-06|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-07|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-08|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-09|54.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-10|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-11|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-12|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-13|75.0|0|78.0|0|0.0|0|0.0|100
0|2020-07-14|76.0|0|80.0|0|0.0|0|0.0|100
0|2020-07-15|78.0|0|87.0|0|0.0|0|0.0|100
0|2020-07-16|88.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-17|89.0|0|93.0|0|0.0|0|0.0|100
0|2020-07-18|90.0|0|93.0|0|0.0|0|0.0|100
0|2020-07-19|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-20|99.0|0|100.0|0|0.0|0|0.0|100
0|2020-07-21|101.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-22|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-23|104.0|0|114.0|0|0.0|0|0.0|100
0|2020-07-24|111.0|0|123.0|0|0.0|0|0.0|100
0|2020-07-25|111.0|0|130.0|0|0.0|0|0.0|100
0|2020-07-26|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-07-27|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-07-28|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-07-29|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-07-30|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-07-31|145.0|0|147.0|0|0.0|0|0.0|100
0|2020-08-01|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-08-02|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-08-03|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-08-04|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-08-05|164.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-06|174.0|0|175.0|0|0.0|0|0.0|100
0|2020-08-07|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-08|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-08-09|183.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-10|183.0|0|182.0|0|0.0|0|0.0|100
0|2020-08-11|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-08-12|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-08-13|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-08-14|191.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-15|191.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-16|191.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-17|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-18|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-19|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-20|194.0|0|195.0|0|0.0|0|0.0|100
0|2020-08-21|196.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-22|196.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-23|196.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-24|197.0|0|202.0|0|0.0|0|0.0|100
0|2020-08-25|202.0|0|210.0|0|0.0|0|0.0|100
0|2020-08-26|204.0|0|212.0|0|0.0|0|0.0|100
0|2020-08-27|207.0|0|217.0|0|0.0|0|0.0|100
0|2020-08-28|211.0|0|220.0|0|0.0|0|0.0|100
0|2020-08-29|213.0|0|220.0|0|0.0|0|0.0|100
0|2020-08-30|213.0|0|220.0|0|0.0|0|0.0|100
0|2020-08-31|213.0|0|223.0|0|0.0|0|0.0|100
0|2020-09-01|215.0|0|223.0|0|0.0|0|0.0|100
0|2020-09-02|218.0|0|226.0|0|0.0|0|0.0|100
0|2020-09-03|221.0|0|229.0|0|0.0|0|0.0|100
0|2020-09-04|221.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-05|221.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-06|221.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-07|221.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-08|221.0|0|239.0|0|0.0|0|0.0|100
0|2020-09-09|234.0|0|239.0|0|0.0|0|0.0|100
0|2020-09-10|238.0|0|239.0|0|0.0|0|0.0|100
0|2020-09-11|245.0|0|245.0|0|0.0|0|0.0|100
0|2020-09-12|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-09-13|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-09-14|246.0|0|255.0|0|0.0|0|0.0|100
0|2020-09-15|256.0|0|256.0|0|0.0|0|0.0|100
0|2020-09-16|265.0|0|265.0|0|0.0|0|0.0|100
0|2020-09-17|270.0|0|270.0|0|0.0|0|0.0|100
0|2020-09-18|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-09-19|283.0|0|283.0|0|0.0|0|0.0|100
0|2020-09-20|283.0|0|283.0|0|0.0|0|0.0|100
0|2020-09-21|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-09-22|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-09-23|309.0|0|315.0|0|0.0|0|0.0|100
0|2020-09-24|314.0|0|319.0|0|0.0|0|0.0|100
0|2020-09-25|320.0|0|322.0|0|0.0|0|0.0|100
0|2020-09-26|321.0|0|322.0|0|0.0|0|0.0|100
0|2020-09-27|321.0|0|322.0|0|0.0|0|0.0|100
0|2020-09-28|327.0|0|332.0|0|0.0|0|0.0|100
0|2020-09-29|332.0|0|335.0|0|0.0|0|0.0|100
0|2020-09-30|340.0|0|350.0|0|0.0|0|0.0|100
0|2020-10-01|355.0|0|359.0|0|0.0|0|0.0|100
0|2020-10-02|357.0|0|361.0|0|0.0|0|0.0|100
0|2020-10-03|363.0|0|361.0|0|0.0|0|0.0|100
0|2020-10-04|363.0|0|361.0|0|0.0|0|0.0|100
0|2020-10-05|369.0|0|376.0|0|0.0|0|0.0|100
0|2020-10-06|371.0|0|377.0|0|0.0|0|0.0|100
0|2020-10-07|383.0|0|388.0|0|0.0|0|0.0|100
0|2020-10-08|389.0|0|395.0|0|0.0|0|0.0|100
0|2020-10-09|392.0|0|401.0|0|0.0|0|0.0|100
0|2020-10-10|396.0|0|401.0|0|0.0|0|0.0|100
0|2020-10-11|398.0|0|401.0|0|0.0|0|0.0|100
0|2020-10-12|398.0|0|401.0|0|0.0|0|0.0|100
0|2020-10-13|404.0|0|413.0|0|0.0|0|0.0|100
0|2020-10-14|413.0|0|420.0|0|1.0|0|0.0|100
0|2020-10-15|418.0|0|429.0|0|1.0|0|0.0|100
0|2020-10-16|427.0|0|434.0|0|1.0|0|0.0|100
0|2020-10-17|429.0|0|434.0|0|1.0|0|0.0|100
0|2020-10-18|433.0|0|434.0|0|1.0|0|0.0|100
0|2020-10-19|438.0|0|448.0|0|1.0|0|0.0|100
0|2020-10-20|440.0|0|449.0|0|1.0|0|0.0|100
0|2020-10-21|450.0|0|458.0|0|1.0|0|0.0|100
0|2020-10-22|454.0|0|463.0|0|1.0|0|0.0|100
0|2020-10-23|460.0|0|471.0|0|1.0|0|0.0|100
0|2020-10-24|470.0|0|471.0|0|1.0|0|0.0|100
0|2020-10-25|476.0|0|471.0|0|1.0|0|0.0|100
0|2020-10-26|481.0|0|487.0|0|1.0|0|0.0|100
0|2020-10-27|487.0|0|495.0|0|1.0|0|0.0|100
0|2020-10-28|492.0|0|503.0|0|1.0|0|0.0|100
0|2020-10-29|508.0|0|513.0|0|1.0|0|0.0|100
0|2020-10-30|517.0|0|522.0|0|1.0|0|0.0|100
0|2020-10-31|523.0|0|523.0|0|1.0|0|0.0|100
0|2020-11-01|527.0|0|527.0|0|1.0|0|0.0|100
0|2020-11-02|533.0|0|539.0|0|1.0|0|0.0|100
0|2020-11-03|541.0|0|548.0|0|2.0|0|0.0|100
0|2020-11-04|547.0|0|558.0|0|2.0|0|0.0|100
0|2020-11-05|558.0|0|572.0|0|2.0|0|0.0|100
0|2020-11-06|575.0|0|590.0|0|2.0|0|0.0|100
0|2020-11-07|588.0|0|590.0|0|2.0|0|0.0|100
0|2020-11-08|598.0|0|598.0|0|2.0|0|0.0|100
0|2020-11-09|612.0|0|631.0|0|2.0|0|0.0|100
0|2020-11-10|635.0|0|650.0|0|2.0|0|0.0|100
0|2020-11-11|653.0|0|672.0|0|2.0|0|0.0|100
0|2020-11-12|673.0|0|688.0|0|2.0|0|0.0|100
0|2020-11-13|696.0|0|706.0|0|2.0|0|0.0|100
0|2020-11-14|738.0|0|738.0|0|2.0|0|0.0|100
0|2020-11-15|738.0|0|738.0|0|2.0|0|0.0|100
0|2020-11-16|743.0|0|773.0|0|2.0|0|0.0|100
0|2020-11-17|779.0|0|784.0|0|2.0|0|0.0|100
0|2020-11-18|789.0|0|807.0|0|3.0|0|0.0|100
0|2020-11-19|809.0|0|823.0|0|3.0|0|0.0|100
0|2020-11-20|839.0|0|846.0|0|3.0|0|0.0|100
0|2020-11-21|843.0|0|846.0|0|3.0|0|0.0|100
0|2020-11-22|843.0|0|846.0|0|3.0|0|0.0|100
0|2020-11-23|854.0|0|872.0|0|3.0|0|0.0|100
0|2020-11-24|875.0|0|908.0|0|3.0|0|0.0|100
0|2020-11-25|914.0|0|939.0|0|3.0|0|0.0|100
0|2020-11-26|914.0|0|939.0|0|3.0|0|0.0|100
0|2020-11-27|959.0|0|965.0|0|3.0|0|0.0|100
0|2020-11-28|970.0|0|970.0|0|3.0|0|0.0|100
0|2020-11-29|970.0|0|970.0|0|3.0|0|0.0|100
0|2020-11-30|978.0|0|997.0|0|4.0|0|0.0|100
0|2020-12-01|1002.0|0|1009.0|0|4.0|0|0.0|100
0|2020-12-02|1028.0|0|1056.0|0|6.0|0|0.0|100
0|2020-12-03|1072.0|0|1104.0|0|7.0|0|0.0|100
0|2020-12-04|1128.0|0|1139.0|0|8.0|0|0.0|100
0|2020-12-05|1162.0|0|1162.0|0|8.0|0|0.0|100
0|2020-12-06|1186.0|0|1186.0|0|8.0|0|0.0|100
0|2020-12-07|1207.0|0|1230.0|0|9.0|0|0.0|100
0|2020-12-08|1249.0|0|1262.0|0|9.0|0|0.0|100
0|2020-12-09|1287.0|0|1298.0|0|9.0|0|0.0|100
0|2020-12-10|1314.0|0|1341.0|0|9.0|0|0.0|100
0|2020-12-11|1368.0|0|1375.0|0|10.0|0|0.0|100
0|2020-12-12|1384.0|0|1384.0|0|10.0|0|0.0|100
0|2020-12-13|1387.0|0|1387.0|0|10.0|0|0.0|100
0|2020-12-14|1420.0|0|1430.0|0|11.0|0|0.0|100
0|2020-12-15|1444.0|0|1453.0|0|11.0|0|0.0|100
0|2020-12-16|1481.0|0|1504.0|0|11.0|0|0.0|100
0|2020-12-17|1523.0|0|1538.0|0|11.0|0|0.0|100
0|2020-12-18|1563.0|0|1567.0|0|12.0|0|0.0|100
0|2020-12-19|1592.0|0|1592.0|0|12.0|0|0.0|100
0|2020-12-20|1623.0|0|1623.0|0|12.0|0|0.0|100
0|2020-12-21|1651.0|0|1675.0|0|12.0|0|0.0|100
0|2020-12-22|1721.0|0|1733.0|0|12.0|0|0.0|100
0|2020-12-23|1770.0|0|1773.0|0|12.0|0|0.0|100
0|2020-12-24|1786.0|0|1798.0|0|12.0|0|0.0|100
0|2020-12-25|1786.0|0|1798.0|0|12.0|0|0.0|100
0|2020-12-26|1807.0|0|1807.0|0|12.0|0|0.0|100
0|2020-12-27|1835.0|0|1835.0|0|12.0|0|0.0|100
0|2020-12-28|1873.0|0|1876.0|0|12.0|0|0.0|100
0|2020-12-29|1902.0|0|1912.0|0|13.0|0|0.0|100
0|2020-12-30|1942.0|0|1955.0|0|13.0|0|0.0|100
0|2020-12-31|1960.0|0|1968.0|0|13.0|0|0.0|100
0|2021-01-01|1960.0|0|1968.0|0|13.0|0|0.0|100
0|2021-01-02|1998.0|0|1998.0|0|13.0|0|0.0|100
0|2021-01-03|2010.0|0|2010.0|0|13.0|0|0.0|100
0|2021-01-04|2043.0|0|2048.0|0|13.0|0|0.0|100
0|2021-01-05|2064.0|0|2064.0|0|14.0|0|0.0|100
0|2021-01-06|2086.0|0|2094.0|0|15.0|0|0.0|100
0|2021-01-07|2124.0|0|2134.0|0|17.0|0|0.0|100
0|2021-01-08|2162.0|0|2163.0|0|17.0|0|0.0|100
0|2021-01-09|2205.0|0|2205.0|0|17.0|0|0.0|100
0|2021-01-10|2205.0|0|2205.0|0|17.0|0|0.0|100
0|2021-01-11|2215.0|0|2230.0|0|18.0|0|0.0|100
0|2021-01-12|2260.0|0|2263.0|0|18.0|0|0.0|100
0|2021-01-13|2299.0|0|2299.0|0|18.0|0|0.0|100
0|2021-01-14|2332.0|0|2338.0|0|19.0|0|0.0|100
0|2021-01-15|2349.0|0|2353.0|0|22.0|0|0.0|100
0|2021-01-16|2386.0|0|2386.0|0|22.0|0|0.0|100
0|2021-01-17|2390.0|0|2390.0|0|22.0|0|0.0|100
0|2021-01-18|2390.0|0|2390.0|0|22.0|0|0.0|100
0|2021-01-19|2429.0|0|2452.0|0|23.0|0|0.0|100
0|2021-01-20|2477.0|0|2484.0|0|23.0|0|0.0|100
0|2021-01-21|2495.0|0|2507.0|0|24.0|0|0.0|100
0|2021-01-22|2525.0|0|2533.0|0|24.0|0|0.0|100
0|2021-01-23|2540.0|0|2540.0|0|24.0|0|0.0|100
0|2021-01-24|2548.0|0|2548.0|0|24.0|0|0.0|100
0|2021-01-25|2577.0|0|2578.0|0|24.0|0|0.0|100
0|2021-01-26|2583.0|0|2585.0|0|24.0|0|0.0|100
0|2021-01-27|2611.0|0|2618.0|0|26.0|0|0.0|100
0|2021-01-28|2649.0|0|2650.0|0|26.0|0|0.0|100
0|2021-01-29|2669.0|0|2671.0|0|27.0|0|0.0|100
0|2021-01-30|2691.0|0|2691.0|0|27.0|0|0.0|100
0|2021-01-31|2691.0|0|2691.0|0|27.0|0|0.0|100
0|2021-02-01|2722.0|0|2728.0|0|27.0|0|0.0|100
0|2021-02-02|2745.0|0|2745.0|0|27.0|0|0.0|100
0|2021-02-03|2771.0|0|2771.0|0|28.0|0|0.0|100
0|2021-02-04|2795.0|0|2795.0|0|28.0|0|0.0|100
0|2021-02-05|2805.0|0|2805.0|0|29.0|0|0.0|100
0|2021-02-06|2818.0|0|2818.0|0|29.0|0|0.0|100
