|dates|Cecil_Maryland_UnitedStates.JHU_ConfirmedCases.data|Cecil_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Cecil_Maryland_UnitedStates.NYT_ConfirmedCases.data|Cecil_Maryland_UnitedStates.NYT_ConfirmedCases.missing|Cecil_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Cecil_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Cecil_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Cecil_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-31|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-02|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-03|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-04|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-04-05|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-04-06|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-04-07|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-08|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-09|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-10|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-04-11|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-04-12|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-04-13|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-04-14|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-04-15|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-04-16|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-04-17|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-04-18|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-04-19|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-04-20|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-04-21|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-04-22|134.0|0|134.0|0|5.0|0|0.0|100
0|2020-04-23|140.0|0|140.0|0|5.0|0|0.0|100
0|2020-04-24|140.0|0|144.0|0|5.0|0|0.0|100
0|2020-04-25|146.0|0|146.0|0|5.0|0|0.0|100
0|2020-04-26|154.0|0|154.0|0|5.0|0|0.0|100
0|2020-04-27|163.0|0|163.0|0|5.0|0|0.0|100
0|2020-04-28|163.0|0|163.0|0|6.0|0|0.0|100
0|2020-04-29|164.0|0|164.0|0|8.0|0|0.0|100
0|2020-04-30|167.0|0|167.0|0|8.0|0|0.0|100
0|2020-05-01|176.0|0|176.0|0|8.0|0|0.0|100
0|2020-05-02|187.0|0|187.0|0|8.0|0|0.0|100
0|2020-05-03|188.0|0|188.0|0|9.0|0|0.0|100
0|2020-05-04|194.0|0|194.0|0|10.0|0|0.0|100
0|2020-05-05|195.0|0|195.0|0|13.0|0|0.0|100
0|2020-05-06|200.0|0|200.0|0|13.0|0|0.0|100
0|2020-05-07|208.0|0|208.0|0|13.0|0|0.0|100
0|2020-05-08|211.0|0|211.0|0|13.0|0|0.0|100
0|2020-05-09|219.0|0|219.0|0|13.0|0|0.0|100
0|2020-05-10|242.0|0|242.0|0|13.0|0|0.0|100
0|2020-05-11|267.0|0|267.0|0|13.0|0|0.0|100
0|2020-05-12|270.0|0|270.0|0|15.0|0|0.0|100
0|2020-05-13|271.0|0|271.0|0|15.0|0|0.0|100
