|dates|Oconee_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Oconee_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Oconee_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Oconee_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Oconee_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Oconee_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Oconee_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Oconee_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-05-14|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-15|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-05-16|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-17|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-18|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-19|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-20|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-21|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-22|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-05-23|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-24|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-05-25|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-05-26|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-05-27|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-05-28|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-05-29|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-05-30|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-05-31|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-06-01|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-02|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-03|55.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-04|55.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-05|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-06|55.0|0|57.0|0|0.0|0|0.0|100
0|2020-06-07|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-06-08|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-06-09|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-06-10|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-06-11|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-06-12|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-06-13|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-06-14|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-06-15|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-06-16|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-06-17|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-06-18|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-06-19|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-06-20|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-06-21|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-06-22|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-06-23|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-06-24|157.0|0|157.0|0|1.0|0|0.0|100
0|2020-06-25|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-06-26|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-06-27|224.0|0|224.0|0|1.0|0|0.0|100
0|2020-06-28|244.0|0|244.0|0|1.0|0|0.0|100
0|2020-06-29|252.0|0|252.0|0|1.0|0|0.0|100
0|2020-06-30|260.0|0|260.0|0|1.0|0|0.0|100
0|2020-07-01|271.0|0|271.0|0|1.0|0|0.0|100
0|2020-07-02|290.0|0|290.0|0|1.0|0|0.0|100
0|2020-07-03|304.0|0|304.0|0|1.0|0|0.0|100
0|2020-07-04|318.0|0|318.0|0|1.0|0|0.0|100
0|2020-07-05|330.0|0|330.0|0|1.0|0|0.0|100
0|2020-07-06|334.0|0|334.0|0|1.0|0|0.0|100
0|2020-07-07|350.0|0|350.0|0|1.0|0|0.0|100
0|2020-07-08|358.0|0|358.0|0|1.0|0|0.0|100
0|2020-07-09|373.0|0|373.0|0|1.0|0|0.0|100
0|2020-07-10|411.0|0|411.0|0|1.0|0|0.0|100
0|2020-07-11|428.0|0|428.0|0|1.0|0|0.0|100
0|2020-07-12|443.0|0|443.0|0|1.0|0|0.0|100
0|2020-07-13|448.0|0|448.0|0|1.0|0|0.0|100
0|2020-07-14|460.0|0|460.0|0|1.0|0|0.0|100
0|2020-07-15|475.0|0|475.0|0|2.0|0|0.0|100
0|2020-07-16|492.0|0|492.0|0|2.0|0|0.0|100
0|2020-07-17|511.0|0|511.0|0|2.0|0|0.0|100
0|2020-07-18|545.0|0|545.0|0|2.0|0|0.0|100
0|2020-07-19|561.0|0|561.0|0|2.0|0|0.0|100
0|2020-07-20|570.0|0|570.0|0|2.0|0|0.0|100
0|2020-07-21|577.0|0|577.0|0|2.0|0|0.0|100
0|2020-07-22|585.0|0|585.0|0|2.0|0|0.0|100
0|2020-07-23|615.0|0|615.0|0|2.0|0|0.0|100
0|2020-07-24|632.0|0|632.0|0|2.0|0|0.0|100
0|2020-07-25|633.0|0|633.0|0|3.0|0|0.0|100
0|2020-07-26|647.0|0|647.0|0|3.0|0|0.0|100
0|2020-07-27|662.0|0|662.0|0|3.0|0|0.0|100
0|2020-07-28|671.0|0|671.0|0|5.0|0|0.0|100
0|2020-07-29|676.0|0|676.0|0|5.0|0|0.0|100
0|2020-07-30|699.0|0|699.0|0|6.0|0|0.0|100
0|2020-07-31|716.0|0|716.0|0|6.0|0|0.0|100
0|2020-08-01|738.0|0|738.0|0|7.0|0|0.0|100
0|2020-08-02|746.0|0|746.0|0|7.0|0|0.0|100
0|2020-08-03|755.0|0|755.0|0|7.0|0|0.0|100
0|2020-08-04|761.0|0|761.0|0|7.0|0|0.0|100
0|2020-08-05|771.0|0|771.0|0|7.0|0|0.0|100
0|2020-08-06|787.0|0|787.0|0|8.0|0|0.0|100
0|2020-08-07|802.0|0|802.0|0|9.0|0|0.0|100
0|2020-08-08|815.0|0|815.0|0|9.0|0|0.0|100
0|2020-08-09|827.0|0|827.0|0|9.0|0|0.0|100
0|2020-08-10|839.0|0|839.0|0|10.0|0|0.0|100
0|2020-08-11|844.0|0|844.0|0|11.0|0|0.0|100
0|2020-08-12|847.0|0|847.0|0|11.0|0|0.0|100
0|2020-08-13|854.0|0|854.0|0|12.0|0|0.0|100
0|2020-08-14|864.0|0|864.0|0|12.0|0|0.0|100
0|2020-08-15|872.0|0|872.0|0|13.0|0|0.0|100
0|2020-08-16|877.0|0|877.0|0|13.0|0|0.0|100
0|2020-08-17|882.0|0|882.0|0|13.0|0|0.0|100
0|2020-08-18|890.0|0|890.0|0|15.0|0|0.0|100
0|2020-08-19|891.0|0|891.0|0|15.0|0|0.0|100
0|2020-08-20|903.0|0|903.0|0|15.0|0|0.0|100
0|2020-08-21|924.0|0|924.0|0|15.0|0|0.0|100
0|2020-08-22|933.0|0|933.0|0|15.0|0|0.0|100
0|2020-08-23|946.0|0|946.0|0|16.0|0|0.0|100
0|2020-08-24|960.0|0|960.0|0|16.0|0|0.0|100
0|2020-08-25|995.0|0|995.0|0|16.0|0|0.0|100
0|2020-08-26|998.0|0|998.0|0|18.0|0|0.0|100
0|2020-08-27|999.0|0|999.0|0|18.0|0|0.0|100
0|2020-08-28|1028.0|0|1028.0|0|19.0|0|0.0|100
0|2020-08-29|1039.0|0|1039.0|0|19.0|0|0.0|100
0|2020-08-30|1062.0|0|1062.0|0|19.0|0|0.0|100
0|2020-08-31|1077.0|0|1077.0|0|19.0|0|0.0|100
0|2020-09-01|1082.0|0|1082.0|0|19.0|0|0.0|100
0|2020-09-02|1093.0|0|1093.0|0|19.0|0|0.0|100
0|2020-09-03|1117.0|0|1117.0|0|19.0|0|0.0|100
0|2020-09-04|1136.0|0|1136.0|0|20.0|0|0.0|100
0|2020-09-05|1159.0|0|1159.0|0|20.0|0|0.0|100
0|2020-09-06|1174.0|0|1174.0|0|20.0|0|0.0|100
0|2020-09-07|1204.0|0|1204.0|0|20.0|0|0.0|100
0|2020-09-08|1209.0|0|1209.0|0|20.0|0|0.0|100
0|2020-09-09|1209.0|0|1209.0|0|20.0|0|0.0|100
0|2020-09-10|1198.0|0|1198.0|0|21.0|0|0.0|100
0|2020-09-11|1223.0|0|1223.0|0|24.0|0|0.0|100
0|2020-09-12|1245.0|0|1245.0|0|23.0|0|0.0|100
0|2020-09-13|1271.0|0|1271.0|0|24.0|0|0.0|100
0|2020-09-14|1281.0|0|1281.0|0|24.0|0|0.0|100
0|2020-09-15|1291.0|0|1291.0|0|24.0|0|0.0|100
0|2020-09-16|1297.0|0|1297.0|0|25.0|0|0.0|100
0|2020-09-17|1311.0|0|1311.0|0|26.0|0|0.0|100
0|2020-09-18|1321.0|0|1321.0|0|27.0|0|0.0|100
0|2020-09-19|1329.0|0|1329.0|0|27.0|0|0.0|100
0|2020-09-20|1336.0|0|1336.0|0|27.0|0|0.0|100
0|2020-09-21|1344.0|0|1344.0|0|27.0|0|0.0|100
0|2020-09-22|1355.0|0|1355.0|0|28.0|0|0.0|100
0|2020-09-23|1363.0|0|1363.0|0|26.0|0|0.0|100
0|2020-09-24|1373.0|0|1373.0|0|26.0|0|0.0|100
0|2020-09-25|1387.0|0|1387.0|0|26.0|0|0.0|100
0|2020-09-26|1412.0|0|1412.0|0|26.0|0|0.0|100
0|2020-09-27|1419.0|0|1419.0|0|26.0|0|0.0|100
0|2020-09-28|1426.0|0|1426.0|0|26.0|0|0.0|100
0|2020-09-29|1694.0|0|1694.0|0|27.0|0|0.0|100
0|2020-09-30|1697.0|0|1697.0|0|28.0|0|0.0|100
0|2020-10-01|1767.0|0|1767.0|0|28.0|0|0.0|100
0|2020-10-02|1785.0|0|1785.0|0|28.0|0|0.0|100
0|2020-10-03|1877.0|0|1877.0|0|28.0|0|0.0|100
0|2020-10-04|1943.0|0|1943.0|0|28.0|0|0.0|100
0|2020-10-05|1965.0|0|1965.0|0|28.0|0|0.0|100
0|2020-10-06|1982.0|0|1982.0|0|28.0|0|0.0|100
0|2020-10-07|1992.0|0|1992.0|0|28.0|0|0.0|100
0|2020-10-08|2032.0|0|2032.0|0|28.0|0|0.0|100
0|2020-10-09|2086.0|0|2086.0|0|28.0|0|0.0|100
0|2020-10-10|2114.0|0|2114.0|0|29.0|0|0.0|100
0|2020-10-11|2139.0|0|2139.0|0|29.0|0|0.0|100
0|2020-10-12|2173.0|0|2173.0|0|29.0|0|0.0|100
0|2020-10-13|2180.0|0|2180.0|0|29.0|0|0.0|100
0|2020-10-14|2191.0|0|2191.0|0|29.0|0|0.0|100
0|2020-10-15|2237.0|0|2237.0|0|29.0|0|0.0|100
0|2020-10-16|2266.0|0|2266.0|0|30.0|0|0.0|100
0|2020-10-17|2283.0|0|2283.0|0|31.0|0|0.0|100
0|2020-10-18|2298.0|0|2298.0|0|31.0|0|0.0|100
0|2020-10-19|2311.0|0|2311.0|0|31.0|0|0.0|100
0|2020-10-20|2320.0|0|2320.0|0|31.0|0|0.0|100
0|2020-10-21|2340.0|0|2340.0|0|31.0|0|0.0|100
0|2020-10-22|2364.0|0|2364.0|0|32.0|0|0.0|100
0|2020-10-23|2381.0|0|2381.0|0|33.0|0|0.0|100
0|2020-10-24|2401.0|0|2401.0|0|33.0|0|0.0|100
0|2020-10-25|2428.0|0|2428.0|0|33.0|0|0.0|100
0|2020-10-26|2439.0|0|2439.0|0|33.0|0|0.0|100
0|2020-10-27|2444.0|0|2444.0|0|33.0|0|0.0|100
0|2020-10-28|2448.0|0|2448.0|0|34.0|0|0.0|100
0|2020-10-29|2484.0|0|2484.0|0|34.0|0|0.0|100
0|2020-10-30|2502.0|0|2502.0|0|34.0|0|0.0|100
0|2020-10-31|2519.0|0|2519.0|0|34.0|0|0.0|100
0|2020-11-01|2547.0|0|2547.0|0|34.0|0|0.0|100
0|2020-11-02|2563.0|0|2563.0|0|34.0|0|0.0|100
0|2020-11-03|2577.0|0|2577.0|0|34.0|0|0.0|100
0|2020-11-04|2587.0|0|2587.0|0|34.0|0|0.0|100
0|2020-11-05|2589.0|0|2589.0|0|34.0|0|0.0|100
0|2020-11-06|2617.0|0|2617.0|0|34.0|0|0.0|100
0|2020-11-07|2642.0|0|2642.0|0|34.0|0|0.0|100
0|2020-11-08|2655.0|0|2655.0|0|34.0|0|0.0|100
0|2020-11-09|2665.0|0|2665.0|0|34.0|0|0.0|100
0|2020-11-10|2686.0|0|2686.0|0|34.0|0|0.0|100
0|2020-11-11|2696.0|0|2696.0|0|34.0|0|0.0|100
0|2020-11-12|2713.0|0|2713.0|0|35.0|0|0.0|100
0|2020-11-13|2756.0|0|2756.0|0|36.0|0|0.0|100
0|2020-11-14|2780.0|0|2780.0|0|36.0|0|0.0|100
0|2020-11-15|2809.0|0|2809.0|0|36.0|0|0.0|100
0|2020-11-16|2835.0|0|2835.0|0|36.0|0|0.0|100
0|2020-11-17|2865.0|0|2865.0|0|37.0|0|0.0|100
0|2020-11-18|2888.0|0|2888.0|0|37.0|0|0.0|100
0|2020-11-19|2925.0|0|2925.0|0|37.0|0|0.0|100
0|2020-11-20|2969.0|0|2969.0|0|37.0|0|0.0|100
0|2020-11-21|3019.0|0|3019.0|0|40.0|0|0.0|100
0|2020-11-22|3059.0|0|3059.0|0|40.0|0|0.0|100
0|2020-11-23|3076.0|0|3076.0|0|40.0|0|0.0|100
0|2020-11-24|3127.0|0|3127.0|0|40.0|0|0.0|100
0|2020-11-25|3173.0|0|3173.0|0|40.0|0|0.0|100
0|2020-11-26|3173.0|0|3173.0|0|40.0|0|0.0|100
0|2020-11-27|3234.0|0|3234.0|0|40.0|0|0.0|100
0|2020-11-28|3323.0|0|3323.0|0|40.0|0|0.0|100
0|2020-11-29|3348.0|0|3348.0|0|40.0|0|0.0|100
0|2020-11-30|3385.0|0|3385.0|0|41.0|0|0.0|100
0|2020-12-01|3426.0|0|3426.0|0|42.0|0|0.0|100
0|2020-12-02|3466.0|0|3466.0|0|42.0|0|0.0|100
0|2020-12-03|3528.0|0|3528.0|0|43.0|0|0.0|100
0|2020-12-04|3601.0|0|3601.0|0|43.0|0|0.0|100
0|2020-12-05|3670.0|0|3670.0|0|44.0|0|0.0|100
0|2020-12-06|3722.0|0|3722.0|0|44.0|0|0.0|100
0|2020-12-07|3785.0|0|3785.0|0|44.0|0|0.0|100
0|2020-12-08|3827.0|0|3827.0|0|45.0|0|0.0|100
0|2020-12-09|3876.0|0|3876.0|0|45.0|0|0.0|100
0|2020-12-10|3924.0|0|3924.0|0|45.0|0|0.0|100
0|2020-12-11|3985.0|0|3985.0|0|46.0|0|0.0|100
0|2020-12-12|4067.0|0|4067.0|0|46.0|0|0.0|100
0|2020-12-13|4137.0|0|4137.0|0|49.0|0|0.0|100
0|2020-12-14|4195.0|0|4195.0|0|49.0|0|0.0|100
0|2020-12-15|4228.0|0|4228.0|0|49.0|0|0.0|100
0|2020-12-16|4274.0|0|4274.0|0|53.0|0|0.0|100
0|2020-12-17|4353.0|0|4353.0|0|53.0|0|0.0|100
0|2020-12-18|4435.0|0|4435.0|0|54.0|0|0.0|100
0|2020-12-19|4519.0|0|4519.0|0|54.0|0|0.0|100
0|2020-12-20|4580.0|0|4580.0|0|57.0|0|0.0|100
0|2020-12-21|4628.0|0|4628.0|0|57.0|0|0.0|100
0|2020-12-22|4673.0|0|4673.0|0|57.0|0|0.0|100
0|2020-12-23|4749.0|0|4749.0|0|58.0|0|0.0|100
0|2020-12-24|4816.0|0|4816.0|0|58.0|0|0.0|100
0|2020-12-25|4816.0|0|4816.0|0|58.0|0|0.0|100
0|2020-12-26|4923.0|0|4923.0|0|60.0|0|0.0|100
0|2020-12-27|5047.0|0|5047.0|0|60.0|0|0.0|100
0|2020-12-28|5077.0|0|5077.0|0|60.0|0|0.0|100
0|2020-12-29|5127.0|0|5127.0|0|61.0|0|0.0|100
0|2020-12-30|5192.0|0|5192.0|0|61.0|0|0.0|100
0|2020-12-31|5241.0|0|5241.0|0|62.0|0|0.0|100
0|2021-01-01|5241.0|0|5241.0|0|62.0|0|0.0|100
0|2021-01-02|5340.0|0|5340.0|0|62.0|0|0.0|100
0|2021-01-03|5492.0|0|5492.0|0|63.0|0|0.0|100
0|2021-01-04|5539.0|0|5539.0|0|63.0|0|0.0|100
0|2021-01-05|5620.0|0|5620.0|0|63.0|0|0.0|100
0|2021-01-06|5674.0|0|5674.0|0|68.0|0|0.0|100
0|2021-01-07|5729.0|0|5729.0|0|70.0|0|0.0|100
0|2021-01-08|5883.0|0|5883.0|0|71.0|0|0.0|100
0|2021-01-09|5954.0|0|5954.0|0|72.0|0|0.0|100
0|2021-01-10|6056.0|0|6056.0|0|73.0|0|0.0|100
0|2021-01-11|6088.0|0|6088.0|0|73.0|0|0.0|100
0|2021-01-12|6114.0|0|6114.0|0|73.0|0|0.0|100
0|2021-01-13|6222.0|0|6222.0|0|74.0|0|0.0|100
0|2021-01-14|6318.0|0|6318.0|0|75.0|0|0.0|100
0|2021-01-15|6401.0|0|6401.0|0|78.0|0|0.0|100
0|2021-01-16|6550.0|0|6550.0|0|78.0|0|0.0|100
0|2021-01-17|6659.0|0|6659.0|0|81.0|0|0.0|100
0|2021-01-18|6700.0|0|6700.0|0|81.0|0|0.0|100
0|2021-01-19|6739.0|0|6739.0|0|81.0|0|0.0|100
0|2021-01-20|6782.0|0|6782.0|0|82.0|0|0.0|100
0|2021-01-21|6858.0|0|6858.0|0|82.0|0|0.0|100
0|2021-01-22|6951.0|0|6951.0|0|83.0|0|0.0|100
0|2021-01-23|7037.0|0|7037.0|0|84.0|0|0.0|100
0|2021-01-24|7151.0|0|7151.0|0|85.0|0|0.0|100
0|2021-01-25|7224.0|0|7224.0|0|85.0|0|0.0|100
0|2021-01-26|7252.0|0|7252.0|0|85.0|0|0.0|100
0|2021-01-27|7286.0|0|7286.0|0|87.0|0|0.0|100
0|2021-01-28|7369.0|0|7369.0|0|93.0|0|0.0|100
0|2021-01-29|7434.0|0|7434.0|0|93.0|0|0.0|100
0|2021-01-30|7514.0|0|7514.0|0|95.0|0|0.0|100
