|dates|Yellowstone_Montana_UnitedStates.AverageDailyTemperature.data|Yellowstone_Montana_UnitedStates.AverageDailyTemperature.missing|Yellowstone_Montana_UnitedStates.AverageDewPoint.data|Yellowstone_Montana_UnitedStates.AverageDewPoint.missing|Yellowstone_Montana_UnitedStates.AverageRelativeHumidity.data|Yellowstone_Montana_UnitedStates.AverageRelativeHumidity.missing|Yellowstone_Montana_UnitedStates.AverageSurfaceAirPressure.data|Yellowstone_Montana_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-01-01|41.333333333333336|0|22.333333333333332|0|48.895833333333336|0|25.753541666666674|0
0|2020-01-02|37.479166666666664|0|19.541666666666668|0|50.541666666666664|0|26.018958333333334|0
0|2020-01-03|35.791666666666664|0|18.833333333333332|0|52.333333333333336|0|26.24875|0
0|2020-01-04|43.666666666666664|0|18.041666666666668|0|37.020833333333336|0|26.215208333333337|0
0|2020-01-05|31.875|0|8.583333333333334|0|38.375|0|26.424166666666668|0
0|2020-01-06|35.25|0|10.041666666666666|0|35.791666666666664|0|26.329583333333332|0
0|2020-01-07|33.166666666666664|0|23.166666666666668|0|70.72916666666667|0|26.232083333333335|0
0|2020-01-08|36.6875|0|20.07986111111111|0|55.19444444444445|0|25.908680555555552|0
0|2020-01-09|20.81597222222222|0|14.229166666666666|0|76.72916666666667|0|26.126562500000002|0
0|2020-01-10|14.347222222222223|0|7.920138888888888|0|77.125|0|26.3071875|0
0|2020-01-11|29.333333333333332|0|12.0|0|48.708333333333336|0|26.00250000000001|0
0|2020-01-12|24.159722222222225|0|13.576388888888888|0|66.125|0|26.030624999999997|0
0|2020-01-13|6.90625|0|3.5083333333333333|0|86.01597222222222|0|26.084625000000003|0
0|2020-01-14|-3.0583333333333336|0|-7.507638888888888|0|81.20277777777777|0|26.18007638888889|0
0|2020-01-15|0.18402777777777798|0|-4.996527777777778|0|79.01388888888889|0|26.396909722222222|0
0|2020-01-16|11.708333333333334|0|4.895833333333333|0|74.54166666666667|0|26.190416666666664|0
0|2020-01-17|9.13888888888889|0|4.208333333333333|0|80.84722222222223|0|26.16486111111111|0
0|2020-01-18|8.166666666666666|0|1.8958333333333333|0|75.91666666666667|0|26.526250000000008|0
0|2020-01-19|28.5|0|13.291666666666666|0|54.416666666666664|0|26.586666666666655|0
0|2020-01-20|36.833333333333336|0|17.25|0|45.791666666666664|0|26.38458333333334|0
0|2020-01-21|43.375|0|21.875|0|42.791666666666664|0|26.104583333333323|0
0|2020-01-22|38.625|0|19.083333333333332|0|46.958333333333336|0|26.207916666666673|0
0|2020-01-23|35.625|0|16.5|0|46.5|0|26.34041666666666|0
0|2020-01-24|41.625|0|21.916666666666668|0|46.291666666666664|0|26.195416666666677|0
0|2020-01-25|42.041666666666664|0|19.25|0|41.875|0|26.241249999999997|0
0|2020-01-26|39.708333333333336|0|23.5|0|53.25|0|26.258333333333336|0
0|2020-01-27|37.55555555555555|0|24.25|0|61.48611111111111|0|26.278333333333336|0
0|2020-01-28|35.333333333333336|0|18.583333333333332|0|52.875|0|26.27791666666666|0
0|2020-01-29|39.27777777777778|0|22.083333333333332|0|51.73611111111111|0|26.29958333333333|0
0|2020-01-30|38.30555555555555|0|19.47222222222222|0|49.75|0|26.336944444444445|0
0|2020-01-31|43.875|0|20.0|0|38.791666666666664|0|26.27458333333334|0
0|2020-02-01|52.9375|0|18.416666666666668|0|27.4375|0|26.11791666666666|0
0|2020-02-02|31.368650793650797|0|23.05099206349206|0|75.26031746031747|0|26.17061507936508|0
0|2020-02-03|19.197916666666668|0|15.638888888888888|0|86.45833333333333|0|26.293020833333333|0
0|2020-02-04|14.583333333333334|0|7.125|0|72.91666666666667|0|26.32541666666666|0
0|2020-02-05|22.666666666666668|0|11.25|0|61.75|0|26.063333333333343|0
0|2020-02-06|29.871527777777782|0|23.1875|0|76.4826388888889|0|26.014027777777784|0
0|2020-02-07|28.884722222222223|0|26.016666666666666|0|89.03125|0|26.16172916666667|0
0|2020-02-08|30.4375|0|24.993055555555554|0|81.19513888888888|0|26.056805555555556|0
0|2020-02-09|23.884722222222223|0|17.02777777777778|0|75.68472222222222|0|26.34505555555555|0
0|2020-02-10|26.25|0|16.854166666666668|0|68.75|0|26.433125000000008|0
0|2020-02-11|27.416666666666668|0|15.833333333333334|0|62.583333333333336|0|26.16458333333334|0
0|2020-02-12|21.354166666666668|0|16.188888888888886|0|80.72500000000001|0|26.38909722222222|0
0|2020-02-13|21.291666666666668|0|13.791666666666666|0|74.29166666666667|0|26.20833333333333|0
0|2020-02-14|33.791666666666664|0|18.666666666666668|0|54.375|0|26.06583333333334|0
0|2020-02-15|29.75|0|14.708333333333334|0|53.875|0|26.197916666666657|0
0|2020-02-16|34.291666666666664|0|20.930555555555554|0|58.944444444444436|0|26.09333333333333|0
0|2020-02-17|29.945833333333336|0|22.3125|0|73.96666666666667|0|26.304874999999996|0
0|2020-02-18|15.695138888888886|0|12.643749999999999|0|87.78194444444443|0|26.517138888888894|0
0|2020-02-19|14.958333333333334|0|7.854166666666667|0|74.60416666666667|0|26.62416666666667|0
0|2020-02-20|25.916666666666668|0|8.333333333333334|0|48.583333333333336|0|26.537083333333342|0
0|2020-02-21|34.125|0|8.75|0|35.375|0|26.34916666666666|0
0|2020-02-22|37.5|0|13.666666666666666|0|38.916666666666664|0|26.23166666666667|0
0|2020-02-23|35.041666666666664|0|19.708333333333332|0|54.25|0|26.198333333333338|0
0|2020-02-24|33.541666666666664|0|17.145833333333332|0|52.208333333333336|0|26.32715277777778|0
0|2020-02-25|26.666666666666668|0|14.791666666666666|0|62.333333333333336|0|26.681249999999995|0
0|2020-02-26|32.9375|0|16.447916666666668|0|51.927083333333336|0|26.43375|0
0|2020-02-27|39.114583333333336|0|20.302083333333332|0|50.791666666666664|0|26.453020833333344|0
0|2020-02-28|41.541666666666664|0|19.625|0|43.708333333333336|0|26.34375|0
0|2020-02-29|45.319444444444436|0|19.805555555555554|0|37.75|0|26.028611111111115|0
0|2020-03-01|34.25|0|13.583333333333334|0|44.5|0|26.24625|0
0|2020-03-02|39.208333333333336|0|13.875|0|37.333333333333336|0|26.02416666666667|0
0|2020-03-03|45.708333333333336|0|16.458333333333332|0|33.208333333333336|0|26.075416666666666|0
0|2020-03-04|42.666666666666664|0|18.208333333333332|0|40.0|0|26.164166666666663|0
0|2020-03-05|39.541666666666664|0|14.833333333333334|0|39.458333333333336|0|26.47875|0
0|2020-03-06|53.791666666666664|0|22.625|0|31.083333333333332|0|26.23166666666667|0
0|2020-03-07|53.333333333333336|0|25.625|0|35.958333333333336|0|26.01333333333334|0
0|2020-03-08|31.835416666666664|0|26.790277777777778|0|81.90277777777777|0|26.19382638888889|0
0|2020-03-09|33.979166666666664|0|27.125|0|77.72916666666667|0|26.309583333333332|0
0|2020-03-10|41.666666666666664|0|22.0|0|52.5|0|26.31|0
0|2020-03-11|46.229166666666664|0|24.076388888888886|0|47.63194444444445|0|26.08875|0
0|2020-03-12|30.583333333333332|0|23.427083333333332|0|76.07291666666667|0|26.339826388888884|0
0|2020-03-13|27.46875|0|24.083333333333332|0|87.18055555555554|0|26.326354166666672|0
0|2020-03-14|28.6875|0|22.635416666666668|0|78.60416666666667|0|26.305000000000003|0
0|2020-03-15|14.239236111111111|0|9.843055555555555|0|82.76597222222223|0|26.504909722222223|0
0|2020-03-16|21.27777777777778|0|14.041666666666666|0|74.43055555555556|0|26.50034722222222|0
0|2020-03-17|33.916666666666664|0|22.5|0|66.54166666666667|0|26.184583333333336|0
0|2020-03-18|26.173611111111114|0|21.333333333333332|0|82.00000000000001|0|26.232013888888897|0
0|2020-03-19|24.333333333333332|0|19.979166666666668|0|83.33333333333333|0|26.457986111111108|0
0|2020-03-20|23.208333333333332|0|16.958333333333332|0|78.27083333333333|0|26.502499999999998|0
0|2020-03-21|39.291666666666664|0|22.541666666666668|0|55.916666666666664|0|26.30458333333333|0
0|2020-03-22|35.625|0|26.916666666666668|0|71.99305555555556|0|26.262708333333336|0
0|2020-03-23|44.291666666666664|0|20.416666666666668|0|45.583333333333336|0|26.082083333333333|0
0|2020-03-24|39.56597222222222|0|28.93263888888889|0|69.77222222222223|0|26.125708333333336|0
0|2020-03-25|34.25992063492064|0|31.22668650793651|0|89.12996031746032|0|26.093960813492064|0
0|2020-03-26|36.96527777777778|0|21.01736111111111|0|59.395833333333336|0|26.053263888888882|0
0|2020-03-27|37.5|0|16.5|0|44.625|0|26.09708333333333|0
0|2020-03-28|40.541666666666664|0|20.208333333333332|0|46.291666666666664|0|26.184583333333336|0
0|2020-03-29|47.041666666666664|0|18.333333333333332|0|35.208333333333336|0|26.203749999999996|0
0|2020-03-30|47.166666666666664|0|21.666666666666668|0|39.5|0|26.195833333333326|0
0|2020-03-31|40.41111111111111|0|30.562003968253965|0|71.32926587301587|0|26.126074404761912|0
0|2020-04-01|21.45277777777778|0|16.363194444444446|0|80.94583333333334|0|26.271145833333335|0
