|dates|Columbiana_Ohio_UnitedStates.JHU_ConfirmedCases.data|Columbiana_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Columbiana_Ohio_UnitedStates.NYT_ConfirmedCases.data|Columbiana_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Columbiana_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Columbiana_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Columbiana_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Columbiana_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-27|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-28|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-29|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-30|11.0|0|11.0|0|2.0|0|0.0|100
0|2020-03-31|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-04-01|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-04-02|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-04-03|26.0|0|28.0|0|3.0|0|0.0|100
0|2020-04-04|36.0|0|36.0|0|5.0|0|0.0|100
0|2020-04-05|42.0|0|42.0|0|5.0|0|0.0|100
0|2020-04-06|53.0|0|53.0|0|5.0|0|0.0|100
0|2020-04-07|59.0|0|59.0|0|5.0|0|0.0|100
0|2020-04-08|71.0|0|71.0|0|6.0|0|0.0|100
0|2020-04-09|81.0|0|81.0|0|6.0|0|0.0|100
0|2020-04-10|92.0|0|92.0|0|6.0|0|0.0|100
0|2020-04-11|96.0|0|96.0|0|6.0|0|0.0|100
0|2020-04-12|105.0|0|105.0|0|6.0|0|0.0|100
0|2020-04-13|114.0|0|114.0|0|6.0|0|0.0|100
0|2020-04-14|115.0|0|115.0|0|8.0|0|0.0|100
0|2020-04-15|123.0|0|123.0|0|10.0|0|0.0|100
0|2020-04-16|136.0|0|136.0|0|10.0|0|0.0|100
0|2020-04-17|154.0|0|154.0|0|11.0|0|0.0|100
0|2020-04-18|161.0|0|161.0|0|13.0|0|0.0|100
0|2020-04-19|167.0|0|167.0|0|13.0|0|0.0|100
0|2020-04-20|182.0|0|182.0|0|13.0|0|0.0|100
0|2020-04-21|185.0|0|185.0|0|16.0|0|0.0|100
0|2020-04-22|195.0|0|195.0|0|16.0|0|0.0|100
0|2020-04-23|208.0|0|208.0|0|16.0|0|0.0|100
0|2020-04-24|214.0|0|214.0|0|18.0|0|0.0|100
0|2020-04-25|219.0|0|219.0|0|18.0|0|0.0|100
0|2020-04-26|223.0|0|223.0|0|18.0|0|0.0|100
0|2020-04-27|228.0|0|228.0|0|20.0|0|0.0|100
0|2020-04-28|235.0|0|235.0|0|21.0|0|0.0|100
0|2020-04-29|247.0|0|247.0|0|23.0|0|0.0|100
0|2020-04-30|253.0|0|253.0|0|23.0|0|0.0|100
0|2020-05-01|267.0|0|267.0|0|23.0|0|0.0|100
0|2020-05-02|274.0|0|274.0|0|24.0|0|0.0|100
0|2020-05-03|278.0|0|278.0|0|24.0|0|0.0|100
0|2020-05-04|287.0|0|287.0|0|25.0|0|0.0|100
0|2020-05-05|292.0|0|292.0|0|28.0|0|0.0|100
0|2020-05-06|297.0|0|297.0|0|29.0|0|0.0|100
0|2020-05-07|311.0|0|311.0|0|32.0|0|0.0|100
0|2020-05-08|313.0|0|313.0|0|33.0|0|0.0|100
0|2020-05-09|319.0|0|319.0|0|35.0|0|0.0|100
0|2020-05-10|325.0|0|325.0|0|35.0|0|0.0|100
0|2020-05-11|336.0|0|336.0|0|37.0|0|0.0|100
0|2020-05-12|343.0|0|343.0|0|39.0|0|0.0|100
0|2020-05-13|354.0|0|354.0|0|39.0|0|0.0|100
