|dates|Dunn_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Dunn_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Dunn_NorthDakota_UnitedStates.NYT_ConfirmedCases.data|Dunn_NorthDakota_UnitedStates.NYT_ConfirmedCases.missing|Dunn_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Dunn_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Dunn_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Dunn_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-18|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-31|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-01|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-02|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-03|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-04|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-05|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-06|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-07|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-08|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-09|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-10|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-11|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-12|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-13|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-18|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-22|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-23|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-07|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-08|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-09|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-10|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-11|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-12|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-13|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-14|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-15|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-16|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-17|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-18|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-19|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-20|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-21|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-22|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-23|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-24|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-25|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-26|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-27|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-28|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-29|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-30|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-31|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-08-01|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-02|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-03|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-04|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-05|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-06|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-07|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-08|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-09|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-10|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-11|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-12|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-13|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-14|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-15|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-16|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-17|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-18|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-19|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-08-20|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-21|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-22|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-23|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-24|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-25|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-26|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-27|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-28|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-29|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-30|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-31|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-09-01|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-09-02|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-03|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-04|51.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-05|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-06|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-07|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-08|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-09|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-10|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-11|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-12|53.0|0|58.0|0|1.0|0|0.0|100
0|2020-09-13|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-09-14|58.0|0|60.0|0|1.0|0|0.0|100
0|2020-09-15|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-09-16|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-09-17|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-09-18|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-09-19|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-09-20|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-09-21|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-09-22|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-09-23|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-09-24|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-09-25|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-09-26|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-09-27|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-09-28|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-09-29|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-09-30|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-10-01|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-10-02|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-10-03|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-10-04|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-10-05|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-10-06|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-10-07|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-10-08|146.0|0|146.0|0|3.0|0|0.0|100
0|2020-10-09|150.0|0|150.0|0|3.0|0|0.0|100
0|2020-10-10|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-10-11|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-10-12|168.0|0|168.0|0|4.0|0|0.0|100
0|2020-10-13|171.0|0|171.0|0|4.0|0|0.0|100
0|2020-10-14|175.0|0|175.0|0|4.0|0|0.0|100
0|2020-10-15|185.0|0|185.0|0|4.0|0|0.0|100
0|2020-10-16|188.0|0|188.0|0|4.0|0|0.0|100
0|2020-10-17|188.0|0|188.0|0|5.0|0|0.0|100
0|2020-10-18|190.0|0|190.0|0|5.0|0|0.0|100
0|2020-10-19|190.0|0|190.0|0|5.0|0|0.0|100
0|2020-10-20|193.0|0|193.0|0|5.0|0|0.0|100
0|2020-10-21|194.0|0|194.0|0|5.0|0|0.0|100
0|2020-10-22|194.0|0|195.0|0|5.0|0|0.0|100
0|2020-10-23|194.0|0|197.0|0|5.0|0|0.0|100
0|2020-10-24|194.0|0|199.0|0|5.0|0|0.0|100
0|2020-10-25|194.0|0|200.0|0|5.0|0|0.0|100
0|2020-10-26|200.0|0|200.0|0|5.0|0|0.0|100
0|2020-10-27|202.0|0|202.0|0|5.0|0|0.0|100
0|2020-10-28|202.0|0|203.0|0|5.0|0|0.0|100
0|2020-10-29|202.0|0|208.0|0|5.0|0|0.0|100
0|2020-10-30|202.0|0|212.0|0|5.0|0|0.0|100
0|2020-10-31|202.0|0|216.0|0|5.0|0|0.0|100
0|2020-11-01|202.0|0|217.0|0|5.0|0|0.0|100
0|2020-11-02|217.0|0|217.0|0|5.0|0|0.0|100
0|2020-11-03|217.0|0|219.0|0|5.0|0|0.0|100
0|2020-11-04|217.0|0|223.0|0|5.0|0|0.0|100
0|2020-11-05|217.0|0|228.0|0|5.0|0|0.0|100
0|2020-11-06|229.0|0|229.0|0|6.0|0|0.0|100
0|2020-11-07|230.0|0|230.0|0|6.0|0|0.0|100
0|2020-11-08|230.0|0|231.0|0|6.0|0|0.0|100
0|2020-11-09|230.0|0|232.0|0|6.0|0|0.0|100
0|2020-11-10|230.0|0|234.0|0|6.0|0|0.0|100
0|2020-11-11|230.0|0|236.0|0|6.0|0|0.0|100
0|2020-11-12|239.0|0|239.0|0|6.0|0|0.0|100
0|2020-11-13|239.0|0|242.0|0|6.0|0|0.0|100
0|2020-11-14|239.0|0|246.0|0|6.0|0|0.0|100
0|2020-11-15|239.0|0|248.0|0|6.0|0|0.0|100
0|2020-11-16|255.0|0|255.0|0|6.0|0|0.0|100
0|2020-11-17|255.0|0|256.0|0|6.0|0|0.0|100
0|2020-11-18|255.0|0|260.0|0|6.0|0|0.0|100
0|2020-11-19|255.0|0|266.0|0|6.0|0|0.0|100
0|2020-11-20|273.0|0|273.0|0|6.0|0|0.0|100
0|2020-11-21|273.0|0|279.0|0|6.0|0|0.0|100
0|2020-11-22|273.0|0|285.0|0|6.0|0|0.0|100
0|2020-11-23|273.0|0|287.0|0|6.0|0|0.0|100
0|2020-11-24|273.0|0|289.0|0|6.0|0|0.0|100
0|2020-11-25|273.0|0|292.0|0|6.0|0|0.0|100
0|2020-11-26|273.0|0|294.0|0|6.0|0|0.0|100
0|2020-11-27|273.0|0|296.0|0|6.0|0|0.0|100
0|2020-11-28|273.0|0|299.0|0|6.0|0|0.0|100
0|2020-11-29|299.0|0|299.0|0|6.0|0|0.0|100
0|2020-11-30|303.0|0|303.0|0|6.0|0|0.0|100
0|2020-12-01|303.0|0|305.0|0|6.0|0|0.0|100
0|2020-12-02|309.0|0|309.0|0|6.0|0|0.0|100
0|2020-12-03|311.0|0|311.0|0|6.0|0|0.0|100
0|2020-12-04|311.0|0|324.0|0|6.0|0|0.0|100
0|2020-12-05|327.0|0|327.0|0|6.0|0|0.0|100
0|2020-12-06|327.0|0|327.0|0|6.0|0|0.0|100
0|2020-12-07|328.0|0|328.0|0|6.0|0|0.0|100
0|2020-12-08|328.0|0|328.0|0|6.0|0|0.0|100
0|2020-12-09|328.0|0|332.0|0|6.0|0|0.0|100
0|2020-12-10|328.0|0|334.0|0|6.0|0|0.0|100
0|2020-12-11|338.0|0|338.0|0|6.0|0|0.0|100
0|2020-12-12|338.0|0|338.0|0|6.0|0|0.0|100
0|2020-12-13|338.0|0|340.0|0|6.0|0|0.0|100
0|2020-12-14|338.0|0|340.0|0|6.0|0|0.0|100
0|2020-12-15|338.0|0|340.0|0|6.0|0|0.0|100
0|2020-12-16|338.0|0|341.0|0|6.0|0|0.0|100
0|2020-12-17|338.0|0|343.0|0|6.0|0|0.0|100
0|2020-12-18|338.0|0|344.0|0|6.0|0|0.0|100
0|2020-12-19|345.0|0|345.0|0|7.0|0|0.0|100
0|2020-12-20|345.0|0|345.0|0|7.0|0|0.0|100
0|2020-12-21|346.0|0|346.0|0|7.0|0|0.0|100
0|2020-12-22|349.0|0|349.0|0|7.0|0|0.0|100
0|2020-12-23|349.0|0|349.0|0|7.0|0|0.0|100
0|2020-12-24|350.0|0|350.0|0|7.0|0|0.0|100
0|2020-12-25|353.0|0|353.0|0|7.0|0|0.0|100
0|2020-12-26|353.0|0|353.0|0|7.0|0|0.0|100
0|2020-12-27|353.0|0|353.0|0|7.0|0|0.0|100
0|2020-12-28|353.0|0|353.0|0|7.0|0|0.0|100
0|2020-12-29|353.0|0|353.0|0|7.0|0|0.0|100
0|2020-12-30|353.0|0|355.0|0|7.0|0|0.0|100
0|2020-12-31|353.0|0|355.0|0|7.0|0|0.0|100
0|2021-01-01|355.0|0|355.0|0|7.0|0|0.0|100
0|2021-01-02|356.0|0|356.0|0|7.0|0|0.0|100
0|2021-01-03|356.0|0|356.0|0|7.0|0|0.0|100
0|2021-01-04|356.0|0|357.0|0|7.0|0|0.0|100
0|2021-01-05|356.0|0|358.0|0|7.0|0|0.0|100
0|2021-01-06|359.0|0|359.0|0|7.0|0|0.0|100
0|2021-01-07|359.0|0|359.0|0|7.0|0|0.0|100
0|2021-01-08|359.0|0|359.0|0|7.0|0|0.0|100
0|2021-01-09|360.0|0|360.0|0|7.0|0|0.0|100
0|2021-01-10|360.0|0|361.0|0|7.0|0|0.0|100
0|2021-01-11|360.0|0|361.0|0|7.0|0|0.0|100
0|2021-01-12|360.0|0|361.0|0|7.0|0|0.0|100
0|2021-01-13|360.0|0|360.0|0|7.0|0|0.0|100
0|2021-01-14|360.0|0|360.0|0|7.0|0|0.0|100
0|2021-01-15|360.0|0|360.0|0|7.0|0|0.0|100
0|2021-01-16|360.0|0|360.0|0|7.0|0|0.0|100
0|2021-01-17|360.0|0|360.0|0|7.0|0|0.0|100
0|2021-01-18|360.0|0|360.0|0|7.0|0|0.0|100
0|2021-01-19|360.0|0|360.0|0|7.0|0|0.0|100
0|2021-01-20|360.0|0|361.0|0|7.0|0|0.0|100
0|2021-01-21|361.0|0|361.0|0|7.0|0|0.0|100
0|2021-01-22|361.0|0|361.0|0|7.0|0|0.0|100
0|2021-01-23|361.0|0|362.0|0|7.0|0|0.0|100
0|2021-01-24|362.0|0|362.0|0|7.0|0|0.0|100
0|2021-01-25|362.0|0|362.0|0|7.0|0|0.0|100
0|2021-01-26|362.0|0|362.0|0|7.0|0|0.0|100
0|2021-01-27|362.0|0|362.0|0|7.0|0|0.0|100
0|2021-01-28|363.0|0|363.0|0|7.0|0|0.0|100
0|2021-01-29|363.0|0|363.0|0|7.0|0|0.0|100
0|2021-01-30|363.0|0|363.0|0|7.0|0|0.0|100
0|2021-01-31|363.0|0|363.0|0|7.0|0|0.0|100
0|2021-02-01|363.0|0|363.0|0|7.0|0|0.0|100
0|2021-02-02|363.0|0|363.0|0|7.0|0|0.0|100
0|2021-02-03|363.0|0|364.0|0|7.0|0|0.0|100
0|2021-02-04|364.0|0|364.0|0|7.0|0|0.0|100
0|2021-02-05|364.0|0|364.0|0|7.0|0|0.0|100
0|2021-02-06|364.0|0|363.0|0|7.0|0|0.0|100
0|2021-02-07|364.0|0|363.0|0|7.0|0|0.0|100
0|2021-02-08|364.0|0|363.0|0|7.0|0|0.0|100
0|2021-02-09|364.0|0|362.0|0|7.0|0|0.0|100
