|dates|Washington_NewYork_UnitedStates.JHU_ConfirmedCases.data|Washington_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Washington_NewYork_UnitedStates.NYT_ConfirmedCases.data|Washington_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Washington_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Washington_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|9.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-29|9.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-30|9.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-31|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-01|11.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-02|12.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-03|15.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-04|16.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-05|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-04-06|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-07|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-08|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-09|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-10|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-04-11|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-12|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-04-13|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-04-14|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-15|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-04-16|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-17|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-04-18|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-04-19|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-04-20|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-04-21|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-22|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-04-23|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-04-24|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-04-25|113.0|0|113.0|0|2.0|0|0.0|100
0|2020-04-26|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-04-27|130.0|0|130.0|0|2.0|0|0.0|100
0|2020-04-28|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-04-29|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-04-30|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-05-01|170.0|0|170.0|0|6.0|0|0.0|100
0|2020-05-02|184.0|0|184.0|0|6.0|0|0.0|100
0|2020-05-03|186.0|0|186.0|0|6.0|0|0.0|100
0|2020-05-04|188.0|0|188.0|0|8.0|0|0.0|100
0|2020-05-05|188.0|0|188.0|0|8.0|0|0.0|100
0|2020-05-06|189.0|0|189.0|0|8.0|0|0.0|100
0|2020-05-07|190.0|0|190.0|0|8.0|0|0.0|100
0|2020-05-08|201.0|0|201.0|0|8.0|0|0.0|100
0|2020-05-09|204.0|0|204.0|0|8.0|0|0.0|100
0|2020-05-10|206.0|0|206.0|0|8.0|0|0.0|100
0|2020-05-11|210.0|0|210.0|0|8.0|0|0.0|100
0|2020-05-12|210.0|0|210.0|0|13.0|0|0.0|100
0|2020-05-13|214.0|0|214.0|0|13.0|0|0.0|100
