|dates|Noble_Indiana_UnitedStates.JHU_ConfirmedCases.data|Noble_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Noble_Indiana_UnitedStates.NYT_ConfirmedCases.data|Noble_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Noble_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Noble_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Noble_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Noble_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-04-01|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-04-02|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-04-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-04-04|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-04-05|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-04-06|11.0|0|10.0|0|1.0|0|0.0|100
0|2020-04-07|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-04-08|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-04-09|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-04-10|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-04-11|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-04-12|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-04-13|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-04-14|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-15|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-16|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-17|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-04-18|34.0|0|35.0|0|2.0|0|0.0|100
0|2020-04-19|36.0|0|37.0|0|3.0|0|0.0|100
0|2020-04-20|38.0|0|39.0|0|4.0|0|0.0|100
0|2020-04-21|40.0|0|41.0|0|4.0|0|0.0|100
0|2020-04-22|45.0|0|46.0|0|4.0|0|0.0|100
0|2020-04-23|47.0|0|48.0|0|4.0|0|0.0|100
0|2020-04-24|51.0|0|52.0|0|4.0|0|0.0|100
0|2020-04-25|51.0|0|52.0|0|5.0|0|0.0|100
0|2020-04-26|54.0|0|55.0|0|7.0|0|0.0|100
0|2020-04-27|56.0|0|57.0|0|7.0|0|0.0|100
0|2020-04-28|58.0|0|59.0|0|9.0|0|0.0|100
0|2020-04-29|68.0|0|69.0|0|11.0|0|0.0|100
0|2020-04-30|69.0|0|70.0|0|12.0|0|0.0|100
0|2020-05-01|71.0|0|72.0|0|12.0|0|0.0|100
0|2020-05-02|84.0|0|85.0|0|14.0|0|0.0|100
0|2020-05-03|83.0|0|84.0|0|14.0|0|0.0|100
0|2020-05-04|86.0|0|87.0|0|14.0|0|0.0|100
0|2020-05-05|122.0|0|123.0|0|14.0|0|0.0|100
0|2020-05-06|123.0|0|124.0|0|14.0|0|0.0|100
0|2020-05-07|124.0|0|125.0|0|14.0|0|0.0|100
0|2020-05-08|127.0|0|128.0|0|14.0|0|0.0|100
0|2020-05-09|128.0|0|129.0|0|14.0|0|0.0|100
0|2020-05-10|132.0|0|133.0|0|15.0|0|0.0|100
0|2020-05-11|135.0|0|136.0|0|15.0|0|0.0|100
0|2020-05-12|136.0|0|137.0|0|16.0|0|0.0|100
0|2020-05-13|142.0|0|143.0|0|17.0|0|0.0|100
