|dates|Pondera_Montana_UnitedStates.JHU_ConfirmedCases.data|Pondera_Montana_UnitedStates.JHU_ConfirmedCases.missing|Pondera_Montana_UnitedStates.NYT_ConfirmedCases.data|Pondera_Montana_UnitedStates.NYT_ConfirmedCases.missing|Pondera_Montana_UnitedStates.JHU_ConfirmedDeaths.data|Pondera_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|Pondera_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|Pondera_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-03|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-28|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-04|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-05|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-06|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-07|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-08|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-09|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-10|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-11|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-12|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-13|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-24|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-25|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-26|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-28|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-02|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-03|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-04|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-05|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-06|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-07|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-08|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-09|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-10|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-15|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-16|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-17|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-18|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-19|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-20|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-22|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-23|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-24|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-25|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-26|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-27|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-28|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-29|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-09-30|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-10-01|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-10-02|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-10-03|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-10-04|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-10-05|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-06|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-10-07|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-10-08|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-10-09|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-10-10|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-10-11|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-10-12|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-10-13|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-10-14|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-10-15|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-10-16|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-10-17|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-10-18|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-10-19|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-10-20|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-10-21|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-10-22|138.0|0|140.0|0|1.0|0|0.0|100
0|2020-10-23|138.0|0|141.0|0|1.0|0|0.0|100
0|2020-10-24|138.0|0|146.0|0|1.0|0|0.0|100
0|2020-10-25|138.0|0|146.0|0|1.0|0|0.0|100
0|2020-10-26|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-10-27|160.0|0|160.0|0|1.0|0|0.0|100
0|2020-10-28|160.0|0|179.0|0|1.0|0|0.0|100
0|2020-10-29|160.0|0|184.0|0|1.0|0|0.0|100
0|2020-10-30|160.0|0|191.0|0|1.0|0|0.0|100
0|2020-10-31|160.0|0|192.0|0|1.0|0|0.0|100
0|2020-11-01|160.0|0|192.0|0|1.0|0|0.0|100
0|2020-11-02|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-11-03|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-11-04|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-11-05|200.0|0|200.0|0|1.0|0|0.0|100
0|2020-11-06|200.0|0|200.0|0|1.0|0|0.0|100
0|2020-11-07|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-11-08|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-11-09|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-11-10|198.0|0|201.0|0|1.0|0|0.0|100
0|2020-11-11|204.0|0|204.0|0|1.0|0|0.0|100
0|2020-11-12|204.0|0|204.0|0|1.0|0|0.0|100
0|2020-11-13|204.0|0|217.0|0|1.0|0|0.0|100
0|2020-11-14|204.0|0|229.0|0|1.0|0|0.0|100
0|2020-11-15|204.0|0|234.0|0|1.0|0|0.0|100
0|2020-11-16|236.0|0|236.0|0|1.0|0|0.0|100
0|2020-11-17|236.0|0|236.0|0|1.0|0|0.0|100
0|2020-11-18|252.0|0|252.0|0|2.0|0|0.0|100
0|2020-11-19|252.0|0|258.0|0|2.0|0|0.0|100
0|2020-11-20|261.0|0|261.0|0|2.0|0|0.0|100
0|2020-11-21|261.0|0|278.0|0|2.0|0|0.0|100
0|2020-11-22|261.0|0|278.0|0|2.0|0|0.0|100
0|2020-11-23|261.0|0|281.0|0|2.0|0|0.0|100
0|2020-11-24|261.0|0|287.0|0|2.0|0|0.0|100
0|2020-11-25|294.0|0|294.0|0|3.0|0|0.0|100
0|2020-11-26|294.0|0|301.0|0|3.0|0|0.0|100
0|2020-11-27|294.0|0|301.0|0|3.0|0|0.0|100
0|2020-11-28|294.0|0|306.0|0|3.0|0|0.0|100
0|2020-11-29|294.0|0|306.0|0|3.0|0|0.0|100
0|2020-11-30|294.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-01|294.0|0|309.0|0|3.0|0|0.0|100
0|2020-12-02|294.0|0|313.0|0|3.0|0|0.0|100
0|2020-12-03|319.0|0|319.0|0|3.0|0|0.0|100
0|2020-12-04|328.0|0|328.0|0|3.0|0|0.0|100
0|2020-12-05|328.0|0|328.0|0|3.0|0|0.0|100
0|2020-12-06|337.0|0|337.0|0|3.0|0|0.0|100
0|2020-12-07|337.0|0|341.0|0|3.0|0|0.0|100
0|2020-12-08|337.0|0|346.0|0|3.0|0|0.0|100
0|2020-12-09|350.0|0|350.0|0|3.0|0|0.0|100
0|2020-12-10|352.0|0|352.0|0|3.0|0|0.0|100
0|2020-12-11|352.0|0|355.0|0|3.0|0|0.0|100
0|2020-12-12|352.0|0|354.0|0|3.0|0|0.0|100
0|2020-12-13|352.0|0|354.0|0|3.0|0|0.0|100
0|2020-12-14|354.0|0|354.0|0|3.0|0|0.0|100
0|2020-12-15|363.0|0|363.0|0|3.0|0|0.0|100
0|2020-12-16|366.0|0|366.0|0|3.0|0|0.0|100
0|2020-12-17|366.0|0|366.0|0|3.0|0|0.0|100
0|2020-12-18|366.0|0|368.0|0|3.0|0|0.0|100
0|2020-12-19|366.0|0|373.0|0|3.0|0|0.0|100
0|2020-12-20|366.0|0|372.0|0|3.0|0|0.0|100
0|2020-12-21|374.0|0|374.0|0|3.0|0|0.0|100
0|2020-12-22|376.0|0|376.0|0|3.0|0|0.0|100
0|2020-12-23|378.0|0|378.0|0|3.0|0|0.0|100
0|2020-12-24|379.0|0|379.0|0|3.0|0|0.0|100
0|2020-12-25|379.0|0|379.0|0|3.0|0|0.0|100
0|2020-12-26|384.0|0|384.0|0|3.0|0|0.0|100
0|2020-12-27|383.0|0|383.0|0|3.0|0|0.0|100
0|2020-12-28|383.0|0|384.0|0|3.0|0|0.0|100
0|2020-12-29|383.0|0|383.0|0|3.0|0|0.0|100
0|2020-12-30|388.0|0|388.0|0|3.0|0|0.0|100
0|2020-12-31|388.0|0|387.0|0|3.0|0|0.0|100
0|2021-01-01|387.0|0|387.0|0|3.0|0|0.0|100
0|2021-01-02|387.0|0|387.0|0|3.0|0|0.0|100
0|2021-01-03|387.0|0|386.0|0|3.0|0|0.0|100
0|2021-01-04|386.0|0|386.0|0|3.0|0|0.0|100
0|2021-01-05|386.0|0|394.0|0|3.0|0|0.0|100
0|2021-01-06|397.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-07|397.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-08|397.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-09|397.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-10|398.0|0|398.0|0|3.0|0|0.0|100
0|2021-01-11|398.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-12|398.0|0|401.0|0|3.0|0|0.0|100
0|2021-01-13|402.0|0|402.0|0|3.0|0|0.0|100
0|2021-01-14|402.0|0|402.0|0|3.0|0|0.0|100
0|2021-01-15|403.0|0|403.0|0|3.0|0|0.0|100
0|2021-01-16|403.0|0|410.0|0|3.0|0|0.0|100
0|2021-01-17|410.0|0|410.0|0|3.0|0|0.0|100
0|2021-01-18|410.0|0|410.0|0|3.0|0|0.0|100
0|2021-01-19|416.0|0|416.0|0|3.0|0|0.0|100
0|2021-01-20|416.0|0|416.0|0|3.0|0|0.0|100
0|2021-01-21|423.0|0|423.0|0|3.0|0|0.0|100
0|2021-01-22|423.0|0|424.0|0|3.0|0|0.0|100
0|2021-01-23|425.0|0|425.0|0|3.0|0|0.0|100
0|2021-01-24|425.0|0|426.0|0|3.0|0|0.0|100
0|2021-01-25|425.0|0|426.0|0|3.0|0|0.0|100
0|2021-01-26|425.0|0|431.0|0|3.0|0|0.0|100
0|2021-01-27|425.0|0|435.0|0|3.0|0|0.0|100
0|2021-01-28|435.0|0|435.0|0|3.0|0|0.0|100
0|2021-01-29|435.0|0|435.0|0|3.0|0|0.0|100
0|2021-01-30|442.0|0|442.0|0|3.0|0|0.0|100
0|2021-01-31|442.0|0|441.0|0|3.0|0|0.0|100
0|2021-02-01|441.0|0|441.0|0|3.0|0|0.0|100
0|2021-02-02|441.0|0|444.0|0|3.0|0|0.0|100
0|2021-02-03|445.0|0|445.0|0|3.0|0|0.0|100
0|2021-02-04|450.0|0|450.0|0|3.0|0|0.0|100
0|2021-02-05|450.0|0|450.0|0|3.0|0|0.0|100
0|2021-02-06|450.0|0|450.0|0|3.0|0|0.0|100
0|2021-02-07|450.0|0|450.0|0|3.0|0|0.0|100
0|2021-02-08|450.0|0|450.0|0|3.0|0|0.0|100
0|2021-02-09|450.0|0|451.0|0|3.0|0|0.0|100
0|2021-02-10|450.0|0|451.0|0|3.0|0|0.0|100
0|2021-02-11|452.0|0|452.0|0|3.0|0|0.0|100
