|dates|Sitka_Alaska_UnitedStates.JHU_ConfirmedCases.data|Sitka_Alaska_UnitedStates.JHU_ConfirmedCases.missing|Sitka_Alaska_UnitedStates.NYT_ConfirmedCases.data|Sitka_Alaska_UnitedStates.NYT_ConfirmedCases.missing|Sitka_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|Sitka_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|Sitka_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|Sitka_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-04|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-05|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-06|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-07|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-08|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-09|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-10|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-12|6.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-13|8.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-14|8.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-15|8.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-16|8.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-17|9.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-18|9.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-19|9.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-20|11.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-21|11.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-22|11.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-23|11.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-24|11.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-25|11.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-26|12.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-27|12.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-28|12.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-29|12.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-30|12.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-01|12.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-02|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-03|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-04|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-05|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-06|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-07|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-08|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-09|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-10|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-11|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-12|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-13|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-14|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-15|13.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-16|13.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-17|15.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-18|15.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-19|15.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-20|15.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-21|16.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-22|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-23|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-24|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-25|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-26|19.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-27|21.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-28|21.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-29|21.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-30|21.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-31|21.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-01|22.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-02|23.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-03|23.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-04|23.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-05|25.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-06|25.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-07|25.0|0|35.0|0|0.0|0|0.0|100
0|2020-08-08|26.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-09|26.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-10|27.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-11|27.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-12|28.0|0|38.0|0|0.0|0|0.0|100
0|2020-08-13|28.0|0|38.0|0|0.0|0|0.0|100
0|2020-08-14|29.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-15|31.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-16|31.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-17|31.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-18|33.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-19|33.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-20|33.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-21|34.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-22|34.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-23|34.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-24|34.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-25|34.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-26|34.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-27|35.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-28|36.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-29|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-30|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-31|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-01|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-02|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-03|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-04|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-05|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-06|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-07|38.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-08|38.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-09|39.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-10|40.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-11|40.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-12|40.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-13|40.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-14|40.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-15|40.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-16|40.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-17|40.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-18|42.0|0|55.0|0|0.0|0|0.0|100
0|2020-09-19|42.0|0|55.0|0|0.0|0|0.0|100
0|2020-09-20|42.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-21|44.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-22|44.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-23|44.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-24|45.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-25|45.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-26|45.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-27|46.0|0|61.0|0|0.0|0|0.0|100
0|2020-09-28|48.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-29|50.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-30|53.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-01|53.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-02|53.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-03|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-04|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-05|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-06|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-07|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-08|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-09|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-10|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-11|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-12|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-13|54.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-14|55.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-15|55.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-16|55.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-17|55.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-18|55.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-19|55.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-20|55.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-21|56.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-22|56.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-23|56.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-24|56.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-25|56.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-26|56.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-27|56.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-28|56.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-29|56.0|0|76.0|0|0.0|0|0.0|100
0|2020-10-30|56.0|0|78.0|0|0.0|0|0.0|100
0|2020-10-31|56.0|0|81.0|0|0.0|0|0.0|100
0|2020-11-01|56.0|0|81.0|0|0.0|0|0.0|100
0|2020-11-02|82.0|0|81.0|0|0.0|0|0.0|100
0|2020-11-03|83.0|0|82.0|0|0.0|0|0.0|100
0|2020-11-04|88.0|0|87.0|0|0.0|0|0.0|100
0|2020-11-05|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-11-06|88.0|0|92.0|0|0.0|0|0.0|100
0|2020-11-07|88.0|0|96.0|0|0.0|0|0.0|100
0|2020-11-08|88.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-09|103.0|0|102.0|0|0.0|0|0.0|100
0|2020-11-10|103.0|0|102.0|0|0.0|0|0.0|100
0|2020-11-11|107.0|0|106.0|0|0.0|0|0.0|100
0|2020-11-12|107.0|0|109.0|0|0.0|0|0.0|100
0|2020-11-13|118.0|0|117.0|0|0.0|0|0.0|100
0|2020-11-14|119.0|0|118.0|0|0.0|0|0.0|100
0|2020-11-15|119.0|0|131.0|0|0.0|0|0.0|100
0|2020-11-16|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-11-17|132.0|0|134.0|0|0.0|0|0.0|100
0|2020-11-18|132.0|0|135.0|0|0.0|0|0.0|100
0|2020-11-19|132.0|0|141.0|0|0.0|0|0.0|100
0|2020-11-20|132.0|0|144.0|0|0.0|0|0.0|100
0|2020-11-21|153.0|0|152.0|0|0.0|0|0.0|100
0|2020-11-22|157.0|0|156.0|0|0.0|0|0.0|100
0|2020-11-23|157.0|0|161.0|0|0.0|0|0.0|100
0|2020-11-24|164.0|0|163.0|0|0.0|0|0.0|100
0|2020-11-25|164.0|0|172.0|0|0.0|0|0.0|100
0|2020-11-26|164.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-27|176.0|0|175.0|0|0.0|0|0.0|100
0|2020-11-28|176.0|0|182.0|0|0.0|0|0.0|100
0|2020-11-29|189.0|0|188.0|0|0.0|0|0.0|100
0|2020-11-30|189.0|0|195.0|0|0.0|0|0.0|100
0|2020-12-01|189.0|0|199.0|0|0.0|0|0.0|100
0|2020-12-02|207.0|0|206.0|0|0.0|0|0.0|100
0|2020-12-03|214.0|0|213.0|0|0.0|0|0.0|100
0|2020-12-04|218.0|0|217.0|0|0.0|0|0.0|100
0|2020-12-05|218.0|0|222.0|0|0.0|0|0.0|100
0|2020-12-06|224.0|0|223.0|0|0.0|0|0.0|100
0|2020-12-07|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-12-08|224.0|0|227.0|0|0.0|0|0.0|100
0|2020-12-09|224.0|0|227.0|0|0.0|0|0.0|100
0|2020-12-10|229.0|0|228.0|0|0.0|0|0.0|100
0|2020-12-11|229.0|0|228.0|0|0.0|0|0.0|100
0|2020-12-12|232.0|0|231.0|0|0.0|0|0.0|100
0|2020-12-13|232.0|0|235.0|0|0.0|0|0.0|100
0|2020-12-14|232.0|0|237.0|0|0.0|0|0.0|100
0|2020-12-15|232.0|0|242.0|0|0.0|0|0.0|100
0|2020-12-16|247.0|0|244.0|0|0.0|0|0.0|100
0|2020-12-17|247.0|0|246.0|0|0.0|0|0.0|100
0|2020-12-18|247.0|0|252.0|0|0.0|0|0.0|100
0|2020-12-19|256.0|0|253.0|0|0.0|0|0.0|100
0|2020-12-20|256.0|0|254.0|0|0.0|0|0.0|100
0|2020-12-21|258.0|0|255.0|0|0.0|0|0.0|100
0|2020-12-22|258.0|0|255.0|0|0.0|0|0.0|100
0|2020-12-23|262.0|0|259.0|0|0.0|0|0.0|100
0|2020-12-24|265.0|0|262.0|0|0.0|0|0.0|100
0|2020-12-25|265.0|0|262.0|0|0.0|0|0.0|100
0|2020-12-26|269.0|0|266.0|0|0.0|0|0.0|100
0|2020-12-27|269.0|0|266.0|0|0.0|0|0.0|100
0|2020-12-28|269.0|0|266.0|0|0.0|0|0.0|100
0|2020-12-29|269.0|0|266.0|0|0.0|0|0.0|100
0|2020-12-30|270.0|0|266.0|0|0.0|0|0.0|100
0|2020-12-31|270.0|0|266.0|0|0.0|0|0.0|100
0|2021-01-01|270.0|0|266.0|0|0.0|0|0.0|100
0|2021-01-02|270.0|0|265.0|0|0.0|0|0.0|100
0|2021-01-03|270.0|0|266.0|0|0.0|0|0.0|100
0|2021-01-04|270.0|0|266.0|0|0.0|0|0.0|100
0|2021-01-05|272.0|0|268.0|0|0.0|0|0.0|100
0|2021-01-06|272.0|0|268.0|0|0.0|0|0.0|100
0|2021-01-07|273.0|0|268.0|0|0.0|0|0.0|100
0|2021-01-08|273.0|0|271.0|0|0.0|0|0.0|100
0|2021-01-09|277.0|0|272.0|0|0.0|0|0.0|100
0|2021-01-10|277.0|0|273.0|0|0.0|0|0.0|100
0|2021-01-11|277.0|0|276.0|0|0.0|0|0.0|100
0|2021-01-12|285.0|0|276.0|0|0.0|0|0.0|100
0|2021-01-13|286.0|0|281.0|0|0.0|0|0.0|100
0|2021-01-14|286.0|0|281.0|0|0.0|0|0.0|100
0|2021-01-15|286.0|0|285.0|0|0.0|0|0.0|100
0|2021-01-16|290.0|0|285.0|0|0.0|0|0.0|100
0|2021-01-17|294.0|0|289.0|0|0.0|0|0.0|100
0|2021-01-18|295.0|0|290.0|0|0.0|0|0.0|100
0|2021-01-19|295.0|0|291.0|0|0.0|0|0.0|100
0|2021-01-20|296.0|0|291.0|0|0.0|0|0.0|100
0|2021-01-21|297.0|0|291.0|0|0.0|0|0.0|100
0|2021-01-22|297.0|0|291.0|0|0.0|0|0.0|100
0|2021-01-23|297.0|0|291.0|0|0.0|0|0.0|100
0|2021-01-24|297.0|0|292.0|0|0.0|0|0.0|100
0|2021-01-25|299.0|0|292.0|0|0.0|0|0.0|100
0|2021-01-26|299.0|0|292.0|0|0.0|0|0.0|100
0|2021-01-27|299.0|0|292.0|0|0.0|0|0.0|100
0|2021-01-28|301.0|0|294.0|0|0.0|0|0.0|100
0|2021-01-29|302.0|0|295.0|0|0.0|0|0.0|100
0|2021-01-30|303.0|0|296.0|0|0.0|0|0.0|100
0|2021-01-31|304.0|0|297.0|0|0.0|0|0.0|100
0|2021-02-01|302.0|0|295.0|0|0.0|0|0.0|100
0|2021-02-02|302.0|0|295.0|0|0.0|0|0.0|100
0|2021-02-03|302.0|0|298.0|0|0.0|0|0.0|100
0|2021-02-04|302.0|0|299.0|0|0.0|0|0.0|100
0|2021-02-05|302.0|0|299.0|0|0.0|0|0.0|100
0|2021-02-06|307.0|0|299.0|0|0.0|0|0.0|100
0|2021-02-07|307.0|0|299.0|0|0.0|0|0.0|100
0|2021-02-08|307.0|0|299.0|0|0.0|0|0.0|100
0|2021-02-09|307.0|0|299.0|0|0.0|0|0.0|100
0|2021-02-10|307.0|0|299.0|0|0.0|0|0.0|100
