|dates|Union_Oregon_UnitedStates.JHU_ConfirmedCases.data|Union_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Union_Oregon_UnitedStates.NYT_ConfirmedCases.data|Union_Oregon_UnitedStates.NYT_ConfirmedCases.missing|Union_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Union_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Union_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Union_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-12|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-13|12.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-14|12.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-15|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-06-16|240.0|0|240.0|0|0.0|0|0.0|100
0|2020-06-17|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-06-18|247.0|0|247.0|0|0.0|0|0.0|100
0|2020-06-19|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-06-20|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-06-21|253.0|0|258.0|0|0.0|0|0.0|100
0|2020-06-22|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-06-23|282.0|0|282.0|0|0.0|0|0.0|100
0|2020-06-24|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-06-25|297.0|0|297.0|0|0.0|0|0.0|100
0|2020-06-26|309.0|0|309.0|0|1.0|0|0.0|100
0|2020-06-27|320.0|0|320.0|0|1.0|0|0.0|100
0|2020-06-28|322.0|0|322.0|0|1.0|0|0.0|100
0|2020-06-29|327.0|0|327.0|0|1.0|0|0.0|100
0|2020-06-30|337.0|0|337.0|0|1.0|0|0.0|100
0|2020-07-01|342.0|0|342.0|0|1.0|0|0.0|100
0|2020-07-02|347.0|0|347.0|0|1.0|0|0.0|100
0|2020-07-03|355.0|0|355.0|0|1.0|0|0.0|100
0|2020-07-04|355.0|0|355.0|0|1.0|0|0.0|100
0|2020-07-05|356.0|0|356.0|0|1.0|0|0.0|100
0|2020-07-06|356.0|0|356.0|0|1.0|0|0.0|100
0|2020-07-07|361.0|0|361.0|0|1.0|0|0.0|100
0|2020-07-08|363.0|0|363.0|0|1.0|0|0.0|100
0|2020-07-09|367.0|0|367.0|0|1.0|0|0.0|100
0|2020-07-10|368.0|0|368.0|0|2.0|0|0.0|100
0|2020-07-11|369.0|0|369.0|0|2.0|0|0.0|100
0|2020-07-12|369.0|0|369.0|0|2.0|0|0.0|100
0|2020-07-13|369.0|0|369.0|0|2.0|0|0.0|100
0|2020-07-14|372.0|0|372.0|0|2.0|0|0.0|100
0|2020-07-15|376.0|0|376.0|0|2.0|0|0.0|100
0|2020-07-16|377.0|0|377.0|0|2.0|0|0.0|100
0|2020-07-17|379.0|0|379.0|0|2.0|0|0.0|100
0|2020-07-18|383.0|0|383.0|0|2.0|0|0.0|100
0|2020-07-19|383.0|0|383.0|0|2.0|0|0.0|100
0|2020-07-20|383.0|0|383.0|0|2.0|0|0.0|100
0|2020-07-21|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-07-22|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-07-23|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-07-24|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-07-25|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-07-26|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-07-27|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-07-28|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-07-29|386.0|0|386.0|0|2.0|0|0.0|100
0|2020-07-30|386.0|0|386.0|0|2.0|0|0.0|100
0|2020-07-31|388.0|0|388.0|0|2.0|0|0.0|100
0|2020-08-01|388.0|0|388.0|0|2.0|0|0.0|100
0|2020-08-02|388.0|0|388.0|0|2.0|0|0.0|100
0|2020-08-03|388.0|0|388.0|0|2.0|0|0.0|100
0|2020-08-04|392.0|0|392.0|0|2.0|0|0.0|100
0|2020-08-05|392.0|0|392.0|0|2.0|0|0.0|100
0|2020-08-06|392.0|0|392.0|0|2.0|0|0.0|100
0|2020-08-07|394.0|0|394.0|0|2.0|0|0.0|100
0|2020-08-08|394.0|0|394.0|0|2.0|0|0.0|100
0|2020-08-09|394.0|0|394.0|0|2.0|0|0.0|100
0|2020-08-10|394.0|0|394.0|0|2.0|0|0.0|100
0|2020-08-11|395.0|0|395.0|0|2.0|0|0.0|100
0|2020-08-12|395.0|0|395.0|0|2.0|0|0.0|100
0|2020-08-13|397.0|0|397.0|0|2.0|0|0.0|100
0|2020-08-14|397.0|0|397.0|0|2.0|0|0.0|100
0|2020-08-15|398.0|0|398.0|0|2.0|0|0.0|100
0|2020-08-16|398.0|0|398.0|0|2.0|0|0.0|100
0|2020-08-17|398.0|0|398.0|0|2.0|0|0.0|100
0|2020-08-18|400.0|0|400.0|0|2.0|0|0.0|100
0|2020-08-19|403.0|0|403.0|0|2.0|0|0.0|100
0|2020-08-20|406.0|0|406.0|0|2.0|0|0.0|100
0|2020-08-21|407.0|0|407.0|0|2.0|0|0.0|100
0|2020-08-22|408.0|0|408.0|0|2.0|0|0.0|100
0|2020-08-23|408.0|0|408.0|0|2.0|0|0.0|100
0|2020-08-24|408.0|0|408.0|0|2.0|0|0.0|100
0|2020-08-25|409.0|0|409.0|0|2.0|0|0.0|100
0|2020-08-26|410.0|0|410.0|0|2.0|0|0.0|100
0|2020-08-27|412.0|0|412.0|0|2.0|0|0.0|100
0|2020-08-28|414.0|0|414.0|0|2.0|0|0.0|100
0|2020-08-29|418.0|0|418.0|0|2.0|0|0.0|100
0|2020-08-30|419.0|0|419.0|0|2.0|0|0.0|100
0|2020-08-31|419.0|0|419.0|0|2.0|0|0.0|100
0|2020-09-01|420.0|0|420.0|0|2.0|0|0.0|100
0|2020-09-02|420.0|0|420.0|0|2.0|0|0.0|100
0|2020-09-03|419.0|0|419.0|0|2.0|0|0.0|100
0|2020-09-04|419.0|0|420.0|0|2.0|0|0.0|100
0|2020-09-05|423.0|0|423.0|0|2.0|0|0.0|100
0|2020-09-06|423.0|0|423.0|0|2.0|0|0.0|100
0|2020-09-07|423.0|0|423.0|0|2.0|0|0.0|100
0|2020-09-08|423.0|0|423.0|0|2.0|0|0.0|100
0|2020-09-09|424.0|0|424.0|0|2.0|0|0.0|100
0|2020-09-10|427.0|0|427.0|0|2.0|0|0.0|100
0|2020-09-11|429.0|0|429.0|0|2.0|0|0.0|100
0|2020-09-12|429.0|0|431.0|0|2.0|0|0.0|100
0|2020-09-13|431.0|0|431.0|0|2.0|0|0.0|100
0|2020-09-14|431.0|0|432.0|0|2.0|0|0.0|100
0|2020-09-15|433.0|0|433.0|0|2.0|0|0.0|100
0|2020-09-16|435.0|0|435.0|0|2.0|0|0.0|100
0|2020-09-17|435.0|0|435.0|0|2.0|0|0.0|100
0|2020-09-18|435.0|0|435.0|0|2.0|0|0.0|100
0|2020-09-19|435.0|0|435.0|0|2.0|0|0.0|100
0|2020-09-20|435.0|0|435.0|0|2.0|0|0.0|100
0|2020-09-21|435.0|0|435.0|0|2.0|0|0.0|100
0|2020-09-22|435.0|0|435.0|0|2.0|0|0.0|100
0|2020-09-23|435.0|0|435.0|0|2.0|0|0.0|100
0|2020-09-24|439.0|0|439.0|0|2.0|0|0.0|100
0|2020-09-25|443.0|0|443.0|0|2.0|0|0.0|100
0|2020-09-26|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-09-27|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-09-28|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-09-29|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-09-30|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-10-01|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-10-02|445.0|0|445.0|0|2.0|0|0.0|100
0|2020-10-03|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-10-04|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-10-05|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-10-06|447.0|0|447.0|0|2.0|0|0.0|100
0|2020-10-07|447.0|0|447.0|0|2.0|0|0.0|100
0|2020-10-08|449.0|0|449.0|0|2.0|0|0.0|100
0|2020-10-09|451.0|0|451.0|0|2.0|0|0.0|100
0|2020-10-10|451.0|0|451.0|0|2.0|0|0.0|100
0|2020-10-11|451.0|0|451.0|0|2.0|0|0.0|100
0|2020-10-12|451.0|0|451.0|0|2.0|0|0.0|100
0|2020-10-13|453.0|0|453.0|0|2.0|0|0.0|100
0|2020-10-14|453.0|0|453.0|0|2.0|0|0.0|100
0|2020-10-15|455.0|0|455.0|0|2.0|0|0.0|100
0|2020-10-16|455.0|0|455.0|0|2.0|0|0.0|100
0|2020-10-17|456.0|0|456.0|0|2.0|0|0.0|100
0|2020-10-18|456.0|0|456.0|0|2.0|0|0.0|100
0|2020-10-19|456.0|0|456.0|0|2.0|0|0.0|100
0|2020-10-20|456.0|0|456.0|0|2.0|0|0.0|100
0|2020-10-21|458.0|0|458.0|0|2.0|0|0.0|100
0|2020-10-22|458.0|0|464.0|0|2.0|0|0.0|100
0|2020-10-23|458.0|0|465.0|0|2.0|0|0.0|100
0|2020-10-24|458.0|0|465.0|0|2.0|0|0.0|100
0|2020-10-25|458.0|0|466.0|0|2.0|0|0.0|100
0|2020-10-26|458.0|0|467.0|0|2.0|0|0.0|100
0|2020-10-27|458.0|0|468.0|0|2.0|0|0.0|100
0|2020-10-28|458.0|0|477.0|0|2.0|0|0.0|100
0|2020-10-29|458.0|0|484.0|0|2.0|0|0.0|100
0|2020-10-30|458.0|0|487.0|0|2.0|0|0.0|100
0|2020-10-31|458.0|0|493.0|0|2.0|0|0.0|100
0|2020-11-01|458.0|0|494.0|0|2.0|0|0.0|100
0|2020-11-02|495.0|0|495.0|0|2.0|0|0.0|100
0|2020-11-03|495.0|0|503.0|0|2.0|0|0.0|100
0|2020-11-04|506.0|0|506.0|0|2.0|0|0.0|100
0|2020-11-05|506.0|0|513.0|0|2.0|0|0.0|100
0|2020-11-06|521.0|0|521.0|0|2.0|0|0.0|100
0|2020-11-07|531.0|0|531.0|0|2.0|0|0.0|100
0|2020-11-08|540.0|0|540.0|0|2.0|0|0.0|100
0|2020-11-09|553.0|0|553.0|0|2.0|0|0.0|100
0|2020-11-10|553.0|0|561.0|0|2.0|0|0.0|100
0|2020-11-11|562.0|0|562.0|0|2.0|0|0.0|100
0|2020-11-12|564.0|0|564.0|0|2.0|0|0.0|100
0|2020-11-13|574.0|0|574.0|0|2.0|0|0.0|100
0|2020-11-14|574.0|0|579.0|0|2.0|0|0.0|100
0|2020-11-15|574.0|0|598.0|0|2.0|0|0.0|100
0|2020-11-16|621.0|0|621.0|0|2.0|0|0.0|100
0|2020-11-17|621.0|0|627.0|0|2.0|0|0.0|100
0|2020-11-18|630.0|0|630.0|0|2.0|0|0.0|100
0|2020-11-19|638.0|0|638.0|0|2.0|0|0.0|100
0|2020-11-20|638.0|0|655.0|0|2.0|0|0.0|100
0|2020-11-21|638.0|0|686.0|0|2.0|0|0.0|100
0|2020-11-22|638.0|0|691.0|0|2.0|0|0.0|100
0|2020-11-23|638.0|0|717.0|0|2.0|0|0.0|100
0|2020-11-24|720.0|0|723.0|0|3.0|0|0.0|100
0|2020-11-25|720.0|0|746.0|0|3.0|0|0.0|100
0|2020-11-26|720.0|0|749.0|0|3.0|0|0.0|100
0|2020-11-27|720.0|0|771.0|0|3.0|0|0.0|100
0|2020-11-28|720.0|0|779.0|0|3.0|0|0.0|100
0|2020-11-29|782.0|0|782.0|0|6.0|0|0.0|100
0|2020-11-30|788.0|0|788.0|0|6.0|0|0.0|100
0|2020-12-01|788.0|0|797.0|0|6.0|0|0.0|100
0|2020-12-02|809.0|0|809.0|0|8.0|0|0.0|100
0|2020-12-03|815.0|0|815.0|0|8.0|0|0.0|100
0|2020-12-04|815.0|0|836.0|0|8.0|0|0.0|100
0|2020-12-05|844.0|0|844.0|0|8.0|0|0.0|100
0|2020-12-06|847.0|0|847.0|0|8.0|0|0.0|100
0|2020-12-07|847.0|0|854.0|0|8.0|0|0.0|100
0|2020-12-08|847.0|0|863.0|0|8.0|0|0.0|100
0|2020-12-09|870.0|0|870.0|0|8.0|0|0.0|100
0|2020-12-10|870.0|0|872.0|0|8.0|0|0.0|100
0|2020-12-11|883.0|0|883.0|0|8.0|0|0.0|100
0|2020-12-12|901.0|0|901.0|0|10.0|0|0.0|100
0|2020-12-13|903.0|0|903.0|0|10.0|0|0.0|100
0|2020-12-14|907.0|0|907.0|0|10.0|0|0.0|100
0|2020-12-15|912.0|0|912.0|0|11.0|0|0.0|100
0|2020-12-16|912.0|0|921.0|0|11.0|0|0.0|100
0|2020-12-17|934.0|0|934.0|0|12.0|0|0.0|100
0|2020-12-18|935.0|0|935.0|0|12.0|0|0.0|100
0|2020-12-19|943.0|0|943.0|0|13.0|0|0.0|100
0|2020-12-20|946.0|0|946.0|0|13.0|0|0.0|100
0|2020-12-21|947.0|0|947.0|0|13.0|0|0.0|100
0|2020-12-22|958.0|0|958.0|0|13.0|0|0.0|100
0|2020-12-23|958.0|0|958.0|0|13.0|0|0.0|100
0|2020-12-24|965.0|0|965.0|0|13.0|0|0.0|100
0|2020-12-25|965.0|0|967.0|0|13.0|0|0.0|100
0|2020-12-26|967.0|0|967.0|0|13.0|0|0.0|100
0|2020-12-27|970.0|0|970.0|0|13.0|0|0.0|100
0|2020-12-28|970.0|0|971.0|0|13.0|0|0.0|100
0|2020-12-29|975.0|0|975.0|0|13.0|0|0.0|100
0|2020-12-30|975.0|0|977.0|0|13.0|0|0.0|100
0|2020-12-31|980.0|0|980.0|0|14.0|0|0.0|100
0|2021-01-01|980.0|0|982.0|0|14.0|0|0.0|100
0|2021-01-02|982.0|0|982.0|0|14.0|0|0.0|100
0|2021-01-03|982.0|0|988.0|0|14.0|0|0.0|100
0|2021-01-04|992.0|0|992.0|0|15.0|0|0.0|100
0|2021-01-05|995.0|0|995.0|0|16.0|0|0.0|100
0|2021-01-06|998.0|0|998.0|0|16.0|0|0.0|100
0|2021-01-07|998.0|0|1012.0|0|16.0|0|0.0|100
0|2021-01-08|1032.0|0|1032.0|0|16.0|0|0.0|100
0|2021-01-09|1032.0|0|1049.0|0|16.0|0|0.0|100
0|2021-01-10|1032.0|0|1055.0|0|16.0|0|0.0|100
0|2021-01-11|1060.0|0|1060.0|0|16.0|0|0.0|100
0|2021-01-12|1063.0|0|1063.0|0|16.0|0|0.0|100
0|2021-01-13|1070.0|0|1070.0|0|16.0|0|0.0|100
0|2021-01-14|1070.0|0|1089.0|0|16.0|0|0.0|100
0|2021-01-15|1095.0|0|1095.0|0|16.0|0|0.0|100
0|2021-01-16|1095.0|0|1104.0|0|16.0|0|0.0|100
0|2021-01-17|1114.0|0|1114.0|0|16.0|0|0.0|100
0|2021-01-18|1114.0|0|1114.0|0|16.0|0|0.0|100
0|2021-01-19|1114.0|0|1118.0|0|16.0|0|0.0|100
0|2021-01-20|1114.0|0|1125.0|0|16.0|0|0.0|100
0|2021-01-21|1114.0|0|1131.0|0|16.0|0|0.0|100
0|2021-01-22|1114.0|0|1140.0|0|16.0|0|0.0|100
0|2021-01-23|1146.0|0|1146.0|0|17.0|0|0.0|100
0|2021-01-24|1151.0|0|1151.0|0|17.0|0|0.0|100
0|2021-01-25|1151.0|0|1154.0|0|17.0|0|0.0|100
0|2021-01-26|1158.0|0|1158.0|0|17.0|0|0.0|100
0|2021-01-27|1158.0|0|1161.0|0|17.0|0|0.0|100
0|2021-01-28|1163.0|0|1163.0|0|17.0|0|0.0|100
0|2021-01-29|1168.0|0|1168.0|0|17.0|0|0.0|100
0|2021-01-30|1168.0|0|1173.0|0|18.0|0|0.0|100
0|2021-01-31|1173.0|0|1173.0|0|18.0|0|0.0|100
0|2021-02-01|1181.0|0|1181.0|0|18.0|0|0.0|100
0|2021-02-02|1190.0|0|1190.0|0|18.0|0|0.0|100
0|2021-02-03|1197.0|0|1197.0|0|18.0|0|0.0|100
0|2021-02-04|1197.0|0|1203.0|0|18.0|0|0.0|100
0|2021-02-05|1215.0|0|1215.0|0|18.0|0|0.0|100
0|2021-02-06|1220.0|0|1220.0|0|18.0|0|0.0|100
0|2021-02-07|1221.0|0|1221.0|0|18.0|0|0.0|100
0|2021-02-08|1221.0|0|1222.0|0|18.0|0|0.0|100
0|2021-02-09|1227.0|0|1227.0|0|19.0|0|0.0|100
