|dates|Delaware_Iowa_UnitedStates.JHU_ConfirmedCases.data|Delaware_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Delaware_Iowa_UnitedStates.NYT_ConfirmedCases.data|Delaware_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Delaware_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Delaware_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Delaware_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Delaware_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-20|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-21|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-24|14.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-25|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-26|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-28|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-31|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-01|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-02|17.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-03|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-04|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-05|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-06|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-07|19.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-08|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-09|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-10|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-06-11|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-06-12|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-13|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-14|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-15|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-16|27.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-17|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-18|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-19|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-20|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-21|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-22|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-23|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-24|34.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-25|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-26|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-27|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-28|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-29|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-30|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-01|45.0|0|46.0|0|1.0|0|0.0|100
0|2020-07-02|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-07-03|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-07-04|49.0|0|50.0|0|1.0|0|0.0|100
0|2020-07-05|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-06|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-07|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-08|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-07-09|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-10|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-07-11|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-07-12|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-07-13|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-07-14|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-07-15|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-07-16|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-17|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-07-18|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-07-19|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-20|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-07-21|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-07-22|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-07-23|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-24|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-07-25|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-07-26|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-07-27|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-07-28|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-07-29|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-30|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-07-31|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-08-01|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-08-02|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-08-03|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-08-04|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-08-05|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-08-06|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-08-07|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-08|111.0|0|110.0|0|1.0|0|0.0|100
0|2020-08-09|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-08-10|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-08-11|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-08-12|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-08-13|123.0|0|124.0|0|1.0|0|0.0|100
0|2020-08-14|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-08-15|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-08-16|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-08-17|139.0|0|139.0|0|1.0|0|0.0|100
0|2020-08-18|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-08-19|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-08-20|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-08-21|159.0|0|159.0|0|2.0|0|0.0|100
0|2020-08-22|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-08-23|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-08-24|169.0|0|170.0|0|2.0|0|0.0|100
0|2020-08-25|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-08-26|185.0|0|185.0|0|3.0|0|0.0|100
0|2020-08-27|189.0|0|189.0|0|3.0|0|0.0|100
0|2020-08-28|199.0|0|199.0|0|3.0|0|0.0|100
0|2020-08-29|209.0|0|209.0|0|3.0|0|0.0|100
0|2020-08-30|212.0|0|212.0|0|3.0|0|0.0|100
0|2020-08-31|217.0|0|217.0|0|3.0|0|0.0|100
0|2020-09-01|226.0|0|226.0|0|3.0|0|0.0|100
0|2020-09-02|231.0|0|231.0|0|3.0|0|0.0|100
0|2020-09-03|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-09-04|249.0|0|249.0|0|3.0|0|0.0|100
0|2020-09-05|256.0|0|256.0|0|3.0|0|0.0|100
0|2020-09-06|261.0|0|261.0|0|3.0|0|0.0|100
0|2020-09-07|262.0|0|262.0|0|3.0|0|0.0|100
0|2020-09-08|265.0|0|265.0|0|3.0|0|0.0|100
0|2020-09-09|267.0|0|267.0|0|3.0|0|0.0|100
0|2020-09-10|273.0|0|273.0|0|3.0|0|0.0|100
0|2020-09-11|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-09-12|280.0|0|280.0|0|3.0|0|0.0|100
0|2020-09-13|281.0|0|281.0|0|3.0|0|0.0|100
0|2020-09-14|286.0|0|286.0|0|3.0|0|0.0|100
0|2020-09-15|291.0|0|291.0|0|3.0|0|0.0|100
0|2020-09-16|305.0|0|305.0|0|3.0|0|0.0|100
0|2020-09-17|305.0|0|308.0|0|3.0|0|0.0|100
0|2020-09-18|318.0|0|318.0|0|3.0|0|0.0|100
0|2020-09-19|329.0|0|329.0|0|3.0|0|0.0|100
0|2020-09-20|335.0|0|335.0|0|3.0|0|0.0|100
0|2020-09-21|342.0|0|342.0|0|3.0|0|0.0|100
0|2020-09-22|349.0|0|349.0|0|3.0|0|0.0|100
0|2020-09-23|365.0|0|366.0|0|3.0|0|0.0|100
0|2020-09-24|383.0|0|383.0|0|3.0|0|0.0|100
0|2020-09-25|397.0|0|397.0|0|3.0|0|0.0|100
0|2020-09-26|402.0|0|402.0|0|3.0|0|0.0|100
0|2020-09-27|410.0|0|410.0|0|3.0|0|0.0|100
0|2020-09-28|423.0|0|423.0|0|3.0|0|0.0|100
0|2020-09-29|441.0|0|441.0|0|3.0|0|0.0|100
0|2020-09-30|466.0|0|466.0|0|3.0|0|0.0|100
0|2020-10-01|475.0|0|475.0|0|3.0|0|0.0|100
0|2020-10-02|482.0|0|482.0|0|4.0|0|0.0|100
0|2020-10-03|499.0|0|499.0|0|4.0|0|0.0|100
0|2020-10-04|501.0|0|501.0|0|4.0|0|0.0|100
0|2020-10-05|508.0|0|508.0|0|4.0|0|0.0|100
0|2020-10-06|515.0|0|515.0|0|4.0|0|0.0|100
0|2020-10-07|534.0|0|534.0|0|4.0|0|0.0|100
0|2020-10-08|548.0|0|548.0|0|4.0|0|0.0|100
0|2020-10-09|554.0|0|554.0|0|6.0|0|0.0|100
0|2020-10-10|562.0|0|562.0|0|6.0|0|0.0|100
0|2020-10-11|573.0|0|573.0|0|6.0|0|0.0|100
0|2020-10-12|578.0|0|578.0|0|7.0|0|0.0|100
0|2020-10-13|594.0|0|594.0|0|7.0|0|0.0|100
0|2020-10-14|617.0|0|617.0|0|8.0|0|0.0|100
0|2020-10-15|633.0|0|634.0|0|8.0|0|0.0|100
0|2020-10-16|653.0|0|653.0|0|8.0|0|0.0|100
0|2020-10-17|668.0|0|668.0|0|8.0|0|0.0|100
0|2020-10-18|672.0|0|672.0|0|8.0|0|0.0|100
0|2020-10-19|679.0|0|679.0|0|8.0|0|0.0|100
0|2020-10-20|689.0|0|689.0|0|8.0|0|0.0|100
0|2020-10-21|709.0|0|710.0|0|9.0|0|0.0|100
0|2020-10-22|709.0|0|732.0|0|9.0|0|0.0|100
0|2020-10-23|709.0|0|744.0|0|9.0|0|0.0|100
0|2020-10-24|709.0|0|762.0|0|9.0|0|0.0|100
0|2020-10-25|709.0|0|778.0|0|9.0|0|0.0|100
0|2020-10-26|709.0|0|780.0|0|9.0|0|0.0|100
0|2020-10-27|709.0|0|802.0|0|9.0|0|0.0|100
0|2020-10-28|709.0|0|817.0|0|9.0|0|0.0|100
0|2020-10-29|827.0|0|830.0|0|13.0|0|0.0|100
0|2020-10-30|843.0|0|844.0|0|14.0|0|0.0|100
0|2020-10-31|867.0|0|869.0|0|14.0|0|0.0|100
0|2020-11-01|867.0|0|883.0|0|14.0|0|0.0|100
0|2020-11-02|896.0|0|897.0|0|16.0|0|0.0|100
0|2020-11-03|924.0|0|924.0|0|16.0|0|0.0|100
0|2020-11-04|933.0|0|934.0|0|16.0|0|0.0|100
0|2020-11-05|933.0|0|966.0|0|16.0|0|0.0|100
0|2020-11-06|975.0|0|977.0|0|16.0|0|0.0|100
0|2020-11-07|975.0|0|1001.0|0|16.0|0|0.0|100
0|2020-11-08|1034.0|0|1039.0|0|16.0|0|0.0|100
0|2020-11-09|1054.0|0|1054.0|0|18.0|0|0.0|100
0|2020-11-10|1054.0|0|1082.0|0|18.0|0|0.0|100
0|2020-11-11|1099.0|0|1099.0|0|18.0|0|0.0|100
0|2020-11-12|1139.0|0|1139.0|0|18.0|0|0.0|100
0|2020-11-13|1171.0|0|1171.0|0|18.0|0|0.0|100
0|2020-11-14|1179.0|0|1179.0|0|18.0|0|0.0|100
0|2020-11-15|1179.0|0|1198.0|0|18.0|0|0.0|100
0|2020-11-16|1206.0|0|1206.0|0|20.0|0|0.0|100
0|2020-11-17|1206.0|0|1241.0|0|20.0|0|0.0|100
0|2020-11-18|1206.0|0|1276.0|0|20.0|0|0.0|100
0|2020-11-19|1290.0|0|1290.0|0|21.0|0|0.0|100
0|2020-11-20|1318.0|0|1318.0|0|21.0|0|0.0|100
0|2020-11-21|1334.0|0|1334.0|0|21.0|0|0.0|100
0|2020-11-22|1347.0|0|1347.0|0|21.0|0|0.0|100
0|2020-11-23|1362.0|0|1362.0|0|21.0|0|0.0|100
0|2020-11-24|1372.0|0|1372.0|0|21.0|0|0.0|100
0|2020-11-25|1372.0|0|1396.0|0|21.0|0|0.0|100
0|2020-11-26|1372.0|0|1402.0|0|21.0|0|0.0|100
0|2020-11-27|1410.0|0|1410.0|0|21.0|0|0.0|100
0|2020-11-28|1410.0|0|1432.0|0|21.0|0|0.0|100
0|2020-11-29|1442.0|0|1442.0|0|21.0|0|0.0|100
0|2020-11-30|1449.0|0|1449.0|0|21.0|0|0.0|100
0|2020-12-01|1449.0|0|1456.0|0|21.0|0|0.0|100
0|2020-12-02|1470.0|0|1470.0|0|21.0|0|0.0|100
0|2020-12-03|1476.0|0|1476.0|0|21.0|0|0.0|100
0|2020-12-04|1490.0|0|1490.0|0|21.0|0|0.0|100
0|2020-12-05|1491.0|0|1491.0|0|22.0|0|0.0|100
0|2020-12-06|1500.0|0|1500.0|0|22.0|0|0.0|100
0|2020-12-07|1500.0|0|1503.0|0|22.0|0|0.0|100
0|2020-12-08|1500.0|0|1509.0|0|22.0|0|0.0|100
0|2020-12-09|1519.0|0|1519.0|0|22.0|0|0.0|100
0|2020-12-10|1527.0|0|1526.0|0|22.0|0|0.0|100
0|2020-12-11|1531.0|0|1531.0|0|26.0|0|0.0|100
0|2020-12-12|1541.0|0|1541.0|0|26.0|0|0.0|100
0|2020-12-13|1546.0|0|1546.0|0|26.0|0|0.0|100
0|2020-12-14|1551.0|0|1550.0|0|27.0|0|0.0|100
0|2020-12-15|1551.0|0|1552.0|0|27.0|0|0.0|100
0|2020-12-16|1551.0|0|1561.0|0|27.0|0|0.0|100
0|2020-12-17|1565.0|0|1565.0|0|27.0|0|0.0|100
0|2020-12-18|1565.0|0|1572.0|0|27.0|0|0.0|100
0|2020-12-19|1581.0|0|1581.0|0|27.0|0|0.0|100
0|2020-12-20|1581.0|0|1584.0|0|27.0|0|0.0|100
0|2020-12-21|1581.0|0|1585.0|0|27.0|0|0.0|100
0|2020-12-22|1581.0|0|1590.0|0|27.0|0|0.0|100
0|2020-12-23|1581.0|0|1594.0|0|27.0|0|0.0|100
0|2020-12-24|1581.0|0|1599.0|0|27.0|0|0.0|100
0|2020-12-25|1581.0|0|1600.0|0|27.0|0|0.0|100
0|2020-12-26|1581.0|0|1601.0|0|27.0|0|0.0|100
0|2020-12-27|1581.0|0|1603.0|0|27.0|0|0.0|100
0|2020-12-28|1581.0|0|1607.0|0|27.0|0|0.0|100
0|2020-12-29|1619.0|0|1619.0|0|29.0|0|0.0|100
0|2020-12-30|1619.0|0|1626.0|0|29.0|0|0.0|100
0|2020-12-31|1634.0|0|1634.0|0|29.0|0|0.0|100
0|2021-01-01|1637.0|0|1637.0|0|29.0|0|0.0|100
0|2021-01-02|1639.0|0|1639.0|0|32.0|0|0.0|100
0|2021-01-03|1639.0|0|1645.0|0|32.0|0|0.0|100
0|2021-01-04|1648.0|0|1648.0|0|32.0|0|0.0|100
0|2021-01-05|1656.0|0|1656.0|0|32.0|0|0.0|100
0|2021-01-06|1656.0|0|1665.0|0|32.0|0|0.0|100
0|2021-01-07|1656.0|0|1675.0|0|32.0|0|0.0|100
0|2021-01-08|1683.0|0|1683.0|0|35.0|0|0.0|100
0|2021-01-09|1685.0|0|1685.0|0|35.0|0|0.0|100
0|2021-01-10|1689.0|0|1689.0|0|35.0|0|0.0|100
0|2021-01-11|1689.0|0|1692.0|0|35.0|0|0.0|100
0|2021-01-12|1697.0|0|1697.0|0|35.0|0|0.0|100
0|2021-01-13|1700.0|0|1700.0|0|35.0|0|0.0|100
0|2021-01-14|1700.0|0|1711.0|0|36.0|0|0.0|100
0|2021-01-15|1700.0|0|1718.0|0|36.0|0|0.0|100
0|2021-01-16|1722.0|0|1722.0|0|36.0|0|0.0|100
0|2021-01-17|1723.0|0|1723.0|0|36.0|0|0.0|100
0|2021-01-18|1730.0|0|1730.0|0|36.0|0|0.0|100
0|2021-01-19|1730.0|0|1737.0|0|36.0|0|0.0|100
0|2021-01-20|1745.0|0|1745.0|0|36.0|0|0.0|100
0|2021-01-21|1747.0|0|1747.0|0|36.0|0|0.0|100
0|2021-01-22|1752.0|0|1752.0|0|36.0|0|0.0|100
0|2021-01-23|1752.0|0|1760.0|0|36.0|0|0.0|100
0|2021-01-24|1762.0|0|1762.0|0|36.0|0|0.0|100
0|2021-01-25|1765.0|0|1765.0|0|36.0|0|0.0|100
0|2021-01-26|1777.0|0|1777.0|0|36.0|0|0.0|100
0|2021-01-27|1777.0|0|1777.0|0|36.0|0|0.0|100
0|2021-01-28|1778.0|0|1778.0|0|36.0|0|0.0|100
0|2021-01-29|1784.0|0|1780.0|0|36.0|0|0.0|100
0|2021-01-30|1784.0|0|1787.0|0|36.0|0|0.0|100
0|2021-01-31|1790.0|0|1790.0|0|36.0|0|0.0|100
0|2021-02-01|1793.0|0|1793.0|0|37.0|0|0.0|100
0|2021-02-02|1803.0|0|1803.0|0|37.0|0|0.0|100
0|2021-02-03|1807.0|0|1807.0|0|37.0|0|0.0|100
0|2021-02-04|1807.0|0|1809.0|0|37.0|0|0.0|100
0|2021-02-05|1811.0|0|1811.0|0|37.0|0|0.0|100
