|dates|Tompkins_NewYork_UnitedStates.JHU_ConfirmedCases.data|Tompkins_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Tompkins_NewYork_UnitedStates.NYT_ConfirmedCases.data|Tompkins_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Tompkins_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Tompkins_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Tompkins_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Tompkins_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|6.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-20|11.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-22|15.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-24|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-25|18.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-26|23.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-27|32.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-28|48.0|0|45.0|0|0.0|0|0.0|100
0|2020-03-29|56.0|0|52.0|0|0.0|0|0.0|100
0|2020-03-30|70.0|0|66.0|0|0.0|0|0.0|100
0|2020-03-31|73.0|0|66.0|0|0.0|0|0.0|100
0|2020-04-01|76.0|0|68.0|0|0.0|0|0.0|100
0|2020-04-02|80.0|0|87.0|0|0.0|0|0.0|100
0|2020-04-03|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-04-04|93.0|0|87.0|0|0.0|0|0.0|100
0|2020-04-05|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-06|102.0|0|98.0|0|0.0|0|0.0|100
0|2020-04-07|103.0|0|102.0|0|0.0|0|0.0|100
0|2020-04-08|105.0|0|102.0|0|0.0|0|0.0|100
0|2020-04-09|107.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-10|107.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-11|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-04-12|113.0|0|109.0|0|0.0|0|0.0|100
0|2020-04-13|113.0|0|110.0|0|0.0|0|0.0|100
0|2020-04-14|113.0|0|112.0|0|0.0|0|0.0|100
0|2020-04-15|118.0|0|115.0|0|0.0|0|0.0|100
0|2020-04-16|118.0|0|116.0|0|0.0|0|0.0|100
0|2020-04-17|119.0|0|117.0|0|0.0|0|0.0|100
0|2020-04-18|119.0|0|117.0|0|0.0|0|0.0|100
0|2020-04-19|119.0|0|117.0|0|0.0|0|0.0|100
0|2020-04-20|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-04-21|123.0|0|119.0|0|0.0|0|0.0|100
0|2020-04-22|123.0|0|119.0|0|0.0|0|0.0|100
0|2020-04-23|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-04-24|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-04-25|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-04-26|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-04-27|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-04-28|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-04-29|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-04-30|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-05-01|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-05-02|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-05-03|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-05-04|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-05-05|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-05-06|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-05-07|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-05-08|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-05-09|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-05-10|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-05-11|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-05-12|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-05-13|136.0|0|136.0|0|0.0|0|0.0|100
