|dates|SantaRosa_Florida_UnitedStates.JHU_ConfirmedCases.data|SantaRosa_Florida_UnitedStates.JHU_ConfirmedCases.missing|SantaRosa_Florida_UnitedStates.NYT_ConfirmedCases.data|SantaRosa_Florida_UnitedStates.NYT_ConfirmedCases.missing|SantaRosa_Florida_UnitedStates.JHU_ConfirmedDeaths.data|SantaRosa_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|SantaRosa_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|SantaRosa_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-19|2.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-20|3.0|0|2.0|0|1.0|0|0.0|100
0|2020-03-21|3.0|0|2.0|0|1.0|0|0.0|100
0|2020-03-22|4.0|0|3.0|0|1.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-24|4.0|0|6.0|0|1.0|0|0.0|100
0|2020-03-25|7.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-26|9.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-27|11.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-28|14.0|0|16.0|0|1.0|0|0.0|100
0|2020-03-29|20.0|0|21.0|0|1.0|0|0.0|100
0|2020-03-30|30.0|0|36.0|0|1.0|0|0.0|100
0|2020-03-31|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-04-01|44.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-02|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-04-03|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-04-04|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-04-05|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-04-06|58.0|0|64.0|0|2.0|0|0.0|100
0|2020-04-07|65.0|0|66.0|0|2.0|0|0.0|100
0|2020-04-08|69.0|0|70.0|0|2.0|0|0.0|100
0|2020-04-09|71.0|0|96.0|0|2.0|0|0.0|100
0|2020-04-10|103.0|0|105.0|0|2.0|0|0.0|100
0|2020-04-11|105.0|0|106.0|0|3.0|0|0.0|100
0|2020-04-12|109.0|0|109.0|0|4.0|0|0.0|100
0|2020-04-13|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-04-14|114.0|0|114.0|0|4.0|0|0.0|100
0|2020-04-15|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-04-16|118.0|0|118.0|0|5.0|0|0.0|100
0|2020-04-17|130.0|0|130.0|0|6.0|0|0.0|100
0|2020-04-18|133.0|0|133.0|0|6.0|0|0.0|100
0|2020-04-19|138.0|0|138.0|0|6.0|0|0.0|100
0|2020-04-20|140.0|0|140.0|0|6.0|0|0.0|100
0|2020-04-21|139.0|0|139.0|0|6.0|0|0.0|100
0|2020-04-22|144.0|0|144.0|0|6.0|0|0.0|100
0|2020-04-23|141.0|0|141.0|0|6.0|0|0.0|100
0|2020-04-24|143.0|0|143.0|0|6.0|0|0.0|100
0|2020-04-25|147.0|0|147.0|0|6.0|0|0.0|100
0|2020-04-26|149.0|0|149.0|0|6.0|0|0.0|100
0|2020-04-27|150.0|0|150.0|0|6.0|0|0.0|100
0|2020-04-28|151.0|0|151.0|0|7.0|0|0.0|100
0|2020-04-29|153.0|0|153.0|0|7.0|0|0.0|100
0|2020-04-30|154.0|0|154.0|0|7.0|0|0.0|100
0|2020-05-01|158.0|0|158.0|0|8.0|0|0.0|100
0|2020-05-02|157.0|0|157.0|0|8.0|0|0.0|100
0|2020-05-03|157.0|0|157.0|0|8.0|0|0.0|100
0|2020-05-04|158.0|0|158.0|0|8.0|0|0.0|100
0|2020-05-05|158.0|0|158.0|0|8.0|0|0.0|100
0|2020-05-06|158.0|0|158.0|0|8.0|0|0.0|100
0|2020-05-07|160.0|0|160.0|0|8.0|0|0.0|100
0|2020-05-08|162.0|0|162.0|0|9.0|0|0.0|100
0|2020-05-09|172.0|0|172.0|0|9.0|0|0.0|100
0|2020-05-10|173.0|0|173.0|0|9.0|0|0.0|100
0|2020-05-11|176.0|0|176.0|0|9.0|0|0.0|100
0|2020-05-12|179.0|0|179.0|0|9.0|0|0.0|100
0|2020-05-13|179.0|0|179.0|0|9.0|0|0.0|100
