|dates|Colleton_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Colleton_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Colleton_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Colleton_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Colleton_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Colleton_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Colleton_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Colleton_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|33.0|0|33.0|0|4.0|0|0.0|100
0|2020-05-14|41.0|0|41.0|0|4.0|0|0.0|100
0|2020-05-15|48.0|0|48.0|0|4.0|0|0.0|100
0|2020-05-16|51.0|0|51.0|0|4.0|0|0.0|100
0|2020-05-17|52.0|0|52.0|0|4.0|0|0.0|100
0|2020-05-18|58.0|0|58.0|0|4.0|0|0.0|100
0|2020-05-19|58.0|0|58.0|0|4.0|0|0.0|100
0|2020-05-20|60.0|0|60.0|0|8.0|0|0.0|100
0|2020-05-21|63.0|0|63.0|0|8.0|0|0.0|100
0|2020-05-22|66.0|0|66.0|0|8.0|0|0.0|100
0|2020-05-23|69.0|0|69.0|0|8.0|0|0.0|100
0|2020-05-24|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-05-25|74.0|0|74.0|0|8.0|0|0.0|100
0|2020-05-26|76.0|0|76.0|0|8.0|0|0.0|100
0|2020-05-27|76.0|0|76.0|0|11.0|0|0.0|100
0|2020-05-28|86.0|0|86.0|0|11.0|0|0.0|100
0|2020-05-29|92.0|0|92.0|0|11.0|0|0.0|100
0|2020-05-30|101.0|0|101.0|0|11.0|0|0.0|100
0|2020-05-31|105.0|0|105.0|0|12.0|0|0.0|100
0|2020-06-01|110.0|0|110.0|0|14.0|0|0.0|100
0|2020-06-02|114.0|0|114.0|0|14.0|0|0.0|100
0|2020-06-03|114.0|0|117.0|0|14.0|0|0.0|100
0|2020-06-04|114.0|0|122.0|0|14.0|0|0.0|100
0|2020-06-05|128.0|0|128.0|0|14.0|0|0.0|100
0|2020-06-06|128.0|0|132.0|0|14.0|0|0.0|100
0|2020-06-07|142.0|0|142.0|0|14.0|0|0.0|100
0|2020-06-08|144.0|0|144.0|0|14.0|0|0.0|100
0|2020-06-09|148.0|0|148.0|0|14.0|0|0.0|100
0|2020-06-10|159.0|0|159.0|0|14.0|0|0.0|100
0|2020-06-11|165.0|0|165.0|0|16.0|0|0.0|100
0|2020-06-12|177.0|0|177.0|0|16.0|0|0.0|100
0|2020-06-13|190.0|0|190.0|0|16.0|0|0.0|100
0|2020-06-14|198.0|0|198.0|0|16.0|0|0.0|100
0|2020-06-15|201.0|0|201.0|0|16.0|0|0.0|100
0|2020-06-16|209.0|0|209.0|0|17.0|0|0.0|100
0|2020-06-17|211.0|0|211.0|0|18.0|0|0.0|100
0|2020-06-18|214.0|0|214.0|0|18.0|0|0.0|100
0|2020-06-19|217.0|0|217.0|0|19.0|0|0.0|100
0|2020-06-20|234.0|0|234.0|0|19.0|0|0.0|100
0|2020-06-21|244.0|0|245.0|0|20.0|0|0.0|100
0|2020-06-22|245.0|0|246.0|0|20.0|0|0.0|100
0|2020-06-23|252.0|0|253.0|0|20.0|0|0.0|100
0|2020-06-24|258.0|0|258.0|0|20.0|0|0.0|100
0|2020-06-25|273.0|0|273.0|0|21.0|0|0.0|100
0|2020-06-26|284.0|0|284.0|0|21.0|0|0.0|100
0|2020-06-27|295.0|0|295.0|0|21.0|0|0.0|100
0|2020-06-28|307.0|0|307.0|0|21.0|0|0.0|100
0|2020-06-29|324.0|0|324.0|0|21.0|0|0.0|100
0|2020-06-30|329.0|0|329.0|0|21.0|0|0.0|100
0|2020-07-01|333.0|0|333.0|0|21.0|0|0.0|100
0|2020-07-02|343.0|0|343.0|0|22.0|0|0.0|100
0|2020-07-03|352.0|0|352.0|0|22.0|0|0.0|100
0|2020-07-04|364.0|0|364.0|0|22.0|0|0.0|100
0|2020-07-05|378.0|0|378.0|0|22.0|0|0.0|100
0|2020-07-06|384.0|0|384.0|0|22.0|0|0.0|100
0|2020-07-07|401.0|0|401.0|0|22.0|0|0.0|100
0|2020-07-08|411.0|0|411.0|0|22.0|0|0.0|100
0|2020-07-09|423.0|0|423.0|0|22.0|0|0.0|100
0|2020-07-10|432.0|0|432.0|0|22.0|0|0.0|100
0|2020-07-11|458.0|0|458.0|0|22.0|0|0.0|100
0|2020-07-12|473.0|0|473.0|0|22.0|0|0.0|100
0|2020-07-13|475.0|0|475.0|0|22.0|0|0.0|100
0|2020-07-14|508.0|0|508.0|0|23.0|0|0.0|100
0|2020-07-15|520.0|0|520.0|0|23.0|0|0.0|100
0|2020-07-16|533.0|0|533.0|0|26.0|0|0.0|100
0|2020-07-17|550.0|0|550.0|0|26.0|0|0.0|100
0|2020-07-18|558.0|0|558.0|0|28.0|0|0.0|100
0|2020-07-19|568.0|0|568.0|0|28.0|0|0.0|100
0|2020-07-20|573.0|0|573.0|0|28.0|0|0.0|100
0|2020-07-21|593.0|0|593.0|0|29.0|0|0.0|100
0|2020-07-22|617.0|0|617.0|0|29.0|0|0.0|100
0|2020-07-23|628.0|0|628.0|0|29.0|0|0.0|100
0|2020-07-24|641.0|0|641.0|0|29.0|0|0.0|100
0|2020-07-25|657.0|0|657.0|0|29.0|0|0.0|100
0|2020-07-26|664.0|0|664.0|0|29.0|0|0.0|100
0|2020-07-27|675.0|0|675.0|0|30.0|0|0.0|100
0|2020-07-28|682.0|0|682.0|0|30.0|0|0.0|100
0|2020-07-29|703.0|0|703.0|0|30.0|0|0.0|100
0|2020-07-30|727.0|0|727.0|0|31.0|0|0.0|100
0|2020-07-31|739.0|0|739.0|0|31.0|0|0.0|100
0|2020-08-01|752.0|0|752.0|0|31.0|0|0.0|100
0|2020-08-02|763.0|0|763.0|0|31.0|0|0.0|100
0|2020-08-03|765.0|0|765.0|0|31.0|0|0.0|100
0|2020-08-04|771.0|0|771.0|0|31.0|0|0.0|100
0|2020-08-05|779.0|0|779.0|0|32.0|0|0.0|100
0|2020-08-06|791.0|0|791.0|0|33.0|0|0.0|100
0|2020-08-07|798.0|0|798.0|0|34.0|0|0.0|100
0|2020-08-08|807.0|0|807.0|0|34.0|0|0.0|100
0|2020-08-09|814.0|0|814.0|0|34.0|0|0.0|100
0|2020-08-10|825.0|0|825.0|0|34.0|0|0.0|100
0|2020-08-11|828.0|0|828.0|0|34.0|0|0.0|100
0|2020-08-12|831.0|0|831.0|0|34.0|0|0.0|100
0|2020-08-13|837.0|0|837.0|0|34.0|0|0.0|100
0|2020-08-14|840.0|0|840.0|0|34.0|0|0.0|100
0|2020-08-15|847.0|0|847.0|0|36.0|0|0.0|100
0|2020-08-16|850.0|0|850.0|0|36.0|0|0.0|100
0|2020-08-17|850.0|0|850.0|0|36.0|0|0.0|100
0|2020-08-18|852.0|0|852.0|0|36.0|0|0.0|100
0|2020-08-19|852.0|0|852.0|0|36.0|0|0.0|100
0|2020-08-20|859.0|0|859.0|0|36.0|0|0.0|100
0|2020-08-21|863.0|0|863.0|0|36.0|0|0.0|100
0|2020-08-22|863.0|0|863.0|0|36.0|0|0.0|100
0|2020-08-23|865.0|0|865.0|0|36.0|0|0.0|100
0|2020-08-24|867.0|0|867.0|0|36.0|0|0.0|100
0|2020-08-25|872.0|0|872.0|0|36.0|0|0.0|100
0|2020-08-26|875.0|0|875.0|0|38.0|0|0.0|100
0|2020-08-27|877.0|0|877.0|0|39.0|0|0.0|100
0|2020-08-28|887.0|0|887.0|0|39.0|0|0.0|100
0|2020-08-29|889.0|0|889.0|0|39.0|0|0.0|100
0|2020-08-30|889.0|0|889.0|0|39.0|0|0.0|100
0|2020-08-31|890.0|0|890.0|0|39.0|0|0.0|100
0|2020-09-01|893.0|0|893.0|0|39.0|0|0.0|100
0|2020-09-02|897.0|0|897.0|0|39.0|0|0.0|100
0|2020-09-03|904.0|0|904.0|0|39.0|0|0.0|100
0|2020-09-04|904.0|0|908.0|0|39.0|0|0.0|100
0|2020-09-05|916.0|0|916.0|0|39.0|0|0.0|100
0|2020-09-06|921.0|0|921.0|0|39.0|0|0.0|100
0|2020-09-07|925.0|0|925.0|0|39.0|0|0.0|100
0|2020-09-08|925.0|0|925.0|0|39.0|0|0.0|100
0|2020-09-09|926.0|0|926.0|0|39.0|0|0.0|100
0|2020-09-10|933.0|0|933.0|0|39.0|0|0.0|100
0|2020-09-11|950.0|0|950.0|0|39.0|0|0.0|100
0|2020-09-12|950.0|0|951.0|0|40.0|0|0.0|100
0|2020-09-13|956.0|0|956.0|0|40.0|0|0.0|100
0|2020-09-14|956.0|0|961.0|0|40.0|0|0.0|100
0|2020-09-15|964.0|0|964.0|0|40.0|0|0.0|100
0|2020-09-16|966.0|0|966.0|0|40.0|0|0.0|100
0|2020-09-17|973.0|0|973.0|0|42.0|0|0.0|100
0|2020-09-18|977.0|0|977.0|0|42.0|0|0.0|100
0|2020-09-19|983.0|0|983.0|0|42.0|0|0.0|100
0|2020-09-20|983.0|0|983.0|0|42.0|0|0.0|100
0|2020-09-21|994.0|0|994.0|0|42.0|0|0.0|100
0|2020-09-22|1004.0|0|1004.0|0|42.0|0|0.0|100
0|2020-09-23|1006.0|0|1006.0|0|42.0|0|0.0|100
0|2020-09-24|1008.0|0|1008.0|0|42.0|0|0.0|100
0|2020-09-25|1013.0|0|1013.0|0|42.0|0|0.0|100
0|2020-09-26|1022.0|0|1022.0|0|42.0|0|0.0|100
0|2020-09-27|1031.0|0|1031.0|0|42.0|0|0.0|100
0|2020-09-28|1042.0|0|1042.0|0|42.0|0|0.0|100
0|2020-09-29|1056.0|0|1056.0|0|42.0|0|0.0|100
0|2020-09-30|1054.0|0|1054.0|0|42.0|0|0.0|100
0|2020-10-01|1054.0|0|1054.0|0|42.0|0|0.0|100
0|2020-10-02|1057.0|0|1057.0|0|42.0|0|0.0|100
0|2020-10-03|1068.0|0|1068.0|0|42.0|0|0.0|100
0|2020-10-04|1074.0|0|1074.0|0|42.0|0|0.0|100
0|2020-10-05|1081.0|0|1081.0|0|42.0|0|0.0|100
0|2020-10-06|1091.0|0|1091.0|0|42.0|0|0.0|100
0|2020-10-07|1101.0|0|1101.0|0|42.0|0|0.0|100
0|2020-10-08|1112.0|0|1112.0|0|42.0|0|0.0|100
0|2020-10-09|1122.0|0|1122.0|0|42.0|0|0.0|100
0|2020-10-10|1129.0|0|1129.0|0|42.0|0|0.0|100
0|2020-10-11|1134.0|0|1134.0|0|42.0|0|0.0|100
0|2020-10-12|1142.0|0|1142.0|0|42.0|0|0.0|100
0|2020-10-13|1152.0|0|1152.0|0|43.0|0|0.0|100
0|2020-10-14|1167.0|0|1167.0|0|43.0|0|0.0|100
0|2020-10-15|1173.0|0|1173.0|0|44.0|0|0.0|100
0|2020-10-16|1178.0|0|1178.0|0|44.0|0|0.0|100
0|2020-10-17|1185.0|0|1185.0|0|44.0|0|0.0|100
0|2020-10-18|1193.0|0|1193.0|0|44.0|0|0.0|100
0|2020-10-19|1197.0|0|1197.0|0|44.0|0|0.0|100
0|2020-10-20|1208.0|0|1208.0|0|44.0|0|0.0|100
0|2020-10-21|1212.0|0|1212.0|0|44.0|0|0.0|100
0|2020-10-22|1212.0|0|1215.0|0|44.0|0|0.0|100
0|2020-10-23|1212.0|0|1224.0|0|44.0|0|0.0|100
0|2020-10-24|1212.0|0|1231.0|0|44.0|0|0.0|100
0|2020-10-25|1212.0|0|1236.0|0|44.0|0|0.0|100
0|2020-10-26|1212.0|0|1245.0|0|44.0|0|0.0|100
0|2020-10-27|1212.0|0|1253.0|0|44.0|0|0.0|100
0|2020-10-28|1212.0|0|1259.0|0|44.0|0|0.0|100
0|2020-10-29|1270.0|0|1270.0|0|49.0|0|0.0|100
0|2020-10-30|1278.0|0|1278.0|0|49.0|0|0.0|100
0|2020-10-31|1279.0|0|1279.0|0|49.0|0|0.0|100
0|2020-11-01|1279.0|0|1292.0|0|49.0|0|0.0|100
0|2020-11-02|1299.0|0|1299.0|0|49.0|0|0.0|100
0|2020-11-03|1313.0|0|1313.0|0|49.0|0|0.0|100
0|2020-11-04|1324.0|0|1324.0|0|49.0|0|0.0|100
0|2020-11-05|1327.0|0|1327.0|0|49.0|0|0.0|100
0|2020-11-06|1332.0|0|1332.0|0|49.0|0|0.0|100
0|2020-11-07|1343.0|0|1343.0|0|48.0|0|0.0|100
0|2020-11-08|1352.0|0|1352.0|0|48.0|0|0.0|100
0|2020-11-09|1357.0|0|1357.0|0|48.0|0|0.0|100
0|2020-11-10|1357.0|0|1370.0|0|48.0|0|0.0|100
0|2020-11-11|1357.0|0|1372.0|0|48.0|0|0.0|100
0|2020-11-12|1374.0|0|1374.0|0|49.0|0|0.0|100
0|2020-11-13|1391.0|0|1391.0|0|49.0|0|0.0|100
0|2020-11-14|1398.0|0|1398.0|0|49.0|0|0.0|100
0|2020-11-15|1398.0|0|1407.0|0|49.0|0|0.0|100
0|2020-11-16|1412.0|0|1412.0|0|49.0|0|0.0|100
0|2020-11-17|1412.0|0|1413.0|0|49.0|0|0.0|100
0|2020-11-18|1412.0|0|1424.0|0|49.0|0|0.0|100
0|2020-11-19|1431.0|0|1431.0|0|49.0|0|0.0|100
0|2020-11-20|1440.0|0|1440.0|0|49.0|0|0.0|100
0|2020-11-21|1440.0|0|1448.0|0|49.0|0|0.0|100
0|2020-11-22|1450.0|0|1450.0|0|49.0|0|0.0|100
0|2020-11-23|1450.0|0|1454.0|0|49.0|0|0.0|100
0|2020-11-24|1450.0|0|1458.0|0|49.0|0|0.0|100
0|2020-11-25|1450.0|0|1465.0|0|49.0|0|0.0|100
0|2020-11-26|1450.0|0|1465.0|0|49.0|0|0.0|100
0|2020-11-27|1475.0|0|1475.0|0|49.0|0|0.0|100
0|2020-11-28|1475.0|0|1476.0|0|49.0|0|0.0|100
0|2020-11-29|1480.0|0|1480.0|0|49.0|0|0.0|100
0|2020-11-30|1480.0|0|1484.0|0|49.0|0|0.0|100
0|2020-12-01|1480.0|0|1485.0|0|49.0|0|0.0|100
0|2020-12-02|1496.0|0|1496.0|0|50.0|0|0.0|100
0|2020-12-03|1502.0|0|1502.0|0|50.0|0|0.0|100
0|2020-12-04|1516.0|0|1516.0|0|50.0|0|0.0|100
0|2020-12-05|1534.0|0|1534.0|0|50.0|0|0.0|100
0|2020-12-06|1543.0|0|1543.0|0|51.0|0|0.0|100
0|2020-12-07|1543.0|0|1556.0|0|51.0|0|0.0|100
0|2020-12-08|1543.0|0|1564.0|0|51.0|0|0.0|100
0|2020-12-09|1574.0|0|1574.0|0|51.0|0|0.0|100
0|2020-12-10|1574.0|0|1585.0|0|51.0|0|0.0|100
0|2020-12-11|1591.0|0|1591.0|0|51.0|0|0.0|100
0|2020-12-12|1591.0|0|1617.0|0|51.0|0|0.0|100
0|2020-12-13|1634.0|0|1634.0|0|51.0|0|0.0|100
0|2020-12-14|1656.0|0|1656.0|0|51.0|0|0.0|100
0|2020-12-15|1663.0|0|1663.0|0|51.0|0|0.0|100
0|2020-12-16|1663.0|0|1680.0|0|51.0|0|0.0|100
0|2020-12-17|1663.0|0|1699.0|0|51.0|0|0.0|100
0|2020-12-18|1715.0|0|1715.0|0|53.0|0|0.0|100
0|2020-12-19|1731.0|0|1731.0|0|53.0|0|0.0|100
0|2020-12-20|1752.0|0|1752.0|0|53.0|0|0.0|100
0|2020-12-21|1760.0|0|1760.0|0|53.0|0|0.0|100
0|2020-12-22|1773.0|0|1773.0|0|53.0|0|0.0|100
0|2020-12-23|1778.0|0|1778.0|0|53.0|0|0.0|100
0|2020-12-24|1785.0|0|1785.0|0|53.0|0|0.0|100
0|2020-12-25|1785.0|0|1785.0|0|53.0|0|0.0|100
0|2020-12-26|1815.0|0|1815.0|0|54.0|0|0.0|100
0|2020-12-27|1849.0|0|1849.0|0|54.0|0|0.0|100
0|2020-12-28|1849.0|0|1874.0|0|54.0|0|0.0|100
0|2020-12-29|1882.0|0|1882.0|0|54.0|0|0.0|100
0|2020-12-30|1900.0|0|1900.0|0|54.0|0|0.0|100
0|2020-12-31|1900.0|0|1951.0|0|54.0|0|0.0|100
0|2021-01-01|1951.0|0|1951.0|0|55.0|0|0.0|100
0|2021-01-02|1990.0|0|1990.0|0|56.0|0|0.0|100
0|2021-01-03|1990.0|0|2041.0|0|56.0|0|0.0|100
0|2021-01-04|1990.0|0|2055.0|0|56.0|0|0.0|100
0|2021-01-05|2060.0|0|2060.0|0|56.0|0|0.0|100
0|2021-01-06|2088.0|0|2088.0|0|57.0|0|0.0|100
0|2021-01-07|2088.0|0|2116.0|0|57.0|0|0.0|100
0|2021-01-08|2088.0|0|2148.0|0|57.0|0|0.0|100
0|2021-01-09|2088.0|0|2179.0|0|57.0|0|0.0|100
0|2021-01-10|2088.0|0|2210.0|0|57.0|0|0.0|100
0|2021-01-11|2259.0|0|2259.0|0|58.0|0|0.0|100
0|2021-01-12|2259.0|0|2296.0|0|58.0|0|0.0|100
0|2021-01-13|2340.0|0|2340.0|0|58.0|0|0.0|100
0|2021-01-14|2374.0|0|2374.0|0|63.0|0|0.0|100
0|2021-01-15|2374.0|0|2401.0|0|64.0|0|0.0|100
0|2021-01-16|2374.0|0|2436.0|0|64.0|0|0.0|100
0|2021-01-17|2374.0|0|2464.0|0|64.0|0|0.0|100
0|2021-01-18|2502.0|0|2502.0|0|66.0|0|0.0|100
0|2021-01-19|2502.0|0|2509.0|0|66.0|0|0.0|100
0|2021-01-20|2530.0|0|2530.0|0|67.0|0|0.0|100
0|2021-01-21|2566.0|0|2566.0|0|67.0|0|0.0|100
0|2021-01-22|2566.0|0|2604.0|0|67.0|0|0.0|100
0|2021-01-23|2638.0|0|2638.0|0|68.0|0|0.0|100
0|2021-01-24|2638.0|0|2668.0|0|68.0|0|0.0|100
0|2021-01-25|2686.0|0|2686.0|0|68.0|0|0.0|100
0|2021-01-26|2695.0|0|2695.0|0|68.0|0|0.0|100
0|2021-01-27|2695.0|0|2710.0|0|69.0|0|0.0|100
0|2021-01-28|2695.0|0|2729.0|0|69.0|0|0.0|100
0|2021-01-29|2695.0|0|2770.0|0|79.0|0|0.0|100
0|2021-01-30|2797.0|0|2797.0|0|79.0|0|0.0|100
0|2021-01-31|2820.0|0|2820.0|0|79.0|0|0.0|100
0|2021-02-01|2820.0|0|2833.0|0|79.0|0|0.0|100
