|dates|Dukes_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Dukes_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Dukes_Massachusetts_UnitedStates.NYT_ConfirmedCases.data|Dukes_Massachusetts_UnitedStates.NYT_ConfirmedCases.missing|Dukes_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Dukes_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Dukes_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Dukes_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-27|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-28|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-29|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-30|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-31|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-04-01|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-04-02|0.0|0|5.0|0|0.0|0|0.0|100
0|2020-04-03|0.0|0|7.0|0|0.0|0|0.0|100
0|2020-04-04|0.0|0|7.0|0|0.0|0|0.0|100
0|2020-04-05|0.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-06|0.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-07|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-04-08|0.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-09|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-04-10|0.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-11|0.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-12|0.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-13|0.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-14|0.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-15|0.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-16|0.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-17|0.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-18|0.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-19|0.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-20|0.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-21|0.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-22|0.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-23|0.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-24|0.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-25|0.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-26|0.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-27|0.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-28|0.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-29|0.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-30|0.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-01|0.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-02|0.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-03|0.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-04|0.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-05|0.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-06|0.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-07|0.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-08|0.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-09|0.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-10|0.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-11|0.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-12|0.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-13|0.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-14|0.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-15|0.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-16|0.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-17|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-18|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-19|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-20|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-21|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-22|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-23|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-24|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-25|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-26|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-27|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-28|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-29|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-30|0.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-31|0.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-01|0.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-02|0.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-03|0.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-04|0.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-05|0.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-06|0.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-07|0.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-08|0.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-09|0.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-10|0.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-11|0.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-12|0.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-13|0.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-14|0.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-15|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-16|42.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-17|42.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-18|42.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-19|42.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-20|42.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-21|42.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-22|42.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-23|42.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-24|42.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-25|42.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-26|42.0|0|46.0|0|0.0|0|0.0|100
0|2020-06-27|42.0|0|48.0|0|0.0|0|0.0|100
0|2020-06-28|42.0|0|48.0|0|0.0|0|0.0|100
0|2020-06-29|42.0|0|49.0|0|0.0|0|0.0|100
0|2020-06-30|42.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-01|42.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-02|42.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-03|42.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-04|42.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-05|42.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-06|42.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-07|42.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-08|42.0|0|53.0|0|0.0|0|0.0|100
0|2020-07-09|42.0|0|55.0|0|0.0|0|0.0|100
0|2020-07-10|42.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-11|42.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-12|42.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-13|42.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-14|42.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-15|42.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-16|42.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-17|42.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-18|42.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-19|42.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-20|42.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-21|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-22|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-23|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-24|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-25|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-26|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-27|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-28|42.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-29|42.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-30|42.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-31|42.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-01|42.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-02|42.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-03|42.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-04|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-05|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-06|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-07|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-08|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-09|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-10|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-11|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-12|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-13|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-14|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-15|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-16|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-17|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-18|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-19|42.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-20|42.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-21|42.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-22|42.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-23|42.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-24|42.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-25|42.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-26|42.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-27|42.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-28|42.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-29|42.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-30|42.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-31|42.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-01|42.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-02|42.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-03|42.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-04|42.0|0|56.0|0|0.0|0|0.0|100
0|2020-09-05|42.0|0|56.0|0|0.0|0|0.0|100
0|2020-09-06|42.0|0|56.0|0|0.0|0|0.0|100
0|2020-09-07|42.0|0|56.0|0|0.0|0|0.0|100
0|2020-09-08|42.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-09|42.0|0|58.0|0|0.0|0|0.0|100
0|2020-09-10|42.0|0|58.0|0|0.0|0|0.0|100
0|2020-09-11|42.0|0|59.0|0|0.0|0|0.0|100
0|2020-09-12|42.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-13|42.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-14|42.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-15|42.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-16|42.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-17|42.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-18|42.0|0|61.0|0|0.0|0|0.0|100
0|2020-09-19|42.0|0|62.0|0|0.0|0|0.0|100
0|2020-09-20|42.0|0|62.0|0|0.0|0|0.0|100
0|2020-09-21|42.0|0|62.0|0|0.0|0|0.0|100
0|2020-09-22|42.0|0|62.0|0|0.0|0|0.0|100
0|2020-09-23|42.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-24|42.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-25|42.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-26|42.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-27|42.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-28|42.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-29|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-30|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-01|42.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-02|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-10-03|42.0|0|66.0|0|0.0|0|0.0|100
0|2020-10-04|42.0|0|67.0|0|0.0|0|0.0|100
0|2020-10-05|42.0|0|67.0|0|0.0|0|0.0|100
0|2020-10-06|42.0|0|67.0|0|0.0|0|0.0|100
0|2020-10-07|42.0|0|67.0|0|0.0|0|0.0|100
0|2020-10-08|42.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-09|42.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-10|42.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-11|42.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-12|42.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-13|42.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-14|42.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-15|42.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-16|42.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-17|42.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-18|42.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-19|42.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-20|42.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-21|42.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-22|42.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-23|42.0|0|73.0|0|0.0|0|0.0|100
0|2020-10-24|42.0|0|73.0|0|0.0|0|0.0|100
0|2020-10-25|42.0|0|73.0|0|0.0|0|0.0|100
0|2020-10-26|42.0|0|75.0|0|0.0|0|0.0|100
0|2020-10-27|42.0|0|76.0|0|0.0|0|0.0|100
0|2020-10-28|42.0|0|78.0|0|0.0|0|0.0|100
0|2020-10-29|42.0|0|80.0|0|0.0|0|0.0|100
0|2020-10-30|42.0|0|85.0|0|0.0|0|0.0|100
0|2020-10-31|42.0|0|89.0|0|0.0|0|0.0|100
0|2020-11-01|42.0|0|90.0|0|0.0|0|0.0|100
0|2020-11-02|42.0|0|90.0|0|0.0|0|0.0|100
0|2020-11-03|42.0|0|92.0|0|0.0|0|0.0|100
0|2020-11-04|42.0|0|94.0|0|0.0|0|0.0|100
0|2020-11-05|42.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-06|42.0|0|98.0|0|0.0|0|0.0|100
0|2020-11-07|42.0|0|112.0|0|0.0|0|0.0|100
0|2020-11-08|42.0|0|119.0|0|0.0|0|0.0|100
0|2020-11-09|42.0|0|122.0|0|0.0|0|0.0|100
0|2020-11-10|42.0|0|125.0|0|0.0|0|0.0|100
0|2020-11-11|42.0|0|141.0|0|0.0|0|0.0|100
0|2020-11-12|42.0|0|154.0|0|0.0|0|0.0|100
0|2020-11-13|42.0|0|159.0|0|0.0|0|0.0|100
0|2020-11-14|42.0|0|166.0|0|0.0|0|0.0|100
0|2020-11-15|42.0|0|176.0|0|0.0|0|0.0|100
0|2020-11-16|42.0|0|181.0|0|0.0|0|0.0|100
0|2020-11-17|42.0|0|194.0|0|0.0|0|0.0|100
0|2020-11-18|42.0|0|203.0|0|0.0|0|0.0|100
0|2020-11-19|42.0|0|213.0|0|0.0|0|0.0|100
0|2020-11-20|42.0|0|224.0|0|0.0|0|0.0|100
0|2020-11-21|42.0|0|229.0|0|0.0|0|0.0|100
0|2020-11-22|42.0|0|235.0|0|0.0|0|0.0|100
0|2020-11-23|42.0|0|245.0|0|0.0|0|0.0|100
0|2020-11-24|42.0|0|249.0|0|0.0|0|0.0|100
0|2020-11-25|42.0|0|253.0|0|0.0|0|0.0|100
0|2020-11-26|42.0|0|253.0|0|0.0|0|0.0|100
0|2020-11-27|42.0|0|267.0|0|0.0|0|0.0|100
0|2020-11-28|42.0|0|268.0|0|0.0|0|0.0|100
0|2020-11-29|42.0|0|270.0|0|0.0|0|0.0|100
0|2020-11-30|42.0|0|273.0|0|0.0|0|0.0|100
0|2020-12-01|42.0|0|279.0|0|0.0|0|0.0|100
0|2020-12-02|42.0|0|286.0|0|0.0|0|0.0|100
0|2020-12-03|42.0|0|291.0|0|0.0|0|0.0|100
0|2020-12-04|42.0|0|295.0|0|0.0|0|0.0|100
0|2020-12-05|42.0|0|309.0|0|0.0|0|0.0|100
0|2020-12-06|42.0|0|310.0|0|0.0|0|0.0|100
0|2020-12-07|42.0|0|315.0|0|0.0|0|0.0|100
0|2020-12-08|42.0|0|322.0|0|0.0|0|0.0|100
0|2020-12-09|42.0|0|336.0|0|0.0|0|0.0|100
0|2020-12-10|42.0|0|346.0|0|0.0|0|0.0|100
0|2020-12-11|42.0|0|358.0|0|0.0|0|0.0|100
0|2020-12-12|42.0|0|369.0|0|0.0|0|0.0|100
0|2020-12-13|42.0|0|376.0|0|0.0|0|0.0|100
0|2020-12-14|42.0|0|380.0|0|0.0|0|0.0|100
0|2020-12-15|42.0|0|400.0|0|0.0|0|0.0|100
0|2020-12-16|42.0|0|403.0|0|0.0|0|0.0|100
0|2020-12-17|42.0|0|412.0|0|0.0|0|0.0|100
0|2020-12-18|42.0|0|412.0|0|0.0|0|0.0|100
0|2020-12-19|42.0|0|418.0|0|0.0|0|0.0|100
0|2020-12-20|42.0|0|424.0|0|0.0|0|0.0|100
0|2020-12-21|42.0|0|431.0|0|0.0|0|0.0|100
0|2020-12-22|42.0|0|434.0|0|0.0|0|0.0|100
0|2020-12-23|42.0|0|435.0|0|0.0|0|0.0|100
0|2020-12-24|42.0|0|448.0|0|0.0|0|0.0|100
0|2020-12-25|42.0|0|448.0|0|0.0|0|0.0|100
0|2020-12-26|42.0|0|454.0|0|0.0|0|0.0|100
0|2020-12-27|42.0|0|459.0|0|0.0|0|0.0|100
0|2020-12-28|42.0|0|465.0|0|0.0|0|0.0|100
0|2020-12-29|42.0|0|467.0|0|0.0|0|0.0|100
0|2020-12-30|42.0|0|470.0|0|0.0|0|0.0|100
0|2020-12-31|42.0|0|483.0|0|0.0|0|0.0|100
0|2021-01-01|42.0|0|483.0|0|0.0|0|0.0|100
0|2021-01-02|42.0|0|505.0|0|0.0|0|0.0|100
0|2021-01-03|42.0|0|516.0|0|0.0|0|0.0|100
0|2021-01-04|42.0|0|519.0|0|0.0|0|0.0|100
0|2021-01-05|42.0|0|526.0|0|0.0|0|0.0|100
0|2021-01-06|42.0|0|549.0|0|0.0|0|0.0|100
0|2021-01-07|42.0|0|558.0|0|0.0|0|0.0|100
0|2021-01-08|42.0|0|565.0|0|0.0|0|0.0|100
0|2021-01-09|42.0|0|588.0|0|0.0|0|0.0|100
0|2021-01-10|42.0|0|606.0|0|0.0|0|0.0|100
0|2021-01-11|42.0|0|609.0|0|0.0|0|0.0|100
0|2021-01-12|42.0|0|615.0|0|0.0|0|0.0|100
0|2021-01-13|42.0|0|624.0|0|0.0|0|0.0|100
0|2021-01-14|42.0|0|632.0|0|0.0|0|0.0|100
0|2021-01-15|42.0|0|641.0|0|0.0|0|0.0|100
0|2021-01-16|42.0|0|649.0|0|0.0|0|0.0|100
0|2021-01-17|42.0|0|665.0|0|0.0|0|0.0|100
0|2021-01-18|42.0|0|672.0|0|0.0|0|0.0|100
0|2021-01-19|42.0|0|676.0|0|0.0|0|0.0|100
0|2021-01-20|42.0|0|683.0|0|0.0|0|0.0|100
0|2021-01-21|42.0|0|706.0|0|0.0|0|0.0|100
0|2021-01-22|42.0|0|718.0|0|0.0|0|0.0|100
0|2021-01-23|42.0|0|729.0|0|0.0|0|0.0|100
0|2021-01-24|42.0|0|731.0|0|0.0|0|0.0|100
0|2021-01-25|42.0|0|731.0|0|0.0|0|0.0|100
0|2021-01-26|42.0|0|734.0|0|0.0|0|0.0|100
0|2021-01-27|42.0|0|743.0|0|0.0|0|0.0|100
0|2021-01-28|42.0|0|753.0|0|0.0|0|0.0|100
0|2021-01-29|42.0|0|771.0|0|0.0|0|0.0|100
0|2021-01-30|42.0|0|773.0|0|0.0|0|0.0|100
0|2021-01-31|42.0|0|775.0|0|0.0|0|0.0|100
0|2021-02-01|42.0|0|777.0|0|0.0|0|0.0|100
0|2021-02-02|42.0|0|792.0|0|0.0|0|0.0|100
0|2021-02-03|42.0|0|792.0|0|0.0|0|0.0|100
0|2021-02-04|42.0|0|795.0|0|0.0|0|0.0|100
0|2021-02-05|42.0|0|798.0|0|0.0|0|0.0|100
0|2021-02-06|42.0|0|802.0|0|0.0|0|0.0|100
0|2021-02-07|42.0|0|806.0|0|0.0|0|0.0|100
0|2021-02-08|42.0|0|810.0|0|0.0|0|0.0|100
0|2021-02-09|42.0|0|811.0|0|0.0|0|0.0|100
