|dates|St.Joseph_Michigan_UnitedStates.AverageDailyTemperature.data|St.Joseph_Michigan_UnitedStates.AverageDailyTemperature.missing|St.Joseph_Michigan_UnitedStates.AverageDewPoint.data|St.Joseph_Michigan_UnitedStates.AverageDewPoint.missing|St.Joseph_Michigan_UnitedStates.AverageRelativeHumidity.data|St.Joseph_Michigan_UnitedStates.AverageRelativeHumidity.missing|St.Joseph_Michigan_UnitedStates.AverageSurfaceAirPressure.data|St.Joseph_Michigan_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-01-01|31.40625|0|22.78125|0|70.89583333333333|0|28.880833333333342|0
0|2020-01-02|40.953125|0|31.630208333333332|0|69.94270833333333|0|28.763906250000016|0
0|2020-01-03|38.828125|0|34.213541666666664|0|83.57291666666667|0|28.89942708333336|0
0|2020-01-04|33.307291666666664|0|25.880208333333332|0|74.31770833333333|0|29.044791666666644|0
0|2020-01-05|34.0|0|25.541666666666668|0|71.14583333333333|0|29.09833333333334|0
0|2020-01-06|35.958333333333336|0|21.895833333333332|0|58.192708333333336|0|29.179322916666646|0
0|2020-01-07|33.166666666666664|0|23.223958333333332|0|67.46354166666667|0|29.085781249999993|0
0|2020-01-08|24.239583333333332|0|12.515625|0|61.104166666666664|0|29.382708333333365|0
0|2020-01-09|35.677083333333336|0|20.979166666666668|0|56.348958333333336|0|29.31317708333332|0
0|2020-01-10|47.765625|0|44.546875|0|89.02604166666667|0|29.18708333333336|0
0|2020-01-11|42.302083333333336|0|40.375|0|93.08333333333333|0|28.88354166666667|0
0|2020-01-12|29.515625|0|25.348958333333332|0|84.8125|0|29.324947916666677|0
0|2020-01-13|33.6875|0|29.458333333333332|0|84.796875|0|29.39072916666667|0
0|2020-01-14|36.572916666666664|0|32.427083333333336|0|84.86458333333333|0|29.229270833333377|0
0|2020-01-15|33.442708333333336|0|31.364583333333332|0|92.24479166666667|0|29.202395833333316|0
0|2020-01-16|27.197916666666668|0|19.5625|0|73.32291666666667|0|29.59484375000001|0
0|2020-01-17|23.010416666666668|0|15.90625|0|75.0625|0|29.762031250000003|0
0|2020-01-18|30.6875|0|27.234375|0|87.375|0|28.956510416666642|0
0|2020-01-19|13.515625|0|8.416666666666666|0|80.04166666666667|0|29.275833333333328|0
0|2020-01-20|17.588541666666668|0|12.036458333333334|0|79.296875|0|29.630416666666715|0
0|2020-01-21|24.848958333333332|0|18.401041666666668|0|77.42708333333333|0|29.6304166666667|0
0|2020-01-22|25.796875|0|17.822916666666668|0|72.32291666666667|0|29.383489583333343|0
0|2020-01-23|34.739583333333336|0|23.520833333333332|0|64.43229166666667|0|29.23281249999999|0
0|2020-01-24|36.270833333333336|0|33.71875|0|90.6875|0|29.003854166666628|0
0|2020-01-25|34.140625|0|32.666666666666664|0|94.31770833333333|0|28.929218750000004|0
0|2020-01-26|33.322916666666664|0|31.447916666666668|0|92.66145833333333|0|28.985520833333297|0
0|2020-01-27|33.828125|0|30.432291666666668|0|87.71875|0|29.04187499999998|0
0|2020-01-28|32.677083333333336|0|28.84375|0|86.26041666666667|0|29.174843749999976|0
0|2020-01-29|31.765625|0|23.572916666666668|0|71.81770833333333|0|29.28385416666667|0
0|2020-01-30|31.75|0|23.828125|0|73.21354166666667|0|29.316197916666656|0
0|2020-01-31|32.697916666666664|0|24.864583333333332|0|73.140625|0|29.271718749999966|0
0|2020-02-01|33.130208333333336|0|29.651041666666668|0|87.484375|0|29.011197916666685|0
0|2020-02-02|42.114583333333336|0|31.489583333333332|0|67.859375|0|28.68744791666667|0
0|2020-02-03|40.911458333333336|0|33.541666666666664|0|76.53645833333333|0|28.87010416666669|0
0|2020-02-04|35.46875|0|26.354166666666668|0|70.44270833333333|0|29.05343749999997|0
0|2020-02-05|27.333333333333332|0|16.817708333333332|0|66.015625|0|29.156822916666652|0
0|2020-02-06|25.5625|0|21.583333333333332|0|85.48958333333333|0|28.75182291666667|0
0|2020-02-07|26.067708333333332|0|20.979166666666668|0|81.58333333333333|0|28.81505208333333|0
0|2020-02-08|28.979166666666668|0|22.635416666666668|0|78.06770833333333|0|29.199479166666706|0
0|2020-02-09|30.651041666666668|0|26.364583333333332|0|84.5|0|29.25760416666668|0
0|2020-02-10|33.447916666666664|0|29.635416666666668|0|86.17708333333333|0|29.178802083333323|0
0|2020-02-11|30.104166666666668|0|22.942708333333332|0|75.640625|0|29.203437500000007|0
0|2020-02-12|28.161458333333332|0|23.104166666666668|0|82.05208333333333|0|29.13026041666667|0
0|2020-02-13|25.677083333333332|0|19.84375|0|79.40104166666667|0|29.081510416666664|0
0|2020-02-14|13.739583333333334|0|4.375|0|67.05729166666667|0|29.567291666666648|0
0|2020-02-15|20.432291666666668|0|11.895833333333334|0|70.05729166666667|0|29.313541666666676|0
0|2020-02-16|31.40625|0|23.692708333333332|0|74.05729166666667|0|29.211614583333354|0
0|2020-02-17|30.213541666666668|0|22.5|0|74.5625|0|29.20619791666667|0
0|2020-02-18|33.890625|0|28.447916666666668|0|81.03645833333333|0|29.151718750000015|0
0|2020-02-19|24.729166666666668|0|13.520833333333334|0|62.848958333333336|0|29.593177083333345|0
0|2020-02-20|19.114583333333332|0|8.895833333333334|0|64.61979166666667|0|29.701406249999994|0
0|2020-02-21|23.229166666666668|0|8.557291666666666|0|56.979166666666664|0|29.593645833333316|0
0|2020-02-22|34.375|0|18.96875|0|54.416666666666664|0|29.328489583333347|0
0|2020-02-23|39.682291666666664|0|27.322916666666668|0|62.4375|0|29.107447916666672|0
0|2020-02-24|37.776041666666664|0|33.557291666666664|0|85.08854166666667|0|29.00520833333329|0
0|2020-02-25|34.90625|0|31.578125|0|88.05208333333333|0|29.030312499999994|0
0|2020-02-26|28.197916666666668|0|23.848958333333332|0|83.10416666666667|0|29.074895833333354|0
0|2020-02-27|24.630208333333332|0|16.29861111111111|0|71.45659722222223|0|29.09840277777776|0
0|2020-02-28|23.032986111111114|0|12.522569444444445|0|64.640625|0|29.094392361111062|0
0|2020-02-29|24.786458333333332|0|10.706597222222221|0|56.220486111111114|0|29.22718750000003|0
0|2020-03-01|33.901041666666664|0|23.171875|0|65.5625|0|29.037604166666643|0
0|2020-03-02|42.8125|0|35.203125|0|76.13020833333333|0|28.838124999999973|0
0|2020-03-03|38.598958333333336|0|29.755208333333332|0|72.22395833333333|0|28.744218750000034|0
0|2020-03-04|36.78298611111111|0|25.628472222222218|0|66.19791666666667|0|29.025260416666637|0
0|2020-03-05|37.546875|0|25.177083333333332|0|64.21354166666667|0|29.108020833333356|0
0|2020-03-06|34.619791666666664|0|28.15625|0|78.11458333333333|0|29.283229166666683|0
0|2020-03-07|33.177083333333336|0|21.864583333333332|0|66.5625|0|29.568385416666633|0
0|2020-03-08|46.833333333333336|0|23.557291666666668|0|42.515625|0|29.37093750000002|0
0|2020-03-09|52.526041666666664|0|37.0625|0|57.5|0|29.214114583333338|0
0|2020-03-10|42.744791666666664|0|36.963541666666664|0|80.94270833333333|0|29.18526041666666|0
0|2020-03-11|37.40625|0|33.458333333333336|0|85.671875|0|29.18786458333335|0
0|2020-03-12|45.796875|0|38.963541666666664|0|77.38541666666667|0|28.9571354166667|0
0|2020-03-13|41.645833333333336|0|25.046875|0|54.0625|0|29.17932291666666|0
0|2020-03-14|35.692708333333336|0|22.984375|0|60.505208333333336|0|29.561406249999973|0
0|2020-03-15|37.135416666666664|0|22.645833333333332|0|58.8125|0|29.65776041666668|0
0|2020-03-16|34.802083333333336|0|27.21875|0|74.30208333333333|0|29.42421875000002|0
0|2020-03-17|38.927083333333336|0|27.703125|0|67.36979166666667|0|29.323072916666643|0
0|2020-03-18|37.473958333333336|0|30.208333333333332|0|75.359375|0|29.307916666666646|0
0|2020-03-19|44.40625|0|42.567708333333336|0|92.88020833333333|0|29.11927083333333|0
0|2020-03-20|44.395833333333336|0|37.197916666666664|0|76.34895833333333|0|29.138385416666665|0
0|2020-03-21|27.78125|0|17.598958333333332|0|65.71875|0|29.637500000000028|0
0|2020-03-22|29.588541666666668|0|22.567708333333332|0|77.34895833333333|0|29.548229166666655|0
0|2020-03-23|35.942708333333336|0|31.140625|0|83.421875|0|29.266770833333354|0
0|2020-03-24|36.848958333333336|0|30.973958333333332|0|80.16666666666667|0|29.233854166666664|0
0|2020-03-25|43.984375|0|35.291666666666664|0|72.68229166666667|0|29.069843750000008|0
0|2020-03-26|51.583333333333336|0|44.302083333333336|0|76.86979166666667|0|28.951770833333327|0
0|2020-03-27|47.03125|0|43.885416666666664|0|88.96354166666667|0|29.030260416666664|0
0|2020-03-28|50.713541666666664|0|47.71875|0|89.53125|0|28.867187500000004|0
0|2020-03-29|52.255208333333336|0|41.411458333333336|0|67.40625|0|28.75770833333333|0
0|2020-03-30|40.817708333333336|0|33.755208333333336|0|76.265625|0|29.134270833333346|0
0|2020-03-31|39.041666666666664|0|34.682291666666664|0|83.92708333333333|0|29.13802083333334|0
0|2020-04-01|43.197916666666664|0|37.651041666666664|0|80.85416666666667|0|29.158281250000012|0
0|2020-04-02|45.588541666666664|0|32.322916666666664|0|65.74479166666667|0|29.24510416666665|0
