|dates|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Lafourche_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Lafourche_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Lafourche_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-22|11.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-24|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-25|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-03-26|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-03-27|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-03-28|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-03-29|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-03-30|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-03-31|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-04-01|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-04-02|158.0|0|158.0|0|4.0|0|0.0|100
0|2020-04-03|185.0|0|185.0|0|3.0|0|0.0|100
0|2020-04-04|217.0|0|217.0|0|3.0|0|0.0|100
0|2020-04-05|228.0|0|228.0|0|4.0|0|0.0|100
0|2020-04-06|305.0|0|305.0|0|7.0|0|0.0|100
0|2020-04-07|322.0|0|322.0|0|7.0|0|0.0|100
0|2020-04-08|355.0|0|355.0|0|11.0|0|0.0|100
0|2020-04-09|393.0|0|393.0|0|11.0|0|0.0|100
0|2020-04-10|426.0|0|426.0|0|13.0|0|0.0|100
0|2020-04-11|454.0|0|454.0|0|13.0|0|0.0|100
0|2020-04-12|468.0|0|468.0|0|13.0|0|0.0|100
0|2020-04-13|481.0|0|481.0|0|13.0|0|0.0|100
0|2020-04-14|486.0|0|486.0|0|13.0|0|0.0|100
0|2020-04-15|499.0|0|499.0|0|15.0|0|0.0|100
0|2020-04-16|528.0|0|528.0|0|16.0|0|0.0|100
0|2020-04-17|542.0|0|542.0|0|21.0|0|0.0|100
0|2020-04-18|560.0|0|560.0|0|22.0|0|0.0|100
0|2020-04-19|566.0|0|566.0|0|25.0|0|0.0|100
0|2020-04-20|573.0|0|573.0|0|27.0|0|0.0|100
0|2020-04-21|576.0|0|576.0|0|30.0|0|0.0|100
0|2020-04-22|583.0|0|583.0|0|32.0|0|0.0|100
0|2020-04-23|603.0|0|603.0|0|32.0|0|0.0|100
0|2020-04-24|607.0|0|607.0|0|35.0|0|0.0|100
0|2020-04-25|610.0|0|610.0|0|39.0|0|0.0|100
0|2020-04-26|624.0|0|624.0|0|39.0|0|0.0|100
0|2020-04-27|632.0|0|632.0|0|39.0|0|0.0|100
0|2020-04-28|635.0|0|635.0|0|39.0|0|0.0|100
0|2020-04-29|651.0|0|651.0|0|44.0|0|0.0|100
0|2020-04-30|651.0|0|651.0|0|45.0|0|0.0|100
0|2020-05-01|661.0|0|661.0|0|50.0|0|0.0|100
0|2020-05-02|666.0|0|666.0|0|52.0|0|0.0|100
0|2020-05-03|669.0|0|669.0|0|52.0|0|0.0|100
0|2020-05-04|681.0|0|681.0|0|52.0|0|0.0|100
0|2020-05-05|686.0|0|686.0|0|53.0|0|0.0|100
0|2020-05-06|692.0|0|692.0|0|53.0|0|0.0|100
0|2020-05-07|693.0|0|693.0|0|55.0|0|0.0|100
0|2020-05-08|698.0|0|698.0|0|57.0|0|0.0|100
0|2020-05-09|706.0|0|706.0|0|59.0|0|0.0|100
0|2020-05-10|711.0|0|711.0|0|59.0|0|0.0|100
0|2020-05-11|713.0|0|713.0|0|59.0|0|0.0|100
0|2020-05-12|715.0|0|715.0|0|60.0|0|0.0|100
0|2020-05-13|716.0|0|716.0|0|60.0|0|0.0|100
