|dates|Kidder_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Kidder_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Kidder_NorthDakota_UnitedStates.NYT_ConfirmedCases.data|Kidder_NorthDakota_UnitedStates.NYT_ConfirmedCases.missing|Kidder_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Kidder_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Kidder_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Kidder_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-24|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-31|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-01|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-02|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-03|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-04|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-05|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-06|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-07|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-08|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-09|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-10|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-11|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-12|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-13|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-14|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-15|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-16|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-17|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-18|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-19|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-20|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-21|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-22|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-23|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-24|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-25|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-26|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-08-27|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-28|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-29|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-30|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-31|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-01|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-02|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-03|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-04|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-05|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-06|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-07|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-08|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-09|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-10|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-11|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-12|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-13|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-14|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-15|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-16|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-17|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-09-18|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-09-19|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-09-20|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-09-21|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-09-22|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-23|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-24|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-25|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-26|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-27|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-28|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-29|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-30|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-01|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-02|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-03|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-04|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-05|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-10-06|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-10-07|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-10-08|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-10-09|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-10-10|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-11|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-10-12|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-10-13|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-10-14|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-10-15|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-10-16|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-10-17|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-10-18|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-10-19|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-10-20|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-10-21|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-10-22|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-10-23|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-10-24|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-10-25|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-10-26|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-10-27|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-10-28|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-10-29|102.0|0|102.0|0|2.0|0|0.0|100
0|2020-10-30|105.0|0|105.0|0|2.0|0|0.0|100
0|2020-10-31|109.0|0|109.0|0|2.0|0|0.0|100
0|2020-11-01|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-11-02|116.0|0|116.0|0|2.0|0|0.0|100
0|2020-11-03|118.0|0|118.0|0|2.0|0|0.0|100
0|2020-11-04|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-11-05|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-11-06|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-11-07|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-11-08|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-11-09|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-11-10|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-11-11|139.0|0|139.0|0|3.0|0|0.0|100
0|2020-11-12|142.0|0|142.0|0|4.0|0|0.0|100
0|2020-11-13|147.0|0|147.0|0|4.0|0|0.0|100
0|2020-11-14|149.0|0|149.0|0|4.0|0|0.0|100
0|2020-11-15|152.0|0|152.0|0|5.0|0|0.0|100
0|2020-11-16|152.0|0|152.0|0|5.0|0|0.0|100
0|2020-11-17|157.0|0|157.0|0|5.0|0|0.0|100
0|2020-11-18|159.0|0|159.0|0|5.0|0|0.0|100
0|2020-11-19|162.0|0|162.0|0|5.0|0|0.0|100
0|2020-11-20|164.0|0|164.0|0|5.0|0|0.0|100
0|2020-11-21|174.0|0|174.0|0|5.0|0|0.0|100
0|2020-11-22|179.0|0|179.0|0|6.0|0|0.0|100
0|2020-11-23|181.0|0|181.0|0|6.0|0|0.0|100
0|2020-11-24|183.0|0|183.0|0|6.0|0|0.0|100
0|2020-11-25|186.0|0|186.0|0|6.0|0|0.0|100
0|2020-11-26|187.0|0|187.0|0|6.0|0|0.0|100
0|2020-11-27|189.0|0|189.0|0|6.0|0|0.0|100
0|2020-11-28|191.0|0|191.0|0|6.0|0|0.0|100
0|2020-11-29|205.0|0|205.0|0|6.0|0|0.0|100
0|2020-11-30|209.0|0|209.0|0|6.0|0|0.0|100
0|2020-12-01|217.0|0|217.0|0|6.0|0|0.0|100
0|2020-12-02|220.0|0|220.0|0|6.0|0|0.0|100
0|2020-12-03|221.0|0|221.0|0|6.0|0|0.0|100
0|2020-12-04|222.0|0|222.0|0|6.0|0|0.0|100
0|2020-12-05|223.0|0|223.0|0|7.0|0|0.0|100
0|2020-12-06|224.0|0|224.0|0|7.0|0|0.0|100
0|2020-12-07|226.0|0|226.0|0|7.0|0|0.0|100
0|2020-12-08|226.0|0|226.0|0|7.0|0|0.0|100
0|2020-12-09|235.0|0|235.0|0|7.0|0|0.0|100
0|2020-12-10|236.0|0|236.0|0|7.0|0|0.0|100
0|2020-12-11|238.0|0|238.0|0|7.0|0|0.0|100
0|2020-12-12|239.0|0|239.0|0|7.0|0|0.0|100
0|2020-12-13|240.0|0|240.0|0|7.0|0|0.0|100
0|2020-12-14|240.0|0|240.0|0|7.0|0|0.0|100
0|2020-12-15|240.0|0|240.0|0|7.0|0|0.0|100
0|2020-12-16|241.0|0|241.0|0|7.0|0|0.0|100
0|2020-12-17|242.0|0|242.0|0|7.0|0|0.0|100
0|2020-12-18|244.0|0|244.0|0|8.0|0|0.0|100
0|2020-12-19|243.0|0|243.0|0|8.0|0|0.0|100
0|2020-12-20|243.0|0|243.0|0|8.0|0|0.0|100
0|2020-12-21|243.0|0|243.0|0|8.0|0|0.0|100
0|2020-12-22|244.0|0|244.0|0|8.0|0|0.0|100
0|2020-12-23|244.0|0|244.0|0|8.0|0|0.0|100
0|2020-12-24|245.0|0|245.0|0|8.0|0|0.0|100
0|2020-12-25|246.0|0|246.0|0|8.0|0|0.0|100
0|2020-12-26|246.0|0|246.0|0|8.0|0|0.0|100
0|2020-12-27|246.0|0|246.0|0|8.0|0|0.0|100
0|2020-12-28|247.0|0|247.0|0|8.0|0|0.0|100
0|2020-12-29|247.0|0|247.0|0|8.0|0|0.0|100
0|2020-12-30|247.0|0|248.0|0|8.0|0|0.0|100
0|2020-12-31|248.0|0|248.0|0|8.0|0|0.0|100
0|2021-01-01|248.0|0|248.0|0|8.0|0|0.0|100
0|2021-01-02|248.0|0|248.0|0|8.0|0|0.0|100
0|2021-01-03|248.0|0|248.0|0|8.0|0|0.0|100
0|2021-01-04|248.0|0|248.0|0|8.0|0|0.0|100
0|2021-01-05|248.0|0|248.0|0|8.0|0|0.0|100
0|2021-01-06|249.0|0|249.0|0|8.0|0|0.0|100
0|2021-01-07|249.0|0|249.0|0|9.0|0|0.0|100
0|2021-01-08|249.0|0|249.0|0|9.0|0|0.0|100
0|2021-01-09|250.0|0|250.0|0|9.0|0|0.0|100
0|2021-01-10|251.0|0|251.0|0|9.0|0|0.0|100
0|2021-01-11|251.0|0|251.0|0|9.0|0|0.0|100
0|2021-01-12|251.0|0|251.0|0|9.0|0|0.0|100
0|2021-01-13|251.0|0|251.0|0|9.0|0|0.0|100
0|2021-01-14|251.0|0|251.0|0|9.0|0|0.0|100
0|2021-01-15|252.0|0|252.0|0|9.0|0|0.0|100
0|2021-01-16|252.0|0|252.0|0|9.0|0|0.0|100
0|2021-01-17|252.0|0|252.0|0|9.0|0|0.0|100
0|2021-01-18|252.0|0|252.0|0|9.0|0|0.0|100
0|2021-01-19|252.0|0|252.0|0|9.0|0|0.0|100
0|2021-01-20|252.0|0|252.0|0|9.0|0|0.0|100
0|2021-01-21|252.0|0|252.0|0|9.0|0|0.0|100
0|2021-01-22|252.0|0|252.0|0|9.0|0|0.0|100
0|2021-01-23|252.0|0|252.0|0|9.0|0|0.0|100
0|2021-01-24|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-01-25|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-01-26|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-01-27|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-01-28|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-01-29|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-01-30|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-01-31|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-02-01|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-02-02|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-02-03|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-02-04|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-02-05|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-02-06|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-02-07|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-02-08|253.0|0|253.0|0|9.0|0|0.0|100
0|2021-02-09|253.0|0|253.0|0|9.0|0|0.0|100
