|dates|York_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|York_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|York_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|York_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|York_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|York_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|York_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|York_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-25|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-27|30.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-28|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-29|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-03-30|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-03-31|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-04-01|79.0|0|66.0|0|0.0|0|0.0|100
0|2020-04-02|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-04-03|121.0|0|102.0|0|1.0|0|0.0|100
0|2020-04-04|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-04-05|171.0|0|171.0|0|1.0|0|0.0|100
0|2020-04-06|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-04-07|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-04-08|233.0|0|233.0|0|2.0|0|0.0|100
0|2020-04-09|250.0|0|250.0|0|3.0|0|0.0|100
0|2020-04-10|283.0|0|283.0|0|3.0|0|0.0|100
0|2020-04-11|293.0|0|293.0|0|3.0|0|0.0|100
0|2020-04-12|307.0|0|307.0|0|3.0|0|0.0|100
0|2020-04-13|331.0|0|331.0|0|3.0|0|0.0|100
0|2020-04-14|371.0|0|371.0|0|3.0|0|0.0|100
0|2020-04-15|381.0|0|381.0|0|4.0|0|0.0|100
0|2020-04-16|393.0|0|393.0|0|4.0|0|0.0|100
0|2020-04-17|443.0|0|443.0|0|4.0|0|0.0|100
0|2020-04-18|463.0|0|463.0|0|4.0|0|0.0|100
0|2020-04-19|481.0|0|481.0|0|6.0|0|0.0|100
0|2020-04-20|493.0|0|493.0|0|6.0|0|0.0|100
0|2020-04-21|517.0|0|517.0|0|13.0|0|0.0|100
0|2020-04-22|531.0|0|531.0|0|14.0|0|0.0|100
0|2020-04-23|546.0|0|546.0|0|14.0|0|0.0|100
0|2020-04-24|563.0|0|563.0|0|14.0|0|0.0|100
0|2020-04-25|578.0|0|578.0|0|8.0|0|0.0|100
0|2020-04-26|593.0|0|593.0|0|8.0|0|0.0|100
0|2020-04-27|606.0|0|606.0|0|9.0|0|0.0|100
0|2020-04-28|614.0|0|614.0|0|9.0|0|0.0|100
0|2020-04-29|624.0|0|624.0|0|9.0|0|0.0|100
0|2020-04-30|641.0|0|641.0|0|9.0|0|0.0|100
0|2020-05-01|651.0|0|651.0|0|11.0|0|0.0|100
0|2020-05-02|664.0|0|664.0|0|11.0|0|0.0|100
0|2020-05-03|679.0|0|679.0|0|11.0|0|0.0|100
0|2020-05-04|702.0|0|702.0|0|11.0|0|0.0|100
0|2020-05-05|716.0|0|716.0|0|11.0|0|0.0|100
0|2020-05-06|722.0|0|722.0|0|11.0|0|0.0|100
0|2020-05-07|740.0|0|740.0|0|13.0|0|0.0|100
0|2020-05-08|753.0|0|753.0|0|13.0|0|0.0|100
0|2020-05-09|767.0|0|767.0|0|13.0|0|0.0|100
0|2020-05-10|773.0|0|773.0|0|13.0|0|0.0|100
0|2020-05-11|784.0|0|784.0|0|13.0|0|0.0|100
0|2020-05-12|793.0|0|793.0|0|14.0|0|0.0|100
0|2020-05-13|803.0|0|803.0|0|14.0|0|0.0|100
