|dates|Eagle_Colorado_UnitedStates.JHU_ConfirmedCases.data|Eagle_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Eagle_Colorado_UnitedStates.NYT_ConfirmedCases.data|Eagle_Colorado_UnitedStates.NYT_ConfirmedCases.missing|Eagle_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Eagle_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Eagle_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Eagle_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-07|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-10|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-12|7.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-13|14.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-14|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-15|20.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-16|24.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-17|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-18|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-03-19|39.0|0|51.0|0|0.0|0|0.0|100
0|2020-03-20|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-03-21|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-03-22|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-03-23|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-03-24|92.0|0|96.0|0|1.0|0|0.0|100
0|2020-03-25|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-03-26|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-03-27|147.0|0|170.0|0|1.0|0|0.0|100
0|2020-03-28|170.0|0|182.0|0|1.0|0|0.0|100
0|2020-03-29|187.0|0|187.0|0|2.0|0|0.0|100
0|2020-03-30|187.0|0|213.0|0|2.0|0|0.0|100
0|2020-03-31|227.0|0|227.0|0|4.0|0|0.0|100
0|2020-04-01|227.0|0|295.0|0|4.0|0|0.0|100
0|2020-04-02|295.0|0|314.0|0|4.0|0|0.0|100
0|2020-04-03|314.0|0|333.0|0|4.0|0|0.0|100
0|2020-04-04|333.0|0|333.0|0|5.0|0|0.0|100
0|2020-04-05|339.0|0|339.0|0|5.0|0|0.0|100
0|2020-04-06|355.0|0|355.0|0|5.0|0|0.0|100
0|2020-04-07|372.0|0|372.0|0|5.0|0|0.0|100
0|2020-04-08|374.0|0|374.0|0|5.0|0|0.0|100
0|2020-04-09|374.0|0|394.0|0|5.0|0|0.0|100
0|2020-04-10|394.0|0|426.0|0|5.0|0|0.0|100
0|2020-04-11|426.0|0|433.0|0|5.0|0|0.0|100
0|2020-04-12|452.0|0|452.0|0|5.0|0|0.0|100
0|2020-04-13|457.0|0|457.0|0|6.0|0|0.0|100
0|2020-04-14|468.0|0|468.0|0|6.0|0|0.0|100
0|2020-04-15|468.0|0|480.0|0|6.0|0|0.0|100
0|2020-04-16|480.0|0|479.0|0|6.0|0|0.0|100
0|2020-04-17|479.0|0|482.0|0|6.0|0|0.0|100
0|2020-04-18|482.0|0|483.0|0|6.0|0|0.0|100
0|2020-04-19|485.0|0|485.0|0|7.0|0|0.0|100
0|2020-04-20|485.0|0|486.0|0|7.0|0|0.0|100
0|2020-04-21|487.0|0|487.0|0|7.0|0|0.0|100
0|2020-04-22|488.0|0|488.0|0|7.0|0|0.0|100
0|2020-04-23|489.0|0|489.0|0|7.0|0|0.0|100
0|2020-04-24|506.0|0|506.0|0|7.0|0|0.0|100
0|2020-04-25|512.0|0|512.0|0|7.0|0|0.0|100
0|2020-04-26|533.0|0|533.0|0|7.0|0|0.0|100
0|2020-04-27|535.0|0|535.0|0|7.0|0|0.0|100
0|2020-04-28|540.0|0|540.0|0|7.0|0|0.0|100
0|2020-04-29|546.0|0|546.0|0|7.0|0|0.0|100
0|2020-04-30|550.0|0|550.0|0|7.0|0|0.0|100
0|2020-05-01|550.0|0|544.0|0|7.0|0|0.0|100
0|2020-05-02|546.0|0|546.0|0|7.0|0|0.0|100
0|2020-05-03|551.0|0|551.0|0|7.0|0|0.0|100
0|2020-05-04|552.0|0|552.0|0|7.0|0|0.0|100
0|2020-05-05|547.0|0|547.0|0|7.0|0|0.0|100
0|2020-05-06|552.0|0|552.0|0|7.0|0|0.0|100
0|2020-05-07|554.0|0|554.0|0|7.0|0|0.0|100
0|2020-05-08|555.0|0|555.0|0|7.0|0|0.0|100
0|2020-05-09|558.0|0|558.0|0|7.0|0|0.0|100
0|2020-05-10|558.0|0|558.0|0|7.0|0|0.0|100
0|2020-05-11|559.0|0|559.0|0|8.0|0|0.0|100
0|2020-05-12|561.0|0|561.0|0|8.0|0|0.0|100
0|2020-05-13|562.0|0|562.0|0|8.0|0|0.0|100
