|dates|Floyd_Indiana_UnitedStates.JHU_ConfirmedCases.data|Floyd_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Floyd_Indiana_UnitedStates.NYT_ConfirmedCases.data|Floyd_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Floyd_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Floyd_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Floyd_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Floyd_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|5.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-30|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-31|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-04-01|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-04-02|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-03|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-04|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-05|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-06|50.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-07|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-04-08|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-04-09|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-04-10|93.0|0|93.0|0|3.0|0|0.0|100
0|2020-04-11|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-04-12|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-04-13|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-04-14|111.0|0|111.0|0|5.0|0|0.0|100
0|2020-04-15|116.0|0|116.0|0|5.0|0|0.0|100
0|2020-04-16|125.0|0|125.0|0|5.0|0|0.0|100
0|2020-04-17|130.0|0|130.0|0|6.0|0|0.0|100
0|2020-04-18|137.0|0|137.0|0|7.0|0|0.0|100
0|2020-04-19|142.0|0|142.0|0|7.0|0|0.0|100
0|2020-04-20|142.0|0|143.0|0|7.0|0|0.0|100
0|2020-04-21|142.0|0|143.0|0|7.0|0|0.0|100
0|2020-04-22|149.0|0|150.0|0|9.0|0|0.0|100
0|2020-04-23|152.0|0|153.0|0|9.0|0|0.0|100
0|2020-04-24|162.0|0|163.0|0|10.0|0|0.0|100
0|2020-04-25|163.0|0|164.0|0|11.0|0|0.0|100
0|2020-04-26|164.0|0|165.0|0|12.0|0|0.0|100
0|2020-04-27|164.0|0|164.0|0|12.0|0|0.0|100
0|2020-04-28|173.0|0|173.0|0|13.0|0|0.0|100
0|2020-04-29|174.0|0|175.0|0|16.0|0|0.0|100
0|2020-04-30|178.0|0|179.0|0|16.0|0|0.0|100
0|2020-05-01|182.0|0|183.0|0|16.0|0|0.0|100
0|2020-05-02|200.0|0|201.0|0|17.0|0|0.0|100
0|2020-05-03|203.0|0|204.0|0|17.0|0|0.0|100
0|2020-05-04|204.0|0|205.0|0|18.0|0|0.0|100
0|2020-05-05|212.0|0|213.0|0|27.0|0|0.0|100
0|2020-05-06|218.0|0|219.0|0|27.0|0|0.0|100
0|2020-05-07|224.0|0|225.0|0|28.0|0|0.0|100
0|2020-05-08|226.0|0|227.0|0|28.0|0|0.0|100
0|2020-05-09|230.0|0|231.0|0|28.0|0|0.0|100
0|2020-05-10|232.0|0|233.0|0|28.0|0|0.0|100
0|2020-05-11|232.0|0|233.0|0|29.0|0|0.0|100
0|2020-05-12|238.0|0|239.0|0|30.0|0|0.0|100
0|2020-05-13|246.0|0|247.0|0|31.0|0|0.0|100
