|dates|Tama_Iowa_UnitedStates.JHU_ConfirmedCases.data|Tama_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Tama_Iowa_UnitedStates.NYT_ConfirmedCases.data|Tama_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Tama_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Tama_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Tama_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Tama_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-31|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-03|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-04|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-04-05|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-06|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-04-07|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-04-08|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-09|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-04-10|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-04-11|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-04-12|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-04-13|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-04-14|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-04-15|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-04-16|114.0|0|114.0|0|4.0|0|0.0|100
0|2020-04-17|121.0|0|121.0|0|5.0|0|0.0|100
0|2020-04-18|123.0|0|123.0|0|6.0|0|0.0|100
0|2020-04-19|187.0|0|188.0|0|6.0|0|0.0|100
0|2020-04-20|197.0|0|198.0|0|6.0|0|0.0|100
0|2020-04-21|223.0|0|224.0|0|6.0|0|0.0|100
0|2020-04-22|225.0|0|226.0|0|7.0|0|0.0|100
0|2020-04-23|225.0|0|226.0|0|7.0|0|0.0|100
0|2020-04-24|236.0|0|237.0|0|7.0|0|0.0|100
0|2020-04-25|261.0|0|262.0|0|7.0|0|0.0|100
0|2020-04-26|263.0|0|265.0|0|7.0|0|0.0|100
0|2020-04-27|259.0|0|259.0|0|7.0|0|0.0|100
0|2020-04-28|263.0|0|263.0|0|7.0|0|0.0|100
0|2020-04-29|264.0|0|264.0|0|7.0|0|0.0|100
0|2020-04-30|266.0|0|266.0|0|7.0|0|0.0|100
0|2020-05-01|270.0|0|270.0|0|7.0|0|0.0|100
0|2020-05-02|278.0|0|278.0|0|8.0|0|0.0|100
0|2020-05-03|286.0|0|286.0|0|8.0|0|0.0|100
0|2020-05-04|292.0|0|292.0|0|8.0|0|0.0|100
0|2020-05-05|297.0|0|297.0|0|11.0|0|0.0|100
0|2020-05-06|303.0|0|303.0|0|11.0|0|0.0|100
0|2020-05-07|321.0|0|321.0|0|11.0|0|0.0|100
0|2020-05-08|322.0|0|322.0|0|11.0|0|0.0|100
0|2020-05-09|327.0|0|327.0|0|12.0|0|0.0|100
0|2020-05-10|329.0|0|329.0|0|13.0|0|0.0|100
0|2020-05-11|336.0|0|336.0|0|13.0|0|0.0|100
0|2020-05-12|341.0|0|341.0|0|13.0|0|0.0|100
0|2020-05-13|345.0|0|345.0|0|13.0|0|0.0|100
