|dates|Winston_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Winston_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Winston_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Winston_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Winston_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Winston_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Winston_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Winston_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-05-15|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-05-16|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-05-17|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-05-18|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-05-19|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-05-20|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-05-21|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-05-22|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-05-23|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-05-24|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-05-25|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-05-26|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-05-27|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-05-28|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-05-29|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-05-30|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-05-31|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-06-01|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-06-02|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-06-03|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-06-04|124.0|0|124.0|0|1.0|0|0.0|100
0|2020-06-05|124.0|0|124.0|0|1.0|0|0.0|100
0|2020-06-06|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-06-07|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-06-08|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-06-09|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-06-10|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-11|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-12|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-06-13|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-06-14|149.0|0|149.0|0|2.0|0|0.0|100
0|2020-06-15|150.0|0|150.0|0|2.0|0|0.0|100
0|2020-06-16|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-06-17|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-06-18|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-06-19|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-06-20|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-06-21|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-06-22|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-06-23|193.0|0|193.0|0|3.0|0|0.0|100
0|2020-06-24|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-06-25|217.0|0|217.0|0|4.0|0|0.0|100
0|2020-06-26|223.0|0|223.0|0|4.0|0|0.0|100
0|2020-06-27|228.0|0|228.0|0|4.0|0|0.0|100
0|2020-06-28|230.0|0|230.0|0|4.0|0|0.0|100
0|2020-06-29|230.0|0|230.0|0|4.0|0|0.0|100
0|2020-06-30|240.0|0|240.0|0|5.0|0|0.0|100
0|2020-07-01|240.0|0|243.0|0|5.0|0|0.0|100
0|2020-07-02|244.0|0|244.0|0|6.0|0|0.0|100
0|2020-07-03|254.0|0|254.0|0|6.0|0|0.0|100
0|2020-07-04|259.0|0|259.0|0|6.0|0|0.0|100
0|2020-07-05|261.0|0|261.0|0|6.0|0|0.0|100
0|2020-07-06|266.0|0|266.0|0|6.0|0|0.0|100
0|2020-07-07|280.0|0|280.0|0|8.0|0|0.0|100
0|2020-07-08|282.0|0|282.0|0|10.0|0|0.0|100
0|2020-07-09|287.0|0|287.0|0|11.0|0|0.0|100
0|2020-07-10|296.0|0|296.0|0|11.0|0|0.0|100
0|2020-07-11|295.0|0|295.0|0|11.0|0|0.0|100
0|2020-07-12|301.0|0|301.0|0|11.0|0|0.0|100
0|2020-07-13|302.0|0|302.0|0|11.0|0|0.0|100
0|2020-07-14|305.0|0|305.0|0|13.0|0|0.0|100
0|2020-07-15|314.0|0|314.0|0|13.0|0|0.0|100
0|2020-07-16|323.0|0|323.0|0|13.0|0|0.0|100
0|2020-07-17|336.0|0|336.0|0|13.0|0|0.0|100
0|2020-07-18|340.0|0|340.0|0|13.0|0|0.0|100
0|2020-07-19|348.0|0|348.0|0|13.0|0|0.0|100
0|2020-07-20|348.0|0|348.0|0|13.0|0|0.0|100
0|2020-07-21|411.0|0|411.0|0|13.0|0|0.0|100
0|2020-07-22|458.0|0|458.0|0|14.0|0|0.0|100
0|2020-07-23|461.0|0|461.0|0|14.0|0|0.0|100
0|2020-07-24|471.0|0|471.0|0|14.0|0|0.0|100
0|2020-07-25|475.0|0|475.0|0|14.0|0|0.0|100
0|2020-07-26|479.0|0|479.0|0|14.0|0|0.0|100
0|2020-07-27|483.0|0|483.0|0|14.0|0|0.0|100
0|2020-07-28|505.0|0|505.0|0|14.0|0|0.0|100
0|2020-07-29|527.0|0|527.0|0|14.0|0|0.0|100
0|2020-07-30|544.0|0|544.0|0|14.0|0|0.0|100
0|2020-07-31|560.0|0|560.0|0|14.0|0|0.0|100
0|2020-08-01|566.0|0|566.0|0|15.0|0|0.0|100
0|2020-08-02|571.0|0|571.0|0|15.0|0|0.0|100
0|2020-08-03|571.0|0|571.0|0|15.0|0|0.0|100
0|2020-08-04|584.0|0|584.0|0|15.0|0|0.0|100
0|2020-08-05|593.0|0|593.0|0|15.0|0|0.0|100
0|2020-08-06|604.0|0|604.0|0|15.0|0|0.0|100
0|2020-08-07|611.0|0|611.0|0|16.0|0|0.0|100
0|2020-08-08|620.0|0|620.0|0|16.0|0|0.0|100
0|2020-08-09|620.0|0|620.0|0|16.0|0|0.0|100
0|2020-08-10|623.0|0|623.0|0|16.0|0|0.0|100
0|2020-08-11|629.0|0|629.0|0|16.0|0|0.0|100
0|2020-08-12|635.0|0|635.0|0|16.0|0|0.0|100
0|2020-08-13|637.0|0|637.0|0|16.0|0|0.0|100
0|2020-08-14|644.0|0|644.0|0|17.0|0|0.0|100
0|2020-08-15|652.0|0|652.0|0|18.0|0|0.0|100
0|2020-08-16|652.0|0|652.0|0|18.0|0|0.0|100
0|2020-08-17|653.0|0|653.0|0|18.0|0|0.0|100
0|2020-08-18|653.0|0|653.0|0|18.0|0|0.0|100
0|2020-08-19|658.0|0|658.0|0|18.0|0|0.0|100
0|2020-08-20|667.0|0|667.0|0|18.0|0|0.0|100
0|2020-08-21|674.0|0|674.0|0|18.0|0|0.0|100
0|2020-08-22|678.0|0|678.0|0|18.0|0|0.0|100
0|2020-08-23|681.0|0|681.0|0|18.0|0|0.0|100
0|2020-08-24|682.0|0|682.0|0|18.0|0|0.0|100
0|2020-08-25|688.0|0|688.0|0|18.0|0|0.0|100
0|2020-08-26|691.0|0|691.0|0|19.0|0|0.0|100
0|2020-08-27|688.0|0|688.0|0|19.0|0|0.0|100
0|2020-08-28|690.0|0|690.0|0|19.0|0|0.0|100
0|2020-08-29|691.0|0|691.0|0|19.0|0|0.0|100
0|2020-08-30|694.0|0|694.0|0|19.0|0|0.0|100
0|2020-08-31|695.0|0|695.0|0|19.0|0|0.0|100
0|2020-09-01|696.0|0|696.0|0|19.0|0|0.0|100
0|2020-09-02|701.0|0|701.0|0|19.0|0|0.0|100
0|2020-09-03|704.0|0|704.0|0|19.0|0|0.0|100
0|2020-09-04|704.0|0|708.0|0|19.0|0|0.0|100
0|2020-09-05|709.0|0|709.0|0|19.0|0|0.0|100
0|2020-09-06|709.0|0|709.0|0|19.0|0|0.0|100
0|2020-09-07|709.0|0|709.0|0|19.0|0|0.0|100
0|2020-09-08|709.0|0|710.0|0|19.0|0|0.0|100
0|2020-09-09|710.0|0|710.0|0|19.0|0|0.0|100
0|2020-09-10|710.0|0|710.0|0|19.0|0|0.0|100
0|2020-09-11|712.0|0|712.0|0|19.0|0|0.0|100
0|2020-09-12|712.0|0|715.0|0|19.0|0|0.0|100
0|2020-09-13|717.0|0|717.0|0|19.0|0|0.0|100
0|2020-09-14|717.0|0|717.0|0|19.0|0|0.0|100
0|2020-09-15|718.0|0|718.0|0|19.0|0|0.0|100
0|2020-09-16|718.0|0|718.0|0|19.0|0|0.0|100
0|2020-09-17|719.0|0|719.0|0|19.0|0|0.0|100
0|2020-09-18|720.0|0|720.0|0|19.0|0|0.0|100
0|2020-09-19|723.0|0|723.0|0|19.0|0|0.0|100
0|2020-09-20|723.0|0|724.0|0|19.0|0|0.0|100
0|2020-09-21|725.0|0|725.0|0|19.0|0|0.0|100
0|2020-09-22|731.0|0|731.0|0|19.0|0|0.0|100
0|2020-09-23|735.0|0|735.0|0|19.0|0|0.0|100
0|2020-09-24|737.0|0|737.0|0|19.0|0|0.0|100
0|2020-09-25|738.0|0|738.0|0|19.0|0|0.0|100
0|2020-09-26|742.0|0|742.0|0|19.0|0|0.0|100
0|2020-09-27|742.0|0|742.0|0|19.0|0|0.0|100
0|2020-09-28|742.0|0|742.0|0|19.0|0|0.0|100
0|2020-09-29|746.0|0|746.0|0|19.0|0|0.0|100
0|2020-09-30|746.0|0|746.0|0|19.0|0|0.0|100
0|2020-10-01|749.0|0|749.0|0|19.0|0|0.0|100
0|2020-10-02|752.0|0|752.0|0|19.0|0|0.0|100
0|2020-10-03|760.0|0|760.0|0|19.0|0|0.0|100
0|2020-10-04|763.0|0|763.0|0|19.0|0|0.0|100
0|2020-10-05|763.0|0|763.0|0|19.0|0|0.0|100
0|2020-10-06|765.0|0|765.0|0|19.0|0|0.0|100
0|2020-10-07|771.0|0|771.0|0|19.0|0|0.0|100
0|2020-10-08|776.0|0|776.0|0|20.0|0|0.0|100
0|2020-10-09|780.0|0|780.0|0|20.0|0|0.0|100
0|2020-10-10|790.0|0|790.0|0|21.0|0|0.0|100
0|2020-10-11|791.0|0|791.0|0|21.0|0|0.0|100
0|2020-10-12|791.0|0|791.0|0|21.0|0|0.0|100
0|2020-10-13|794.0|0|794.0|0|21.0|0|0.0|100
0|2020-10-14|798.0|0|798.0|0|21.0|0|0.0|100
0|2020-10-15|806.0|0|806.0|0|21.0|0|0.0|100
0|2020-10-16|810.0|0|810.0|0|21.0|0|0.0|100
0|2020-10-17|814.0|0|814.0|0|21.0|0|0.0|100
0|2020-10-18|814.0|0|814.0|0|21.0|0|0.0|100
0|2020-10-19|815.0|0|815.0|0|21.0|0|0.0|100
0|2020-10-20|822.0|0|822.0|0|21.0|0|0.0|100
0|2020-10-21|826.0|0|826.0|0|21.0|0|0.0|100
0|2020-10-22|826.0|0|828.0|0|21.0|0|0.0|100
0|2020-10-23|826.0|0|833.0|0|21.0|0|0.0|100
0|2020-10-24|826.0|0|841.0|0|21.0|0|0.0|100
0|2020-10-25|826.0|0|841.0|0|21.0|0|0.0|100
0|2020-10-26|826.0|0|844.0|0|21.0|0|0.0|100
0|2020-10-27|826.0|0|846.0|0|21.0|0|0.0|100
0|2020-10-28|826.0|0|852.0|0|21.0|0|0.0|100
0|2020-10-29|826.0|0|859.0|0|21.0|0|0.0|100
0|2020-10-30|826.0|0|870.0|0|21.0|0|0.0|100
0|2020-10-31|826.0|0|876.0|0|21.0|0|0.0|100
0|2020-11-01|826.0|0|885.0|0|21.0|0|0.0|100
0|2020-11-02|826.0|0|886.0|0|21.0|0|0.0|100
0|2020-11-03|889.0|0|889.0|0|22.0|0|0.0|100
0|2020-11-04|889.0|0|893.0|0|22.0|0|0.0|100
0|2020-11-05|889.0|0|911.0|0|22.0|0|0.0|100
0|2020-11-06|889.0|0|923.0|0|22.0|0|0.0|100
0|2020-11-07|936.0|0|936.0|0|22.0|0|0.0|100
0|2020-11-08|953.0|0|953.0|0|22.0|0|0.0|100
0|2020-11-09|953.0|0|953.0|0|22.0|0|0.0|100
0|2020-11-10|953.0|0|971.0|0|22.0|0|0.0|100
0|2020-11-11|982.0|0|982.0|0|22.0|0|0.0|100
0|2020-11-12|982.0|0|991.0|0|22.0|0|0.0|100
0|2020-11-13|982.0|0|993.0|0|22.0|0|0.0|100
0|2020-11-14|1005.0|0|1005.0|0|22.0|0|0.0|100
0|2020-11-15|1005.0|0|1013.0|0|22.0|0|0.0|100
0|2020-11-16|1020.0|0|1020.0|0|23.0|0|0.0|100
0|2020-11-17|1020.0|0|1039.0|0|23.0|0|0.0|100
0|2020-11-18|1020.0|0|1057.0|0|23.0|0|0.0|100
0|2020-11-19|1020.0|0|1076.0|0|23.0|0|0.0|100
0|2020-11-20|1116.0|0|1116.0|0|24.0|0|0.0|100
0|2020-11-21|1116.0|0|1124.0|0|24.0|0|0.0|100
0|2020-11-22|1116.0|0|1158.0|0|24.0|0|0.0|100
0|2020-11-23|1116.0|0|1158.0|0|24.0|0|0.0|100
0|2020-11-24|1116.0|0|1166.0|0|24.0|0|0.0|100
0|2020-11-25|1191.0|0|1191.0|0|24.0|0|0.0|100
0|2020-11-26|1191.0|0|1200.0|0|24.0|0|0.0|100
0|2020-11-27|1191.0|0|1216.0|0|24.0|0|0.0|100
0|2020-11-28|1191.0|0|1222.0|0|24.0|0|0.0|100
0|2020-11-29|1237.0|0|1237.0|0|26.0|0|0.0|100
0|2020-11-30|1245.0|0|1245.0|0|26.0|0|0.0|100
0|2020-12-01|1245.0|0|1255.0|0|26.0|0|0.0|100
0|2020-12-02|1287.0|0|1287.0|0|26.0|0|0.0|100
0|2020-12-03|1317.0|0|1317.0|0|26.0|0|0.0|100
0|2020-12-04|1343.0|0|1343.0|0|26.0|0|0.0|100
0|2020-12-05|1360.0|0|1360.0|0|29.0|0|0.0|100
0|2020-12-06|1369.0|0|1369.0|0|29.0|0|0.0|100
0|2020-12-07|1369.0|0|1390.0|0|29.0|0|0.0|100
0|2020-12-08|1369.0|0|1401.0|0|29.0|0|0.0|100
0|2020-12-09|1369.0|0|1440.0|0|31.0|0|0.0|100
0|2020-12-10|1457.0|0|1457.0|0|31.0|0|0.0|100
0|2020-12-11|1481.0|0|1481.0|0|35.0|0|0.0|100
0|2020-12-12|1508.0|0|1508.0|0|35.0|0|0.0|100
0|2020-12-13|1529.0|0|1529.0|0|37.0|0|0.0|100
0|2020-12-14|1545.0|0|1545.0|0|37.0|0|0.0|100
0|2020-12-15|1545.0|0|1549.0|0|41.0|0|0.0|100
0|2020-12-16|1545.0|0|1567.0|0|41.0|0|0.0|100
0|2020-12-17|1545.0|0|1612.0|0|41.0|0|0.0|100
0|2020-12-18|1545.0|0|1628.0|0|41.0|0|0.0|100
0|2020-12-19|1638.0|0|1638.0|0|44.0|0|0.0|100
0|2020-12-20|1650.0|0|1650.0|0|44.0|0|0.0|100
0|2020-12-21|1657.0|0|1657.0|0|44.0|0|0.0|100
0|2020-12-22|1674.0|0|1674.0|0|44.0|0|0.0|100
0|2020-12-23|1716.0|0|1716.0|0|44.0|0|0.0|100
0|2020-12-24|1739.0|0|1739.0|0|44.0|0|0.0|100
0|2020-12-25|1746.0|0|1746.0|0|44.0|0|0.0|100
0|2020-12-26|1753.0|0|1753.0|0|44.0|0|0.0|100
0|2020-12-27|1775.0|0|1775.0|0|46.0|0|0.0|100
0|2020-12-28|1775.0|0|1802.0|0|46.0|0|0.0|100
0|2020-12-29|1775.0|0|1808.0|0|48.0|0|0.0|100
0|2020-12-30|1825.0|0|1825.0|0|48.0|0|0.0|100
0|2020-12-31|1825.0|0|1834.0|0|48.0|0|0.0|100
0|2021-01-01|1854.0|0|1854.0|0|51.0|0|0.0|100
0|2021-01-02|1861.0|0|1861.0|0|52.0|0|0.0|100
0|2021-01-03|1861.0|0|1872.0|0|52.0|0|0.0|100
0|2021-01-04|1886.0|0|1886.0|0|52.0|0|0.0|100
0|2021-01-05|1886.0|0|1889.0|0|52.0|0|0.0|100
0|2021-01-06|1886.0|0|1899.0|0|52.0|0|0.0|100
0|2021-01-07|1886.0|0|1915.0|0|52.0|0|0.0|100
0|2021-01-08|1927.0|0|1927.0|0|58.0|0|0.0|100
0|2021-01-09|1937.0|0|1937.0|0|59.0|0|0.0|100
0|2021-01-10|1945.0|0|1945.0|0|59.0|0|0.0|100
0|2021-01-11|1946.0|0|1946.0|0|59.0|0|0.0|100
0|2021-01-12|1948.0|0|1948.0|0|59.0|0|0.0|100
0|2021-01-13|1957.0|0|1957.0|0|59.0|0|0.0|100
0|2021-01-14|1957.0|0|1962.0|0|60.0|0|0.0|100
0|2021-01-15|1980.0|0|1980.0|0|61.0|0|0.0|100
0|2021-01-16|1980.0|0|1994.0|0|61.0|0|0.0|100
0|2021-01-17|1980.0|0|2001.0|0|61.0|0|0.0|100
0|2021-01-18|1980.0|0|2005.0|0|61.0|0|0.0|100
0|2021-01-19|2016.0|0|2016.0|0|66.0|0|0.0|100
0|2021-01-20|2026.0|0|2026.0|0|67.0|0|0.0|100
0|2021-01-21|2052.0|0|2052.0|0|67.0|0|0.0|100
0|2021-01-22|2052.0|0|2058.0|0|67.0|0|0.0|100
0|2021-01-23|2073.0|0|2073.0|0|71.0|0|0.0|100
0|2021-01-24|2073.0|0|2076.0|0|71.0|0|0.0|100
0|2021-01-25|2073.0|0|2077.0|0|71.0|0|0.0|100
0|2021-01-26|2082.0|0|2082.0|0|71.0|0|0.0|100
0|2021-01-27|2089.0|0|2089.0|0|71.0|0|0.0|100
0|2021-01-28|2089.0|0|2093.0|0|71.0|0|0.0|100
0|2021-01-29|2115.0|0|2115.0|0|72.0|0|0.0|100
0|2021-01-30|2115.0|0|2122.0|0|72.0|0|0.0|100
0|2021-01-31|2125.0|0|2125.0|0|72.0|0|0.0|100
0|2021-02-01|2128.0|0|2128.0|0|72.0|0|0.0|100
0|2021-02-02|2133.0|0|2133.0|0|73.0|0|0.0|100
0|2021-02-03|2141.0|0|2141.0|0|74.0|0|0.0|100
0|2021-02-04|2147.0|0|2147.0|0|74.0|0|0.0|100
0|2021-02-05|2155.0|0|2155.0|0|74.0|0|0.0|100
