|dates|Hillsdale_Michigan_UnitedStates.JHU_ConfirmedCases.data|Hillsdale_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Hillsdale_Michigan_UnitedStates.NYT_ConfirmedCases.data|Hillsdale_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Hillsdale_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Hillsdale_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Hillsdale_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Hillsdale_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-29|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-30|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-31|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-04-01|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-02|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-03|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-04-04|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-04-05|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-04-06|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-04-07|55.0|0|55.0|0|4.0|0|0.0|100
0|2020-04-08|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-04-09|64.0|0|64.0|0|6.0|0|0.0|100
0|2020-04-10|70.0|0|70.0|0|6.0|0|0.0|100
0|2020-04-11|75.0|0|75.0|0|6.0|0|0.0|100
0|2020-04-12|75.0|0|75.0|0|6.0|0|0.0|100
0|2020-04-13|77.0|0|77.0|0|7.0|0|0.0|100
0|2020-04-14|79.0|0|79.0|0|9.0|0|0.0|100
0|2020-04-15|81.0|0|81.0|0|9.0|0|0.0|100
0|2020-04-16|84.0|0|84.0|0|9.0|0|0.0|100
0|2020-04-17|85.0|0|85.0|0|10.0|0|0.0|100
0|2020-04-18|89.0|0|89.0|0|11.0|0|0.0|100
0|2020-04-19|90.0|0|90.0|0|11.0|0|0.0|100
0|2020-04-20|90.0|0|90.0|0|11.0|0|0.0|100
0|2020-04-21|94.0|0|94.0|0|11.0|0|0.0|100
0|2020-04-22|97.0|0|97.0|0|12.0|0|0.0|100
0|2020-04-23|98.0|0|98.0|0|12.0|0|0.0|100
0|2020-04-24|109.0|0|109.0|0|12.0|0|0.0|100
0|2020-04-25|109.0|0|109.0|0|14.0|0|0.0|100
0|2020-04-26|113.0|0|113.0|0|14.0|0|0.0|100
0|2020-04-27|114.0|0|114.0|0|16.0|0|0.0|100
0|2020-04-28|118.0|0|118.0|0|16.0|0|0.0|100
0|2020-04-29|121.0|0|121.0|0|17.0|0|0.0|100
0|2020-04-30|125.0|0|125.0|0|17.0|0|0.0|100
0|2020-05-01|127.0|0|127.0|0|17.0|0|0.0|100
0|2020-05-02|132.0|0|132.0|0|18.0|0|0.0|100
0|2020-05-03|131.0|0|131.0|0|18.0|0|0.0|100
0|2020-05-04|131.0|0|131.0|0|21.0|0|0.0|100
0|2020-05-05|137.0|0|137.0|0|21.0|0|0.0|100
0|2020-05-06|138.0|0|138.0|0|21.0|0|0.0|100
0|2020-05-07|146.0|0|146.0|0|21.0|0|0.0|100
0|2020-05-08|151.0|0|151.0|0|21.0|0|0.0|100
0|2020-05-09|151.0|0|151.0|0|21.0|0|0.0|100
0|2020-05-10|152.0|0|152.0|0|21.0|0|0.0|100
0|2020-05-11|153.0|0|153.0|0|22.0|0|0.0|100
0|2020-05-12|152.0|0|152.0|0|22.0|0|0.0|100
0|2020-05-13|152.0|0|152.0|0|22.0|0|0.0|100
