|dates|Perry_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Perry_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Perry_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Perry_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Perry_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Perry_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Perry_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Perry_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-15|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-16|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-19|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-20|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-21|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-22|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-23|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-28|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-30|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-31|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-01|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-02|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-03|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-04|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-05|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-07|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-08|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-09|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-10|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-11|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-12|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-13|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-14|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-15|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-16|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-17|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-18|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-19|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-20|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-21|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-22|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-23|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-24|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-25|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-26|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-27|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-28|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-29|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-30|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-01|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-02|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-03|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-04|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-05|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-06|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-07|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-08|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-09|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-10|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-11|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-12|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-13|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-14|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-15|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-16|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-17|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-18|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-19|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-20|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-21|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-22|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-07-23|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-24|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-25|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-26|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-27|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-28|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-29|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-30|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-31|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-01|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-02|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-03|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-04|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-05|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-06|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-07|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-08-08|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-09|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-10|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-11|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-12|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-08-13|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-14|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-08-15|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-08-16|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-08-17|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-18|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-19|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-08-20|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-08-21|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-08-22|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-08-23|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-08-24|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-25|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-26|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-27|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-28|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-29|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-08-30|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-31|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-09-01|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-09-02|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-09-03|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-09-04|114.0|0|117.0|0|0.0|0|0.0|100
0|2020-09-05|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-09-06|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-09-07|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-09-08|120.0|0|122.0|0|0.0|0|0.0|100
0|2020-09-09|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-09-10|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-09-11|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-12|129.0|0|132.0|0|0.0|0|0.0|100
0|2020-09-13|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-09-14|132.0|0|133.0|0|0.0|0|0.0|100
0|2020-09-15|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-09-16|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-09-17|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-09-18|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-19|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-09-20|140.0|0|143.0|0|0.0|0|0.0|100
0|2020-09-21|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-09-22|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-23|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-24|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-09-25|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-26|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-27|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-09-28|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-09-29|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-09-30|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-10-01|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-02|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-03|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-10-04|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-10-05|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-10-06|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-10-07|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-10-08|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-10-09|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-10-10|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-10-11|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-10-12|169.0|0|169.0|0|1.0|0|0.0|100
0|2020-10-13|170.0|0|170.0|0|1.0|0|0.0|100
0|2020-10-14|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-10-15|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-10-16|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-10-17|190.0|0|190.0|0|1.0|0|0.0|100
0|2020-10-18|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-10-19|204.0|0|204.0|0|1.0|0|0.0|100
0|2020-10-20|208.0|0|208.0|0|1.0|0|0.0|100
0|2020-10-21|253.0|0|253.0|0|1.0|0|0.0|100
0|2020-10-22|253.0|0|261.0|0|1.0|0|0.0|100
0|2020-10-23|253.0|0|277.0|0|1.0|0|0.0|100
0|2020-10-24|253.0|0|291.0|0|1.0|0|0.0|100
0|2020-10-25|253.0|0|308.0|0|1.0|0|0.0|100
0|2020-10-26|253.0|0|308.0|0|1.0|0|0.0|100
0|2020-10-27|253.0|0|329.0|0|1.0|0|0.0|100
0|2020-10-28|253.0|0|336.0|0|1.0|0|0.0|100
0|2020-10-29|253.0|0|343.0|0|1.0|0|0.0|100
0|2020-10-30|253.0|0|350.0|0|1.0|0|0.0|100
0|2020-10-31|253.0|0|354.0|0|1.0|0|0.0|100
0|2020-11-01|253.0|0|355.0|0|1.0|0|0.0|100
0|2020-11-02|253.0|0|364.0|0|1.0|0|0.0|100
0|2020-11-03|253.0|0|366.0|0|1.0|0|0.0|100
0|2020-11-04|253.0|0|372.0|0|1.0|0|0.0|100
0|2020-11-05|253.0|0|376.0|0|1.0|0|0.0|100
0|2020-11-06|253.0|0|373.0|0|1.0|0|0.0|100
0|2020-11-07|253.0|0|378.0|0|1.0|0|0.0|100
0|2020-11-08|383.0|0|383.0|0|15.0|0|0.0|100
0|2020-11-09|383.0|0|393.0|0|15.0|0|0.0|100
0|2020-11-10|383.0|0|394.0|0|15.0|0|0.0|100
0|2020-11-11|383.0|0|399.0|0|15.0|0|0.0|100
0|2020-11-12|408.0|0|408.0|0|17.0|0|0.0|100
0|2020-11-13|408.0|0|418.0|0|17.0|0|0.0|100
0|2020-11-14|408.0|0|424.0|0|17.0|0|0.0|100
0|2020-11-15|408.0|0|429.0|0|17.0|0|0.0|100
0|2020-11-16|437.0|0|437.0|0|18.0|0|0.0|100
0|2020-11-17|437.0|0|442.0|0|18.0|0|0.0|100
0|2020-11-18|445.0|0|445.0|0|18.0|0|0.0|100
0|2020-11-19|445.0|0|450.0|0|18.0|0|0.0|100
0|2020-11-20|452.0|0|452.0|0|21.0|0|0.0|100
0|2020-11-21|452.0|0|456.0|0|21.0|0|0.0|100
0|2020-11-22|452.0|0|455.0|0|21.0|0|0.0|100
0|2020-11-23|452.0|0|460.0|0|21.0|0|0.0|100
0|2020-11-24|452.0|0|461.0|0|21.0|0|0.0|100
0|2020-11-25|465.0|0|465.0|0|21.0|0|0.0|100
0|2020-11-26|465.0|0|473.0|0|21.0|0|0.0|100
0|2020-11-27|473.0|0|477.0|0|21.0|0|0.0|100
0|2020-11-28|473.0|0|483.0|0|21.0|0|0.0|100
0|2020-11-29|473.0|0|484.0|0|21.0|0|0.0|100
0|2020-11-30|492.0|0|492.0|0|21.0|0|0.0|100
0|2020-12-01|492.0|0|498.0|0|21.0|0|0.0|100
0|2020-12-02|508.0|0|508.0|0|22.0|0|0.0|100
0|2020-12-03|509.0|0|509.0|0|22.0|0|0.0|100
0|2020-12-04|515.0|0|515.0|0|22.0|0|0.0|100
0|2020-12-05|517.0|0|517.0|0|22.0|0|0.0|100
0|2020-12-06|523.0|0|523.0|0|22.0|0|0.0|100
0|2020-12-07|523.0|0|541.0|0|22.0|0|0.0|100
0|2020-12-08|523.0|0|554.0|0|22.0|0|0.0|100
0|2020-12-09|523.0|0|568.0|0|22.0|0|0.0|100
0|2020-12-10|523.0|0|577.0|0|22.0|0|0.0|100
0|2020-12-11|523.0|0|593.0|0|22.0|0|0.0|100
0|2020-12-12|598.0|0|598.0|0|22.0|0|0.0|100
0|2020-12-13|598.0|0|612.0|0|22.0|0|0.0|100
0|2020-12-14|633.0|0|633.0|0|22.0|0|0.0|100
0|2020-12-15|633.0|0|662.0|0|22.0|0|0.0|100
0|2020-12-16|633.0|0|693.0|0|22.0|0|0.0|100
0|2020-12-17|718.0|0|718.0|0|23.0|0|0.0|100
0|2020-12-18|734.0|0|734.0|0|23.0|0|0.0|100
0|2020-12-19|734.0|0|750.0|0|23.0|0|0.0|100
0|2020-12-20|763.0|0|763.0|0|23.0|0|0.0|100
0|2020-12-21|788.0|0|788.0|0|23.0|0|0.0|100
0|2020-12-22|792.0|0|792.0|0|23.0|0|0.0|100
0|2020-12-23|793.0|0|793.0|0|23.0|0|0.0|100
0|2020-12-24|808.0|0|808.0|0|23.0|0|0.0|100
0|2020-12-25|808.0|0|818.0|0|23.0|0|0.0|100
0|2020-12-26|829.0|0|829.0|0|23.0|0|0.0|100
0|2020-12-27|833.0|0|833.0|0|23.0|0|0.0|100
0|2020-12-28|833.0|0|838.0|0|23.0|0|0.0|100
0|2020-12-29|838.0|0|838.0|0|23.0|0|0.0|100
0|2020-12-30|838.0|0|847.0|0|23.0|0|0.0|100
0|2020-12-31|838.0|0|855.0|0|23.0|0|0.0|100
0|2021-01-01|855.0|0|855.0|0|23.0|0|0.0|100
0|2021-01-02|867.0|0|867.0|0|23.0|0|0.0|100
0|2021-01-03|867.0|0|871.0|0|23.0|0|0.0|100
0|2021-01-04|875.0|0|875.0|0|23.0|0|0.0|100
0|2021-01-05|875.0|0|880.0|0|23.0|0|0.0|100
0|2021-01-06|882.0|0|882.0|0|23.0|0|0.0|100
0|2021-01-07|882.0|0|892.0|0|23.0|0|0.0|100
0|2021-01-08|882.0|0|897.0|0|23.0|0|0.0|100
0|2021-01-09|906.0|0|906.0|0|24.0|0|0.0|100
0|2021-01-10|906.0|0|916.0|0|24.0|0|0.0|100
0|2021-01-11|906.0|0|917.0|0|24.0|0|0.0|100
0|2021-01-12|919.0|0|919.0|0|24.0|0|0.0|100
0|2021-01-13|922.0|0|922.0|0|24.0|0|0.0|100
0|2021-01-14|922.0|0|932.0|0|24.0|0|0.0|100
0|2021-01-15|937.0|0|937.0|0|25.0|0|0.0|100
0|2021-01-16|937.0|0|945.0|0|25.0|0|0.0|100
0|2021-01-17|947.0|0|947.0|0|25.0|0|0.0|100
0|2021-01-18|947.0|0|947.0|0|25.0|0|0.0|100
0|2021-01-19|948.0|0|948.0|0|25.0|0|0.0|100
0|2021-01-20|953.0|0|953.0|0|25.0|0|0.0|100
0|2021-01-21|953.0|0|955.0|0|25.0|0|0.0|100
0|2021-01-22|953.0|0|958.0|0|25.0|0|0.0|100
0|2021-01-23|953.0|0|959.0|0|25.0|0|0.0|100
0|2021-01-24|962.0|0|962.0|0|25.0|0|0.0|100
0|2021-01-25|963.0|0|963.0|0|25.0|0|0.0|100
0|2021-01-26|967.0|0|967.0|0|25.0|0|0.0|100
0|2021-01-27|967.0|0|968.0|0|25.0|0|0.0|100
0|2021-01-28|967.0|0|971.0|0|25.0|0|0.0|100
0|2021-01-29|974.0|0|974.0|0|25.0|0|0.0|100
0|2021-01-30|974.0|0|975.0|0|25.0|0|0.0|100
0|2021-01-31|974.0|0|978.0|0|25.0|0|0.0|100
0|2021-02-01|981.0|0|981.0|0|25.0|0|0.0|100
0|2021-02-02|981.0|0|980.0|0|25.0|0|0.0|100
0|2021-02-03|981.0|0|981.0|0|25.0|0|0.0|100
0|2021-02-04|983.0|0|983.0|0|25.0|0|0.0|100
0|2021-02-05|983.0|0|987.0|0|25.0|0|0.0|100
0|2021-02-06|988.0|0|988.0|0|25.0|0|0.0|100
0|2021-02-07|991.0|0|991.0|0|25.0|0|0.0|100
0|2021-02-08|991.0|0|993.0|0|25.0|0|0.0|100
0|2021-02-09|991.0|0|995.0|0|25.0|0|0.0|100
0|2021-02-10|991.0|0|1000.0|0|25.0|0|0.0|100
