|dates|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Iredell_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Iredell_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Iredell_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|8.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-25|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-28|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-29|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-30|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-31|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-01|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-02|36.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-03|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-04|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-05|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-06|52.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-07|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-08|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-09|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-04-10|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-11|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-04-12|71.0|0|70.0|0|1.0|0|0.0|100
0|2020-04-13|71.0|0|70.0|0|1.0|0|0.0|100
0|2020-04-14|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-04-15|72.0|0|70.0|0|2.0|0|0.0|100
0|2020-04-16|77.0|0|70.0|0|3.0|0|0.0|100
0|2020-04-17|81.0|0|75.0|0|3.0|0|0.0|100
0|2020-04-18|81.0|0|79.0|0|3.0|0|0.0|100
0|2020-04-19|81.0|0|80.0|0|3.0|0|0.0|100
0|2020-04-20|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-04-21|88.0|0|86.0|0|3.0|0|0.0|100
0|2020-04-22|94.0|0|89.0|0|3.0|0|0.0|100
0|2020-04-23|94.0|0|90.0|0|3.0|0|0.0|100
0|2020-04-24|98.0|0|93.0|0|4.0|0|0.0|100
0|2020-04-25|98.0|0|97.0|0|4.0|0|0.0|100
0|2020-04-26|99.0|0|97.0|0|5.0|0|0.0|100
0|2020-04-27|104.0|0|97.0|0|6.0|0|0.0|100
0|2020-04-28|104.0|0|102.0|0|6.0|0|0.0|100
0|2020-04-29|108.0|0|105.0|0|6.0|0|0.0|100
0|2020-04-30|112.0|0|111.0|0|6.0|0|0.0|100
0|2020-05-01|112.0|0|112.0|0|6.0|0|0.0|100
0|2020-05-02|119.0|0|119.0|0|6.0|0|0.0|100
0|2020-05-03|119.0|0|119.0|0|6.0|0|0.0|100
0|2020-05-04|120.0|0|120.0|0|6.0|0|0.0|100
0|2020-05-05|131.0|0|128.0|0|6.0|0|0.0|100
0|2020-05-06|138.0|0|136.0|0|6.0|0|0.0|100
0|2020-05-07|138.0|0|137.0|0|6.0|0|0.0|100
0|2020-05-08|141.0|0|141.0|0|6.0|0|0.0|100
0|2020-05-09|147.0|0|147.0|0|6.0|0|0.0|100
0|2020-05-10|151.0|0|151.0|0|6.0|0|0.0|100
0|2020-05-11|153.0|0|153.0|0|6.0|0|0.0|100
0|2020-05-12|158.0|0|158.0|0|6.0|0|0.0|100
