|dates|Alleghany_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Alleghany_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Alleghany_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Alleghany_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Alleghany_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Alleghany_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Alleghany_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Alleghany_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|10.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-22|13.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-23|13.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|13.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-02|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-03|24.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-04|24.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-05|27.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-06|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-07|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-08|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-09|29.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-10|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-11|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-12|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-13|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-14|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-15|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-16|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-17|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-18|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-19|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-20|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-21|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-22|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-23|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-24|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-25|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-26|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-27|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-28|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-29|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-30|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-01|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-02|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-03|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-04|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-05|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-06|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-07|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-08|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-09|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-10|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-11|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-12|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-13|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-14|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-15|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-16|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-17|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-18|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-19|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-07-20|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-21|54.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-22|54.0|0|53.0|0|0.0|0|0.0|100
0|2020-07-23|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-07-24|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-25|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-26|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-27|63.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-28|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-29|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-30|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-07-31|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-08-01|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-08-02|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-03|165.0|0|156.0|0|0.0|0|0.0|100
0|2020-08-04|165.0|0|164.0|0|0.0|0|0.0|100
0|2020-08-05|165.0|0|164.0|0|0.0|0|0.0|100
0|2020-08-06|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-08-07|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-08|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-08-09|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-08-10|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-11|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-12|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-13|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-14|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-08-15|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-08-16|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-08-17|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-18|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-19|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-08-20|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-08-21|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-08-22|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-23|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-08-24|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-25|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-08-26|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-08-27|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-08-28|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-08-29|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-08-30|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-08-31|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-09-01|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-09-02|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-09-03|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-09-04|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-09-05|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-09-06|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-09-07|210.0|0|210.0|0|0.0|0|0.0|100
0|2020-09-08|210.0|0|210.0|0|0.0|0|0.0|100
0|2020-09-09|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-09-10|210.0|0|210.0|0|0.0|0|0.0|100
0|2020-09-11|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-09-12|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-09-13|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-09-14|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-09-15|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-09-16|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-09-17|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-09-18|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-09-19|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-09-20|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-21|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-22|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-23|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-09-24|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-09-25|226.0|0|226.0|0|0.0|0|0.0|100
0|2020-09-26|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-09-27|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-09-28|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-09-29|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-09-30|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-10-01|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-10-02|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-10-03|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-10-04|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-10-05|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-10-06|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-10-07|245.0|0|245.0|0|0.0|0|0.0|100
0|2020-10-08|245.0|0|245.0|0|0.0|0|0.0|100
0|2020-10-09|245.0|0|245.0|0|0.0|0|0.0|100
0|2020-10-10|249.0|0|249.0|0|1.0|0|0.0|100
0|2020-10-11|251.0|0|251.0|0|1.0|0|0.0|100
0|2020-10-12|257.0|0|257.0|0|1.0|0|0.0|100
0|2020-10-13|257.0|0|257.0|0|1.0|0|0.0|100
0|2020-10-14|258.0|0|258.0|0|1.0|0|0.0|100
0|2020-10-15|261.0|0|261.0|0|1.0|0|0.0|100
0|2020-10-16|262.0|0|262.0|0|1.0|0|0.0|100
0|2020-10-17|264.0|0|264.0|0|1.0|0|0.0|100
0|2020-10-18|265.0|0|265.0|0|1.0|0|0.0|100
0|2020-10-19|269.0|0|269.0|0|1.0|0|0.0|100
0|2020-10-20|270.0|0|270.0|0|1.0|0|0.0|100
0|2020-10-21|271.0|0|271.0|0|1.0|0|0.0|100
0|2020-10-22|275.0|0|275.0|0|2.0|0|0.0|100
0|2020-10-23|286.0|0|286.0|0|2.0|0|0.0|100
0|2020-10-24|289.0|0|289.0|0|2.0|0|0.0|100
0|2020-10-25|289.0|0|289.0|0|2.0|0|0.0|100
0|2020-10-26|294.0|0|294.0|0|2.0|0|0.0|100
0|2020-10-27|296.0|0|296.0|0|2.0|0|0.0|100
0|2020-10-28|297.0|0|297.0|0|2.0|0|0.0|100
0|2020-10-29|304.0|0|304.0|0|2.0|0|0.0|100
0|2020-10-30|307.0|0|307.0|0|1.0|0|0.0|100
0|2020-10-31|311.0|0|311.0|0|1.0|0|0.0|100
0|2020-11-01|316.0|0|316.0|0|1.0|0|0.0|100
0|2020-11-02|319.0|0|319.0|0|1.0|0|0.0|100
0|2020-11-03|326.0|0|326.0|0|1.0|0|0.0|100
0|2020-11-04|326.0|0|326.0|0|1.0|0|0.0|100
0|2020-11-05|340.0|0|340.0|0|1.0|0|0.0|100
0|2020-11-06|345.0|0|345.0|0|1.0|0|0.0|100
0|2020-11-07|348.0|0|348.0|0|1.0|0|0.0|100
0|2020-11-08|351.0|0|351.0|0|1.0|0|0.0|100
0|2020-11-09|352.0|0|352.0|0|1.0|0|0.0|100
0|2020-11-10|353.0|0|353.0|0|1.0|0|0.0|100
0|2020-11-11|354.0|0|354.0|0|1.0|0|0.0|100
0|2020-11-12|355.0|0|355.0|0|1.0|0|0.0|100
0|2020-11-13|356.0|0|356.0|0|1.0|0|0.0|100
0|2020-11-14|359.0|0|359.0|0|1.0|0|0.0|100
0|2020-11-15|359.0|0|359.0|0|1.0|0|0.0|100
0|2020-11-16|360.0|0|360.0|0|1.0|0|0.0|100
0|2020-11-17|363.0|0|363.0|0|1.0|0|0.0|100
0|2020-11-18|365.0|0|365.0|0|1.0|0|0.0|100
0|2020-11-19|367.0|0|367.0|0|1.0|0|0.0|100
0|2020-11-20|370.0|0|370.0|0|1.0|0|0.0|100
0|2020-11-21|373.0|0|373.0|0|1.0|0|0.0|100
0|2020-11-22|375.0|0|375.0|0|1.0|0|0.0|100
0|2020-11-23|376.0|0|376.0|0|1.0|0|0.0|100
0|2020-11-24|377.0|0|377.0|0|1.0|0|0.0|100
0|2020-11-25|378.0|0|378.0|0|1.0|0|0.0|100
0|2020-11-26|378.0|0|378.0|0|1.0|0|0.0|100
0|2020-11-27|381.0|0|381.0|0|1.0|0|0.0|100
0|2020-11-28|384.0|0|384.0|0|1.0|0|0.0|100
0|2020-11-29|390.0|0|390.0|0|1.0|0|0.0|100
0|2020-11-30|393.0|0|393.0|0|1.0|0|0.0|100
0|2020-12-01|397.0|0|397.0|0|1.0|0|0.0|100
0|2020-12-02|403.0|0|403.0|0|1.0|0|0.0|100
0|2020-12-03|409.0|0|409.0|0|1.0|0|0.0|100
0|2020-12-04|413.0|0|413.0|0|1.0|0|0.0|100
0|2020-12-05|416.0|0|416.0|0|1.0|0|0.0|100
0|2020-12-06|422.0|0|422.0|0|1.0|0|0.0|100
0|2020-12-07|432.0|0|432.0|0|1.0|0|0.0|100
0|2020-12-08|436.0|0|436.0|0|1.0|0|0.0|100
0|2020-12-09|445.0|0|445.0|0|1.0|0|0.0|100
0|2020-12-10|455.0|0|455.0|0|1.0|0|0.0|100
0|2020-12-11|458.0|0|458.0|0|1.0|0|0.0|100
0|2020-12-12|471.0|0|471.0|0|1.0|0|0.0|100
0|2020-12-13|485.0|0|485.0|0|1.0|0|0.0|100
0|2020-12-14|505.0|0|505.0|0|1.0|0|0.0|100
0|2020-12-15|507.0|0|507.0|0|1.0|0|0.0|100
0|2020-12-16|515.0|0|515.0|0|2.0|0|0.0|100
0|2020-12-17|519.0|0|519.0|0|2.0|0|0.0|100
0|2020-12-18|529.0|0|529.0|0|2.0|0|0.0|100
0|2020-12-19|533.0|0|533.0|0|2.0|0|0.0|100
0|2020-12-20|537.0|0|537.0|0|2.0|0|0.0|100
0|2020-12-21|538.0|0|538.0|0|2.0|0|0.0|100
0|2020-12-22|551.0|0|551.0|0|2.0|0|0.0|100
0|2020-12-23|559.0|0|559.0|0|2.0|0|0.0|100
0|2020-12-24|559.0|0|559.0|0|2.0|0|0.0|100
0|2020-12-25|559.0|0|559.0|0|2.0|0|0.0|100
0|2020-12-26|603.0|0|603.0|0|2.0|0|0.0|100
0|2020-12-27|611.0|0|611.0|0|2.0|0|0.0|100
0|2020-12-28|611.0|0|611.0|0|2.0|0|0.0|100
0|2020-12-29|619.0|0|619.0|0|2.0|0|0.0|100
0|2020-12-30|633.0|0|633.0|0|2.0|0|0.0|100
0|2020-12-31|638.0|0|638.0|0|2.0|0|0.0|100
0|2021-01-01|638.0|0|638.0|0|2.0|0|0.0|100
0|2021-01-02|670.0|0|670.0|0|2.0|0|0.0|100
0|2021-01-03|674.0|0|674.0|0|2.0|0|0.0|100
0|2021-01-04|675.0|0|675.0|0|2.0|0|0.0|100
0|2021-01-05|681.0|0|681.0|0|2.0|0|0.0|100
0|2021-01-06|693.0|0|693.0|0|2.0|0|0.0|100
0|2021-01-07|711.0|0|711.0|0|2.0|0|0.0|100
0|2021-01-08|724.0|0|724.0|0|3.0|0|0.0|100
0|2021-01-09|733.0|0|733.0|0|3.0|0|0.0|100
0|2021-01-10|736.0|0|736.0|0|3.0|0|0.0|100
0|2021-01-11|737.0|0|737.0|0|3.0|0|0.0|100
0|2021-01-12|739.0|0|739.0|0|3.0|0|0.0|100
0|2021-01-13|744.0|0|744.0|0|3.0|0|0.0|100
0|2021-01-14|752.0|0|752.0|0|3.0|0|0.0|100
0|2021-01-15|757.0|0|757.0|0|3.0|0|0.0|100
0|2021-01-16|761.0|0|761.0|0|3.0|0|0.0|100
0|2021-01-17|768.0|0|768.0|0|3.0|0|0.0|100
0|2021-01-18|768.0|0|768.0|0|3.0|0|0.0|100
0|2021-01-19|771.0|0|771.0|0|3.0|0|0.0|100
0|2021-01-20|783.0|0|783.0|0|3.0|0|0.0|100
0|2021-01-21|793.0|0|793.0|0|3.0|0|0.0|100
0|2021-01-22|798.0|0|798.0|0|3.0|0|0.0|100
0|2021-01-23|800.0|0|800.0|0|3.0|0|0.0|100
0|2021-01-24|808.0|0|808.0|0|3.0|0|0.0|100
0|2021-01-25|809.0|0|809.0|0|3.0|0|0.0|100
0|2021-01-26|810.0|0|810.0|0|3.0|0|0.0|100
0|2021-01-27|814.0|0|814.0|0|3.0|0|0.0|100
0|2021-01-28|819.0|0|819.0|0|3.0|0|0.0|100
0|2021-01-29|821.0|0|821.0|0|3.0|0|0.0|100
0|2021-01-30|821.0|0|821.0|0|3.0|0|0.0|100
0|2021-01-31|827.0|0|827.0|0|4.0|0|0.0|100
0|2021-02-01|830.0|0|830.0|0|4.0|0|0.0|100
0|2021-02-02|834.0|0|834.0|0|4.0|0|0.0|100
0|2021-02-03|844.0|0|844.0|0|4.0|0|0.0|100
0|2021-02-04|846.0|0|846.0|0|4.0|0|0.0|100
0|2021-02-05|849.0|0|849.0|0|4.0|0|0.0|100
0|2021-02-06|849.0|0|849.0|0|4.0|0|0.0|100
0|2021-02-07|861.0|0|861.0|0|4.0|0|0.0|100
0|2021-02-08|866.0|0|866.0|0|4.0|0|0.0|100
