|dates|DeKalb_Georgia_UnitedStates.JHU_ConfirmedCases.data|DeKalb_Georgia_UnitedStates.JHU_ConfirmedCases.missing|DeKalb_Georgia_UnitedStates.NYT_ConfirmedCases.data|DeKalb_Georgia_UnitedStates.NYT_ConfirmedCases.missing|DeKalb_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|DeKalb_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|DeKalb_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|DeKalb_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-11|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-13|5.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-16|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-17|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-18|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-19|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-20|36.0|0|40.0|0|0.0|0|0.0|100
0|2020-03-21|41.0|0|42.0|0|0.0|0|0.0|100
0|2020-03-22|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-03-23|75.0|0|74.0|0|0.0|0|0.0|100
0|2020-03-24|94.0|0|107.0|0|0.0|0|0.0|100
0|2020-03-25|116.0|0|125.0|0|0.0|0|0.0|100
0|2020-03-26|129.0|0|137.0|0|0.0|0|0.0|100
0|2020-03-27|181.0|0|219.0|0|0.0|0|0.0|100
0|2020-03-28|240.0|0|246.0|0|2.0|0|0.0|100
0|2020-03-29|272.0|0|273.0|0|3.0|0|0.0|100
0|2020-03-30|281.0|0|294.0|0|3.0|0|0.0|100
0|2020-03-31|335.0|0|360.0|0|3.0|0|0.0|100
0|2020-04-01|365.0|0|360.0|0|4.0|0|0.0|100
0|2020-04-02|396.0|0|409.0|0|6.0|0|0.0|100
0|2020-04-03|448.0|0|483.0|0|8.0|0|0.0|100
0|2020-04-04|500.0|0|539.0|0|8.0|0|0.0|100
0|2020-04-05|543.0|0|549.0|0|9.0|0|0.0|100
0|2020-04-06|579.0|0|600.0|0|10.0|0|0.0|100
0|2020-04-07|645.0|0|673.0|0|11.0|0|0.0|100
0|2020-04-08|706.0|0|732.0|0|11.0|0|0.0|100
0|2020-04-09|742.0|0|766.0|0|12.0|0|0.0|100
0|2020-04-10|795.0|0|826.0|0|13.0|0|0.0|100
0|2020-04-11|835.0|0|848.0|0|13.0|0|0.0|100
0|2020-04-12|869.0|0|893.0|0|14.0|0|0.0|100
0|2020-04-13|980.0|0|1006.0|0|14.0|0|0.0|100
0|2020-04-14|1144.0|0|1144.0|0|15.0|0|0.0|100
0|2020-04-15|1191.0|0|1225.0|0|15.0|0|0.0|100
0|2020-04-16|1247.0|0|1260.0|0|18.0|0|0.0|100
0|2020-04-17|1349.0|0|1366.0|0|23.0|0|0.0|100
0|2020-04-18|1396.0|0|1408.0|0|24.0|0|0.0|100
0|2020-04-19|1452.0|0|1473.0|0|24.0|0|0.0|100
0|2020-04-20|1521.0|0|1520.0|0|27.0|0|0.0|100
0|2020-04-21|1534.0|0|1563.0|0|29.0|0|0.0|100
0|2020-04-22|1609.0|0|1609.0|0|31.0|0|0.0|100
0|2020-04-23|1689.0|0|1689.0|0|34.0|0|0.0|100
0|2020-04-24|1721.0|0|1721.0|0|36.0|0|0.0|100
0|2020-04-25|1788.0|0|1788.0|0|36.0|0|0.0|100
0|2020-04-26|1800.0|0|1800.0|0|36.0|0|0.0|100
0|2020-04-27|1855.0|0|1855.0|0|42.0|0|0.0|100
0|2020-04-28|1887.0|0|1907.0|0|43.0|0|0.0|100
0|2020-04-29|1970.0|0|1980.0|0|46.0|0|0.0|100
0|2020-04-30|2026.0|0|2027.0|0|47.0|0|0.0|100
0|2020-05-01|2072.0|0|2073.0|0|49.0|0|0.0|100
0|2020-05-02|2148.0|0|2148.0|0|52.0|0|0.0|100
0|2020-05-03|2183.0|0|2184.0|0|53.0|0|0.0|100
0|2020-05-04|2259.0|0|2255.0|0|57.0|0|0.0|100
0|2020-05-05|2284.0|0|2284.0|0|59.0|0|0.0|100
0|2020-05-06|2357.0|0|2357.0|0|61.0|0|0.0|100
0|2020-05-07|2396.0|0|2396.0|0|62.0|0|0.0|100
0|2020-05-08|2445.0|0|2445.0|0|69.0|0|0.0|100
0|2020-05-09|2489.0|0|2489.0|0|69.0|0|0.0|100
0|2020-05-10|2535.0|0|2536.0|0|69.0|0|0.0|100
0|2020-05-11|2555.0|0|2555.0|0|71.0|0|0.0|100
