|dates|Washington_Oregon_UnitedStates.JHU_ConfirmedCases.data|Washington_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Washington_Oregon_UnitedStates.NYT_ConfirmedCases.data|Washington_Oregon_UnitedStates.NYT_ConfirmedCases.missing|Washington_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-02-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-01|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-08|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-09|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-12|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-13|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-14|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-15|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-16|13.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-17|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-18|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-03-19|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-03-20|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-03-21|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-03-22|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-03-23|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-03-24|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-03-25|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-03-26|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-03-27|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-03-28|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-03-29|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-03-30|168.0|0|168.0|0|3.0|0|0.0|100
0|2020-03-31|186.0|0|186.0|0|3.0|0|0.0|100
0|2020-04-01|189.0|0|189.0|0|3.0|0|0.0|100
0|2020-04-02|211.0|0|211.0|0|4.0|0|0.0|100
0|2020-04-03|228.0|0|228.0|0|4.0|0|0.0|100
0|2020-04-04|228.0|0|247.0|0|4.0|0|0.0|100
0|2020-04-05|259.0|0|259.0|0|4.0|0|0.0|100
0|2020-04-06|259.0|0|271.0|0|4.0|0|0.0|100
0|2020-04-07|271.0|0|282.0|0|5.0|0|0.0|100
0|2020-04-08|282.0|0|295.0|0|6.0|0|0.0|100
0|2020-04-09|311.0|0|311.0|0|6.0|0|0.0|100
0|2020-04-10|311.0|0|320.0|0|6.0|0|0.0|100
0|2020-04-11|320.0|0|330.0|0|6.0|0|0.0|100
0|2020-04-12|348.0|0|348.0|0|6.0|0|0.0|100
0|2020-04-13|360.0|0|360.0|0|7.0|0|0.0|100
0|2020-04-14|365.0|0|365.0|0|7.0|0|0.0|100
0|2020-04-15|364.0|0|364.0|0|7.0|0|0.0|100
0|2020-04-16|376.0|0|376.0|0|7.0|0|0.0|100
0|2020-04-17|383.0|0|383.0|0|7.0|0|0.0|100
0|2020-04-18|387.0|0|387.0|0|7.0|0|0.0|100
0|2020-04-19|399.0|0|399.0|0|8.0|0|0.0|100
0|2020-04-20|408.0|0|408.0|0|8.0|0|0.0|100
0|2020-04-21|415.0|0|415.0|0|10.0|0|0.0|100
0|2020-04-22|425.0|0|425.0|0|10.0|0|0.0|100
0|2020-04-23|443.0|0|443.0|0|10.0|0|0.0|100
0|2020-04-24|451.0|0|451.0|0|10.0|0|0.0|100
0|2020-04-25|459.0|0|459.0|0|10.0|0|0.0|100
0|2020-04-26|466.0|0|466.0|0|10.0|0|0.0|100
0|2020-04-27|475.0|0|475.0|0|11.0|0|0.0|100
0|2020-04-28|474.0|0|474.0|0|11.0|0|0.0|100
0|2020-04-29|481.0|0|481.0|0|11.0|0|0.0|100
0|2020-04-30|491.0|0|491.0|0|11.0|0|0.0|100
0|2020-05-01|500.0|0|500.0|0|11.0|0|0.0|100
0|2020-05-02|509.0|0|509.0|0|11.0|0|0.0|100
0|2020-05-03|516.0|0|516.0|0|11.0|0|0.0|100
0|2020-05-04|526.0|0|526.0|0|11.0|0|0.0|100
0|2020-05-05|531.0|0|531.0|0|12.0|0|0.0|100
0|2020-05-06|537.0|0|537.0|0|12.0|0|0.0|100
0|2020-05-07|548.0|0|548.0|0|12.0|0|0.0|100
0|2020-05-08|556.0|0|556.0|0|12.0|0|0.0|100
0|2020-05-09|562.0|0|562.0|0|12.0|0|0.0|100
0|2020-05-10|573.0|0|573.0|0|12.0|0|0.0|100
0|2020-05-11|587.0|0|587.0|0|13.0|0|0.0|100
0|2020-05-12|601.0|0|601.0|0|13.0|0|0.0|100
0|2020-05-13|614.0|0|614.0|0|14.0|0|0.0|100
