|dates|Sioux_Iowa_UnitedStates.JHU_ConfirmedCases.data|Sioux_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Sioux_Iowa_UnitedStates.NYT_ConfirmedCases.data|Sioux_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Sioux_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Sioux_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Sioux_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Sioux_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-05-15|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-05-16|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-05-17|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-05-18|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-05-19|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-05-20|159.0|0|177.0|0|0.0|0|0.0|100
0|2020-05-21|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-05-22|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-05-23|194.0|0|188.0|0|0.0|0|0.0|100
0|2020-05-24|199.0|0|206.0|0|0.0|0|0.0|100
0|2020-05-25|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-05-26|204.0|0|210.0|0|0.0|0|0.0|100
0|2020-05-27|210.0|0|212.0|0|0.0|0|0.0|100
0|2020-05-28|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-05-29|214.0|0|215.0|0|0.0|0|0.0|100
0|2020-05-30|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-05-31|275.0|0|282.0|0|0.0|0|0.0|100
0|2020-06-01|283.0|0|284.0|0|0.0|0|0.0|100
0|2020-06-02|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-06-03|290.0|0|290.0|0|0.0|0|0.0|100
0|2020-06-04|298.0|0|304.0|0|0.0|0|0.0|100
0|2020-06-05|306.0|0|309.0|0|0.0|0|0.0|100
0|2020-06-06|311.0|0|311.0|0|0.0|0|0.0|100
0|2020-06-07|319.0|0|320.0|0|0.0|0|0.0|100
0|2020-06-08|321.0|0|322.0|0|0.0|0|0.0|100
0|2020-06-09|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-06-10|332.0|0|337.0|0|0.0|0|0.0|100
0|2020-06-11|341.0|0|344.0|0|0.0|0|0.0|100
0|2020-06-12|349.0|0|351.0|0|0.0|0|0.0|100
0|2020-06-13|354.0|0|354.0|0|0.0|0|0.0|100
0|2020-06-14|355.0|0|355.0|0|0.0|0|0.0|100
0|2020-06-15|359.0|0|361.0|0|0.0|0|0.0|100
0|2020-06-16|362.0|0|363.0|0|0.0|0|0.0|100
0|2020-06-17|362.0|0|371.0|0|0.0|0|0.0|100
0|2020-06-18|372.0|0|393.0|0|0.0|0|0.0|100
0|2020-06-19|408.0|0|409.0|0|0.0|0|0.0|100
0|2020-06-20|409.0|0|410.0|0|0.0|0|0.0|100
0|2020-06-21|419.0|0|423.0|0|0.0|0|0.0|100
0|2020-06-22|422.0|0|422.0|0|0.0|0|0.0|100
0|2020-06-23|423.0|0|423.0|0|0.0|0|0.0|100
0|2020-06-24|423.0|0|423.0|0|0.0|0|0.0|100
0|2020-06-25|435.0|0|435.0|0|0.0|0|0.0|100
0|2020-06-26|440.0|0|443.0|0|0.0|0|0.0|100
0|2020-06-27|445.0|0|445.0|0|0.0|0|0.0|100
0|2020-06-28|445.0|0|445.0|0|0.0|0|0.0|100
0|2020-06-29|449.0|0|450.0|0|0.0|0|0.0|100
0|2020-06-30|455.0|0|455.0|0|0.0|0|0.0|100
0|2020-07-01|457.0|0|458.0|0|0.0|0|0.0|100
0|2020-07-02|461.0|0|461.0|0|0.0|0|0.0|100
0|2020-07-03|460.0|0|461.0|0|0.0|0|0.0|100
0|2020-07-04|463.0|0|464.0|0|0.0|0|0.0|100
0|2020-07-05|472.0|0|472.0|0|0.0|0|0.0|100
0|2020-07-06|477.0|0|477.0|0|0.0|0|0.0|100
0|2020-07-07|481.0|0|481.0|0|0.0|0|0.0|100
0|2020-07-08|488.0|0|489.0|0|0.0|0|0.0|100
0|2020-07-09|493.0|0|494.0|0|0.0|0|0.0|100
0|2020-07-10|497.0|0|498.0|0|0.0|0|0.0|100
0|2020-07-11|501.0|0|502.0|0|0.0|0|0.0|100
0|2020-07-12|505.0|0|505.0|0|0.0|0|0.0|100
0|2020-07-13|505.0|0|505.0|0|0.0|0|0.0|100
0|2020-07-14|515.0|0|516.0|0|0.0|0|0.0|100
0|2020-07-15|519.0|0|519.0|0|0.0|0|0.0|100
0|2020-07-16|522.0|0|522.0|0|0.0|0|0.0|100
0|2020-07-17|526.0|0|526.0|0|0.0|0|0.0|100
0|2020-07-18|526.0|0|526.0|0|0.0|0|0.0|100
0|2020-07-19|535.0|0|535.0|0|0.0|0|0.0|100
0|2020-07-20|535.0|0|535.0|0|0.0|0|0.0|100
0|2020-07-21|538.0|0|538.0|0|0.0|0|0.0|100
0|2020-07-22|545.0|0|545.0|0|0.0|0|0.0|100
0|2020-07-23|551.0|0|551.0|0|1.0|0|0.0|100
0|2020-07-24|555.0|0|555.0|0|1.0|0|0.0|100
0|2020-07-25|557.0|0|557.0|0|1.0|0|0.0|100
0|2020-07-26|560.0|0|560.0|0|1.0|0|0.0|100
0|2020-07-27|563.0|0|563.0|0|1.0|0|0.0|100
0|2020-07-28|568.0|0|568.0|0|1.0|0|0.0|100
0|2020-07-29|574.0|0|574.0|0|2.0|0|0.0|100
0|2020-07-30|578.0|0|578.0|0|2.0|0|0.0|100
0|2020-07-31|588.0|0|588.0|0|2.0|0|0.0|100
0|2020-08-01|588.0|0|588.0|0|2.0|0|0.0|100
0|2020-08-02|593.0|0|593.0|0|2.0|0|0.0|100
0|2020-08-03|595.0|0|595.0|0|2.0|0|0.0|100
0|2020-08-04|602.0|0|600.0|0|2.0|0|0.0|100
0|2020-08-05|607.0|0|607.0|0|2.0|0|0.0|100
0|2020-08-06|614.0|0|614.0|0|3.0|0|0.0|100
0|2020-08-07|619.0|0|616.0|0|3.0|0|0.0|100
0|2020-08-08|625.0|0|625.0|0|3.0|0|0.0|100
0|2020-08-09|634.0|0|634.0|0|3.0|0|0.0|100
0|2020-08-10|637.0|0|637.0|0|3.0|0|0.0|100
0|2020-08-11|643.0|0|643.0|0|3.0|0|0.0|100
0|2020-08-12|650.0|0|650.0|0|3.0|0|0.0|100
0|2020-08-13|653.0|0|657.0|0|3.0|0|0.0|100
0|2020-08-14|671.0|0|671.0|0|3.0|0|0.0|100
0|2020-08-15|689.0|0|689.0|0|3.0|0|0.0|100
0|2020-08-16|693.0|0|693.0|0|3.0|0|0.0|100
0|2020-08-17|698.0|0|698.0|0|3.0|0|0.0|100
0|2020-08-18|703.0|0|703.0|0|3.0|0|0.0|100
0|2020-08-19|715.0|0|715.0|0|3.0|0|0.0|100
0|2020-08-20|735.0|0|740.0|0|3.0|0|0.0|100
0|2020-08-21|757.0|0|757.0|0|3.0|0|0.0|100
0|2020-08-22|762.0|0|762.0|0|3.0|0|0.0|100
0|2020-08-23|775.0|0|775.0|0|3.0|0|0.0|100
0|2020-08-24|792.0|0|794.0|0|3.0|0|0.0|100
0|2020-08-25|806.0|0|806.0|0|3.0|0|0.0|100
0|2020-08-26|834.0|0|836.0|0|3.0|0|0.0|100
0|2020-08-27|852.0|0|852.0|0|3.0|0|0.0|100
0|2020-08-28|871.0|0|871.0|0|3.0|0|0.0|100
0|2020-08-29|883.0|0|883.0|0|3.0|0|0.0|100
0|2020-08-30|893.0|0|893.0|0|3.0|0|0.0|100
0|2020-08-31|896.0|0|898.0|0|3.0|0|0.0|100
0|2020-09-01|908.0|0|908.0|0|3.0|0|0.0|100
0|2020-09-02|917.0|0|917.0|0|3.0|0|0.0|100
0|2020-09-03|937.0|0|937.0|0|3.0|0|0.0|100
0|2020-09-04|953.0|0|953.0|0|3.0|0|0.0|100
0|2020-09-05|970.0|0|970.0|0|3.0|0|0.0|100
0|2020-09-06|984.0|0|984.0|0|3.0|0|0.0|100
0|2020-09-07|999.0|0|999.0|0|3.0|0|0.0|100
0|2020-09-08|1007.0|0|1007.0|0|3.0|0|0.0|100
0|2020-09-09|1013.0|0|1013.0|0|3.0|0|0.0|100
0|2020-09-10|1034.0|0|1037.0|0|3.0|0|0.0|100
0|2020-09-11|1054.0|0|1054.0|0|3.0|0|0.0|100
0|2020-09-12|1069.0|0|1069.0|0|3.0|0|0.0|100
0|2020-09-13|1092.0|0|1092.0|0|3.0|0|0.0|100
0|2020-09-14|1115.0|0|1115.0|0|3.0|0|0.0|100
0|2020-09-15|1137.0|0|1137.0|0|3.0|0|0.0|100
0|2020-09-16|1180.0|0|1181.0|0|3.0|0|0.0|100
0|2020-09-17|1224.0|0|1249.0|0|3.0|0|0.0|100
0|2020-09-18|1275.0|0|1275.0|0|3.0|0|0.0|100
0|2020-09-19|1320.0|0|1320.0|0|3.0|0|0.0|100
0|2020-09-20|1350.0|0|1350.0|0|3.0|0|0.0|100
0|2020-09-21|1372.0|0|1372.0|0|3.0|0|0.0|100
0|2020-09-22|1416.0|0|1421.0|0|3.0|0|0.0|100
0|2020-09-23|1469.0|0|1473.0|0|3.0|0|0.0|100
0|2020-09-24|1504.0|0|1504.0|0|3.0|0|0.0|100
0|2020-09-25|1565.0|0|1565.0|0|3.0|0|0.0|100
0|2020-09-26|1618.0|0|1618.0|0|3.0|0|0.0|100
0|2020-09-27|1646.0|0|1646.0|0|3.0|0|0.0|100
0|2020-09-28|1680.0|0|1680.0|0|3.0|0|0.0|100
0|2020-09-29|1707.0|0|1707.0|0|3.0|0|0.0|100
0|2020-09-30|1753.0|0|1753.0|0|3.0|0|0.0|100
0|2020-10-01|1793.0|0|1795.0|0|4.0|0|0.0|100
0|2020-10-02|1829.0|0|1829.0|0|4.0|0|0.0|100
0|2020-10-03|1859.0|0|1859.0|0|4.0|0|0.0|100
0|2020-10-04|1880.0|0|1880.0|0|4.0|0|0.0|100
0|2020-10-05|1897.0|0|1897.0|0|4.0|0|0.0|100
0|2020-10-06|1908.0|0|1910.0|0|6.0|0|0.0|100
0|2020-10-07|1947.0|0|1954.0|0|6.0|0|0.0|100
0|2020-10-08|1995.0|0|2000.0|0|7.0|0|0.0|100
0|2020-10-09|2014.0|0|2014.0|0|8.0|0|0.0|100
0|2020-10-10|2065.0|0|2067.0|0|8.0|0|0.0|100
0|2020-10-11|2100.0|0|2100.0|0|8.0|0|0.0|100
0|2020-10-12|2116.0|0|2116.0|0|9.0|0|0.0|100
0|2020-10-13|2137.0|0|2140.0|0|10.0|0|0.0|100
0|2020-10-14|2192.0|0|2192.0|0|11.0|0|0.0|100
0|2020-10-15|2218.0|0|2226.0|0|11.0|0|0.0|100
0|2020-10-16|2250.0|0|2250.0|0|11.0|0|0.0|100
0|2020-10-17|2272.0|0|2272.0|0|11.0|0|0.0|100
0|2020-10-18|2282.0|0|2282.0|0|11.0|0|0.0|100
0|2020-10-19|2297.0|0|2297.0|0|12.0|0|0.0|100
0|2020-10-20|2304.0|0|2304.0|0|14.0|0|0.0|100
0|2020-10-21|2317.0|0|2320.0|0|14.0|0|0.0|100
0|2020-10-22|2343.0|0|2348.0|0|14.0|0|0.0|100
0|2020-10-23|2364.0|0|2366.0|0|16.0|0|0.0|100
0|2020-10-24|2396.0|0|2397.0|0|16.0|0|0.0|100
0|2020-10-25|2425.0|0|2425.0|0|16.0|0|0.0|100
0|2020-10-26|2447.0|0|2447.0|0|16.0|0|0.0|100
0|2020-10-27|2470.0|0|2473.0|0|17.0|0|0.0|100
0|2020-10-28|2498.0|0|2504.0|0|17.0|0|0.0|100
0|2020-10-29|2544.0|0|2554.0|0|17.0|0|0.0|100
0|2020-10-30|2595.0|0|2596.0|0|17.0|0|0.0|100
0|2020-10-31|2627.0|0|2632.0|0|17.0|0|0.0|100
0|2020-11-01|2665.0|0|2665.0|0|17.0|0|0.0|100
0|2020-11-02|2683.0|0|2684.0|0|17.0|0|0.0|100
0|2020-11-03|2701.0|0|2701.0|0|19.0|0|0.0|100
0|2020-11-04|2737.0|0|2739.0|0|20.0|0|0.0|100
0|2020-11-05|2813.0|0|2813.0|0|20.0|0|0.0|100
0|2020-11-06|2836.0|0|2838.0|0|20.0|0|0.0|100
0|2020-11-07|2870.0|0|2875.0|0|20.0|0|0.0|100
0|2020-11-08|2908.0|0|2919.0|0|20.0|0|0.0|100
0|2020-11-09|2963.0|0|2963.0|0|21.0|0|0.0|100
0|2020-11-10|2983.0|0|2983.0|0|21.0|0|0.0|100
0|2020-11-11|3065.0|0|3065.0|0|21.0|0|0.0|100
0|2020-11-12|3104.0|0|3104.0|0|22.0|0|0.0|100
0|2020-11-13|3144.0|0|3144.0|0|22.0|0|0.0|100
0|2020-11-14|3193.0|0|3193.0|0|22.0|0|0.0|100
0|2020-11-15|3226.0|0|3226.0|0|22.0|0|0.0|100
0|2020-11-16|3262.0|0|3262.0|0|22.0|0|0.0|100
0|2020-11-17|3289.0|0|3289.0|0|22.0|0|0.0|100
0|2020-11-18|3350.0|0|3350.0|0|22.0|0|0.0|100
0|2020-11-19|3392.0|0|3392.0|0|22.0|0|0.0|100
0|2020-11-20|3433.0|0|3433.0|0|24.0|0|0.0|100
0|2020-11-21|3478.0|0|3478.0|0|25.0|0|0.0|100
0|2020-11-22|3499.0|0|3499.0|0|25.0|0|0.0|100
0|2020-11-23|3519.0|0|3519.0|0|25.0|0|0.0|100
0|2020-11-24|3564.0|0|3564.0|0|25.0|0|0.0|100
0|2020-11-25|3620.0|0|3620.0|0|25.0|0|0.0|100
0|2020-11-26|3646.0|0|3646.0|0|25.0|0|0.0|100
0|2020-11-27|3667.0|0|3667.0|0|25.0|0|0.0|100
0|2020-11-28|3691.0|0|3691.0|0|25.0|0|0.0|100
0|2020-11-29|3703.0|0|3703.0|0|25.0|0|0.0|100
0|2020-11-30|3727.0|0|3727.0|0|25.0|0|0.0|100
0|2020-12-01|3751.0|0|3751.0|0|26.0|0|0.0|100
0|2020-12-02|3805.0|0|3805.0|0|29.0|0|0.0|100
0|2020-12-03|3838.0|0|3838.0|0|29.0|0|0.0|100
0|2020-12-04|3869.0|0|3869.0|0|29.0|0|0.0|100
0|2020-12-05|3879.0|0|3879.0|0|29.0|0|0.0|100
0|2020-12-06|3906.0|0|3906.0|0|29.0|0|0.0|100
0|2020-12-07|3925.0|0|3925.0|0|29.0|0|0.0|100
0|2020-12-08|3941.0|0|3934.0|0|29.0|0|0.0|100
0|2020-12-09|3981.0|0|3971.0|0|29.0|0|0.0|100
0|2020-12-10|4010.0|0|3996.0|0|29.0|0|0.0|100
0|2020-12-11|4038.0|0|4038.0|0|38.0|0|0.0|100
0|2020-12-12|4051.0|0|4051.0|0|38.0|0|0.0|100
0|2020-12-13|4058.0|0|4058.0|0|38.0|0|0.0|100
0|2020-12-14|4070.0|0|4067.0|0|39.0|0|0.0|100
0|2020-12-15|4089.0|0|4078.0|0|39.0|0|0.0|100
0|2020-12-16|4122.0|0|4122.0|0|39.0|0|0.0|100
0|2020-12-17|4138.0|0|4138.0|0|40.0|0|0.0|100
0|2020-12-18|4166.0|0|4166.0|0|40.0|0|0.0|100
0|2020-12-19|4190.0|0|4190.0|0|40.0|0|0.0|100
0|2020-12-20|4195.0|0|4195.0|0|41.0|0|0.0|100
0|2020-12-21|4212.0|0|4212.0|0|41.0|0|0.0|100
0|2020-12-22|4233.0|0|4233.0|0|41.0|0|0.0|100
0|2020-12-23|4251.0|0|4251.0|0|41.0|0|0.0|100
0|2020-12-24|4266.0|0|4266.0|0|41.0|0|0.0|100
0|2020-12-25|4267.0|0|4267.0|0|41.0|0|0.0|100
0|2020-12-26|4275.0|0|4275.0|0|41.0|0|0.0|100
0|2020-12-27|4278.0|0|4278.0|0|41.0|0|0.0|100
0|2020-12-28|4292.0|0|4292.0|0|41.0|0|0.0|100
0|2020-12-29|4309.0|0|4309.0|0|43.0|0|0.0|100
0|2020-12-30|4332.0|0|4332.0|0|43.0|0|0.0|100
0|2020-12-31|4345.0|0|4345.0|0|44.0|0|0.0|100
0|2021-01-01|4355.0|0|4355.0|0|44.0|0|0.0|100
0|2021-01-02|4365.0|0|4365.0|0|44.0|0|0.0|100
0|2021-01-03|4370.0|0|4370.0|0|44.0|0|0.0|100
0|2021-01-04|4381.0|0|4381.0|0|44.0|0|0.0|100
0|2021-01-05|4380.0|0|4380.0|0|46.0|0|0.0|100
0|2021-01-06|4405.0|0|4405.0|0|46.0|0|0.0|100
0|2021-01-07|4443.0|0|4443.0|0|47.0|0|0.0|100
0|2021-01-08|4461.0|0|4461.0|0|48.0|0|0.0|100
0|2021-01-09|4467.0|0|4467.0|0|48.0|0|0.0|100
0|2021-01-10|4473.0|0|4473.0|0|48.0|0|0.0|100
0|2021-01-11|4485.0|0|4485.0|0|48.0|0|0.0|100
0|2021-01-12|4495.0|0|4495.0|0|51.0|0|0.0|100
0|2021-01-13|4517.0|0|4517.0|0|51.0|0|0.0|100
0|2021-01-14|4524.0|0|4524.0|0|51.0|0|0.0|100
0|2021-01-15|4531.0|0|4531.0|0|51.0|0|0.0|100
0|2021-01-16|4533.0|0|4533.0|0|56.0|0|0.0|100
0|2021-01-17|4537.0|0|4537.0|0|56.0|0|0.0|100
0|2021-01-18|4544.0|0|4544.0|0|56.0|0|0.0|100
0|2021-01-19|4551.0|0|4551.0|0|57.0|0|0.0|100
0|2021-01-20|4561.0|0|4561.0|0|57.0|0|0.0|100
0|2021-01-21|4587.0|0|4587.0|0|57.0|0|0.0|100
0|2021-01-22|4591.0|0|4591.0|0|57.0|0|0.0|100
0|2021-01-23|4596.0|0|4596.0|0|57.0|0|0.0|100
0|2021-01-24|4597.0|0|4597.0|0|57.0|0|0.0|100
0|2021-01-25|4604.0|0|4604.0|0|57.0|0|0.0|100
0|2021-01-26|4607.0|0|4607.0|0|57.0|0|0.0|100
0|2021-01-27|4615.0|0|4615.0|0|57.0|0|0.0|100
0|2021-01-28|4619.0|0|4619.0|0|59.0|0|0.0|100
0|2021-01-29|4623.0|0|4620.0|0|61.0|0|0.0|100
0|2021-01-30|4627.0|0|4627.0|0|61.0|0|0.0|100
0|2021-01-31|4630.0|0|4630.0|0|62.0|0|0.0|100
0|2021-02-01|4635.0|0|4635.0|0|62.0|0|0.0|100
