|dates|Horry_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Horry_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Horry_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Horry_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Horry_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Horry_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Horry_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Horry_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-02-04|0.0|100|473.0|0|0.0|100|0.0|100
0|2021-02-05|0.0|100|479.0|0|0.0|100|0.0|100
0|2021-02-06|0.0|100|482.0|0|0.0|100|0.0|100
0|2021-02-07|0.0|100|486.0|0|0.0|100|0.0|100
0|2021-02-08|0.0|100|491.0|0|0.0|100|0.0|100
0|2021-02-09|0.0|100|491.0|0|0.0|100|0.0|100
0|2021-02-10|0.0|100|491.0|0|0.0|100|0.0|100
0|2021-02-11|0.0|100|495.0|0|0.0|100|0.0|100
0|2021-02-12|0.0|100|496.0|0|0.0|100|0.0|100
0|2021-02-13|0.0|100|496.0|0|0.0|100|0.0|100
0|2021-02-14|0.0|100|500.0|0|0.0|100|0.0|100
0|2021-02-15|0.0|100|501.0|0|0.0|100|0.0|100
0|2021-02-16|0.0|100|502.0|0|0.0|100|0.0|100
0|2021-02-17|0.0|100|507.0|0|0.0|100|0.0|100
0|2021-02-18|0.0|100|508.0|0|0.0|100|0.0|100
0|2021-02-19|0.0|100|513.0|0|0.0|100|0.0|100
0|2021-02-20|0.0|100|517.0|0|0.0|100|0.0|100
0|2021-02-21|0.0|100|518.0|0|0.0|100|0.0|100
0|2021-02-22|0.0|100|519.0|0|0.0|100|0.0|100
0|2021-02-23|0.0|100|521.0|0|0.0|100|0.0|100
0|2021-02-24|0.0|100|523.0|0|0.0|100|0.0|100
0|2021-02-25|0.0|100|523.0|0|0.0|100|0.0|100
0|2021-02-26|0.0|100|527.0|0|0.0|100|0.0|100
0|2021-02-27|0.0|100|528.0|0|0.0|100|0.0|100
0|2021-02-28|0.0|100|528.0|0|0.0|100|0.0|100
0|2021-03-01|0.0|100|529.0|0|0.0|100|0.0|100
0|2021-03-02|0.0|100|531.0|0|0.0|100|0.0|100
0|2021-03-03|0.0|100|532.0|0|0.0|100|0.0|100
0|2021-03-04|0.0|100|532.0|0|0.0|100|0.0|100
0|2021-03-05|0.0|100|534.0|0|0.0|100|0.0|100
0|2021-03-06|0.0|100|534.0|0|0.0|100|0.0|100
0|2021-03-07|0.0|100|536.0|0|0.0|100|0.0|100
0|2021-03-08|0.0|100|537.0|0|0.0|100|0.0|100
0|2021-03-09|0.0|100|537.0|0|0.0|100|0.0|100
0|2021-03-10|0.0|100|537.0|0|0.0|100|0.0|100
0|2021-03-11|0.0|100|538.0|0|0.0|100|0.0|100
0|2021-03-12|0.0|100|538.0|0|0.0|100|0.0|100
0|2021-03-13|0.0|100|542.0|0|0.0|100|0.0|100
0|2021-03-14|0.0|100|542.0|0|0.0|100|0.0|100
0|2021-03-15|0.0|100|542.0|0|0.0|100|0.0|100
0|2021-03-16|0.0|100|542.0|0|0.0|100|0.0|100
0|2021-03-17|0.0|100|545.0|0|0.0|100|0.0|100
0|2021-03-18|0.0|100|545.0|0|0.0|100|0.0|100
0|2021-03-19|0.0|100|547.0|0|0.0|100|0.0|100
0|2021-03-20|0.0|100|549.0|0|0.0|100|0.0|100
0|2021-03-21|0.0|100|550.0|0|0.0|100|0.0|100
0|2021-03-22|0.0|100|550.0|0|0.0|100|0.0|100
0|2021-03-23|0.0|100|550.0|0|0.0|100|0.0|100
0|2021-03-24|0.0|100|550.0|0|0.0|100|0.0|100
0|2021-03-25|0.0|100|552.0|0|0.0|100|0.0|100
0|2021-03-26|0.0|100|552.0|0|0.0|100|0.0|100
0|2021-03-27|0.0|100|552.0|0|0.0|100|0.0|100
0|2021-03-28|0.0|100|554.0|0|0.0|100|0.0|100
0|2021-03-29|0.0|100|554.0|0|0.0|100|0.0|100
0|2021-03-30|0.0|100|554.0|0|0.0|100|0.0|100
0|2021-03-31|0.0|100|555.0|0|0.0|100|0.0|100
0|2021-04-01|0.0|100|555.0|0|0.0|100|0.0|100
0|2021-04-02|0.0|100|555.0|0|0.0|100|0.0|100
0|2021-04-03|0.0|100|558.0|0|0.0|100|0.0|100
0|2021-04-04|0.0|100|558.0|0|0.0|100|0.0|100
0|2021-04-05|0.0|100|558.0|0|0.0|100|0.0|100
0|2021-04-06|0.0|100|558.0|0|0.0|100|0.0|100
0|2021-04-07|0.0|100|559.0|0|0.0|100|0.0|100
0|2021-04-08|0.0|100|559.0|0|0.0|100|0.0|100
0|2021-04-09|0.0|100|560.0|0|0.0|100|0.0|100
0|2021-04-10|0.0|100|562.0|0|0.0|100|0.0|100
0|2021-04-11|0.0|100|563.0|0|0.0|100|0.0|100
0|2021-04-12|0.0|100|563.0|0|0.0|100|0.0|100
0|2021-04-13|0.0|100|564.0|0|0.0|100|0.0|100
0|2021-04-14|0.0|100|565.0|0|0.0|100|0.0|100
0|2021-04-15|0.0|100|565.0|0|0.0|100|0.0|100
0|2021-04-16|0.0|100|565.0|0|0.0|100|0.0|100
0|2021-04-17|0.0|100|565.0|0|0.0|100|0.0|100
0|2021-04-18|0.0|100|565.0|0|0.0|100|0.0|100
0|2021-04-19|0.0|100|566.0|0|0.0|100|0.0|100
0|2021-04-20|0.0|100|566.0|0|0.0|100|0.0|100
0|2021-04-21|0.0|100|566.0|0|0.0|100|0.0|100
0|2021-04-22|0.0|100|566.0|0|0.0|100|0.0|100
0|2021-04-23|0.0|100|566.0|0|0.0|100|0.0|100
0|2021-04-24|0.0|100|566.0|0|0.0|100|0.0|100
0|2021-04-25|0.0|100|567.0|0|0.0|100|0.0|100
0|2021-04-26|0.0|100|567.0|0|0.0|100|0.0|100
0|2021-04-27|0.0|100|568.0|0|0.0|100|0.0|100
0|2021-04-28|0.0|100|568.0|0|0.0|100|0.0|100
0|2021-04-29|0.0|100|569.0|0|0.0|100|0.0|100
0|2021-04-30|0.0|100|569.0|0|0.0|100|0.0|100
0|2021-05-01|0.0|100|569.0|0|0.0|100|0.0|100
0|2021-05-02|0.0|100|571.0|0|0.0|100|0.0|100
0|2021-05-03|0.0|100|571.0|0|0.0|100|0.0|100
0|2021-05-04|0.0|100|571.0|0|0.0|100|0.0|100
0|2021-05-05|0.0|100|571.0|0|0.0|100|0.0|100
0|2021-05-06|0.0|100|574.0|0|0.0|100|0.0|100
0|2021-05-07|0.0|100|575.0|0|0.0|100|0.0|100
0|2021-05-08|0.0|100|575.0|0|0.0|100|0.0|100
0|2021-05-09|0.0|100|575.0|0|0.0|100|0.0|100
0|2021-05-10|0.0|100|575.0|0|0.0|100|0.0|100
0|2021-05-11|0.0|100|575.0|0|0.0|100|0.0|100
0|2021-05-12|0.0|100|575.0|0|0.0|100|0.0|100
0|2021-05-13|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-05-14|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-05-15|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-05-16|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-05-17|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-05-18|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-05-19|0.0|100|577.0|0|0.0|100|0.0|100
0|2021-05-20|0.0|100|577.0|0|0.0|100|0.0|100
0|2021-05-21|0.0|100|577.0|0|0.0|100|0.0|100
0|2021-05-22|0.0|100|577.0|0|0.0|100|0.0|100
0|2021-05-23|0.0|100|577.0|0|0.0|100|0.0|100
0|2021-05-24|0.0|100|577.0|0|0.0|100|0.0|100
0|2021-05-25|0.0|100|577.0|0|0.0|100|0.0|100
0|2021-05-26|0.0|100|577.0|0|0.0|100|0.0|100
0|2021-05-27|0.0|100|578.0|0|0.0|100|0.0|100
0|2021-05-28|0.0|100|580.0|0|0.0|100|0.0|100
0|2021-05-29|0.0|100|580.0|0|0.0|100|0.0|100
0|2021-05-30|0.0|100|580.0|0|0.0|100|0.0|100
0|2021-05-31|0.0|100|580.0|0|0.0|100|0.0|100
0|2021-06-01|0.0|100|580.0|0|0.0|100|0.0|100
0|2021-06-02|0.0|100|580.0|0|0.0|100|0.0|100
0|2021-06-03|0.0|100|581.0|0|0.0|100|0.0|100
0|2021-06-04|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-05|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-06|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-07|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-08|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-09|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-10|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-11|0.0|100|581.0|0|0.0|100|0.0|100
0|2021-06-12|0.0|100|581.0|0|0.0|100|0.0|100
0|2021-06-13|0.0|100|581.0|0|0.0|100|0.0|100
0|2021-06-14|0.0|100|581.0|0|0.0|100|0.0|100
0|2021-06-15|0.0|100|581.0|0|0.0|100|0.0|100
0|2021-06-16|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-17|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-18|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-19|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-20|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-21|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-22|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-23|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-24|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-06-25|0.0|100|583.0|0|0.0|100|0.0|100
0|2021-06-26|0.0|100|583.0|0|0.0|100|0.0|100
0|2021-06-27|0.0|100|583.0|0|0.0|100|0.0|100
0|2021-06-28|0.0|100|583.0|0|0.0|100|0.0|100
0|2021-06-29|0.0|100|583.0|0|0.0|100|0.0|100
0|2021-06-30|0.0|100|583.0|0|0.0|100|0.0|100
0|2021-07-01|0.0|100|584.0|0|0.0|100|0.0|100
0|2021-07-02|0.0|100|584.0|0|0.0|100|0.0|100
0|2021-07-03|0.0|100|584.0|0|0.0|100|0.0|100
0|2021-07-04|0.0|100|584.0|0|0.0|100|0.0|100
0|2021-07-05|0.0|100|585.0|0|0.0|100|0.0|100
0|2021-07-06|0.0|100|585.0|0|0.0|100|0.0|100
0|2021-07-07|0.0|100|585.0|0|0.0|100|0.0|100
0|2021-07-08|0.0|100|585.0|0|0.0|100|0.0|100
0|2021-07-09|0.0|100|586.0|0|0.0|100|0.0|100
0|2021-07-10|0.0|100|586.0|0|0.0|100|0.0|100
0|2021-07-11|0.0|100|586.0|0|0.0|100|0.0|100
0|2021-07-12|0.0|100|586.0|0|0.0|100|0.0|100
0|2021-07-13|0.0|100|586.0|0|0.0|100|0.0|100
0|2021-07-14|0.0|100|586.0|0|0.0|100|0.0|100
0|2021-07-15|0.0|100|588.0|0|0.0|100|0.0|100
0|2021-07-16|0.0|100|588.0|0|0.0|100|0.0|100
0|2021-07-17|0.0|100|588.0|0|0.0|100|0.0|100
0|2021-07-18|0.0|100|588.0|0|0.0|100|0.0|100
0|2021-07-19|0.0|100|590.0|0|0.0|100|0.0|100
0|2021-07-20|0.0|100|590.0|0|0.0|100|0.0|100
0|2021-07-21|0.0|100|590.0|0|0.0|100|0.0|100
0|2021-07-22|0.0|100|591.0|0|0.0|100|0.0|100
0|2021-07-23|0.0|100|591.0|0|0.0|100|0.0|100
0|2021-07-24|0.0|100|591.0|0|0.0|100|0.0|100
0|2021-07-25|0.0|100|591.0|0|0.0|100|0.0|100
0|2021-07-26|0.0|100|593.0|0|0.0|100|0.0|100
0|2021-07-27|0.0|100|593.0|0|0.0|100|0.0|100
0|2021-07-28|0.0|100|595.0|0|0.0|100|0.0|100
0|2021-07-29|0.0|100|597.0|0|0.0|100|0.0|100
0|2021-07-30|0.0|100|596.0|0|0.0|100|0.0|100
0|2021-07-31|0.0|100|596.0|0|0.0|100|0.0|100
0|2021-08-01|0.0|100|596.0|0|0.0|100|0.0|100
0|2021-08-02|0.0|100|597.0|0|0.0|100|0.0|100
0|2021-08-03|0.0|100|597.0|0|0.0|100|0.0|100
0|2021-08-04|0.0|100|598.0|0|0.0|100|0.0|100
0|2021-08-05|0.0|100|598.0|0|0.0|100|0.0|100
0|2021-08-06|0.0|100|602.0|0|0.0|100|0.0|100
0|2021-08-07|0.0|100|602.0|0|0.0|100|0.0|100
0|2021-08-08|0.0|100|602.0|0|0.0|100|0.0|100
0|2021-08-09|0.0|100|603.0|0|0.0|100|0.0|100
0|2021-08-10|0.0|100|606.0|0|0.0|100|0.0|100
0|2021-08-11|0.0|100|608.0|0|0.0|100|0.0|100
0|2021-08-12|0.0|100|609.0|0|0.0|100|0.0|100
0|2021-08-13|0.0|100|612.0|0|0.0|100|0.0|100
0|2021-08-14|0.0|100|612.0|0|0.0|100|0.0|100
0|2021-08-15|0.0|100|612.0|0|0.0|100|0.0|100
0|2021-08-16|0.0|100|619.0|0|0.0|100|0.0|100
0|2021-08-17|0.0|100|619.0|0|0.0|100|0.0|100
0|2021-08-18|0.0|100|627.0|0|0.0|100|0.0|100
0|2021-08-19|0.0|100|632.0|0|0.0|100|0.0|100
0|2021-08-20|0.0|100|635.0|0|0.0|100|0.0|100
0|2021-08-21|0.0|100|635.0|0|0.0|100|0.0|100
0|2021-08-22|0.0|100|635.0|0|0.0|100|0.0|100
0|2021-08-23|0.0|100|640.0|0|0.0|100|0.0|100
0|2021-08-24|0.0|100|641.0|0|0.0|100|0.0|100
0|2021-08-25|0.0|100|644.0|0|0.0|100|0.0|100
0|2021-08-26|0.0|100|646.0|0|0.0|100|0.0|100
0|2021-08-27|0.0|100|650.0|0|0.0|100|0.0|100
0|2021-08-28|0.0|100|650.0|0|0.0|100|0.0|100
0|2021-08-29|0.0|100|650.0|0|0.0|100|0.0|100
0|2021-08-30|0.0|100|658.0|0|0.0|100|0.0|100
0|2021-08-31|0.0|100|658.0|0|0.0|100|0.0|100
0|2021-09-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-09-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2021-10-15|0.0|100|0.0|100|0.0|100|0.0|100
