|dates|Grant_Kansas_UnitedStates.BLS_EmployedPopulation.data|Grant_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Grant_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Grant_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Grant_Kansas_UnitedStates.BLS_UnemploymentRate.data|Grant_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Grant_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Grant_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-29|3015.0|0|76.5|0|2.4745269286754|0|3091.5|0
0|2020-01-30|3015.0|0|76.5|0|2.4745269286754|0|3091.5|0
0|2020-01-31|3015.0|0|76.5|0|2.4745269286754|0|3091.5|0
0|2020-02-01|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-02|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-03|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-04|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-05|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-06|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-07|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-08|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-09|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-10|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-11|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-12|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-13|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-14|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-15|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-16|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-17|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-18|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-19|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-20|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-21|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-22|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-23|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-24|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-25|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-26|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-27|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-28|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-02-29|3051.0|0|79.0|0|2.523961661341853|0|3130.0|0
0|2020-03-01|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-02|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-03|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-04|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-05|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-06|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-07|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-08|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-09|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-10|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-11|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-12|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-13|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-14|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-15|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-16|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-17|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-18|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-19|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-20|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-21|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-22|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-23|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-24|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-25|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-26|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-27|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-28|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-29|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-30|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-03-31|3047.0|0|81.5|0|2.605082307815247|0|3128.5|0
0|2020-04-01|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-02|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-03|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-04|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-05|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-06|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-07|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-08|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-09|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-10|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-11|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-12|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-13|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-14|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-15|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-16|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-17|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-18|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-19|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-20|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-21|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-22|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-23|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-24|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-25|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-26|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-27|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-28|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-29|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-04-30|2733.0|0|125.0|0|4.37368789363191|0|2858.0|0
0|2020-05-01|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-02|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-03|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-04|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-05|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-06|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-07|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-08|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-09|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-10|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-11|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-12|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-13|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-14|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-15|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-16|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-17|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-18|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-19|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-20|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-21|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-22|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-23|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-24|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-25|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-26|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-27|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-28|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-29|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-30|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-05-31|2912.0|0|143.0|0|4.680851063829787|0|3055.0|0
0|2020-06-01|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-02|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-03|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-04|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-05|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-06|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-07|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-08|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-09|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-10|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-11|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-12|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-13|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-14|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-15|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-16|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-17|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-18|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-19|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-20|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-21|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-22|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-23|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-24|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-25|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-26|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-27|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-28|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-29|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-06-30|3039.0|0|144.0|0|4.524033930254477|0|3183.0|0
0|2020-07-01|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-02|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-03|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-04|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-05|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-06|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-07|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-08|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-09|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-10|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-11|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-12|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-13|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-14|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-15|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-16|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-17|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-18|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-19|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-20|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-21|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-22|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-23|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-24|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-25|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-26|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-27|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-28|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-29|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-30|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-07-31|2884.0|0|179.0|0|5.84394384590271|0|3063.0|0
0|2020-08-01|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-02|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-03|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-04|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-05|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-06|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-07|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-08|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-09|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-10|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-11|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-12|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-13|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-14|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-15|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-16|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-17|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-18|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-19|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-20|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-21|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-22|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-23|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-24|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-25|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-26|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-27|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-28|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-29|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-30|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-08-31|3007.0|0|177.0|0|5.559045226130653|0|3184.0|0
0|2020-09-01|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-02|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-03|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-04|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-05|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-06|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-07|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-08|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-09|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-10|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-11|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-12|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-13|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-14|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-15|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-16|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-17|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-18|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-19|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-20|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-21|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-22|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-23|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-24|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-25|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-26|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-27|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-28|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-29|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-09-30|2934.0|0|150.0|0|4.863813229571984|0|3084.0|0
0|2020-10-01|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-02|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-03|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-04|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-05|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-06|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-07|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-08|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-09|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-10|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-11|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-12|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-13|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-14|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-15|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-16|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-17|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-18|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-19|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-20|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-21|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-22|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-23|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-24|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-25|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-26|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-27|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-28|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-29|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-30|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-10-31|3052.0|0|113.0|0|3.5703001579778832|0|3165.0|0
0|2020-11-01|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-02|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-03|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-04|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-05|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-06|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-07|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-08|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-09|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-10|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-11|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-12|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-13|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-14|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-15|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-16|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-17|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-18|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-19|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-20|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-21|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-22|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-23|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-24|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-25|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-26|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-27|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-28|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-29|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-11-30|3050.0|0|131.0|0|4.1182018233259985|0|3181.0|0
0|2020-12-01|2970.0|0|122.0|0|3.9456662354463132|0|3092.0|0
0|2020-12-02|2970.0|0|122.0|0|3.9456662354463132|0|3092.0|0
0|2020-12-03|2970.0|0|122.0|0|3.9456662354463132|0|3092.0|0
0|2020-12-04|2970.0|0|122.0|0|3.9456662354463132|0|3092.0|0
0|2020-12-05|2970.0|0|122.0|0|3.9456662354463132|0|3092.0|0
0|2020-12-06|2970.0|0|122.0|0|3.9456662354463132|0|3092.0|0
0|2020-12-07|2970.0|0|122.0|0|3.9456662354463132|0|3092.0|0
0|2020-12-08|2970.0|0|122.0|0|3.9456662354463132|0|3092.0|0
