|dates|RedWillow_Nebraska_UnitedStates.JHU_ConfirmedCases.data|RedWillow_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|RedWillow_Nebraska_UnitedStates.NYT_ConfirmedCases.data|RedWillow_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|RedWillow_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|RedWillow_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|RedWillow_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|RedWillow_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-31|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-05|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-06|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-07|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-08|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-09|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-30|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-31|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-02|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-03|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-04|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-05|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-06|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-07|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-08|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-09|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-10|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-13|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-14|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-15|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-16|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-17|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-18|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-21|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-23|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-26|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-28|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-29|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-30|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-31|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-01|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-02|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-03|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-04|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-05|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-06|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-07|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-08|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-09|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-10|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-11|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-12|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-13|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-14|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-15|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-16|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-17|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-18|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-19|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-20|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-21|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-09-22|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-23|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-24|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-25|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-26|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-27|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-28|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-09-29|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-09-30|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-01|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-10-02|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-10-03|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-10-04|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-10-05|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-06|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-10-07|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-10-08|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-10-09|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-10-10|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-10-11|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-10-12|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-10-13|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-10-14|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-10-15|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-10-16|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-10-17|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-10-18|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-19|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-10-20|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-10-21|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-10-22|175.0|0|180.0|0|0.0|0|0.0|100
0|2020-10-23|175.0|0|195.0|0|0.0|0|0.0|100
0|2020-10-24|175.0|0|201.0|0|0.0|0|0.0|100
0|2020-10-25|175.0|0|203.0|0|0.0|0|0.0|100
0|2020-10-26|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-10-27|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-10-28|213.0|0|233.0|0|0.0|0|0.0|100
0|2020-10-29|213.0|0|248.0|0|0.0|0|0.0|100
0|2020-10-30|213.0|0|271.0|0|0.0|0|0.0|100
0|2020-10-31|213.0|0|283.0|0|0.0|0|0.0|100
0|2020-11-01|213.0|0|284.0|0|0.0|0|0.0|100
0|2020-11-02|288.0|0|288.0|0|0.0|0|0.0|100
0|2020-11-03|297.0|0|297.0|0|0.0|0|0.0|100
0|2020-11-04|297.0|0|309.0|0|0.0|0|0.0|100
0|2020-11-05|297.0|0|317.0|0|0.0|0|0.0|100
0|2020-11-06|328.0|0|328.0|0|1.0|0|0.0|100
0|2020-11-07|336.0|0|336.0|0|1.0|0|0.0|100
0|2020-11-08|336.0|0|340.0|0|1.0|0|0.0|100
0|2020-11-09|336.0|0|356.0|0|1.0|0|0.0|100
0|2020-11-10|336.0|0|365.0|0|1.0|0|0.0|100
0|2020-11-11|377.0|0|377.0|0|2.0|0|0.0|100
0|2020-11-12|377.0|0|399.0|0|2.0|0|0.0|100
0|2020-11-13|377.0|0|402.0|0|2.0|0|0.0|100
0|2020-11-14|413.0|0|413.0|0|2.0|0|0.0|100
0|2020-11-15|413.0|0|413.0|0|2.0|0|0.0|100
0|2020-11-16|431.0|0|431.0|0|3.0|0|0.0|100
0|2020-11-17|431.0|0|449.0|0|3.0|0|0.0|100
0|2020-11-18|460.0|0|460.0|0|3.0|0|0.0|100
0|2020-11-19|460.0|0|500.0|0|3.0|0|0.0|100
0|2020-11-20|507.0|0|507.0|0|3.0|0|0.0|100
0|2020-11-21|523.0|0|523.0|0|3.0|0|0.0|100
0|2020-11-22|523.0|0|526.0|0|3.0|0|0.0|100
0|2020-11-23|530.0|0|530.0|0|3.0|0|0.0|100
0|2020-11-24|530.0|0|529.0|0|3.0|0|0.0|100
0|2020-11-25|529.0|0|547.0|0|3.0|0|0.0|100
0|2020-11-26|529.0|0|564.0|0|3.0|0|0.0|100
0|2020-11-27|529.0|0|574.0|0|3.0|0|0.0|100
0|2020-11-28|529.0|0|579.0|0|3.0|0|0.0|100
0|2020-11-29|581.0|0|581.0|0|3.0|0|0.0|100
0|2020-11-30|581.0|0|587.0|0|3.0|0|0.0|100
0|2020-12-01|581.0|0|624.0|0|3.0|0|0.0|100
0|2020-12-02|660.0|0|660.0|0|6.0|0|0.0|100
0|2020-12-03|672.0|0|672.0|0|6.0|0|0.0|100
0|2020-12-04|701.0|0|701.0|0|6.0|0|0.0|100
0|2020-12-05|716.0|0|716.0|0|6.0|0|0.0|100
0|2020-12-06|716.0|0|720.0|0|6.0|0|0.0|100
0|2020-12-07|740.0|0|740.0|0|6.0|0|0.0|100
0|2020-12-08|740.0|0|753.0|0|6.0|0|0.0|100
0|2020-12-09|740.0|0|774.0|0|6.0|0|0.0|100
0|2020-12-10|778.0|0|778.0|0|6.0|0|0.0|100
0|2020-12-11|791.0|0|791.0|0|6.0|0|0.0|100
0|2020-12-12|799.0|0|799.0|0|6.0|0|0.0|100
0|2020-12-13|802.0|0|802.0|0|5.0|0|0.0|100
0|2020-12-14|805.0|0|805.0|0|5.0|0|0.0|100
0|2020-12-15|805.0|0|819.0|0|5.0|0|0.0|100
0|2020-12-16|844.0|0|844.0|0|5.0|0|0.0|100
0|2020-12-17|855.0|0|855.0|0|5.0|0|0.0|100
0|2020-12-18|866.0|0|866.0|0|5.0|0|0.0|100
0|2020-12-19|866.0|0|867.0|0|5.0|0|0.0|100
0|2020-12-20|873.0|0|873.0|0|5.0|0|0.0|100
0|2020-12-21|873.0|0|873.0|0|5.0|0|0.0|100
0|2020-12-22|873.0|0|877.0|0|5.0|0|0.0|100
0|2020-12-23|873.0|0|893.0|0|5.0|0|0.0|100
0|2020-12-24|873.0|0|898.0|0|5.0|0|0.0|100
0|2020-12-25|873.0|0|913.0|0|5.0|0|0.0|100
0|2020-12-26|873.0|0|915.0|0|5.0|0|0.0|100
0|2020-12-27|873.0|0|916.0|0|5.0|0|0.0|100
0|2020-12-28|873.0|0|919.0|0|5.0|0|0.0|100
0|2020-12-29|927.0|0|927.0|0|5.0|0|0.0|100
0|2020-12-30|927.0|0|944.0|0|5.0|0|0.0|100
0|2020-12-31|950.0|0|950.0|0|5.0|0|0.0|100
0|2021-01-01|950.0|0|953.0|0|5.0|0|0.0|100
0|2021-01-02|950.0|0|953.0|0|5.0|0|0.0|100
0|2021-01-03|950.0|0|954.0|0|5.0|0|0.0|100
0|2021-01-04|950.0|0|962.0|0|5.0|0|0.0|100
0|2021-01-05|950.0|0|976.0|0|5.0|0|0.0|100
0|2021-01-06|991.0|0|991.0|0|5.0|0|0.0|100
0|2021-01-07|996.0|0|996.0|0|5.0|0|0.0|100
0|2021-01-08|1013.0|0|1013.0|0|5.0|0|0.0|100
0|2021-01-09|1022.0|0|1022.0|0|5.0|0|0.0|100
0|2021-01-10|1022.0|0|1023.0|0|5.0|0|0.0|100
0|2021-01-11|1022.0|0|1028.0|0|5.0|0|0.0|100
0|2021-01-12|1036.0|0|1036.0|0|5.0|0|0.0|100
0|2021-01-13|1060.0|0|1060.0|0|5.0|0|0.0|100
0|2021-01-14|1063.0|0|1063.0|0|5.0|0|0.0|100
0|2021-01-15|1063.0|0|1071.0|0|5.0|0|0.0|100
0|2021-01-16|1063.0|0|1071.0|0|5.0|0|0.0|100
0|2021-01-17|1063.0|0|1077.0|0|5.0|0|0.0|100
0|2021-01-18|1063.0|0|1077.0|0|5.0|0|0.0|100
0|2021-01-19|1063.0|0|1077.0|0|9.0|0|0.0|100
0|2021-01-20|1063.0|0|1087.0|0|9.0|0|0.0|100
0|2021-01-21|1102.0|0|1102.0|0|9.0|0|0.0|100
0|2021-01-22|1102.0|0|1101.0|0|9.0|0|0.0|100
0|2021-01-23|1106.0|0|1106.0|0|9.0|0|0.0|100
0|2021-01-24|1111.0|0|1111.0|0|9.0|0|0.0|100
0|2021-01-25|1111.0|0|1118.0|0|9.0|0|0.0|100
0|2021-01-26|1123.0|0|1123.0|0|10.0|0|0.0|100
0|2021-01-27|1128.0|0|1128.0|0|10.0|0|0.0|100
0|2021-01-28|1128.0|0|1130.0|0|10.0|0|0.0|100
0|2021-01-29|1130.0|0|1130.0|0|10.0|0|0.0|100
0|2021-01-30|1130.0|0|1139.0|0|10.0|0|0.0|100
0|2021-01-31|1138.0|0|1138.0|0|10.0|0|0.0|100
0|2021-02-01|1138.0|0|1138.0|0|10.0|0|0.0|100
0|2021-02-02|1136.0|0|1136.0|0|10.0|0|0.0|100
0|2021-02-03|1136.0|0|1146.0|0|10.0|0|0.0|100
0|2021-02-04|1136.0|0|1144.0|0|10.0|0|0.0|100
0|2021-02-05|1145.0|0|1145.0|0|11.0|0|0.0|100
0|2021-02-06|1149.0|0|1149.0|0|11.0|0|0.0|100
0|2021-02-07|1149.0|0|1149.0|0|11.0|0|0.0|100
