|dates|Perkins_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Perkins_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Perkins_SouthDakota_UnitedStates.NYT_ConfirmedCases.data|Perkins_SouthDakota_UnitedStates.NYT_ConfirmedCases.missing|Perkins_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Perkins_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Perkins_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Perkins_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-10|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-02|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-03|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-04|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-05|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-06|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-07|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-08|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-09|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-10|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-11|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-12|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-13|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-14|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-15|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-16|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-17|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-18|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-19|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-20|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-21|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-22|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-23|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-09-24|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-09-25|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-26|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-27|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-28|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-09-29|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-09-30|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-10-01|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-10-02|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-03|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-04|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-10-05|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-10-06|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-10-07|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-10-08|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-10-09|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-10-10|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-10-11|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-10-12|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-10-13|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-10-14|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-10-15|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-10-16|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-17|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-10-18|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-10-19|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-10-20|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-21|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-10-22|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-23|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-24|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-10-25|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-26|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-27|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-28|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-10-29|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-10-30|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-10-31|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-11-01|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-11-02|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-11-03|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-11-04|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-11-05|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-11-06|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-11-07|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-11-08|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-09|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-11-10|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-11-11|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-11-12|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-11-13|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-11-14|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-11-15|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-11-16|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-11-17|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-11-18|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-11-19|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-11-20|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-11-21|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-11-22|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-11-23|170.0|0|170.0|0|2.0|0|0.0|100
0|2020-11-24|171.0|0|171.0|0|2.0|0|0.0|100
0|2020-11-25|179.0|0|179.0|0|2.0|0|0.0|100
0|2020-11-26|179.0|0|179.0|0|2.0|0|0.0|100
0|2020-11-27|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-11-28|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-11-29|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-11-30|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-12-01|205.0|0|205.0|0|2.0|0|0.0|100
0|2020-12-02|207.0|0|207.0|0|2.0|0|0.0|100
0|2020-12-03|210.0|0|210.0|0|2.0|0|0.0|100
0|2020-12-04|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-12-05|215.0|0|215.0|0|2.0|0|0.0|100
0|2020-12-06|224.0|0|224.0|0|2.0|0|0.0|100
0|2020-12-07|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-12-08|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-12-09|229.0|0|229.0|0|2.0|0|0.0|100
0|2020-12-10|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-12-11|232.0|0|232.0|0|3.0|0|0.0|100
0|2020-12-12|237.0|0|237.0|0|3.0|0|0.0|100
0|2020-12-13|236.0|0|236.0|0|3.0|0|0.0|100
0|2020-12-14|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-12-15|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-12-16|247.0|0|247.0|0|4.0|0|0.0|100
0|2020-12-17|247.0|0|247.0|0|4.0|0|0.0|100
0|2020-12-18|251.0|0|251.0|0|6.0|0|0.0|100
0|2020-12-19|254.0|0|254.0|0|9.0|0|0.0|100
0|2020-12-20|258.0|0|258.0|0|9.0|0|0.0|100
0|2020-12-21|262.0|0|262.0|0|9.0|0|0.0|100
0|2020-12-22|265.0|0|265.0|0|9.0|0|0.0|100
0|2020-12-23|274.0|0|274.0|0|9.0|0|0.0|100
0|2020-12-24|274.0|0|274.0|0|11.0|0|0.0|100
0|2020-12-25|274.0|0|274.0|0|11.0|0|0.0|100
0|2020-12-26|279.0|0|279.0|0|11.0|0|0.0|100
0|2020-12-27|281.0|0|281.0|0|11.0|0|0.0|100
0|2020-12-28|281.0|0|281.0|0|11.0|0|0.0|100
0|2020-12-29|283.0|0|283.0|0|11.0|0|0.0|100
0|2020-12-30|284.0|0|284.0|0|11.0|0|0.0|100
0|2020-12-31|285.0|0|285.0|0|11.0|0|0.0|100
0|2021-01-01|285.0|0|285.0|0|11.0|0|0.0|100
0|2021-01-02|287.0|0|287.0|0|11.0|0|0.0|100
0|2021-01-03|289.0|0|289.0|0|11.0|0|0.0|100
0|2021-01-04|290.0|0|290.0|0|11.0|0|0.0|100
0|2021-01-05|292.0|0|292.0|0|11.0|0|0.0|100
0|2021-01-06|294.0|0|294.0|0|11.0|0|0.0|100
0|2021-01-07|294.0|0|294.0|0|11.0|0|0.0|100
0|2021-01-08|298.0|0|298.0|0|11.0|0|0.0|100
0|2021-01-09|299.0|0|299.0|0|11.0|0|0.0|100
0|2021-01-10|302.0|0|302.0|0|11.0|0|0.0|100
0|2021-01-11|301.0|0|301.0|0|11.0|0|0.0|100
0|2021-01-12|303.0|0|303.0|0|11.0|0|0.0|100
0|2021-01-13|307.0|0|307.0|0|11.0|0|0.0|100
0|2021-01-14|307.0|0|307.0|0|11.0|0|0.0|100
0|2021-01-15|310.0|0|310.0|0|11.0|0|0.0|100
0|2021-01-16|311.0|0|311.0|0|11.0|0|0.0|100
0|2021-01-17|315.0|0|315.0|0|11.0|0|0.0|100
0|2021-01-18|315.0|0|315.0|0|11.0|0|0.0|100
0|2021-01-19|317.0|0|317.0|0|11.0|0|0.0|100
0|2021-01-20|320.0|0|320.0|0|11.0|0|0.0|100
0|2021-01-21|321.0|0|321.0|0|11.0|0|0.0|100
0|2021-01-22|321.0|0|321.0|0|11.0|0|0.0|100
0|2021-01-23|323.0|0|323.0|0|11.0|0|0.0|100
0|2021-01-24|328.0|0|328.0|0|11.0|0|0.0|100
0|2021-01-25|328.0|0|328.0|0|11.0|0|0.0|100
0|2021-01-26|328.0|0|328.0|0|11.0|0|0.0|100
0|2021-01-27|332.0|0|332.0|0|11.0|0|0.0|100
0|2021-01-28|333.0|0|333.0|0|11.0|0|0.0|100
0|2021-01-29|338.0|0|338.0|0|11.0|0|0.0|100
0|2021-01-30|338.0|0|338.0|0|12.0|0|0.0|100
0|2021-01-31|338.0|0|338.0|0|12.0|0|0.0|100
0|2021-02-01|338.0|0|338.0|0|12.0|0|0.0|100
0|2021-02-02|338.0|0|338.0|0|12.0|0|0.0|100
0|2021-02-03|338.0|0|338.0|0|12.0|0|0.0|100
0|2021-02-04|338.0|0|338.0|0|12.0|0|0.0|100
0|2021-02-05|338.0|0|338.0|0|12.0|0|0.0|100
0|2021-02-06|339.0|0|339.0|0|12.0|0|0.0|100
0|2021-02-07|339.0|0|339.0|0|12.0|0|0.0|100
0|2021-02-08|339.0|0|339.0|0|12.0|0|0.0|100
0|2021-02-09|339.0|0|339.0|0|12.0|0|0.0|100
