|dates|Fremont_Wyoming_UnitedStates.JHU_ConfirmedCases.data|Fremont_Wyoming_UnitedStates.JHU_ConfirmedCases.missing|Fremont_Wyoming_UnitedStates.NYT_ConfirmedCases.data|Fremont_Wyoming_UnitedStates.NYT_ConfirmedCases.missing|Fremont_Wyoming_UnitedStates.JHU_ConfirmedDeaths.data|Fremont_Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing|Fremont_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.data|Fremont_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-05-15|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-05-16|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-05-17|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-05-18|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-05-19|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-05-20|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-05-21|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-05-22|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-05-23|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-05-24|248.0|0|244.0|0|0.0|0|0.0|100
0|2020-05-25|249.0|0|249.0|0|0.0|0|0.0|100
0|2020-05-26|250.0|0|250.0|0|0.0|0|0.0|100
0|2020-05-27|255.0|0|255.0|0|0.0|0|0.0|100
0|2020-05-28|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-05-29|273.0|0|273.0|0|0.0|0|0.0|100
0|2020-05-30|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-05-31|278.0|0|278.0|0|0.0|0|0.0|100
0|2020-06-01|282.0|0|282.0|0|0.0|0|0.0|100
0|2020-06-02|283.0|0|283.0|0|0.0|0|0.0|100
0|2020-06-03|285.0|0|285.0|0|0.0|0|0.0|100
0|2020-06-04|287.0|0|287.0|0|0.0|0|0.0|100
0|2020-06-05|289.0|0|289.0|0|0.0|0|0.0|100
0|2020-06-06|295.0|0|295.0|0|0.0|0|0.0|100
0|2020-06-07|295.0|0|295.0|0|0.0|0|0.0|100
0|2020-06-08|297.0|0|297.0|0|0.0|0|0.0|100
0|2020-06-09|295.0|0|295.0|0|0.0|0|0.0|100
0|2020-06-10|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-06-11|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-06-12|303.0|0|303.0|0|0.0|0|0.0|100
0|2020-06-13|304.0|0|304.0|0|0.0|0|0.0|100
0|2020-06-14|305.0|0|305.0|0|0.0|0|0.0|100
0|2020-06-15|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-06-16|310.0|0|310.0|0|0.0|0|0.0|100
0|2020-06-17|315.0|0|315.0|0|0.0|0|0.0|100
0|2020-06-18|319.0|0|319.0|0|0.0|0|0.0|100
0|2020-06-19|326.0|0|326.0|0|0.0|0|0.0|100
0|2020-06-20|327.0|0|327.0|0|0.0|0|0.0|100
0|2020-06-21|329.0|0|329.0|0|0.0|0|0.0|100
0|2020-06-22|335.0|0|335.0|0|0.0|0|0.0|100
0|2020-06-23|339.0|0|339.0|0|0.0|0|0.0|100
0|2020-06-24|340.0|0|340.0|0|0.0|0|0.0|100
0|2020-06-25|345.0|0|345.0|0|0.0|0|0.0|100
0|2020-06-26|349.0|0|349.0|0|0.0|0|0.0|100
0|2020-06-27|352.0|0|352.0|0|0.0|0|0.0|100
0|2020-06-28|355.0|0|355.0|0|0.0|0|0.0|100
0|2020-06-29|356.0|0|356.0|0|0.0|0|0.0|100
0|2020-06-30|355.0|0|355.0|0|0.0|0|0.0|100
0|2020-07-01|358.0|0|358.0|0|0.0|0|0.0|100
0|2020-07-02|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-07-03|362.0|0|362.0|0|0.0|0|0.0|100
0|2020-07-04|366.0|0|366.0|0|0.0|0|0.0|100
0|2020-07-05|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-07-06|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-07-07|370.0|0|370.0|0|0.0|0|0.0|100
0|2020-07-08|373.0|0|373.0|0|0.0|0|0.0|100
0|2020-07-09|379.0|0|379.0|0|0.0|0|0.0|100
0|2020-07-10|378.0|0|378.0|0|0.0|0|0.0|100
0|2020-07-11|384.0|0|384.0|0|0.0|0|0.0|100
0|2020-07-12|386.0|0|386.0|0|0.0|0|0.0|100
0|2020-07-13|387.0|0|387.0|0|0.0|0|0.0|100
0|2020-07-14|397.0|0|397.0|0|0.0|0|0.0|100
0|2020-07-15|407.0|0|407.0|0|0.0|0|0.0|100
0|2020-07-16|413.0|0|413.0|0|0.0|0|0.0|100
0|2020-07-17|417.0|0|417.0|0|0.0|0|0.0|100
0|2020-07-18|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-07-19|421.0|0|421.0|0|0.0|0|0.0|100
0|2020-07-20|426.0|0|426.0|0|0.0|0|0.0|100
0|2020-07-21|431.0|0|431.0|0|0.0|0|0.0|100
0|2020-07-22|438.0|0|438.0|0|0.0|0|0.0|100
0|2020-07-23|440.0|0|440.0|0|0.0|0|0.0|100
0|2020-07-24|444.0|0|444.0|0|0.0|0|0.0|100
0|2020-07-25|448.0|0|448.0|0|0.0|0|0.0|100
0|2020-07-26|453.0|0|453.0|0|0.0|0|0.0|100
0|2020-07-27|455.0|0|455.0|0|0.0|0|0.0|100
0|2020-07-28|458.0|0|458.0|0|0.0|0|0.0|100
0|2020-07-29|459.0|0|459.0|0|0.0|0|0.0|100
0|2020-07-30|464.0|0|464.0|0|0.0|0|0.0|100
0|2020-07-31|468.0|0|468.0|0|0.0|0|0.0|100
0|2020-08-01|473.0|0|473.0|0|0.0|0|0.0|100
0|2020-08-02|475.0|0|475.0|0|0.0|0|0.0|100
0|2020-08-03|488.0|0|488.0|0|0.0|0|0.0|100
0|2020-08-04|491.0|0|491.0|0|0.0|0|0.0|100
0|2020-08-05|496.0|0|496.0|0|0.0|0|0.0|100
0|2020-08-06|498.0|0|498.0|0|0.0|0|0.0|100
0|2020-08-07|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-08-08|503.0|0|503.0|0|0.0|0|0.0|100
0|2020-08-09|504.0|0|504.0|0|0.0|0|0.0|100
0|2020-08-10|497.0|0|497.0|0|0.0|0|0.0|100
0|2020-08-11|497.0|0|497.0|0|0.0|0|0.0|100
0|2020-08-12|500.0|0|500.0|0|0.0|0|0.0|100
0|2020-08-13|500.0|0|500.0|0|0.0|0|0.0|100
0|2020-08-14|515.0|0|515.0|0|0.0|0|0.0|100
0|2020-08-15|520.0|0|520.0|0|0.0|0|0.0|100
0|2020-08-16|523.0|0|523.0|0|0.0|0|0.0|100
0|2020-08-17|533.0|0|533.0|0|0.0|0|0.0|100
0|2020-08-18|535.0|0|535.0|0|0.0|0|0.0|100
0|2020-08-19|551.0|0|551.0|0|0.0|0|0.0|100
0|2020-08-20|560.0|0|560.0|0|0.0|0|0.0|100
0|2020-08-21|568.0|0|568.0|0|0.0|0|0.0|100
0|2020-08-22|569.0|0|569.0|0|0.0|0|0.0|100
0|2020-08-23|572.0|0|572.0|0|0.0|0|0.0|100
0|2020-08-24|574.0|0|574.0|0|0.0|0|0.0|100
0|2020-08-25|577.0|0|577.0|0|0.0|0|0.0|100
0|2020-08-26|585.0|0|585.0|0|0.0|0|0.0|100
0|2020-08-27|585.0|0|597.0|0|0.0|0|0.0|100
0|2020-08-28|601.0|0|601.0|0|0.0|0|0.0|100
0|2020-08-29|601.0|0|601.0|0|0.0|0|0.0|100
0|2020-08-30|604.0|0|604.0|0|0.0|0|0.0|100
0|2020-08-31|606.0|0|606.0|0|0.0|0|0.0|100
0|2020-09-01|606.0|0|605.0|0|0.0|0|0.0|100
0|2020-09-02|610.0|0|610.0|0|14.0|0|0.0|100
0|2020-09-03|609.0|0|610.0|0|14.0|0|0.0|100
0|2020-09-04|609.0|0|611.0|0|14.0|0|0.0|100
0|2020-09-05|611.0|0|612.0|0|14.0|0|0.0|100
0|2020-09-06|608.0|0|608.0|0|14.0|0|0.0|100
0|2020-09-07|608.0|0|608.0|0|14.0|0|0.0|100
0|2020-09-08|608.0|0|612.0|0|14.0|0|0.0|100
0|2020-09-09|614.0|0|614.0|0|14.0|0|0.0|100
0|2020-09-10|616.0|0|616.0|0|14.0|0|0.0|100
0|2020-09-11|619.0|0|619.0|0|14.0|0|0.0|100
0|2020-09-12|619.0|0|623.0|0|14.0|0|0.0|100
0|2020-09-13|625.0|0|625.0|0|14.0|0|0.0|100
0|2020-09-14|625.0|0|630.0|0|14.0|0|0.0|100
0|2020-09-15|632.0|0|632.0|0|14.0|0|0.0|100
0|2020-09-16|640.0|0|640.0|0|14.0|0|0.0|100
0|2020-09-17|646.0|0|646.0|0|14.0|0|0.0|100
0|2020-09-18|655.0|0|655.0|0|14.0|0|0.0|100
0|2020-09-19|658.0|0|658.0|0|14.0|0|0.0|100
0|2020-09-20|658.0|0|660.0|0|14.0|0|0.0|100
0|2020-09-21|666.0|0|666.0|0|14.0|0|0.0|100
0|2020-09-22|674.0|0|674.0|0|14.0|0|0.0|100
0|2020-09-23|686.0|0|686.0|0|14.0|0|0.0|100
0|2020-09-24|692.0|0|692.0|0|14.0|0|0.0|100
0|2020-09-25|699.0|0|699.0|0|14.0|0|0.0|100
0|2020-09-26|702.0|0|702.0|0|14.0|0|0.0|100
0|2020-09-27|716.0|0|716.0|0|14.0|0|0.0|100
0|2020-09-28|726.0|0|726.0|0|14.0|0|0.0|100
0|2020-09-29|729.0|0|729.0|0|14.0|0|0.0|100
0|2020-09-30|741.0|0|741.0|0|14.0|0|0.0|100
0|2020-10-01|751.0|0|751.0|0|14.0|0|0.0|100
0|2020-10-02|759.0|0|759.0|0|14.0|0|0.0|100
0|2020-10-03|778.0|0|778.0|0|14.0|0|0.0|100
0|2020-10-04|792.0|0|792.0|0|14.0|0|0.0|100
0|2020-10-05|803.0|0|803.0|0|14.0|0|0.0|100
0|2020-10-06|814.0|0|814.0|0|14.0|0|0.0|100
0|2020-10-07|835.0|0|835.0|0|14.0|0|0.0|100
0|2020-10-08|866.0|0|866.0|0|14.0|0|0.0|100
0|2020-10-09|881.0|0|881.0|0|14.0|0|0.0|100
0|2020-10-10|898.0|0|898.0|0|14.0|0|0.0|100
0|2020-10-11|914.0|0|914.0|0|14.0|0|0.0|100
0|2020-10-12|927.0|0|927.0|0|14.0|0|0.0|100
0|2020-10-13|946.0|0|946.0|0|14.0|0|0.0|100
0|2020-10-14|964.0|0|964.0|0|14.0|0|0.0|100
0|2020-10-15|979.0|0|979.0|0|14.0|0|0.0|100
0|2020-10-16|995.0|0|995.0|0|14.0|0|0.0|100
0|2020-10-17|1009.0|0|1009.0|0|14.0|0|0.0|100
0|2020-10-18|1017.0|0|1017.0|0|14.0|0|0.0|100
0|2020-10-19|1043.0|0|1043.0|0|14.0|0|0.0|100
0|2020-10-20|1066.0|0|1066.0|0|15.0|0|0.0|100
0|2020-10-21|1113.0|0|1113.0|0|15.0|0|0.0|100
0|2020-10-22|1113.0|0|1150.0|0|15.0|0|0.0|100
0|2020-10-23|1113.0|0|1189.0|0|15.0|0|0.0|100
0|2020-10-24|1113.0|0|1212.0|0|15.0|0|0.0|100
0|2020-10-25|1113.0|0|1229.0|0|15.0|0|0.0|100
0|2020-10-26|1113.0|0|1262.0|0|15.0|0|0.0|100
0|2020-10-27|1113.0|0|1290.0|0|15.0|0|0.0|100
0|2020-10-28|1113.0|0|1345.0|0|15.0|0|0.0|100
0|2020-10-29|1113.0|0|1373.0|0|15.0|0|0.0|100
0|2020-10-30|1113.0|0|1422.0|0|15.0|0|0.0|100
0|2020-10-31|1113.0|0|1457.0|0|15.0|0|0.0|100
0|2020-11-01|1113.0|0|1505.0|0|15.0|0|0.0|100
0|2020-11-02|1538.0|0|1538.0|0|16.0|0|0.0|100
0|2020-11-03|1588.0|0|1588.0|0|16.0|0|0.0|100
0|2020-11-04|1588.0|0|1636.0|0|16.0|0|0.0|100
0|2020-11-05|1588.0|0|1691.0|0|16.0|0|0.0|100
0|2020-11-06|1588.0|0|1785.0|0|16.0|0|0.0|100
0|2020-11-07|1807.0|0|1807.0|0|18.0|0|0.0|100
0|2020-11-08|1807.0|0|1883.0|0|18.0|0|0.0|100
0|2020-11-09|1807.0|0|1960.0|0|18.0|0|0.0|100
0|2020-11-10|1807.0|0|2060.0|0|18.0|0|0.0|100
0|2020-11-11|1807.0|0|2073.0|0|18.0|0|0.0|100
0|2020-11-12|1807.0|0|2155.0|0|18.0|0|0.0|100
0|2020-11-13|2284.0|0|2284.0|0|21.0|0|0.0|100
0|2020-11-14|2284.0|0|2350.0|0|21.0|0|0.0|100
0|2020-11-15|2284.0|0|2398.0|0|21.0|0|0.0|100
0|2020-11-16|2435.0|0|2435.0|0|22.0|0|0.0|100
0|2020-11-17|2435.0|0|2569.0|0|22.0|0|0.0|100
0|2020-11-18|2435.0|0|2654.0|0|22.0|0|0.0|100
0|2020-11-19|2435.0|0|2734.0|0|22.0|0|0.0|100
0|2020-11-20|2827.0|0|2827.0|0|25.0|0|0.0|100
0|2020-11-21|2850.0|0|2850.0|0|25.0|0|0.0|100
0|2020-11-22|2850.0|0|2954.0|0|25.0|0|0.0|100
0|2020-11-23|2850.0|0|3076.0|0|25.0|0|0.0|100
0|2020-11-24|2850.0|0|3105.0|0|25.0|0|0.0|100
0|2020-11-25|2850.0|0|3155.0|0|25.0|0|0.0|100
0|2020-11-26|2850.0|0|3155.0|0|25.0|0|0.0|100
0|2020-11-27|2850.0|0|3256.0|0|25.0|0|0.0|100
0|2020-11-28|2850.0|0|3269.0|0|25.0|0|0.0|100
0|2020-11-29|3331.0|0|3331.0|0|30.0|0|0.0|100
0|2020-11-30|3331.0|0|3368.0|0|30.0|0|0.0|100
0|2020-12-01|3331.0|0|3390.0|0|30.0|0|0.0|100
0|2020-12-02|3331.0|0|3415.0|0|30.0|0|0.0|100
0|2020-12-03|3331.0|0|3461.0|0|30.0|0|0.0|100
0|2020-12-04|3495.0|0|3495.0|0|38.0|0|0.0|100
0|2020-12-05|3495.0|0|3506.0|0|38.0|0|0.0|100
0|2020-12-06|3549.0|0|3549.0|0|38.0|0|0.0|100
0|2020-12-07|3589.0|0|3589.0|0|38.0|0|0.0|100
0|2020-12-08|3589.0|0|3604.0|0|38.0|0|0.0|100
0|2020-12-09|3589.0|0|3633.0|0|45.0|0|0.0|100
0|2020-12-10|3655.0|0|3655.0|0|45.0|0|0.0|100
0|2020-12-11|3688.0|0|3688.0|0|51.0|0|0.0|100
0|2020-12-12|3694.0|0|3694.0|0|51.0|0|0.0|100
0|2020-12-13|3694.0|0|3727.0|0|51.0|0|0.0|100
0|2020-12-14|3760.0|0|3760.0|0|51.0|0|0.0|100
0|2020-12-15|3760.0|0|3767.0|0|51.0|0|0.0|100
0|2020-12-16|3760.0|0|3776.0|0|51.0|0|0.0|100
0|2020-12-17|3796.0|0|3796.0|0|54.0|0|0.0|100
0|2020-12-18|3810.0|0|3810.0|0|54.0|0|0.0|100
0|2020-12-19|3810.0|0|3811.0|0|54.0|0|0.0|100
0|2020-12-20|3810.0|0|3814.0|0|54.0|0|0.0|100
0|2020-12-21|3842.0|0|3842.0|0|54.0|0|0.0|100
0|2020-12-22|3856.0|0|3856.0|0|57.0|0|0.0|100
0|2020-12-23|3879.0|0|3879.0|0|57.0|0|0.0|100
0|2020-12-24|3879.0|0|3879.0|0|57.0|0|0.0|100
0|2020-12-25|3879.0|0|3879.0|0|57.0|0|0.0|100
0|2020-12-26|3910.0|0|3910.0|0|57.0|0|0.0|100
0|2020-12-27|3916.0|0|3916.0|0|57.0|0|0.0|100
0|2020-12-28|3916.0|0|3962.0|0|57.0|0|0.0|100
0|2020-12-29|3967.0|0|3967.0|0|60.0|0|0.0|100
0|2020-12-30|3959.0|0|3959.0|0|60.0|0|0.0|100
0|2020-12-31|3968.0|0|3968.0|0|60.0|0|0.0|100
0|2021-01-01|3968.0|0|3968.0|0|64.0|0|0.0|100
0|2021-01-02|3976.0|0|3976.0|0|64.0|0|0.0|100
0|2021-01-03|3976.0|0|3991.0|0|64.0|0|0.0|100
0|2021-01-04|3999.0|0|3999.0|0|64.0|0|0.0|100
0|2021-01-05|3999.0|0|4013.0|0|64.0|0|0.0|100
0|2021-01-06|4028.0|0|4028.0|0|65.0|0|0.0|100
0|2021-01-07|4028.0|0|4036.0|0|65.0|0|0.0|100
0|2021-01-08|4047.0|0|4047.0|0|65.0|0|0.0|100
0|2021-01-09|4047.0|0|4053.0|0|65.0|0|0.0|100
0|2021-01-10|4063.0|0|4063.0|0|68.0|0|0.0|100
0|2021-01-11|4063.0|0|4091.0|0|68.0|0|0.0|100
0|2021-01-12|4063.0|0|4205.0|0|68.0|0|0.0|100
0|2021-01-13|4213.0|0|4213.0|0|71.0|0|0.0|100
0|2021-01-14|4213.0|0|4220.0|0|71.0|0|0.0|100
0|2021-01-15|4213.0|0|4235.0|0|71.0|0|0.0|100
0|2021-01-16|4213.0|0|4239.0|0|71.0|0|0.0|100
0|2021-01-17|4213.0|0|4249.0|0|71.0|0|0.0|100
0|2021-01-18|4213.0|0|4262.0|0|71.0|0|0.0|100
0|2021-01-19|4289.0|0|4289.0|0|73.0|0|0.0|100
0|2021-01-20|4308.0|0|4308.0|0|73.0|0|0.0|100
0|2021-01-21|4308.0|0|4334.0|0|73.0|0|0.0|100
0|2021-01-22|4308.0|0|4344.0|0|73.0|0|0.0|100
0|2021-01-23|4344.0|0|4344.0|0|75.0|0|0.0|100
0|2021-01-24|4344.0|0|4379.0|0|75.0|0|0.0|100
0|2021-01-25|4344.0|0|4388.0|0|75.0|0|0.0|100
0|2021-01-26|4396.0|0|4396.0|0|77.0|0|0.0|100
0|2021-01-27|4396.0|0|4413.0|0|77.0|0|0.0|100
0|2021-01-28|4409.0|0|4409.0|0|77.0|0|0.0|100
0|2021-01-29|4433.0|0|4433.0|0|77.0|0|0.0|100
0|2021-01-30|4435.0|0|4435.0|0|77.0|0|0.0|100
0|2021-01-31|4435.0|0|4460.0|0|77.0|0|0.0|100
0|2021-02-01|4435.0|0|4482.0|0|77.0|0|0.0|100
0|2021-02-02|4435.0|0|4496.0|0|77.0|0|0.0|100
0|2021-02-03|4513.0|0|4513.0|0|79.0|0|0.0|100
