|dates|Grafton_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Grafton_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Grafton_NewHampshire_UnitedStates.NYT_ConfirmedCases.data|Grafton_NewHampshire_UnitedStates.NYT_ConfirmedCases.missing|Grafton_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Grafton_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Grafton_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Grafton_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-05-15|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-16|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-17|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-18|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-05-19|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-05-20|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-05-21|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-05-22|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-05-23|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-24|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-25|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-26|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-27|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-05-28|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-05-29|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-05-30|74.0|0|75.0|0|1.0|0|0.0|100
0|2020-05-31|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-01|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-02|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-03|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-04|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-05|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-06|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-06-07|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-08|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-09|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-10|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-11|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-12|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-13|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-14|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-15|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-16|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-06-17|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-06-18|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-19|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-20|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-21|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-22|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-23|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-24|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-06-25|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-06-26|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-06-27|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-06-28|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-06-29|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-06-30|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-07-01|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-07-02|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-07-03|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-07-04|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-07-05|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-07-06|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-07-07|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-07-08|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-07-09|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-07-10|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-07-11|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-12|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-13|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-07-14|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-07-15|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-07-16|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-07-17|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-07-18|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-07-19|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-07-20|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-07-21|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-07-22|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-07-23|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-07-24|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-07-25|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-07-26|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-27|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-28|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-07-29|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-07-30|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-07-31|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-01|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-02|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-03|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-04|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-05|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-06|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-07|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-08|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-09|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-10|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-08-11|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-08-12|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-08-13|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-08-14|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-08-15|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-08-16|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-08-17|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-08-18|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-08-19|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-08-20|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-08-21|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-08-22|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-08-23|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-08-24|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-08-25|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-08-26|109.0|0|110.0|0|1.0|0|0.0|100
0|2020-08-27|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-08-28|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-08-29|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-08-30|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-08-31|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-09-01|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-09-02|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-09-03|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-09-04|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-09-05|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-09-06|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-09-07|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-09-08|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-09-09|122.0|0|123.0|0|1.0|0|0.0|100
0|2020-09-10|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-09-11|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-09-12|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-09-13|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-09-14|127.0|0|128.0|0|1.0|0|0.0|100
0|2020-09-15|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-09-16|130.0|0|130.0|0|1.0|0|0.0|100
0|2020-09-17|130.0|0|130.0|0|1.0|0|0.0|100
0|2020-09-18|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-09-19|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-09-20|132.0|0|134.0|0|1.0|0|0.0|100
0|2020-09-21|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-09-22|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-09-23|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-09-24|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-09-25|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-09-26|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-09-27|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-09-28|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-09-29|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-09-30|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-10-01|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-10-02|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-10-03|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-10-04|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-10-05|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-10-06|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-10-07|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-10-08|157.0|0|157.0|0|1.0|0|0.0|100
0|2020-10-09|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-10-10|164.0|0|164.0|0|1.0|0|0.0|100
0|2020-10-11|165.0|0|165.0|0|1.0|0|0.0|100
0|2020-10-12|169.0|0|169.0|0|1.0|0|0.0|100
0|2020-10-13|170.0|0|170.0|0|1.0|0|0.0|100
0|2020-10-14|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-10-15|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-10-16|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-10-17|180.0|0|180.0|0|1.0|0|0.0|100
0|2020-10-18|180.0|0|181.0|0|1.0|0|0.0|100
0|2020-10-19|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-10-20|185.0|0|185.0|0|1.0|0|0.0|100
0|2020-10-21|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-10-22|187.0|0|189.0|0|1.0|0|0.0|100
0|2020-10-23|187.0|0|191.0|0|1.0|0|0.0|100
0|2020-10-24|187.0|0|194.0|0|1.0|0|0.0|100
0|2020-10-25|187.0|0|196.0|0|1.0|0|0.0|100
0|2020-10-26|187.0|0|199.0|0|1.0|0|0.0|100
0|2020-10-27|187.0|0|207.0|0|1.0|0|0.0|100
0|2020-10-28|187.0|0|212.0|0|1.0|0|0.0|100
0|2020-10-29|230.0|0|230.0|0|1.0|0|0.0|100
0|2020-10-30|236.0|0|236.0|0|1.0|0|0.0|100
0|2020-10-31|245.0|0|245.0|0|1.0|0|0.0|100
0|2020-11-01|245.0|0|255.0|0|1.0|0|0.0|100
0|2020-11-02|264.0|0|264.0|0|1.0|0|0.0|100
0|2020-11-03|269.0|0|269.0|0|1.0|0|0.0|100
0|2020-11-04|277.0|0|277.0|0|1.0|0|0.0|100
0|2020-11-05|282.0|0|282.0|0|1.0|0|0.0|100
0|2020-11-06|294.0|0|294.0|0|1.0|0|0.0|100
0|2020-11-07|302.0|0|302.0|0|1.0|0|0.0|100
0|2020-11-08|316.0|0|316.0|0|1.0|0|0.0|100
0|2020-11-09|324.0|0|324.0|0|1.0|0|0.0|100
0|2020-11-10|324.0|0|333.0|0|1.0|0|0.0|100
0|2020-11-11|342.0|0|342.0|0|1.0|0|0.0|100
0|2020-11-12|351.0|0|351.0|0|1.0|0|0.0|100
0|2020-11-13|370.0|0|370.0|0|2.0|0|0.0|100
0|2020-11-14|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-11-15|385.0|0|399.0|0|2.0|0|0.0|100
0|2020-11-16|406.0|0|407.0|0|2.0|0|0.0|100
0|2020-11-17|406.0|0|419.0|0|2.0|0|0.0|100
0|2020-11-18|429.0|0|430.0|0|2.0|0|0.0|100
0|2020-11-19|444.0|0|445.0|0|2.0|0|0.0|100
0|2020-11-20|452.0|0|453.0|0|2.0|0|0.0|100
0|2020-11-21|463.0|0|463.0|0|2.0|0|0.0|100
0|2020-11-22|463.0|0|475.0|0|2.0|0|0.0|100
0|2020-11-23|463.0|0|486.0|0|2.0|0|0.0|100
0|2020-11-24|489.0|0|489.0|0|2.0|0|0.0|100
0|2020-11-25|496.0|0|496.0|0|2.0|0|0.0|100
0|2020-11-26|496.0|0|496.0|0|2.0|0|0.0|100
0|2020-11-27|496.0|0|508.0|0|2.0|0|0.0|100
0|2020-11-28|496.0|0|523.0|0|2.0|0|0.0|100
0|2020-11-29|536.0|0|534.0|0|2.0|0|0.0|100
0|2020-11-30|536.0|0|543.0|0|2.0|0|0.0|100
0|2020-12-01|536.0|0|553.0|0|2.0|0|0.0|100
0|2020-12-02|591.0|0|589.0|0|2.0|0|0.0|100
0|2020-12-03|616.0|0|614.0|0|2.0|0|0.0|100
0|2020-12-04|628.0|0|624.0|0|2.0|0|0.0|100
0|2020-12-05|628.0|0|637.0|0|2.0|0|0.0|100
0|2020-12-06|652.0|0|650.0|0|2.0|0|0.0|100
0|2020-12-07|652.0|0|691.0|0|2.0|0|0.0|100
0|2020-12-08|652.0|0|711.0|0|2.0|0|0.0|100
0|2020-12-09|733.0|0|733.0|0|2.0|0|0.0|100
0|2020-12-10|753.0|0|753.0|0|2.0|0|0.0|100
0|2020-12-11|793.0|0|793.0|0|2.0|0|0.0|100
0|2020-12-12|813.0|0|813.0|0|2.0|0|0.0|100
0|2020-12-13|831.0|0|831.0|0|4.0|0|0.0|100
0|2020-12-14|831.0|0|848.0|0|4.0|0|0.0|100
0|2020-12-15|862.0|0|862.0|0|4.0|0|0.0|100
0|2020-12-16|880.0|0|880.0|0|7.0|0|0.0|100
0|2020-12-17|916.0|0|916.0|0|7.0|0|0.0|100
0|2020-12-18|924.0|0|924.0|0|8.0|0|0.0|100
0|2020-12-19|935.0|0|935.0|0|8.0|0|0.0|100
0|2020-12-20|935.0|0|952.0|0|8.0|0|0.0|100
0|2020-12-21|972.0|0|972.0|0|8.0|0|0.0|100
0|2020-12-22|988.0|0|988.0|0|8.0|0|0.0|100
0|2020-12-23|999.0|0|999.0|0|8.0|0|0.0|100
0|2020-12-24|1008.0|0|1008.0|0|8.0|0|0.0|100
0|2020-12-25|1008.0|0|1008.0|0|8.0|0|0.0|100
0|2020-12-26|1035.0|0|1035.0|0|8.0|0|0.0|100
0|2020-12-27|1058.0|0|1058.0|0|8.0|0|0.0|100
0|2020-12-28|1058.0|0|1089.0|0|8.0|0|0.0|100
0|2020-12-29|1110.0|0|1110.0|0|8.0|0|0.0|100
0|2020-12-30|1110.0|0|1120.0|0|8.0|0|0.0|100
0|2020-12-31|1110.0|0|1127.0|0|8.0|0|0.0|100
0|2021-01-01|1127.0|0|1127.0|0|9.0|0|0.0|100
0|2021-01-02|1177.0|0|1177.0|0|9.0|0|0.0|100
0|2021-01-03|1177.0|0|1209.0|0|9.0|0|0.0|100
0|2021-01-04|1228.0|0|1228.0|0|9.0|0|0.0|100
0|2021-01-05|1247.0|0|1247.0|0|9.0|0|0.0|100
0|2021-01-06|1282.0|0|1282.0|0|9.0|0|0.0|100
0|2021-01-07|1282.0|0|1294.0|0|9.0|0|0.0|100
0|2021-01-08|1332.0|0|1332.0|0|9.0|0|0.0|100
0|2021-01-09|1348.0|0|1348.0|0|9.0|0|0.0|100
0|2021-01-10|1368.0|0|1368.0|0|9.0|0|0.0|100
0|2021-01-11|1368.0|0|1385.0|0|9.0|0|0.0|100
0|2021-01-12|1385.0|0|1416.0|0|9.0|0|0.0|100
0|2021-01-13|1385.0|0|1461.0|0|9.0|0|0.0|100
0|2021-01-14|1472.0|0|1472.0|0|9.0|0|0.0|100
0|2021-01-15|1472.0|0|1487.0|0|9.0|0|0.0|100
0|2021-01-16|1472.0|0|1510.0|0|9.0|0|0.0|100
0|2021-01-17|1547.0|0|1547.0|0|10.0|0|0.0|100
0|2021-01-18|1547.0|0|1594.0|0|10.0|0|0.0|100
0|2021-01-19|1547.0|0|1614.0|0|10.0|0|0.0|100
0|2021-01-20|1645.0|0|1645.0|0|11.0|0|0.0|100
0|2021-01-21|1645.0|0|1708.0|0|11.0|0|0.0|100
0|2021-01-22|1746.0|0|1746.0|0|13.0|0|0.0|100
0|2021-01-23|1746.0|0|1773.0|0|13.0|0|0.0|100
0|2021-01-24|1746.0|0|1796.0|0|13.0|0|0.0|100
0|2021-01-25|1822.0|0|1822.0|0|13.0|0|0.0|100
0|2021-01-26|1850.0|0|1850.0|0|13.0|0|0.0|100
0|2021-01-27|1877.0|0|1877.0|0|14.0|0|0.0|100
0|2021-01-28|1893.0|0|1893.0|0|14.0|0|0.0|100
0|2021-01-29|1893.0|0|1915.0|0|14.0|0|0.0|100
0|2021-01-30|1893.0|0|1941.0|0|14.0|0|0.0|100
0|2021-01-31|1893.0|0|1950.0|0|14.0|0|0.0|100
0|2021-02-01|1893.0|0|1977.0|0|14.0|0|0.0|100
0|2021-02-02|1977.0|0|1989.0|0|14.0|0|0.0|100
0|2021-02-03|2013.0|0|2013.0|0|14.0|0|0.0|100
0|2021-02-04|2013.0|0|2036.0|0|16.0|0|0.0|100
0|2021-02-05|2013.0|0|2074.0|0|16.0|0|0.0|100
0|2021-02-06|2097.0|0|2097.0|0|16.0|0|0.0|100
