|dates|McNairy_Tennessee_UnitedStates.JHU_ConfirmedCases.data|McNairy_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|McNairy_Tennessee_UnitedStates.NYT_ConfirmedCases.data|McNairy_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|McNairy_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|McNairy_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|McNairy_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|McNairy_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-31|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-03|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-04|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-06|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-07|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-08|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-09|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-10|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-11|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-12|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-13|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-14|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-15|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-16|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-17|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-06-18|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-19|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-20|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-21|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-22|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-23|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-24|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-06-25|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-06-26|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-06-27|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-06-28|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-06-29|52.0|0|56.0|0|0.0|0|0.0|100
0|2020-06-30|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-01|58.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-02|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-03|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-04|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-05|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-06|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-07|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-08|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-07-09|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-10|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-07-11|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-12|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-07-13|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-07-14|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-07-15|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-07-16|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-07-17|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-07-18|153.0|0|153.0|0|1.0|0|0.0|100
0|2020-07-19|160.0|0|160.0|0|1.0|0|0.0|100
0|2020-07-20|162.0|0|162.0|0|1.0|0|0.0|100
0|2020-07-21|178.0|0|178.0|0|1.0|0|0.0|100
0|2020-07-22|178.0|0|178.0|0|1.0|0|0.0|100
0|2020-07-23|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-07-24|206.0|0|206.0|0|2.0|0|0.0|100
0|2020-07-25|216.0|0|216.0|0|2.0|0|0.0|100
0|2020-07-26|235.0|0|235.0|0|2.0|0|0.0|100
0|2020-07-27|247.0|0|247.0|0|2.0|0|0.0|100
0|2020-07-28|259.0|0|259.0|0|2.0|0|0.0|100
0|2020-07-29|268.0|0|268.0|0|4.0|0|0.0|100
0|2020-07-30|283.0|0|283.0|0|5.0|0|0.0|100
0|2020-07-31|300.0|0|300.0|0|5.0|0|0.0|100
0|2020-08-01|309.0|0|309.0|0|5.0|0|0.0|100
0|2020-08-02|310.0|0|310.0|0|5.0|0|0.0|100
0|2020-08-03|316.0|0|316.0|0|5.0|0|0.0|100
0|2020-08-04|324.0|0|324.0|0|5.0|0|0.0|100
0|2020-08-05|335.0|0|335.0|0|5.0|0|0.0|100
0|2020-08-06|351.0|0|351.0|0|5.0|0|0.0|100
0|2020-08-07|366.0|0|366.0|0|5.0|0|0.0|100
0|2020-08-08|371.0|0|371.0|0|5.0|0|0.0|100
0|2020-08-09|378.0|0|378.0|0|5.0|0|0.0|100
0|2020-08-10|381.0|0|381.0|0|5.0|0|0.0|100
0|2020-08-11|388.0|0|388.0|0|6.0|0|0.0|100
0|2020-08-12|397.0|0|397.0|0|6.0|0|0.0|100
0|2020-08-13|400.0|0|400.0|0|6.0|0|0.0|100
0|2020-08-14|410.0|0|410.0|0|6.0|0|0.0|100
0|2020-08-15|415.0|0|415.0|0|6.0|0|0.0|100
0|2020-08-16|419.0|0|419.0|0|6.0|0|0.0|100
0|2020-08-17|430.0|0|430.0|0|6.0|0|0.0|100
0|2020-08-18|437.0|0|437.0|0|7.0|0|0.0|100
0|2020-08-19|445.0|0|445.0|0|7.0|0|0.0|100
0|2020-08-20|454.0|0|454.0|0|7.0|0|0.0|100
0|2020-08-21|473.0|0|473.0|0|7.0|0|0.0|100
0|2020-08-22|482.0|0|482.0|0|7.0|0|0.0|100
0|2020-08-23|487.0|0|487.0|0|7.0|0|0.0|100
0|2020-08-24|490.0|0|490.0|0|8.0|0|0.0|100
0|2020-08-25|493.0|0|493.0|0|8.0|0|0.0|100
0|2020-08-26|503.0|0|503.0|0|10.0|0|0.0|100
0|2020-08-27|517.0|0|517.0|0|10.0|0|0.0|100
0|2020-08-28|526.0|0|526.0|0|11.0|0|0.0|100
0|2020-08-29|541.0|0|541.0|0|11.0|0|0.0|100
0|2020-08-30|544.0|0|544.0|0|11.0|0|0.0|100
0|2020-08-31|549.0|0|549.0|0|11.0|0|0.0|100
0|2020-09-01|555.0|0|555.0|0|12.0|0|0.0|100
0|2020-09-02|583.0|0|583.0|0|12.0|0|0.0|100
0|2020-09-03|582.0|0|582.0|0|13.0|0|0.0|100
0|2020-09-04|582.0|0|610.0|0|13.0|0|0.0|100
0|2020-09-05|624.0|0|624.0|0|14.0|0|0.0|100
0|2020-09-06|631.0|0|631.0|0|14.0|0|0.0|100
0|2020-09-07|633.0|0|633.0|0|14.0|0|0.0|100
0|2020-09-08|633.0|0|635.0|0|14.0|0|0.0|100
0|2020-09-09|648.0|0|648.0|0|14.0|0|0.0|100
0|2020-09-10|668.0|0|668.0|0|14.0|0|0.0|100
0|2020-09-11|689.0|0|689.0|0|14.0|0|0.0|100
0|2020-09-12|689.0|0|696.0|0|15.0|0|0.0|100
0|2020-09-13|702.0|0|702.0|0|15.0|0|0.0|100
0|2020-09-14|702.0|0|729.0|0|15.0|0|0.0|100
0|2020-09-15|735.0|0|735.0|0|15.0|0|0.0|100
0|2020-09-16|753.0|0|753.0|0|16.0|0|0.0|100
0|2020-09-17|762.0|0|762.0|0|16.0|0|0.0|100
0|2020-09-18|778.0|0|778.0|0|16.0|0|0.0|100
0|2020-09-19|783.0|0|783.0|0|16.0|0|0.0|100
0|2020-09-20|783.0|0|807.0|0|16.0|0|0.0|100
0|2020-09-21|810.0|0|810.0|0|16.0|0|0.0|100
0|2020-09-22|816.0|0|816.0|0|18.0|0|0.0|100
0|2020-09-23|824.0|0|824.0|0|18.0|0|0.0|100
0|2020-09-24|842.0|0|842.0|0|18.0|0|0.0|100
0|2020-09-25|876.0|0|876.0|0|18.0|0|0.0|100
0|2020-09-26|883.0|0|883.0|0|18.0|0|0.0|100
0|2020-09-27|896.0|0|896.0|0|18.0|0|0.0|100
0|2020-09-28|918.0|0|918.0|0|18.0|0|0.0|100
0|2020-09-29|925.0|0|925.0|0|18.0|0|0.0|100
0|2020-09-30|930.0|0|930.0|0|18.0|0|0.0|100
0|2020-10-01|938.0|0|938.0|0|19.0|0|0.0|100
0|2020-10-02|946.0|0|946.0|0|19.0|0|0.0|100
0|2020-10-03|953.0|0|953.0|0|19.0|0|0.0|100
0|2020-10-04|960.0|0|960.0|0|19.0|0|0.0|100
0|2020-10-05|976.0|0|976.0|0|20.0|0|0.0|100
0|2020-10-06|982.0|0|982.0|0|20.0|0|0.0|100
0|2020-10-07|990.0|0|990.0|0|21.0|0|0.0|100
0|2020-10-08|1009.0|0|1009.0|0|21.0|0|0.0|100
0|2020-10-09|1008.0|0|1008.0|0|23.0|0|0.0|100
0|2020-10-10|1016.0|0|1016.0|0|23.0|0|0.0|100
0|2020-10-11|1023.0|0|1023.0|0|23.0|0|0.0|100
0|2020-10-12|1036.0|0|1036.0|0|23.0|0|0.0|100
0|2020-10-13|1042.0|0|1042.0|0|23.0|0|0.0|100
0|2020-10-14|1048.0|0|1048.0|0|24.0|0|0.0|100
0|2020-10-15|1058.0|0|1058.0|0|25.0|0|0.0|100
0|2020-10-16|1059.0|0|1059.0|0|24.0|0|0.0|100
0|2020-10-17|1067.0|0|1067.0|0|25.0|0|0.0|100
0|2020-10-18|1083.0|0|1083.0|0|25.0|0|0.0|100
0|2020-10-19|1088.0|0|1088.0|0|25.0|0|0.0|100
0|2020-10-20|1091.0|0|1091.0|0|26.0|0|0.0|100
0|2020-10-21|1096.0|0|1096.0|0|26.0|0|0.0|100
0|2020-10-22|1096.0|0|1099.0|0|26.0|0|0.0|100
0|2020-10-23|1096.0|0|1111.0|0|26.0|0|0.0|100
0|2020-10-24|1096.0|0|1112.0|0|26.0|0|0.0|100
0|2020-10-25|1096.0|0|1129.0|0|26.0|0|0.0|100
0|2020-10-26|1096.0|0|1134.0|0|26.0|0|0.0|100
0|2020-10-27|1096.0|0|1144.0|0|26.0|0|0.0|100
0|2020-10-28|1096.0|0|1150.0|0|26.0|0|0.0|100
0|2020-10-29|1150.0|0|1150.0|0|29.0|0|0.0|100
0|2020-10-30|1163.0|0|1163.0|0|30.0|0|0.0|100
0|2020-10-31|1170.0|0|1170.0|0|30.0|0|0.0|100
0|2020-11-01|1170.0|0|1171.0|0|30.0|0|0.0|100
0|2020-11-02|1170.0|0|1181.0|0|30.0|0|0.0|100
0|2020-11-03|1170.0|0|1184.0|0|30.0|0|0.0|100
0|2020-11-04|1190.0|0|1190.0|0|30.0|0|0.0|100
0|2020-11-05|1190.0|0|1197.0|0|30.0|0|0.0|100
0|2020-11-06|1190.0|0|1206.0|0|30.0|0|0.0|100
0|2020-11-07|1221.0|0|1221.0|0|30.0|0|0.0|100
0|2020-11-08|1221.0|0|1233.0|0|30.0|0|0.0|100
0|2020-11-09|1221.0|0|1255.0|0|30.0|0|0.0|100
0|2020-11-10|1221.0|0|1259.0|0|30.0|0|0.0|100
0|2020-11-11|1221.0|0|1263.0|0|30.0|0|0.0|100
0|2020-11-12|1221.0|0|1273.0|0|30.0|0|0.0|100
0|2020-11-13|1221.0|0|1285.0|0|30.0|0|0.0|100
0|2020-11-14|1302.0|0|1302.0|0|31.0|0|0.0|100
0|2020-11-15|1302.0|0|1315.0|0|31.0|0|0.0|100
0|2020-11-16|1324.0|0|1324.0|0|31.0|0|0.0|100
0|2020-11-17|1324.0|0|1326.0|0|31.0|0|0.0|100
0|2020-11-18|1324.0|0|1351.0|0|31.0|0|0.0|100
0|2020-11-19|1354.0|0|1354.0|0|32.0|0|0.0|100
0|2020-11-20|1357.0|0|1357.0|0|32.0|0|0.0|100
0|2020-11-21|1364.0|0|1364.0|0|32.0|0|0.0|100
0|2020-11-22|1364.0|0|1372.0|0|32.0|0|0.0|100
0|2020-11-23|1364.0|0|1376.0|0|32.0|0|0.0|100
0|2020-11-24|1364.0|0|1375.0|0|32.0|0|0.0|100
0|2020-11-25|1381.0|0|1381.0|0|33.0|0|0.0|100
0|2020-11-26|1381.0|0|1385.0|0|33.0|0|0.0|100
0|2020-11-27|1381.0|0|1387.0|0|33.0|0|0.0|100
0|2020-11-28|1381.0|0|1402.0|0|33.0|0|0.0|100
0|2020-11-29|1411.0|0|1411.0|0|33.0|0|0.0|100
0|2020-11-30|1424.0|0|1424.0|0|33.0|0|0.0|100
0|2020-12-01|1424.0|0|1431.0|0|33.0|0|0.0|100
0|2020-12-02|1427.0|0|1427.0|0|33.0|0|0.0|100
0|2020-12-03|1437.0|0|1437.0|0|33.0|0|0.0|100
0|2020-12-04|1437.0|0|1444.0|0|33.0|0|0.0|100
0|2020-12-05|1437.0|0|1458.0|0|33.0|0|0.0|100
0|2020-12-06|1466.0|0|1466.0|0|33.0|0|0.0|100
0|2020-12-07|1485.0|0|1485.0|0|33.0|0|0.0|100
0|2020-12-08|1485.0|0|1501.0|0|33.0|0|0.0|100
0|2020-12-09|1519.0|0|1519.0|0|34.0|0|0.0|100
0|2020-12-10|1534.0|0|1534.0|0|34.0|0|0.0|100
0|2020-12-11|1554.0|0|1554.0|0|34.0|0|0.0|100
0|2020-12-12|1571.0|0|1571.0|0|34.0|0|0.0|100
0|2020-12-13|1571.0|0|1592.0|0|34.0|0|0.0|100
0|2020-12-14|1609.0|0|1609.0|0|34.0|0|0.0|100
0|2020-12-15|1631.0|0|1631.0|0|35.0|0|0.0|100
0|2020-12-16|1663.0|0|1663.0|0|35.0|0|0.0|100
0|2020-12-17|1709.0|0|1709.0|0|34.0|0|0.0|100
0|2020-12-18|1742.0|0|1742.0|0|35.0|0|0.0|100
0|2020-12-19|1742.0|0|1767.0|0|35.0|0|0.0|100
0|2020-12-20|1802.0|0|1802.0|0|35.0|0|0.0|100
0|2020-12-21|1835.0|0|1835.0|0|35.0|0|0.0|100
0|2020-12-22|1856.0|0|1856.0|0|37.0|0|0.0|100
0|2020-12-23|1880.0|0|1880.0|0|37.0|0|0.0|100
0|2020-12-24|1900.0|0|1900.0|0|37.0|0|0.0|100
0|2020-12-25|1900.0|0|1941.0|0|37.0|0|0.0|100
0|2020-12-26|1951.0|0|1951.0|0|37.0|0|0.0|100
0|2020-12-27|1968.0|0|1968.0|0|37.0|0|0.0|100
0|2020-12-28|1968.0|0|1985.0|0|37.0|0|0.0|100
0|2020-12-29|2014.0|0|2014.0|0|38.0|0|0.0|100
0|2020-12-30|2014.0|0|2033.0|0|38.0|0|0.0|100
0|2020-12-31|2014.0|0|2045.0|0|38.0|0|0.0|100
0|2021-01-01|2045.0|0|2045.0|0|38.0|0|0.0|100
0|2021-01-02|2108.0|0|2108.0|0|38.0|0|0.0|100
0|2021-01-03|2108.0|0|2121.0|0|38.0|0|0.0|100
0|2021-01-04|2131.0|0|2131.0|0|38.0|0|0.0|100
0|2021-01-05|2147.0|0|2147.0|0|38.0|0|0.0|100
0|2021-01-06|2166.0|0|2166.0|0|38.0|0|0.0|100
0|2021-01-07|2166.0|0|2191.0|0|38.0|0|0.0|100
0|2021-01-08|2166.0|0|2214.0|0|38.0|0|0.0|100
0|2021-01-09|2166.0|0|2228.0|0|38.0|0|0.0|100
0|2021-01-10|2166.0|0|2257.0|0|38.0|0|0.0|100
0|2021-01-11|2166.0|0|2264.0|0|42.0|0|0.0|100
0|2021-01-12|2166.0|0|2281.0|0|42.0|0|0.0|100
0|2021-01-13|2299.0|0|2299.0|0|42.0|0|0.0|100
0|2021-01-14|2299.0|0|2316.0|0|42.0|0|0.0|100
0|2021-01-15|2299.0|0|2336.0|0|42.0|0|0.0|100
0|2021-01-16|2299.0|0|2368.0|0|42.0|0|0.0|100
0|2021-01-17|2381.0|0|2381.0|0|42.0|0|0.0|100
0|2021-01-18|2381.0|0|2386.0|0|42.0|0|0.0|100
0|2021-01-19|2410.0|0|2410.0|0|42.0|0|0.0|100
0|2021-01-20|2422.0|0|2422.0|0|42.0|0|0.0|100
0|2021-01-21|2422.0|0|2436.0|0|42.0|0|0.0|100
0|2021-01-22|2454.0|0|2454.0|0|42.0|0|0.0|100
0|2021-01-23|2471.0|0|2471.0|0|42.0|0|0.0|100
0|2021-01-24|2489.0|0|2489.0|0|42.0|0|0.0|100
0|2021-01-25|2489.0|0|2490.0|0|42.0|0|0.0|100
0|2021-01-26|2501.0|0|2501.0|0|44.0|0|0.0|100
0|2021-01-27|2505.0|0|2505.0|0|44.0|0|0.0|100
0|2021-01-28|2505.0|0|2511.0|0|44.0|0|0.0|100
0|2021-01-29|2535.0|0|2535.0|0|44.0|0|0.0|100
0|2021-01-30|2547.0|0|2547.0|0|44.0|0|0.0|100
0|2021-01-31|2547.0|0|2552.0|0|44.0|0|0.0|100
0|2021-02-01|2556.0|0|2556.0|0|45.0|0|0.0|100
0|2021-02-02|2556.0|0|2567.0|0|45.0|0|0.0|100
